 sdoy, GPP_d,NEE_d,Reco_d,QC(1),QC(6),QC(2),QC(7), QC(3),QC(4),QC678,pheno,QC(5),NPP_d,Rh_d,Ra_d
    596,         3.5997,         0.6799,         4.2796,       203.6446,       407.3838,        98.0541,     86049.5859,       209.6884,       214.2115,    157699.7656,        94.0000,       293.6525,         1.0931,         1.8838,         2.3958
    597,         3.9499,         0.2822,         4.2321,       203.6567,       407.4642,        98.0906,     86048.1719,       209.8362,       214.0827,    157699.0000,        94.0000,       293.6042,         1.0971,         1.8045,         2.4277
    598,         4.5482,        -0.3168,         4.2314,       203.7115,       407.5428,        98.1356,     86046.7891,       210.0180,       213.9783,    157698.2500,        94.0000,       293.5586,         1.1827,         1.7690,         2.4623
    599,         4.9848,        -0.5597,         4.4251,       203.8758,       407.6261,        98.2025,     86045.3906,       210.2873,       213.8597,    157697.5000,        94.0000,       293.5113,         1.4020,         1.7914,         2.6337
    600,         5.1210,        -0.5001,         4.6209,       204.1393,       407.7213,        98.2892,     86043.9688,       210.6359,       213.6792,    157696.7031,        94.0000,       293.4567,         1.6015,         1.8919,         2.7290
    601,         5.1992,        -0.0857,         5.1135,       204.7865,       407.8267,        98.4532,     86042.4688,       211.2933,       213.4352,    157695.8125,        94.0000,       293.3946,         2.3715,         1.9970,         3.1165
    602,         5.1059,         0.0334,         5.1392,       205.3962,       407.9379,        98.6108,     86040.9297,       211.9242,       213.1458,    157694.8438,        94.0000,       293.3266,         2.2998,         2.0736,         3.0657
    603,         2.8605,         2.3765,         5.2371,       206.0897,       408.0520,        98.7859,     86039.3906,       212.6251,       212.8236,    157693.7812,        94.0000,       293.2543,         2.4710,         2.1342,         3.1029
    604,         5.1184,        -0.4641,         4.6543,       206.3278,       408.1521,        98.8707,     86037.8750,       212.9644,       212.5577,    157692.8438,        94.0000,       293.1879,         1.5626,         2.0547,         2.5996
    605,         4.9369,        -0.4630,         4.4739,       206.4548,       408.2406,        98.9342,     86036.3828,       213.2186,       212.3583,    157691.9531,        94.0000,       293.1286,         1.3411,         1.9449,         2.5290
    606,         5.0610,        -0.4827,         4.5782,       206.6949,       408.3264,        99.0213,     86034.9531,       213.5667,       212.1835,    157691.1562,        94.0000,       293.0717,         1.5682,         1.8959,         2.6823
    607,         4.8408,        -0.1200,         4.7208,       207.0317,       408.4192,        99.1287,     86033.5156,       213.9955,       211.9786,    157690.3125,        94.0000,       293.0110,         1.7627,         1.9345,         2.7863
    608,         5.0743,        -0.1877,         4.8867,       207.4932,       408.5153,        99.2620,     86032.0234,       214.5282,       211.7469,    157689.4219,        94.0000,       292.9464,         2.0155,         1.9778,         2.9089
    609,         4.8096,        -0.5022,         4.3074,       207.5365,       408.5863,        99.3127,     86030.6719,       214.7300,       211.6473,    157688.7031,        94.0000,       292.8967,         1.1797,         1.7659,         2.5415
    610,         4.6742,        -0.2733,         4.4009,       207.7265,       408.6533,        99.3939,     86029.3984,       215.0536,       211.5907,    157688.0625,        94.0000,       292.8515,         1.4733,         1.6794,         2.7215
    611,         3.6765,         1.3005,         4.9770,       208.4181,       408.7357,        99.5765,     86028.0000,       215.7827,       211.4655,    157687.3125,        94.0000,       292.7980,         2.4794,         1.7733,         3.2037
    612,         4.8184,        -0.2728,         4.5456,       208.7347,       408.8170,        99.6847,     86026.6484,       216.2141,       211.3392,    157686.5938,        94.0000,       292.7438,         1.7319,         1.7782,         2.7674
    613,         5.0450,        -0.6860,         4.3589,       208.8575,       408.8972,        99.7549,     86025.2812,       216.4928,       211.2152,    157685.8750,        94.0000,       292.6896,         1.3455,         1.7745,         2.5845
    614,         3.7388,         0.5444,         4.2831,       208.9403,       408.9685,        99.8169,     86023.9609,       216.7387,       211.1320,    157685.1875,        94.0000,       292.6399,         1.2660,         1.7197,         2.5634
    615,         2.7246,         1.3564,         4.0810,       208.9622,       409.0258,        99.8667,     86022.7812,       216.9356,       211.1352,    157684.6250,        94.0000,       292.6003,         1.1446,         1.5820,         2.4989
    616,         2.2858,         1.4715,         3.7573,       208.7236,       409.0847,        99.8644,     86021.6250,       216.9243,       211.1420,    157684.0938,        94.0000,       292.5612,         0.6229,         1.5679,         2.1894
    617,         2.1456,         1.5822,         3.7277,       208.5908,       409.1302,        99.8835,     86020.6016,       216.9986,       211.2332,    157683.5625,        94.0000,       292.5319,         0.8334,         1.4272,         2.3006
    618,         3.3189,         0.4314,         3.7503,       208.5264,       409.1766,        99.9166,     86019.6094,       217.1289,       211.3375,    157683.0625,        94.0000,       292.5038,         0.9700,         1.3943,         2.3560
    619,         4.2607,        -0.2169,         4.0438,       208.7857,       409.2231,       100.0150,     86018.6484,       217.5200,       211.4577,    157682.5312,        94.0000,       292.4775,         1.6172,         1.3548,         2.6890
    620,         4.4350,        -0.2185,         4.2165,       209.1052,       409.2836,       100.1261,     86017.6094,       217.9619,       211.5119,    157682.0312,        94.0000,       292.4434,         1.7392,         1.4792,         2.7373
    621,         3.0074,         0.9238,         3.9312,       209.1958,       409.3404,       100.1922,     86016.6094,       218.2236,       211.5796,    157681.5312,        94.0000,       292.4106,         1.2831,         1.4544,         2.4768
    622,         2.8311,         0.8466,         3.6778,       209.2157,       409.3801,       100.2449,     86015.7031,       218.4315,       211.7462,    157680.9688,        94.0000,       292.3890,         1.1420,         1.2793,         2.3985
    623,         2.8884,         0.4201,         3.3085,       209.1019,       409.4104,       100.2714,     86014.8203,       218.5349,       211.9804,    157680.3594,        94.0000,       292.3748,         0.8742,         1.1605,         2.1480
    624,         3.6666,        -0.3379,         3.3287,       209.0549,       409.4411,       100.3118,     86014.0000,       218.6937,       212.2347,    157679.7812,        94.0000,       292.3629,         1.0073,         1.1209,         2.2078
    625,         3.4744,         0.0670,         3.5415,       209.0591,       409.4806,       100.3631,     86013.1641,       218.8957,       212.4554,    157679.2188,        94.0000,       292.3470,         1.1098,         1.1594,         2.3821
    626,         1.5384,         1.3118,         2.8502,       208.5436,       409.5135,       100.3105,     86012.2969,       218.6827,       212.7112,    157678.5625,        94.0000,       292.3354,         0.0692,         1.0916,         1.7586
    627,         1.6387,         1.0421,         2.6808,       208.1581,       409.5320,       100.2834,     86011.5781,       218.5712,       213.0560,    157678.0625,        94.0000,       292.3341,         0.3266,         0.9411,         1.7397
    628,         1.9315,         1.0855,         3.0170,       207.8254,       409.5665,       100.2668,     86010.7891,       218.5023,       213.3353,    157677.5000,        94.0000,       292.3254,         0.4305,         1.0466,         1.9704
    629,         1.5537,         1.3261,         2.8798,       207.3326,       409.6064,       100.2175,     86009.9766,       218.3024,       213.5840,    157676.9062,        94.0000,       292.3137,         0.1081,         1.0901,         1.7896
    630,         1.3329,         1.3580,         2.6909,       206.8113,       409.6339,       100.1608,     86009.2188,       218.0726,       213.8944,    157676.3594,        94.0000,       292.3097,         0.0485,         0.9939,         1.6970
    631,         0.9640,         1.6650,         2.6290,       206.2672,       409.6638,       100.0976,     86008.4688,       217.8172,       214.1998,    157675.8281,        94.0000,       292.3059,         0.0000,         1.0037,         1.6253
    632,         1.3277,         0.9817,         2.3094,       205.7523,       409.6813,       100.0403,     86007.8281,       217.5855,       214.5811,    157675.3906,        94.0000,       292.3110,         0.0558,         0.8798,         1.4296
    633,         3.1286,        -0.0737,         3.0550,       205.6644,       409.7072,       100.0687,     86007.1797,       217.6969,       214.9361,    157674.9688,        94.0000,       292.3131,         0.9079,         0.9264,         2.1286
    634,         1.4451,         0.9525,         2.3976,       205.2206,       409.7282,       100.0264,     86006.5703,       217.5251,       215.3231,    157674.5625,        94.0000,       292.3191,         0.1947,         0.8488,         1.5488
    635,         1.6666,         0.8088,         2.4754,       204.8672,       409.7481,       100.0023,     86005.9844,       217.4263,       215.7234,    157674.1875,        94.0000,       292.3263,         0.3734,         0.8200,         1.6554
    636,         2.2720,         0.4110,         2.6830,       204.6819,       409.7688,       100.0120,     86005.4141,       217.4629,       216.1294,    157673.8125,        94.0000,       292.3344,         0.7083,         0.8086,         1.8744
    637,         2.7360,         0.2060,         2.9420,       204.5446,       409.7985,       100.0315,     86004.7891,       217.5387,       216.4960,    157673.4062,        94.0000,       292.3380,         0.8032,         0.8760,         2.0660
    638,         3.4557,        -0.4755,         2.9802,       204.4582,       409.8286,       100.0616,     86004.1641,       217.6562,       216.8580,    157673.0000,        94.0000,       292.3409,         0.9045,         0.8701,         2.1100
    639,         3.2243,        -0.1797,         3.0446,       204.3804,       409.8598,       100.0936,     86003.5391,       217.7819,       217.2145,    157672.5938,        94.0000,       292.3431,         0.9213,         0.8701,         2.1746
    640,         2.8908,         0.1530,         3.0438,       204.3158,       409.8952,       100.1287,     86002.9062,       217.9200,       217.5493,    157672.1875,        94.0000,       292.3429,         0.9473,         0.9020,         2.1419
    641,         2.6978,         0.1211,         2.8189,       204.2218,       409.9203,       100.1584,     86002.3203,       218.0363,       217.9378,    157671.8125,        94.0000,       292.3486,         0.8882,         0.8117,         2.0072
    642,         2.9080,         0.1349,         3.0429,       204.2305,       409.9510,       100.2090,     86001.7188,       218.2362,       218.3052,    157671.4375,        94.0000,       292.3518,         1.0929,         0.8426,         2.2002
    643,         0.3405,         2.1299,         2.4703,       203.6931,       409.9831,       100.1504,     86001.1562,       217.9993,       218.6636,    157671.0938,        94.0000,       292.3545,         0.0000,         0.8360,         1.6343
    644,         0.2113,         2.0855,         2.2968,       203.1572,       410.0050,       100.0894,     86000.5938,       217.7525,       219.0760,    157670.7344,        94.0000,       292.3642,         0.0000,         0.7642,         1.5327
    645,         0.5300,         1.6424,         2.1724,       202.6227,       410.0273,       100.0261,     86000.0312,       217.4971,       219.4977,    157670.3750,        94.0000,       292.3757,         0.0000,         0.7593,         1.4131
    646,         0.9860,         1.1152,         2.1012,       202.0896,       410.0447,        99.9631,     85999.5781,       217.2429,       219.9531,    157670.1250,        94.0000,       292.3913,         0.0000,         0.7055,         1.3957
    647,         0.4389,         1.8592,         2.2981,       201.5579,       410.0699,        99.8999,     85999.0781,       216.9879,       220.3796,    157669.8438,        94.0000,       292.4042,         0.0000,         0.7464,         1.5516
    648,         0.3445,         1.9196,         2.2641,       201.0276,       410.0962,        99.8361,     85998.5156,       216.7306,       220.8012,    157669.5000,        94.0000,       292.4168,         0.0000,         0.7466,         1.5175
    649,         0.4796,         1.7168,         2.1964,       200.4987,       410.1225,        99.7724,     85997.9531,       216.4735,       221.2246,    157669.1562,        94.0000,       292.4299,         0.0000,         0.7397,         1.4567
    650,         0.4039,         1.6666,         2.0705,       199.9711,       410.1474,        99.7086,     85997.4375,       216.2168,       221.6559,    157668.8438,        94.0000,       292.4442,         0.0000,         0.7189,         1.3516
    651,         0.5732,         1.2250,         1.7982,       199.4450,       410.1642,        99.6452,     85997.0625,       215.9615,       222.1311,    157668.6719,        94.0000,       292.4635,         0.0000,         0.6332,         1.1651
    652,         0.8513,         1.1978,         2.0491,       198.9203,       410.1914,        99.5823,     85996.6172,       215.7081,       222.5642,    157668.4375,        94.0000,       292.4781,         0.0000,         0.7170,         1.3322
    653,         1.1240,         0.9320,         2.0560,       198.4252,       410.2190,        99.5253,     85996.1719,       215.4785,       222.9932,    157668.2188,        94.0000,       292.4925,         0.0567,         0.7080,         1.3481
    654,         1.1847,         0.8229,         2.0077,       198.0034,       410.2446,        99.4829,     85995.7266,       215.3078,       223.4325,    157667.9688,        94.0000,       292.5081,         0.2008,         0.6751,         1.3326
    655,         2.4757,         0.0625,         2.5382,       197.8655,       410.2823,        99.4975,     85995.1641,       215.3651,       223.8112,    157667.6406,        94.0000,       292.5171,         0.7670,         0.7871,         1.7511
    656,         0.2537,         1.8186,         2.0723,       197.3449,       410.3192,        99.4353,     85994.6016,       215.1153,       224.1896,    157667.3125,        94.0000,       292.5261,         0.0000,         0.7565,         1.3158
    657,         0.2728,         1.8209,         2.0936,       196.8257,       410.3614,        99.3720,     85994.0391,       214.8611,       224.5375,    157666.9688,        94.0000,       292.5326,         0.0000,         0.8089,         1.2848
    658,         1.0285,         1.0447,         2.0732,       196.3079,       410.4053,        99.3083,     85993.4766,       214.6053,       224.8711,    157666.6406,        94.0000,       292.5379,         0.0000,         0.8346,         1.2385
    659,         0.9929,         1.0124,         2.0053,       195.7963,       410.4384,        99.2459,     85992.9141,       214.3549,       225.2557,    157666.2969,        94.0000,       292.5490,         0.0098,         0.7550,         1.2503
    660,         1.1475,         1.0972,         2.2447,       195.4622,       410.4795,        99.2190,     85992.3516,       214.2463,       225.6038,    157665.9688,        94.0000,       292.5559,         0.3626,         0.8158,         1.4289
    661,         1.3085,         0.8757,         2.1842,       195.0460,       410.5255,        99.1755,     85991.7891,       214.0719,       225.9243,    157665.6250,        94.0000,       292.5600,         0.1963,         0.8574,         1.3268
    662,         0.2035,         1.8563,         2.0598,       194.5328,       410.5722,        99.1116,     85991.2266,       213.8156,       226.2377,    157665.3125,        94.0000,       292.5643,         0.0000,         0.8490,         1.2108
    663,         0.2929,         1.7655,         2.0584,       194.0210,       410.6216,        99.0473,     85990.6172,       213.5582,       226.5347,    157664.9375,        94.0000,       292.5673,         0.0000,         0.8738,         1.1846
    664,         0.0000,         1.9768,         1.9768,       193.5106,       410.6559,        98.9828,     85990.0547,       213.3003,       226.9018,    157664.5938,        94.0000,       292.5780,         0.0000,         0.7684,         1.2084
    665,         0.1593,         1.6367,         1.7960,       193.0014,       410.6847,        98.9183,     85989.5156,       213.0419,       227.3043,    157664.2812,        94.0000,       292.5928,         0.0000,         0.7069,         1.0891
    666,         0.1997,         1.4563,         1.6560,       192.4936,       410.7097,        98.8538,     85989.1406,       212.7840,       227.7340,    157664.1094,        94.0000,       292.6107,         0.0000,         0.6576,         0.9983
    667,         0.0000,         1.5177,         1.5177,       191.9872,       410.7367,        98.7893,     85988.7656,       212.5265,       228.1625,    157663.9375,        94.0000,       292.6286,         0.0000,         0.6516,         0.8661
    668,         0.2986,         1.4080,         1.7067,       191.4821,       410.7658,        98.7245,     85988.3906,       212.2676,       228.5847,    157663.7812,        94.0000,       292.6462,         0.0000,         0.6590,         1.0477
    669,         0.5058,         0.9187,         1.4245,       190.9783,       410.7903,        98.6598,     85988.0156,       212.0091,       229.0326,    157663.6250,        94.0000,       292.6665,         0.0000,         0.6125,         0.8120
    670,         0.4083,         0.9779,         1.3862,       190.4758,       410.8098,        98.5953,     85987.6406,       211.7519,       229.5102,    157663.4688,        94.0000,       292.6903,         0.0000,         0.5595,         0.8267
    671,         0.2123,         1.3723,         1.5845,       189.9747,       410.8341,        98.5311,     85987.2656,       211.4958,       229.9715,    157663.2969,        94.0000,       292.7126,         0.0000,         0.5760,         1.0085
    672,         0.2007,         1.2031,         1.4038,       189.4748,       410.8580,        98.4671,     85986.8906,       211.2408,       230.4390,    157663.1250,        94.0000,       292.7353,         0.0000,         0.5610,         0.8428
    673,         0.1675,         1.2401,         1.4076,       188.9763,       410.8831,        98.4033,     85986.5156,       210.9868,       230.9015,    157662.9688,        94.0000,       292.7578,         0.0000,         0.5624,         0.8453
    674,         0.2283,         0.9673,         1.1956,       188.4791,       410.9035,        98.3397,     85986.1406,       210.7335,       231.3886,    157662.8125,        94.0000,       292.7832,         0.0000,         0.5196,         0.6760
    675,         0.1711,         1.2235,         1.3946,       187.9832,       410.9254,        98.2763,     85985.7656,       210.4812,       231.8723,    157662.6250,        94.0000,       292.8086,         0.0000,         0.5177,         0.8769
    676,         0.1908,         1.3153,         1.5061,       187.4886,       410.9512,        98.2113,     85985.3906,       210.2229,       232.3434,    157662.4688,        94.0000,       292.8334,         0.0000,         0.5400,         0.9661
    677,         0.2352,         1.2271,         1.4624,       186.9954,       410.9794,        98.1464,     85985.0156,       209.9649,       232.8051,    157662.3125,        94.0000,       292.8571,         0.0000,         0.5491,         0.9133
    678,         0.3549,         1.1187,         1.4736,       186.5034,       411.0107,        98.0816,     85984.6406,       209.7076,       233.2511,    157662.1562,        94.0000,       292.8792,         0.0000,         0.5689,         0.9047
    679,         0.0871,         1.3268,         1.4139,       186.0127,       411.0418,        98.0170,     85984.2656,       209.4511,       233.6945,    157662.0000,        94.0000,       292.9014,         0.0000,         0.5700,         0.8439
    680,         0.0000,         1.4193,         1.4193,       185.5233,       411.0750,        97.9482,     85983.8906,       209.1781,       234.1345,    157661.8438,        94.0000,       292.9251,         0.0000,         0.6003,         0.8190
    681,         0.0464,         1.2172,         1.2636,       185.0351,       411.1122,        97.8750,     85983.5156,       208.8877,       234.5651,    157661.6875,        94.0000,       292.9500,         0.0000,         0.6346,         0.6290
    682,         0.0270,         0.9718,         0.9988,       184.5483,       411.1427,        97.8017,     85983.1406,       208.5976,       235.0273,    157661.5312,        94.0000,       292.9783,         0.0000,         0.5887,         0.4101
    683,         0.1245,         0.9737,         1.0982,       184.0628,       411.1717,        97.7285,     85982.7656,       208.3079,       235.4982,    157661.3750,        94.0000,       293.0079,         0.0000,         0.5716,         0.5266
    684,         0.3037,         0.8743,         1.1781,       183.5785,       411.2020,        97.6554,     85982.3906,       208.0185,       235.9666,    157661.2188,        94.0000,       293.0372,         0.0000,         0.5705,         0.6076
    685,         0.2357,         0.8851,         1.1208,       183.0955,       411.2298,        97.5823,     85982.0156,       207.7294,       236.4474,    157661.0625,        94.0000,       293.0682,         0.0000,         0.5490,         0.5718
    686,         0.1846,         0.8513,         1.0360,       182.6137,       411.2556,        97.5093,     85981.6406,       207.4409,       236.9412,    157660.9062,        94.0000,       293.1007,         0.0000,         0.5250,         0.5110
    687,         0.3836,         0.8695,         1.2531,       182.1333,       411.2843,        97.4364,     85981.2656,       207.1527,       237.4253,    157660.7500,        94.0000,       293.1326,         0.0000,         0.5339,         0.7192
    688,         0.7846,         0.4584,         1.2430,       181.6541,       411.3150,        97.3635,     85980.8906,       206.8650,       237.9020,    157660.5938,        94.0000,       293.1638,         0.0000,         0.5413,         0.7016
    689,         0.5099,         0.7492,         1.2590,       181.1762,       411.3464,        97.2906,     85980.5156,       206.5776,       238.3771,    157660.4375,        94.0000,       293.1952,         0.0000,         0.5383,         0.7207
    690,         0.2179,         0.8714,         1.0893,       180.6995,       411.3766,        97.2177,     85980.1406,       206.2905,       238.8573,    157660.2812,        94.0000,       293.2269,         0.0000,         0.5278,         0.5616
    691,         0.4698,         0.6738,         1.1436,       180.2241,       411.4069,        97.1450,     85979.7656,       206.0038,       239.3367,    157660.1250,        94.0000,       293.2584,         0.0000,         0.5258,         0.6178
    692,         0.0864,         0.9986,         1.0850,       179.7499,       411.4381,        97.0723,     85979.3906,       205.7175,       239.8129,    157659.9688,        94.0000,       293.2897,         0.0000,         0.5258,         0.5592
    693,         0.0368,         0.7618,         0.7986,       179.2770,       411.4686,        96.9996,     85979.0156,       205.4317,       240.2918,    157659.8125,        94.0000,       293.3217,         0.0000,         0.5178,         0.2808
    694,         0.0213,         0.7090,         0.7303,       178.8053,       411.4978,        96.9272,     85978.6641,       205.1470,       240.7792,    157659.6562,        94.0000,       293.3546,         0.0000,         0.5006,         0.2297
    695,         0.0088,         0.8108,         0.8197,       178.3349,       411.5288,        96.8551,     85978.2891,       204.8637,       241.2569,    157659.5000,        94.0000,       293.3869,         0.0000,         0.5096,         0.3101
    696,         0.0151,         0.6570,         0.6721,       177.8657,       411.5577,        96.7833,     85977.9922,       204.5818,       241.7442,    157659.3281,        94.0000,       293.4199,         0.0000,         0.4894,         0.1827
    697,         0.0097,         0.8242,         0.8339,       177.3977,       411.5889,        96.7119,     85977.6172,       204.3013,       242.2229,    157659.1719,        94.0000,       293.4524,         0.0000,         0.4971,         0.3369
    698,         0.0395,         0.7438,         0.7833,       176.9310,       411.6191,        96.6407,     85977.3906,       204.0223,       242.7029,    157659.0156,        94.0000,       293.4850,         0.0000,         0.4890,         0.2943
    699,         0.0280,         0.7474,         0.7754,       176.4654,       411.6499,        96.5699,     85977.2031,       203.7446,       243.1800,    157658.8594,        94.0000,       293.5172,         0.0000,         0.4883,         0.2872
    700,         0.0158,         0.8552,         0.8710,       176.0012,       411.6807,        96.4994,     85977.0156,       203.4684,       243.6550,    157658.7031,        94.0000,       293.5495,         0.0000,         0.4863,         0.3847
    701,         0.0000,         1.0553,         1.0553,       175.5381,       411.7135,        96.4285,     85976.7578,       203.1907,       244.1239,    157658.5469,        94.0000,       293.5816,         0.0000,         0.4946,         0.5607
    702,         0.0437,         1.0298,         1.0735,       175.0762,       411.7476,        96.3563,     85976.3828,       202.9083,       244.5898,    157658.4062,        94.0000,       293.6139,         0.0000,         0.5034,         0.5701
    703,         0.0000,         1.0902,         1.0902,       174.6156,       411.7821,        96.2842,     85976.0156,       202.6262,       245.0536,    157658.2500,        94.0000,       293.6463,         0.0000,         0.5032,         0.5870
    704,         0.0331,         0.6413,         0.6744,       174.1562,       411.8117,        96.2120,     85975.8281,       202.3445,       245.5381,    157658.0938,        94.0000,       293.6811,         0.0000,         0.4699,         0.2046
    705,         0.0511,         0.6803,         0.7314,       173.6980,       411.8408,        96.1401,     85975.6406,       202.0634,       246.0250,    157657.9375,        94.0000,       293.7165,         0.0000,         0.4626,         0.2689
    706,         0.0537,         0.8166,         0.8703,       173.2410,       411.8727,        96.0681,     85975.4531,       201.7826,       246.4997,    157657.7812,        94.0000,       293.7504,         0.0000,         0.4763,         0.3940
    707,         0.0344,         0.6380,         0.6724,       172.7852,       411.9027,        95.9961,     85975.2656,       201.5022,       246.9838,    157657.6250,        94.0000,       293.7850,         0.0000,         0.4592,         0.2132
    708,         0.0338,         0.6647,         0.6986,       172.3306,       411.9336,        95.9243,     85975.0781,       201.2224,       247.4650,    157657.4688,        94.0000,       293.8198,         0.0000,         0.4602,         0.2384
    709,         0.0000,         0.6880,         0.6880,       171.8772,       411.9660,        95.8528,     85974.8906,       200.9436,       247.9397,    157657.3125,        94.0000,       293.8542,         0.0000,         0.4644,         0.2236
    710,         0.0068,         0.5339,         0.5406,       171.4250,       411.9967,        95.7815,     85974.7031,       200.6662,       248.4213,    157657.1562,        94.0000,       293.8894,         0.0000,         0.4494,         0.0913
    711,         0.0000,         0.5728,         0.5728,       170.9739,       412.0282,        95.7105,     85974.5156,       200.3900,       248.8990,    157657.0000,        94.0000,       293.9240,         0.0000,         0.4502,         0.1226
    712,         0.0366,         0.5858,         0.6224,       170.5241,       412.0599,        95.6398,     85974.3281,       200.1152,       249.3743,    157656.8438,        94.0000,       293.9586,         0.0000,         0.4496,         0.1728
    713,         0.0302,         0.5882,         0.6184,       170.0754,       412.0922,        95.5694,     85974.1406,       199.8417,       249.8470,    157656.6875,        94.0000,       293.9931,         0.0000,         0.4486,         0.1699
    714,         0.0453,         0.6038,         0.6491,       169.6280,       412.1237,        95.4993,     85973.9531,       199.5695,       250.3219,    157656.5312,        94.0000,       294.0276,         0.0000,         0.4409,         0.2082
    715,         0.0000,         0.8687,         0.8687,       169.1817,       412.1574,        95.4292,     85973.7656,       199.2977,       250.7857,    157656.3750,        94.0000,       294.0611,         0.0000,         0.4541,         0.4146
    716,         0.0000,         0.7057,         0.7057,       168.7366,       412.1917,        95.3587,     85973.5781,       199.0242,       251.2478,    157656.2188,        94.0000,       294.0950,         0.0000,         0.4564,         0.2493
    717,         0.0000,         0.6508,         0.6508,       168.2926,       412.2260,        95.2883,     85973.3906,       198.7516,       251.7096,    157656.0625,        94.0000,       294.1294,         0.0000,         0.4533,         0.1976
    718,         0.0068,         0.6645,         0.6712,       167.8498,       412.2607,        95.2181,     85973.2031,       198.4795,       252.1698,    157655.9062,        94.0000,       294.1636,         0.0000,         0.4527,         0.2185
    719,         0.0787,         0.6406,         0.7193,       167.4082,       412.2959,        95.1478,     85973.0156,       198.2075,       252.6267,    157655.7500,        94.0000,       294.1974,         0.0000,         0.4553,         0.2640
    720,         0.0212,         0.5943,         0.6154,       166.9678,       412.3311,        95.0774,     85972.8281,       197.9353,       253.0842,    157655.5938,        94.0000,       294.2318,         0.0000,         0.4525,         0.1630
    721,         0.0112,         0.5161,         0.5273,       166.5285,       412.3653,        95.0071,     85972.6406,       197.6637,       253.5454,    157655.4531,        94.0000,       294.2666,         0.0000,         0.4430,         0.0843
    722,         0.0259,         0.5293,         0.5552,       166.0903,       412.3997,        94.9370,     85972.4531,       197.3927,       254.0047,    157655.2969,        94.0000,       294.3006,         0.0000,         0.4429,         0.1123
    723,         0.0153,         0.5415,         0.5568,       165.6533,       412.4345,        94.8670,     85972.2656,       197.1224,       254.4605,    157655.1562,        94.0000,       294.3345,         0.0000,         0.4449,         0.1119
    724,         0.0042,         0.5045,         0.5086,       165.2175,       412.4689,        94.7970,     85972.0781,       196.8527,       254.9173,    157655.0000,        94.0000,       294.3689,         0.0000,         0.4401,         0.0685
    725,         0.0039,         0.4778,         0.4816,       164.7828,       412.5028,        94.7272,     85971.8906,       196.5835,       255.3771,    157654.8438,        94.0000,       294.4038,         0.0000,         0.4327,         0.0489
    726,         0.0070,         0.4935,         0.5005,       164.3492,       412.5370,        94.6575,     85971.7031,       196.3149,       255.8345,    157654.6875,        94.0000,       294.4386,         0.0000,         0.4336,         0.0669
    727,         0.0135,         0.5093,         0.5228,       163.9168,       412.5717,        94.5879,     85971.5156,       196.0469,       256.2890,    157654.5312,        94.0000,       294.4733,         0.0000,         0.4338,         0.0889
    728,         0.0204,         0.5337,         0.5541,       163.4856,       412.6068,        94.5183,     85971.3281,       195.7793,       256.7395,    157654.3750,        94.0000,       294.5079,         0.0000,         0.4363,         0.1178
    729,         0.0063,         0.5506,         0.5569,       163.0554,       412.6427,        94.4489,     85971.1406,       195.5122,       257.1862,    157654.2188,        94.0000,       294.5424,         0.0000,         0.4392,         0.1177
    730,         0.0287,         0.5475,         0.5761,       162.6264,       412.6789,        94.3795,     85970.9531,       195.2457,       257.6309,    157654.0781,        94.0000,       294.5764,         0.0000,         0.4392,         0.1369
    731,         0.0151,         0.5107,         0.5258,       162.1985,       412.7153,        94.3103,     85970.7656,       194.9797,       258.0735,    157653.9375,        94.0000,       294.6101,         0.0000,         0.4391,         0.0867
    732,         0.0151,         0.4956,         0.5107,       161.7718,       412.7518,        94.2411,     85970.5781,       194.7143,       258.5142,    157653.7812,        94.0000,       294.6438,         0.0000,         0.4394,         0.0713
    733,         0.0164,         0.4887,         0.5051,       161.3462,       412.7886,        94.1721,     85970.3906,       194.4494,       258.9529,    157653.6250,        94.0000,       294.6774,         0.0000,         0.4394,         0.0657
    734,         0.0864,         0.4294,         0.5158,       160.9216,       412.8255,        94.1032,     85970.2031,       194.1851,       259.3916,    157653.4688,        94.0000,       294.7112,         0.0000,         0.4353,         0.0804
    735,         0.0442,         0.4378,         0.4820,       160.4983,       412.8621,        94.0343,     85970.0156,       193.9214,       259.8305,    157653.3125,        94.0000,       294.7452,         0.0000,         0.4318,         0.0502
    736,         0.0269,         0.4437,         0.4706,       160.0760,       412.8994,        93.9656,     85969.8281,       193.6582,       260.2661,    157653.1719,        94.0000,       294.7791,         0.0000,         0.4339,         0.0367
    737,         0.1497,         0.3358,         0.4856,       159.6548,       412.9370,        93.8968,     85969.6406,       193.3950,       260.6987,    157653.0312,        94.0000,       294.8131,         0.0000,         0.4361,         0.0495
    738,         0.0538,         0.4068,         0.4607,       159.2348,       412.9749,        93.8279,     85969.4531,       193.1315,       261.1308,    157652.8750,        94.0000,       294.8470,         0.0000,         0.4354,         0.0253
    739,         0.0564,         0.3996,         0.4560,       158.8158,       413.0137,        93.7590,     85969.2656,       192.8685,       261.5579,    157652.7188,        94.0000,       294.8807,         0.0000,         0.4394,         0.0166
    740,         0.2624,         0.1887,         0.4511,       158.3980,       413.0533,        93.6897,     85969.0781,       192.6036,       261.9822,    157652.5781,        94.0000,       294.9144,         0.0000,         0.4442,         0.0069
    741,         0.0000,         0.4431,         0.4431,       157.9812,       413.0941,        93.6196,     85968.8906,       192.3358,       262.4032,    157652.4375,        94.0000,       294.9481,         0.0000,         0.4430,         0.0000
