 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
    470,         2.2373,        -1.1298,         1.1076,       143.1751,       458.7055,       155.3298,     81833.6094,       158.0359,       299.7230,    154873.2188,        94.0000,       259.8827,         1.9326,         0.5113,         0.5962
    471,         0.4015,         0.5832,         0.9847,       144.4282,       458.7260,       155.2694,     81833.4219,       157.8165,       299.9883,    154873.0625,        94.0000,       259.9094,         1.6317,         0.5112,         0.4735
    472,         0.1500,         0.6070,         0.7570,       145.6779,       458.7432,       155.2090,     81833.2344,       157.5973,       300.2778,    154872.8750,        94.0000,       259.9376,         1.6317,         0.4795,         0.2775
    473,         0.8303,         0.0126,         0.8429,       146.9244,       458.7592,       155.1486,     81833.0469,       157.3785,       300.5811,    154872.7188,        94.0000,       259.9665,         1.6317,         0.4650,         0.3779
    474,         0.5243,         0.3854,         0.9098,       148.1677,       458.7755,       155.0882,     81832.8594,       157.1599,       300.8885,    154872.5312,        94.0000,       259.9957,         1.6317,         0.4626,         0.4472
    475,         0.9850,        -0.1410,         0.8440,       149.4076,       458.7924,       155.0277,     81832.6719,       156.9416,       301.1967,    154872.3750,        94.0000,       260.0245,         1.6317,         0.4649,         0.3791
    476,         1.2665,        -0.3538,         0.9127,       150.6445,       458.8110,       154.9673,     81832.4844,       156.7240,       301.4940,    154872.2031,        94.0000,       260.0525,         1.6322,         0.4827,         0.4299
    477,         0.0666,         0.8463,         0.9129,       151.8780,       458.8295,       154.9069,     81832.2969,       156.5064,       301.7937,    154872.0312,        94.0000,       260.0804,         1.6317,         0.4845,         0.4284
    478,         0.2899,         0.6151,         0.9050,       153.1081,       458.8462,       154.8465,     81832.1094,       156.2890,       302.1090,    154871.8594,        94.0000,       260.1090,         1.6317,         0.4673,         0.4377
    479,         1.6786,        -0.6296,         1.0491,       154.4189,       458.8660,       154.8029,     81831.9219,       156.1390,       302.4114,    154871.6875,        94.0000,       260.1367,         1.7996,         0.4869,         0.5622
    480,         2.7592,        -1.3903,         1.3689,       155.9307,       458.8918,       154.8005,     81831.6641,       156.1531,       302.6710,    154871.5312,        94.0000,       260.1612,         2.2091,         0.5471,         0.8218
    481,         1.3504,        -0.1021,         1.2483,       157.2040,       458.9216,       154.7512,     81831.2891,       155.9793,       302.8907,    154871.3750,        94.0000,       260.1825,         1.7393,         0.6087,         0.6397
    482,         1.0905,         0.0804,         1.1709,       158.4201,       458.9519,       154.6911,     81830.9141,       155.7628,       303.1022,    154871.2188,        94.0000,       260.2029,         1.6317,         0.6278,         0.5431
    483,         1.3468,        -0.1605,         1.1863,       159.6359,       458.9812,       154.6317,     81830.5391,       155.5489,       303.3174,    154871.0625,        94.0000,       260.2235,         1.6374,         0.6298,         0.5566
    484,         1.6945,        -0.3065,         1.3880,       160.9230,       459.0157,       154.5871,     81830.1641,       155.3952,       303.5023,    154870.9062,        94.0000,       260.2418,         1.7866,         0.6729,         0.7151
    485,         1.7834,        -0.2483,         1.5351,       162.2464,       459.0567,       154.5504,     81829.7500,       155.2735,       303.6378,    154870.7188,        94.0000,       260.2564,         1.8660,         0.7454,         0.7897
    486,         2.1023,        -0.4009,         1.7013,       163.6510,       459.1014,       154.5308,     81829.2891,       155.2196,       303.7375,    154870.5000,        94.0000,       260.2681,         2.0356,         0.8034,         0.8980
    487,         1.7474,        -0.0386,         1.7087,       165.0396,       459.1429,       154.5087,     81828.8359,       155.1559,       303.8486,    154870.2656,        94.0000,       260.2804,         2.0110,         0.8027,         0.9060
    488,         3.6870,        -1.5089,         2.1781,       166.7755,       459.1967,       154.5568,     81828.2734,       155.3732,       303.8875,    154869.9375,        94.0000,       260.2872,         2.7136,         0.9063,         1.2718
    489,         3.4936,        -1.2426,         2.2510,       166.8357,       459.2573,       154.5967,     81827.6562,       155.5570,       303.8619,    154869.5781,        94.0000,       260.2892,         0.9991,         0.9879,         1.2631
    490,         1.5385,         0.2725,         1.8109,       166.4122,       459.3131,       154.5397,     81827.0938,       155.3534,       303.8390,    154869.2500,        94.0000,       260.2915,         0.0310,         0.9958,         0.8152
    491,         1.8947,         0.1042,         1.9989,       166.1725,       459.3654,       154.5193,     81826.5312,       155.2963,       303.8334,    154868.9375,        94.0000,       260.2950,         0.3966,         0.9848,         1.0141
    492,         0.9237,         0.8868,         1.8105,       165.7353,       459.4172,       154.4593,     81825.9688,       155.0806,       303.8251,    154868.6094,        94.0000,       260.2984,         0.0000,         0.9842,         0.8263
    493,         2.3208,        -0.2468,         2.0740,       165.5513,       459.4702,       154.4496,     81825.3828,       155.0671,       303.8066,    154868.2656,        94.0000,       260.3011,         0.5046,         0.9837,         1.0903
    494,         1.7770,         0.1022,         1.8792,       165.1290,       459.5241,       154.3922,     81824.7656,       154.8624,       303.7740,    154867.8906,        94.0000,       260.3030,         0.0265,         1.0021,         0.8771
    495,         2.7508,        -0.4758,         2.2750,       165.1189,       459.5754,       154.4172,     81824.1406,       154.9871,       303.7507,    154867.5000,        94.0000,       260.3055,         0.8497,         0.9911,         1.2838
    496,         3.8977,        -1.3654,         2.5323,       165.2967,       459.6311,       154.4797,     81823.4844,       155.2620,       303.6974,    154867.0938,        94.0000,       260.3058,         1.2256,         1.0411,         1.4912
    497,         2.0523,         0.1612,         2.2135,       165.0477,       459.6885,       154.4569,     81822.7344,       155.1954,       303.6165,    154866.5938,        94.0000,       260.3041,         0.3723,         1.0903,         1.1231
    498,         3.3616,        -0.8308,         2.5308,       165.1686,       459.7407,       154.5081,     81822.0781,       155.4245,       303.5629,    154866.1719,        94.0000,       260.3044,         1.1115,         1.0622,         1.4686
    499,         4.2693,        -1.4844,         2.7849,       165.4126,       459.7993,       154.5839,     81821.3906,       155.7522,       303.4667,    154865.7188,        94.0000,       260.3016,         1.3586,         1.1226,         1.6623
    500,         4.6171,        -1.6987,         2.9183,       165.6583,       459.8664,       154.6601,     81820.6719,       156.0813,       303.3069,    154865.3438,        94.0000,       260.2941,         1.3632,         1.2140,         1.7044
    501,         2.9002,        -0.1186,         2.7816,       165.6883,       459.9341,       154.6933,     81819.9453,       156.2381,       303.1182,    154864.9688,        94.0000,       260.2844,         0.9330,         1.2632,         1.5184
    502,         2.9798,        -0.2695,         2.7102,       165.7346,       459.9911,       154.7302,     81819.2422,       156.4093,       302.9843,    154864.5625,        94.0000,       260.2781,         0.9653,         1.1947,         1.5155
    503,         4.0859,        -0.8665,         3.2194,       166.1583,       460.0594,       154.8436,     81818.5000,       156.8855,       302.7829,    154864.1719,        94.0000,       260.2664,         1.7212,         1.2779,         1.9415
    504,         4.8871,        -1.2900,         3.5971,       166.8024,       460.1447,       155.0021,     81817.7422,       157.5414,       302.4645,    154863.8750,        94.0000,       260.2458,         2.1649,         1.4317,         2.1654
    505,         4.3494,        -0.7174,         3.6320,       167.3040,       460.2433,       155.1324,     81816.8750,       158.0835,       302.0251,    154863.4688,        94.0000,       260.2164,         1.8837,         1.6059,         2.0262
    506,         1.6452,         1.1434,         2.7886,       167.0028,       460.3195,       155.1002,     81815.9688,       157.9770,       301.6619,    154863.0312,        94.0000,       260.1933,         0.2783,         1.5284,         1.2602
    507,         3.7198,        -0.4324,         3.2874,       167.2987,       460.3876,       155.1871,     81815.1328,       158.3465,       301.3576,    154862.6250,        94.0000,       260.1747,         1.4720,         1.4511,         1.8363
    508,         3.4200,         0.1266,         3.5466,       167.7383,       460.4684,       155.3028,     81814.2734,       158.8311,       300.9727,    154862.2188,        94.0000,       260.1499,         1.7611,         1.5561,         1.9904
    509,         1.9784,         1.5221,         3.5004,       168.1292,       460.5508,       155.4090,     81813.3359,       159.2770,       300.5566,    154861.7500,        94.0000,       260.1227,         1.6668,         1.5873,         1.9132
    510,         1.8224,         1.0188,         2.8411,       167.9500,       460.6251,       155.4013,     81812.3984,       159.2666,       300.1673,    154861.2500,        94.0000,       260.0973,         0.5269,         1.5267,         1.3144
    511,         2.5738,         0.4253,         2.9991,       167.9227,       460.6978,       155.4238,     81811.5078,       159.3774,       299.7837,    154860.8125,        94.0000,       260.0722,         0.8300,         1.5189,         1.4802
    512,         2.0730,         0.9056,         2.9787,       167.9336,       460.7613,       155.4540,     81810.6562,       159.5186,       299.4481,    154860.4062,        94.0000,       260.0505,         0.9062,         1.4631,         1.5156
    513,         1.6832,         1.2107,         2.8939,       167.8741,       460.8246,       155.4701,     81809.7969,       159.6031,       299.1141,    154859.9844,        94.0000,       260.0289,         0.7651,         1.4606,         1.4333
    514,         3.2061,         0.1108,         3.3169,       168.1871,       460.8960,       155.5608,     81808.8594,       159.9857,       298.7205,    154859.5000,        94.0000,       260.0027,         1.5113,         1.5364,         1.7806
    515,         1.7451,         0.8223,         2.5674,       167.7726,       460.9586,       155.5060,     81807.9219,       159.7860,       298.3674,    154859.0000,        94.0000,       259.9795,         0.0560,         1.4922,         1.0752
    516,         1.9107,         0.6972,         2.6079,       167.4664,       461.0123,       155.4726,     81807.1484,       159.6725,       298.0801,    154858.6562,        94.0000,       259.9610,         0.2707,         1.4069,         1.2010
    517,         3.4078,        -0.4210,         2.9868,       167.5548,       461.0670,       155.5181,     81806.3438,       159.8745,       297.8002,    154858.2812,        94.0000,       259.9430,         1.0592,         1.3922,         1.5946
    518,         4.0922,        -0.9757,         3.1165,       167.7247,       461.1236,       155.5799,     81805.5234,       160.1416,       297.5095,    154857.8750,        94.0000,       259.9241,         1.2229,         1.4052,         1.7113
    519,         4.6865,        -1.3849,         3.3015,       167.9661,       461.1862,       155.6561,     81804.6797,       160.4661,       297.1743,    154857.4688,        94.0000,       259.9019,         1.3669,         1.4622,         1.8393
    520,         4.0638,        -0.5685,         3.4953,       168.3530,       461.2481,       155.7616,     81803.8203,       160.9069,       296.8250,    154857.0625,        94.0000,       259.8785,         1.6592,         1.4870,         2.0083
    521,         5.2247,        -1.6044,         3.6203,       168.7003,       461.3265,       155.8595,     81802.7969,       161.3164,       296.3535,    154856.5625,        94.0000,       259.8459,         1.5824,         1.6425,         1.9778
    522,         4.6711,        -0.8256,         3.8454,       169.1582,       461.4042,       155.9796,     81801.7578,       161.8144,       295.8448,    154856.0938,        94.0000,       259.8103,         1.8052,         1.7123,         2.1332
    523,         3.9790,        -0.1281,         3.8509,       169.5446,       461.4834,       156.0852,     81800.6328,       162.2556,       295.2874,    154855.5938,        94.0000,       259.7708,         1.6649,         1.7789,         2.0720
    524,         5.2623,        -1.1254,         4.1369,       170.0722,       461.5696,       156.2194,     81799.4922,       162.8098,       294.6575,    154855.1094,        94.0000,       259.7258,         1.9493,         1.9075,         2.2295
    525,         5.3069,        -0.7305,         4.5765,       170.8393,       461.6689,       156.4018,     81798.2188,       163.5563,       293.8974,    154854.5000,        94.0000,       259.6711,         2.4324,         2.0992,         2.4773
    526,         5.2320,        -0.7752,         4.4568,       171.3635,       461.7669,       156.5360,     81796.9766,       164.1089,       293.0912,    154853.8438,        94.0000,       259.6129,         1.9493,         2.1930,         2.2638
    527,         4.6361,         0.1636,         4.7997,       172.1313,       461.8678,       156.7192,     81795.6328,       164.8568,       292.2162,    154853.0625,        94.0000,       259.5491,         2.4404,         2.2925,         2.5072
    528,         3.6318,         0.3314,         3.9631,       172.1774,       461.9512,       156.7583,     81794.3438,       165.0278,       291.4073,    154852.3438,        94.0000,       259.4898,         0.9995,         2.1585,         1.8047
    529,         2.7878,         0.9889,         3.7767,       172.1202,       462.0159,       156.7768,     81793.1406,       165.1157,       290.7196,    154851.7812,        94.0000,       259.4394,         0.7922,         2.0493,         1.7274
    530,         4.0144,         0.2124,         4.2268,       172.5669,       462.0744,       156.8961,     81791.9766,       165.6068,       290.0936,    154851.2344,        94.0000,       259.3932,         1.8008,         1.9933,         2.2336
    531,         0.7872,         3.2252,         4.0124,       172.9228,       462.1301,       156.9973,     81790.6875,       166.0255,       289.4901,    154850.5625,        94.0000,       259.3484,         1.6218,         1.9256,         2.0868
    532,         5.5559,        -1.4550,         4.1009,       173.3776,       462.1923,       157.1183,     81789.5469,       166.5234,       288.8582,    154850.0469,        94.0000,       259.3011,         1.8216,         1.9481,         2.1528
    533,         4.6595,        -0.6025,         4.0570,       173.6830,       462.2548,       157.2096,     81788.3594,       166.9020,       288.1987,    154849.4844,        94.0000,       259.2513,         1.5248,         2.0059,         2.0511
    534,         4.6909,        -0.4174,         4.2735,       174.1691,       462.3140,       157.3373,     81787.1328,       167.4252,       287.5430,    154848.8750,        94.0000,       259.2016,         1.8880,         2.0164,         2.2570
    535,         5.3939,        -0.7959,         4.5980,       174.8485,       462.3821,       157.5040,     81785.9062,       168.1037,       286.8030,    154848.2344,        94.0000,       259.1450,         2.2784,         2.1533,         2.4447
    536,         0.4908,         3.6969,         4.1877,       175.2376,       462.4329,       157.6128,     81784.7812,       168.5500,       286.1440,    154847.7188,        94.0000,       259.0942,         1.6997,         2.0413,         2.1464
    537,         2.9230,         1.3743,         4.2973,       175.8467,       462.4855,       157.7658,     81783.6172,       169.1727,       285.4669,    154847.1719,        94.0000,       259.0416,         2.1434,         2.0399,         2.2574
    538,         4.2841,        -0.3425,         3.9416,       176.0834,       462.5365,       157.8443,     81782.4062,       169.4977,       284.7847,    154846.5781,        94.0000,       258.9883,         1.4005,         2.0524,         1.8891
    539,         5.0957,        -1.1072,         3.9886,       176.3358,       462.5839,       157.9261,     81781.1719,       169.8353,       284.1134,    154845.9375,        94.0000,       258.9355,         1.4329,         2.0436,         1.9450
    540,         3.4466,         0.7383,         4.1849,       176.7732,       462.6268,       158.0451,     81779.9844,       170.3210,       283.4603,    154845.3438,        94.0000,       258.8838,         1.8043,         2.0272,         2.1578
    541,         5.0771,        -0.7413,         4.3357,       177.2458,       462.6817,       158.1714,     81778.6953,       170.8354,       282.7051,    154844.5938,        94.0000,       258.8239,         1.8781,         2.1598,         2.1760
    542,         5.1813,        -1.0864,         4.0949,       177.4784,       462.7244,       158.2497,     81777.4531,       171.1580,       282.0060,    154843.8906,        94.0000,       258.7679,         1.3993,         2.1012,         1.9937
    543,         5.4581,        -1.0872,         4.3709,       177.9322,       462.7673,       158.3725,     81776.2109,       171.6577,       281.2990,    154843.1562,        94.0000,       258.7110,         1.8432,         2.1137,         2.2572
    544,         5.0461,        -0.2787,         4.7674,       178.6565,       462.8191,       158.5498,     81774.8125,       172.3742,       280.5066,    154842.2812,        94.0000,       258.6471,         2.3877,         2.2278,         2.5396
    545,         5.2832,        -0.6829,         4.6003,       179.0932,       462.8712,       158.6698,     81773.3750,       172.8611,       279.6572,    154841.2656,        94.0000,       258.5785,         1.8156,         2.3337,         2.2665
    546,         5.5656,        -1.0116,         4.5540,       179.4148,       462.9134,       158.7670,     81771.9688,       173.2562,       278.8419,    154840.2969,        94.0000,       258.5123,         1.5873,         2.3517,         2.2023
    547,         5.4892,        -0.9014,         4.5878,       179.7410,       462.9483,       158.8654,     81770.5781,       173.6550,       278.0613,    154839.3281,        94.0000,       258.4487,         1.5982,         2.3339,         2.2539
    548,         5.0391,        -0.1857,         4.8534,       180.2197,       462.9880,       158.9941,     81769.1562,       174.1759,       277.2353,    154838.3438,        94.0000,       258.3811,         1.9051,         2.4070,         2.4464
    549,         4.5748,         0.7327,         5.3076,       180.9817,       463.0392,       159.1798,     81767.5547,       174.9240,       276.2708,    154837.1875,        94.0000,       258.3022,         2.4754,         2.5852,         2.7224
    550,         5.4132,        -0.0583,         5.3550,       181.7407,       463.0920,       159.3652,     81765.8750,       175.6702,       275.2031,    154836.0156,        94.0000,       258.2145,         2.4736,         2.6513,         2.7036
    551,         4.2093,         1.1471,         5.3564,       182.4851,       463.1340,       159.5482,     81764.2031,       176.4051,       274.1355,    154834.8594,        94.0000,       258.1260,         2.4481,         2.6757,         2.6807
    552,         5.6216,        -0.3253,         5.2964,       183.1344,       463.1730,       159.7125,     81762.5469,       177.0647,       273.0413,    154833.7344,        94.0000,       258.0347,         2.2620,         2.7254,         2.5710
    553,         2.1586,         2.8160,         4.9746,       183.6236,       463.1902,       159.8447,     81760.8594,       177.5963,       272.0756,    154832.4375,        94.0000,       257.9529,         1.9444,         2.5812,         2.3933
    554,         5.6543,        -0.8499,         4.8044,       184.0522,       463.2012,       159.9651,     81759.2578,       178.0798,       271.1926,    154831.2188,        94.0000,       257.8772,         1.8252,         2.4722,         2.3323
    555,         5.7680,        -0.8324,         4.9356,       184.5181,       463.2183,       160.0931,     81757.6406,       178.5936,       270.2585,    154830.0312,        94.0000,       257.7968,         1.9028,         2.5402,         2.3954
    556,         5.5927,        -0.8045,         4.7882,       184.8085,       463.2234,       160.1861,     81756.0469,       178.9672,       269.3963,    154828.8281,        94.0000,       257.7217,         1.5536,         2.5065,         2.2817
    557,         5.5298,        -0.5622,         4.9675,       185.2144,       463.2265,       160.3025,     81754.4531,       179.4332,       268.5503,    154827.6094,        94.0000,       257.6473,         1.7860,         2.5219,         2.4457
    558,         5.5181,        -0.3804,         5.1377,       185.6799,       463.2332,       160.4310,     81752.8594,       179.9470,       267.6562,    154826.4375,        94.0000,       257.5685,         1.9076,         2.6081,         2.5296
    559,         5.3572,        -0.1160,         5.2411,       186.1879,       463.2362,       160.5683,     81751.2812,       180.4951,       266.7554,    154825.2344,        94.0000,       257.4886,         1.9951,         2.6398,         2.6014
    560,         4.3273,         1.1553,         5.4826,       186.9271,       463.2397,       160.7520,     81749.6172,       181.2287,       265.8001,    154824.0312,        94.0000,       257.4038,         2.4613,         2.6641,         2.8185
    561,         5.5802,        -0.1150,         5.4652,       187.6491,       463.2407,       160.9325,     81747.9297,       181.9489,       264.8128,    154822.8125,        94.0000,       257.3164,         2.4307,         2.6771,         2.7882
    562,         4.5983,         0.6401,         5.2384,       188.1162,       463.2315,       161.0622,     81746.2656,       182.4654,       263.8657,    154821.6250,        94.0000,       257.2316,         1.9234,         2.6869,         2.5515
    563,         4.9596,         0.6556,         5.6152,       188.8482,       463.2318,       161.2453,     81744.4922,       183.1944,       262.7974,    154820.4062,        94.0000,       257.1362,         2.4570,         2.8253,         2.7900
    564,         5.0004,         0.7351,         5.7354,       189.5774,       463.2269,       161.4282,     81742.7031,       183.9217,       261.6768,    154819.1719,        94.0000,       257.0356,         2.4553,         2.9593,         2.7762
    565,         5.0841,         0.4430,         5.5271,       190.1461,       463.2076,       161.5793,     81740.9453,       184.5211,       260.6340,    154817.9688,        94.0000,       256.9407,         2.1377,         2.9019,         2.6252
    566,         5.5540,        -0.2215,         5.3325,       190.5638,       463.1794,       161.7004,     81739.2266,       185.0001,       259.6618,    154816.7188,        94.0000,       256.8509,         1.8378,         2.8301,         2.5024
    567,         4.5682,         1.2024,         5.7706,       191.2867,       463.1589,       161.8825,     81737.4453,       185.7235,       258.5998,    154815.4688,        94.0000,       256.7530,         2.4516,         2.9712,         2.7994
    568,         5.7234,        -0.0613,         5.6621,       191.8698,       463.1305,       162.0370,     81735.6484,       186.3357,       257.5384,    154814.2188,        94.0000,       256.6544,         2.1754,         2.9999,         2.6622
    569,         4.8005,         0.7261,         5.5266,       192.3102,       463.0957,       162.1634,     81733.8594,       186.8342,       256.5062,    154812.9375,        94.0000,       256.5575,         1.8922,         2.9757,         2.5509
    570,         5.6617,        -0.0025,         5.6593,       192.9150,       463.0555,       162.3234,     81732.1016,       187.4667,       255.5020,    154811.6875,        94.0000,       256.4620,         2.2246,         2.9478,         2.7115
    571,         5.3126,         0.0609,         5.3735,       193.3254,       463.0063,       162.4453,     81730.3906,       187.9465,       254.5944,    154810.4375,        94.0000,       256.3736,         1.8375,         2.8147,         2.5587
    572,         4.7381,         0.9680,         5.7061,       194.0388,       462.9588,       162.6271,     81728.6328,       188.6649,       253.6137,    154809.1875,        94.0000,       256.2787,         2.4473,         2.8633,         2.8428
    573,         5.2181,         0.1759,         5.3940,       194.5693,       462.9014,       162.7723,     81726.9375,       189.2366,       252.6931,    154807.9688,        94.0000,       256.1884,         2.0844,         2.7209,         2.6732
    574,         5.3330,         0.0383,         5.3713,       195.0840,       462.8439,       162.9145,     81725.2031,       189.7960,       251.7776,    154806.7500,        94.0000,       256.0978,         2.0562,         2.7180,         2.6533
    575,         5.6673,        -0.4204,         5.2469,       195.4803,       462.7801,       163.0332,     81723.5234,       190.2609,       250.9287,    154805.4844,        94.0000,       256.0124,         1.8209,         2.6643,         2.5826
    576,         5.6910,        -0.1103,         5.5807,       196.0688,       462.7199,       163.1907,     81721.7969,       190.8798,       250.0289,    154804.1875,        94.0000,       255.9224,         2.2080,         2.7863,         2.7944
    577,         5.4112,         0.3076,         5.7188,       196.6909,       462.6593,       163.3552,     81720.0391,       191.5261,       249.0675,    154802.9375,        94.0000,       255.8262,         2.2790,         2.8916,         2.8272
    578,         5.4906,        -0.0520,         5.4387,       197.0979,       462.5864,       163.4770,     81718.3125,       192.0004,       248.2085,    154801.6406,        94.0000,       255.7383,         1.8508,         2.7825,         2.6562
    579,         5.7456,         0.0724,         5.8180,       197.8118,       462.5158,       163.6601,     81716.5625,       192.7206,       247.3063,    154800.3750,        94.0000,       255.6461,         2.4679,         2.8614,         2.9566
    580,         5.6162,         0.0593,         5.6755,       198.3847,       462.4389,       163.8153,     81714.8359,       193.3287,       246.4319,    154799.1094,        94.0000,       255.5558,         2.1899,         2.8442,         2.8313
    581,         3.7372,         1.7525,         5.4897,       198.8970,       462.3552,       163.9587,     81713.1719,       193.8883,       245.6316,    154797.8438,        94.0000,       255.4713,         2.0707,         2.7255,         2.7642
    582,         4.0677,         1.4304,         5.4981,       199.4836,       462.2733,       164.1172,     81711.4844,       194.5078,       244.7815,    154796.6406,        94.0000,       255.3818,         2.2229,         2.6969,         2.8012
    583,         4.6375,         0.2621,         4.8996,       199.6237,       462.1810,       164.1867,     81709.8203,       194.7703,       244.0634,    154795.3125,        94.0000,       255.3033,         1.3314,         2.5273,         2.3723
    584,         5.5394,        -0.3801,         5.1593,       199.9779,       462.0923,       164.2990,     81708.1953,       195.2042,       243.3593,    154794.0625,        94.0000,       255.2256,         1.7606,         2.5551,         2.6042
    585,         5.1665,        -0.1194,         5.0471,       200.2039,       462.0002,       164.3859,     81706.5781,       195.5356,       242.7005,    154792.7500,        94.0000,       255.1515,         1.5059,         2.5265,         2.5206
    586,         4.1373,         1.2749,         5.4122,       200.7598,       461.9110,       164.5388,     81704.9297,       196.1310,       242.0186,    154791.4375,        94.0000,       255.0748,         2.1677,         2.5674,         2.8448
    587,         4.1578,         0.8877,         5.0455,       201.0312,       461.8174,       164.6348,     81703.2891,       196.4990,       241.3695,    154790.0625,        94.0000,       255.0005,         1.6012,         2.4986,         2.5469
    588,         4.7250,         0.0396,         4.7645,       201.1451,       461.7173,       164.6994,     81701.7891,       196.7410,       240.8456,    154788.8438,        94.0000,       254.9371,         1.2870,         2.3361,         2.4285
    589,         5.1166,        -0.3141,         4.8025,       201.3068,       461.6212,       164.7737,     81700.3203,       197.0213,       240.3460,    154787.6562,        94.0000,       254.8756,         1.3833,         2.3076,         2.4949
    590,         4.3182,         0.6894,         5.0076,       201.6224,       461.5281,       164.8788,     81698.8516,       197.4246,       239.8272,    154786.4688,        94.0000,       254.8123,         1.6920,         2.3411,         2.6665
    591,         4.8038,         0.4275,         5.2314,       202.1074,       461.4365,       165.0181,     81697.2891,       197.9638,       239.2656,    154785.1875,        94.0000,       254.7447,         2.0340,         2.4146,         2.8167
    592,         4.7412,        -0.0014,         4.7398,       202.2199,       461.3373,       165.0830,     81695.8906,       198.2050,       238.8134,    154784.0938,        94.0000,       254.6865,         1.2899,         2.2640,         2.4758
    593,         4.2213,         0.7599,         4.9812,       202.5686,       461.2421,       165.1953,     81694.4844,       198.6351,       238.3598,    154783.0312,        94.0000,       254.6280,         1.7630,         2.2548,         2.7264
    594,         2.6327,         2.0657,         4.6983,       202.6339,       461.1465,       165.2510,     81693.0078,       198.8384,       237.8790,    154781.8438,        94.0000,       254.5667,         1.1980,         2.2821,         2.4162
    595,         3.8057,         0.6223,         4.4280,       202.6736,       461.0434,       165.3016,     81691.7656,       199.0212,       237.5542,    154781.0000,        94.0000,       254.5191,         1.1470,         2.0631,         2.3648
    596,         3.5891,         0.7784,         4.3675,       202.6832,       460.9454,       165.3462,     81690.5469,       199.1797,       237.2537,    154780.2188,        94.0000,       254.4735,         1.0869,         1.9986,         2.3689
    597,         3.9383,         0.3587,         4.2970,       202.6958,       460.8482,       165.3913,     81689.3281,       199.3404,       237.0026,    154779.4688,        94.0000,       254.4322,         1.0929,         1.9092,         2.3878
    598,         4.5347,        -0.2362,         4.2985,       202.7531,       460.7544,       165.4453,     81688.1328,       199.5368,       236.7789,    154778.7344,        94.0000,       254.3933,         1.1825,         1.8788,         2.4197
    599,         4.9701,        -0.4797,         4.4904,       202.9186,       460.6644,       165.5209,     81686.9453,       199.8197,       236.5400,    154778.0156,        94.0000,       254.3529,         1.3994,         1.9059,         2.5845
    600,         5.1057,        -0.4116,         4.6941,       203.1835,       460.5786,       165.6164,     81685.6875,       200.1820,       236.2329,    154777.1875,        94.0000,       254.3062,         1.5992,         2.0132,         2.6809
    601,         5.1841,         0.0141,         5.1982,       203.8320,       460.4938,       165.7888,     81684.3984,       200.8515,       235.8515,    154776.2812,        94.0000,       254.2526,         2.3692,         2.1365,         3.0617
    602,         5.0908,         0.1598,         5.2506,       204.4414,       460.4074,       165.9538,     81682.9922,       201.4899,       235.4099,    154775.2188,        94.0000,       254.1935,         2.2940,         2.2429,         3.0077
    603,         2.8526,         2.5202,         5.3729,       205.1396,       460.3180,       166.1370,     81681.5469,       202.2009,       234.9268,    154774.0625,        94.0000,       254.1300,         2.4754,         2.3203,         3.0526
    604,         5.1037,        -0.2998,         4.8039,       205.3796,       460.2213,       166.2292,     81680.1641,       202.5474,       234.5065,    154773.0000,        94.0000,       254.0716,         1.5615,         2.2378,         2.5660
    605,         4.9229,        -0.2981,         4.6248,       205.5093,       460.1225,       166.3000,     81678.8672,       202.8084,       234.1598,    154772.0938,        94.0000,       254.0193,         1.3414,         2.1245,         2.5004
    606,         5.0467,        -0.3268,         4.7199,       205.7502,       460.0257,       166.3937,     81677.6094,       203.1610,       233.8398,    154771.2188,        94.0000,       253.9691,         1.5647,         2.0765,         2.6434
    607,         4.8267,         0.0541,         4.8808,       206.0924,       459.9335,       166.5085,     81676.3281,       203.5972,       233.4843,    154770.3125,        94.0000,       253.9152,         1.7686,         2.1238,         2.7570
    608,         5.0603,        -0.0237,         5.0366,       206.5578,       459.8417,       166.6486,     81674.9766,       204.1352,       233.0966,    154769.3438,        94.0000,       253.8578,         2.0183,         2.1760,         2.8606
    609,         4.7959,        -0.3343,         4.4616,       206.6043,       459.7420,       166.7057,     81673.7500,       204.3409,       232.8581,    154768.5625,        94.0000,       253.8135,         1.1812,         1.9501,         2.5115
    610,         4.6612,        -0.1216,         4.5395,       206.7967,       459.6465,       166.7929,     81672.5625,       204.6666,       232.6674,    154767.8438,        94.0000,       253.7730,         1.4733,         1.8609,         2.6786
    611,         3.6665,         1.4268,         5.0933,       207.4954,       459.5597,       166.9823,     81671.3047,       205.4013,       232.3981,    154767.0625,        94.0000,       253.7248,         2.4888,         1.9678,         3.1255
    612,         4.8050,        -0.1239,         4.6812,       207.8140,       459.4719,       167.0966,     81670.0859,       205.8350,       232.1308,    154766.2969,        94.0000,       253.6763,         1.7311,         1.9661,         2.7150
    613,         5.0312,        -0.5254,         4.5058,       207.9396,       459.3840,       167.1729,     81668.8594,       206.1171,       231.8693,    154765.5156,        94.0000,       253.6279,         1.3461,         1.9545,         2.5513
    614,         3.7287,         0.6866,         4.4153,       208.0228,       459.2923,       167.2409,     81667.6875,       206.3654,       231.6566,    154764.8125,        94.0000,       253.5837,         1.2620,         1.8841,         2.5312
