 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     45,         0.0000,         1.5810,         6.6895,         6.6895,         3.5283,        -3.1612,         2.5133,         0.2493,         0.3986,         0.8361,         0.0745,         1.6618,         0.8745,         0.0814,       141.0000,        15.2782,         0.0000,         0.0768,       205.1973,       165.1770,       199.2545,       225.1093,       251.9430,       460.2103,     81205.8828,     72779.8906,         0.9526,         0.9375,         0.9418,        -1.2725,       150.0000,         0.0000,         0.2679,         0.4116,         0.0489,         0.0724,         0.1200,         0.0755,         0.2259,         2.1259,         5.0971,         5.8123,         6.7245,         9.3677,         9.7178,         9.8406,         9.9425,        10.0338,         0.0000
     46,         0.0000,         0.4187,         4.4332,         4.4332,         2.4018,        -2.0313,         1.7119,         0.1324,         0.1871,         0.5271,         0.0500,         1.1542,         0.6134,         0.0572,       141.0000,        15.2782,         0.0000,         0.0768,       200.0052,       165.4644,       199.7699,       218.5651,       250.6014,       455.5687,     81166.2969,     72794.9297,         0.9522,         0.9366,         0.9415,       -30.7618,       150.0000,         0.0000,         0.2216,         0.2767,         0.0363,         0.0484,         0.1133,         0.0598,         0.0512,         1.3658,         4.2652,         5.0041,         6.0348,         8.5616,         8.9223,         9.0493,         9.1553,         9.2506,         0.0000
     47,         0.0000,         0.0198,         2.8021,         2.8021,         1.4296,        -1.3724,         1.1187,         0.0817,         0.1721,         0.3084,         0.0291,         0.6888,         0.3689,         0.0344,       141.0000,        15.2782,         0.0000,         0.0768,       187.3060,       164.1217,       193.8707,       225.1212,       250.5784,       452.7833,     81143.9922,     72804.3203,         0.9254,         0.9390,         0.9426,       -58.5822,       150.0000,         0.0000,         0.1242,         0.1314,         0.0219,         0.0108,         0.0715,         0.0419,         0.0115,         0.8250,         3.5390,         4.3138,         5.4138,         7.5883,         7.8981,         8.0064,         8.1105,         8.2032,         0.0000
     48,         0.0000,         0.0000,         1.2886,         1.2886,         0.7845,        -0.5041,         0.3797,         0.0294,         0.0950,         0.1706,         0.0154,         0.3769,         0.2028,         0.0189,       141.0000,        15.2782,         0.0000,         0.0768,       170.3580,       161.9771,       184.9736,       241.6456,       251.5316,       451.3535,     81133.6797,     72806.9688,         0.7820,         0.9453,         0.9466,       -78.8285,       150.0000,         0.0439,         0.0658,         0.0577,         0.0079,         0.0040,         0.0417,         0.0202,         0.0042,         1.1458,         4.1988,         5.2235,         5.9835,         6.9531,         7.0902,         7.1300,         7.2038,         7.2697,         0.0000
     49,         0.0000,         0.0000,         0.9536,         0.9536,         0.7073,        -0.2463,         0.1835,         0.0152,         0.0477,         0.1682,         0.0141,         0.3303,         0.1781,         0.0166,       141.0000,        15.9644,         0.0000,         0.0803,       149.3329,       159.6122,       175.5066,       263.1012,       252.7570,       450.7118,     81123.2422,     72807.3750,         0.9530,         0.9460,         0.9484,       -43.8767,       150.0000,         0.1474,         0.0245,         0.0437,         0.0055,         0.0039,         0.0084,         0.0122,         0.0048,         1.7471,         4.9200,         6.2082,         6.7328,         7.0012,         6.9676,         6.9392,         6.9644,         6.9888,         0.0000
     50,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     51,         0.0000,         0.0000,         0.2142,         0.2142,         0.2142,         0.0000,         0.0000,         0.0000,         0.0000,         0.0536,         0.0042,         0.0983,         0.0531,         0.0049,       141.0000,        15.9644,         0.0000,         0.0803,       137.6216,       158.7592,       172.1801,       275.2989,       253.2495,       450.6323,     81117.2969,     72807.3750,         0.9530,         0.9356,         0.9500,       -49.9279,         0.0000,         0.1549,         0.0102,         0.0101,         0.0019,         0.0018,         0.0028,         0.0055,         0.0036,         1.5087,         4.8192,         6.3336,         6.8686,         7.0547,         6.9694,         6.9128,         6.9148,         6.9198,         0.0000
     52,         0.0000,         0.0000,         0.5268,         0.5268,         0.4921,        -0.0347,         0.0247,         0.0025,         0.0075,         0.1319,         0.0099,         0.2204,         0.1189,         0.0111,       141.0000,        15.9644,         0.0000,         0.0803,       126.9007,       157.1505,       166.0311,       285.0197,       254.0628,       450.8540,     81110.9922,     72807.5156,         0.9526,         0.9379,         0.9427,       -45.0008,       150.0000,         0.0000,         0.0156,         0.0286,         0.0029,         0.0065,         0.0035,         0.0056,         0.0125,         1.8813,         4.4869,         6.4390,         7.0733,         7.2920,         7.2065,         7.1479,         7.1415,         7.1390,         0.0000
     53,         0.0000,         1.1025,         1.1478,         1.1478,         0.6970,        -0.4508,         0.3389,         0.0361,         0.0758,         0.1924,         0.0141,         0.3086,         0.1663,         0.0155,       109.0000,        15.9644,         0.0000,         0.0803,       145.0115,       156.1648,       162.5809,       291.0154,       254.7598,       451.4776,     81102.5156,     72809.7812,         0.8163,         0.9330,         0.9390,       -76.2364,       150.0000,         0.0000,         0.0280,         0.0436,         0.0081,         0.0044,         0.0136,         0.0100,         0.0059,         1.5005,         4.3504,         6.1282,         6.9069,         7.4265,         7.3875,         7.3505,         7.3519,         7.3581,         0.0000
     54,         0.0000,         1.5951,         2.9852,         2.9852,         1.4862,        -1.4990,         1.1905,         0.1139,         0.1945,         0.4182,         0.0306,         0.6535,         0.3512,         0.0328,       109.0000,        15.9644,         0.0000,         0.0803,       171.0268,       157.2995,       167.5959,       287.0024,       254.5328,       452.9613,     81080.3906,     72818.3750,         0.9527,         0.9367,         0.9407,        -1.0291,       150.0000,         0.0000,         0.1109,         0.1462,         0.0042,         0.0482,         0.0258,         0.0369,         0.1012,         0.9726,         3.1894,         4.6847,         6.0114,         7.6730,         7.8033,         7.8392,         7.8782,         7.9177,         0.0000
     55,         0.0000,         1.3709,         5.2785,         5.2785,         2.7761,        -2.5025,         1.9828,         0.1941,         0.3255,         0.7556,         0.0579,         1.2381,         0.6626,         0.0619,       109.0000,        15.9644,         0.0000,         0.0803,       184.4475,       160.9637,       182.4027,       264.8013,       252.7543,       454.4561,     81038.5078,     72832.6875,         0.9504,         0.9341,         0.9395,       -54.4105,       150.0000,         0.0000,         0.1845,         0.3094,         0.0318,         0.0740,         0.0584,         0.0521,         0.0384,         1.8427,         4.1073,         5.1415,         6.2661,         8.3139,         8.5721,         8.6697,         8.7534,         8.8314,         0.0000
     56,         0.0000,         2.5131,         7.1474,         7.1474,         3.7225,        -3.4249,         2.6047,         0.2711,         0.5491,         0.9354,         0.0789,         1.7089,         0.9138,         0.0854,       109.0000,        15.9644,         0.0000,         0.0803,       203.0751,       165.8965,       201.7511,       233.7246,       249.7526,       452.9795,     80980.4375,     72849.3359,         0.8491,         0.9313,         0.9375,       -72.3760,       150.0000,         0.0000,         0.2566,         0.4363,         0.0586,         0.0817,         0.1025,         0.0724,         0.0124,         2.1850,         5.1322,         5.8428,         6.7472,         9.1393,         9.4390,         9.5490,         9.6448,         9.7327,         0.0000
     57,         0.0000,         3.0444,         7.0608,         7.0608,         3.9740,        -3.0869,         2.2088,         0.2506,         0.6275,         0.9139,         0.0860,         1.8720,         1.0078,         0.0943,       109.0000,        15.9644,         0.0000,         0.0803,       221.6960,       171.0893,       221.5369,       207.1171,       246.4507,       448.0602,     80917.2344,     72868.8906,         0.9526,         0.9332,         0.9388,       -51.8452,       150.0000,         0.0000,         0.2509,         0.4629,         0.0736,         0.0543,         0.1194,         0.0771,         0.0654,         2.5763,         5.3636,         6.0187,         6.9319,         9.5923,         9.9241,        10.0329,        10.1237,        10.2065,         0.0000
     58,         0.0000,         2.1350,         5.3738,         5.3738,         3.5257,        -1.8482,         1.2567,         0.1538,         0.4377,         0.7384,         0.0765,         1.6981,         0.9260,         0.0867,       109.0000,        15.9644,         0.0000,         0.0803,       229.7398,       174.3276,       233.0467,       191.3170,       243.6249,       441.0424,     80857.5078,     72887.5469,         0.8316,         0.9340,         0.9391,       -74.6853,       150.0000,         0.0000,         0.3296,         0.4580,         0.0466,         0.1036,         0.1420,         0.0840,         0.0111,         1.5456,         4.7570,         5.4500,         6.4802,         9.3747,         9.7403,         9.8540,         9.9452,        10.0287,         0.0000
     59,         0.0000,         1.2432,         3.4580,         3.4580,         1.9898,        -1.4683,         1.0884,         0.1124,         0.2674,         0.4047,         0.0424,         0.9619,         0.5310,         0.0498,       109.0000,        15.9644,         0.0000,         0.0803,       231.3033,       176.4279,       239.8047,       196.8552,       242.8782,       437.0540,     80824.8047,     72901.5234,         0.9524,         0.9373,         0.9415,       -23.5697,       150.0000,         0.0000,         0.1533,         0.1880,         0.0322,         0.0128,         0.0902,         0.0502,         0.0713,         1.1673,         3.8189,         4.5749,         5.6460,         8.1815,         8.5470,         8.6702,         8.7770,         8.8738,         0.0000
     60,         0.0000,         0.3201,         2.5266,         2.5266,         1.6457,        -0.8810,         0.7169,         0.0586,         0.1055,         0.3419,         0.0342,         0.7894,         0.4390,         0.0412,       109.0000,        15.9644,         0.0000,         0.0803,       215.4215,       175.0474,       232.2897,       210.7684,       243.0100,       434.1816,     80796.2656,     72911.6797,         0.9527,         0.9398,         0.9432,       -23.9588,       150.0000,         0.0000,         0.1570,         0.1694,         0.0180,         0.0321,         0.0754,         0.0495,         0.0340,         0.6961,         3.4378,         4.2530,         5.3025,         7.3836,         7.6861,         7.7930,         7.8975,         7.9909,         0.0000
     61,         0.0000,         0.0000,         1.5323,         1.5323,         1.1993,        -0.3329,         0.2635,         0.0187,         0.0507,         0.2627,         0.0241,         0.5664,         0.3165,         0.0297,       109.0000,        11.2779,         0.0000,         0.0567,       188.8420,       171.9348,       217.8710,       237.4856,       244.3018,       432.7522,     80777.5312,     72917.0703,         0.7402,         0.8515,         0.9423,       -97.8242,       150.0000,         0.0000,         0.0793,         0.0918,         0.0141,         0.0098,         0.0387,         0.0307,         0.0133,         0.4793,         4.2032,         5.3793,         6.0388,         6.8706,         6.9997,         7.0421,         7.1140,         7.1788,         0.0000
     62,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     63,         0.0000,         0.8625,         0.5933,         0.5933,         0.5498,        -0.0435,         0.0331,         0.0026,         0.0078,         0.1319,         0.0110,         0.2524,         0.1412,         0.0133,        51.0000,        11.2779,         0.0000,         0.0567,       194.4785,       170.1875,       210.0608,       253.4356,       245.1940,       432.6069,     80770.6016,     72917.0938,         0.7452,         0.8604,         0.9413,       -94.8398,       150.0000,         0.0000,         0.0193,         0.0316,         0.0140,         0.0038,         0.0087,         0.0068,         0.0114,         0.4997,         4.3086,         5.7410,         6.3708,         6.9291,         6.9764,         6.9909,         7.0405,         7.0858,         0.0054
     64,         0.0000,         1.5716,         1.4515,         1.4515,         0.9161,        -0.5354,         0.4424,         0.0351,         0.0579,         0.2392,         0.0188,         0.4083,         0.2283,         0.0214,        51.0000,        11.2779,         0.0000,         0.0567,       217.1925,       169.1521,       205.2241,       266.0689,       245.7795,       433.1724,     80757.2500,     72921.8047,         0.9524,         0.9331,         0.9394,       -48.4317,       150.0000,         0.0000,         0.0373,         0.0650,         0.0115,         0.0057,         0.0103,         0.0213,         0.0129,         0.6624,         3.5141,         4.9025,         5.9584,         7.1647,         7.2435,         7.2653,         7.3081,         7.3465,         0.0000
     65,         0.0000,         1.1077,         3.0743,         3.0743,         1.3722,        -1.7021,         1.3211,         0.1254,         0.2556,         0.3706,         0.0281,         0.6046,         0.3373,         0.0317,        51.0000,        11.2779,         0.0000,         0.0567,       217.8859,       170.8370,       211.2813,       271.5665,       245.8639,       434.4970,     80736.2031,     72929.4141,         0.8313,         0.9286,         0.9358,       -75.4012,       150.0000,         0.0000,         0.0670,         0.1038,         0.0160,         0.0055,         0.0300,         0.0315,         0.0055,         0.7185,         2.8547,         4.2988,         5.5684,         7.3571,         7.5379,         7.5960,         7.6557,         7.7111,         0.0000
     66,         0.0000,         2.7821,         4.8978,         4.8978,         2.0912,        -2.8066,         2.0044,         0.2249,         0.5773,         0.5699,         0.0433,         0.9195,         0.5106,         0.0480,        51.0000,        11.2779,         0.0000,         0.0567,       233.3614,       175.8799,       230.5123,       266.2487,       244.9195,       436.6564,     80705.4375,     72942.9609,         0.7612,         0.7620,         0.8950,      -116.6368,       150.0000,         0.0000,         0.0302,         0.1280,         0.0803,         0.0041,         0.0038,         0.0223,         0.0370,         0.0398,         0.5413,         4.0747,         5.5829,         7.6617,         7.9380,         8.0423,         8.1321,         8.2150,         0.0354
     67,         0.0000,         3.0161,         5.8104,         5.8104,         3.2136,        -2.5967,         1.7629,         0.2144,         0.6195,         0.8449,         0.0669,         1.4348,         0.7925,         0.0745,        51.0000,        11.2779,         0.0000,         0.0567,       249.3519,       181.0985,       249.8282,       246.3176,       242.6602,       438.5562,     80655.6016,     72958.2188,         0.7527,         0.8938,         0.9371,       -90.4582,       150.0000,         0.0000,         0.0945,         0.2750,         0.0602,         0.0033,         0.0488,         0.0423,         0.0070,         1.6913,         3.8671,         4.9933,         6.1708,         8.5352,         8.8527,         8.9742,         9.0765,         9.1678,         0.0108
     68,         0.0000,         2.4937,         6.5474,         6.5474,         4.5295,        -2.0179,         1.3428,         0.1688,         0.5063,         1.0963,         0.0961,         2.0814,         1.1477,         0.1080,        51.0000,        11.2779,         0.0000,         0.0567,       258.3187,       184.8816,       262.7666,       212.2128,       238.7160,       437.0057,     80580.5625,     72982.5703,         0.9523,         0.9312,         0.9375,        10.1135,       150.0000,         0.0000,         0.3364,         0.5906,         0.0642,         0.1298,         0.1120,         0.0946,         0.4272,         2.7461,         5.6564,         6.2370,         7.1755,         9.9365,        10.2473,        10.3406,        10.4212,        10.4941,         0.0000
     69,         0.0000,         2.4586,         6.4467,         6.4467,         4.4568,        -1.9900,         1.3250,         0.1660,         0.4989,         0.9572,         0.0955,         2.1161,         1.1771,         0.1109,        51.0000,        11.2779,         0.0000,         0.0567,       265.9624,       188.4523,       274.5073,       186.5440,       234.7537,       430.5683,     80501.8438,     73009.0781,         0.9518,         0.9282,         0.9357,       -37.5463,       150.0000,         0.0000,         0.4405,         0.6389,         0.0488,         0.1716,         0.1579,         0.1110,         0.1243,         2.3072,         5.5287,         6.1155,         7.1612,        10.3873,        10.7336,        10.8152,        10.8792,        10.9395,         0.0000
     70,         0.0000,         2.4886,         5.4991,         5.4991,         3.4095,        -2.0896,         1.4099,         0.1717,         0.5080,         0.6807,         0.0730,         1.6417,         0.9268,         0.0874,        51.0000,        11.2779,         0.0000,         0.0567,       274.2227,       192.2327,       286.7242,       179.9151,       232.2947,       424.1142,     80440.4844,     73026.6875,         0.9520,         0.9300,         0.9372,       -47.0614,       150.0000,         0.0000,         0.3368,         0.4636,         0.0411,         0.1108,         0.1370,         0.0890,         0.0556,         1.6523,         4.5660,         5.2387,         6.3733,         9.6056,        10.0114,        10.1188,        10.1976,        10.2712,         0.0000
     71,         0.0000,         1.3415,         3.5642,         3.5642,         2.0458,        -1.5184,         1.1192,         0.1141,         0.2850,         0.4070,         0.0428,         0.9823,         0.5608,         0.0529,        51.0000,        11.2779,         0.0000,         0.0567,       272.7646,       194.2436,       291.8197,       190.8510,       231.6783,       420.6509,     80405.1641,     73040.7500,         0.7494,         0.8911,         0.9406,       -90.4693,       150.0000,         0.0000,         0.1704,         0.1927,         0.0355,         0.0072,         0.1076,         0.0556,         0.0089,         0.9220,         3.6644,         4.3877,         5.4697,         8.2461,         8.6422,         8.7640,         8.8642,         8.9557,         0.0000
     72,         0.0000,         0.5243,         2.5664,         2.5664,         1.4397,        -1.1267,         0.9084,         0.0744,         0.1440,         0.3023,         0.0293,         0.6806,         0.3906,         0.0369,        51.0000,        11.2779,         0.0000,         0.0567,       256.0140,       193.6432,       286.3037,       212.2808,       232.0343,       419.0646,     80381.2266,     73049.2266,         0.7589,         0.9214,         0.9414,       -85.6789,       150.0000,         0.0000,         0.0764,         0.1016,         0.0618,         0.0121,         0.0278,         0.0365,         0.0034,         0.6200,         3.0175,         4.0309,         5.0751,         7.2169,         7.5248,         7.6251,         7.7247,         7.8129,         0.0427
     73,         0.0000,         0.0000,         1.1182,         1.1182,         0.8218,        -0.2964,         0.2299,         0.0154,         0.0511,         0.1892,         0.0159,         0.3785,         0.2177,         0.0206,        51.0000,        13.9812,         0.0000,         0.0703,       224.4579,       190.5796,       270.4423,       249.9396,       233.7821,       418.8178,     80370.0156,     73049.3359,         0.8228,         0.9378,         0.9423,       -74.7719,       150.0000,         0.0000,         0.0352,         0.0496,         0.0254,         0.0099,         0.0126,         0.0128,         0.0033,         0.9112,         4.6613,         5.9809,         6.4338,         6.8891,         6.9421,         6.9514,         6.9993,         7.0413,         0.0159
     74,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     75,         0.0000,         1.6541,         0.7771,         0.7771,         0.6064,        -0.1707,         0.1319,         0.0103,         0.0284,         0.1567,         0.0117,         0.2689,         0.1546,         0.0146,        44.0000,        13.9812,         0.0000,         0.0703,       245.6256,       188.6644,       260.7022,       270.4062,       234.8918,       419.3392,     80361.6406,     73050.6641,         0.7948,         0.9326,         0.9388,       -79.3010,       150.0000,         0.0000,         0.0261,         0.0380,         0.0056,         0.0022,         0.0110,         0.0128,         0.0037,         0.9797,         4.5856,         5.7941,         6.4071,         7.0301,         7.0445,         7.0399,         7.0696,         7.0977,         0.0000
     76,         0.0000,         1.1099,         1.2033,         1.2033,         0.7126,        -0.4907,         0.4132,         0.0299,         0.0476,         0.1980,         0.0138,         0.3077,         0.1765,         0.0167,        44.0000,        13.9812,         0.0000,         0.0703,       255.5484,       187.7464,       255.3290,       290.2695,       235.7799,       420.4809,     80352.8281,     73052.8203,         0.7334,         0.7498,         0.9222,      -118.9604,       150.0000,         0.0000,         0.0255,         0.0395,         0.0208,         0.0054,         0.0058,         0.0143,         0.0218,         0.0218,         3.8329,         5.2456,         6.1145,         7.1085,         7.1495,         7.1516,         7.1818,         7.2120,         0.0090
     77,         0.0000,         1.5280,         3.6358,         3.6358,         1.2775,        -2.3583,         1.8472,         0.1683,         0.3427,         0.3734,         0.0248,         0.5412,         0.3089,         0.0292,        44.0000,        13.9812,         0.0000,         0.0703,       256.6779,       190.3226,       263.9446,       300.3488,       236.0012,       423.1749,     80333.4297,     73058.6328,         0.7513,         0.7527,         0.8976,      -120.5812,       150.0000,         0.0000,         0.0239,         0.0679,         0.0588,         0.0042,         0.0000,         0.0196,         0.0267,         0.0220,         0.6642,         3.7901,         5.2767,         7.1916,         7.3750,         7.4296,         7.4847,         7.5364,         0.0262
     78,         0.0000,         2.9092,         5.4284,         5.4284,         1.9092,        -3.5191,         2.6356,         0.2646,         0.6189,         0.5695,         0.0372,         0.8044,         0.4552,         0.0430,        44.0000,        13.9812,         0.0000,         0.0703,       269.4757,       195.3196,       281.9765,       300.3459,       235.5462,       427.4817,     80306.5938,     73069.4844,         0.7401,         0.5935,         0.7017,      -210.0394,       150.0000,         0.0000,         0.0178,         0.0994,         0.0764,         0.0014,         0.0000,         0.0163,         0.0066,         0.0433,         0.0875,         2.6234,         5.2122,         7.4463,         7.7316,         7.8331,         7.9188,         7.9968,         0.0428
     79,         0.0000,         3.0340,         6.4110,         6.4110,         3.1341,        -3.2768,         2.3562,         0.2491,         0.6716,         0.9122,         0.0613,         1.3408,         0.7491,         0.0709,        44.0000,        13.9812,         0.0000,         0.0703,       283.3067,       200.6183,       300.6766,       282.9010,       233.8259,       433.2502,     80261.5469,     73082.1172,         0.7284,         0.7230,         0.7626,      -159.2519,       150.0000,         0.0000,         0.0151,         0.1936,         0.1196,         0.0003,         0.0000,         0.0148,         0.0337,         0.0290,         0.1785,         3.7850,         5.5610,         8.1999,         8.5531,         8.6806,         8.7853,         8.8795,         0.0619
     80,         0.0000,         2.9387,         6.6184,         6.6184,         3.9336,        -2.6848,         1.8517,         0.2138,         0.6193,         1.0759,         0.0774,         1.7331,         0.9567,         0.0906,        44.0000,        13.9812,         0.0000,         0.0703,       294.9011,       205.6647,       317.9737,       257.3183,       231.1856,       437.1497,     80203.4531,     73098.5234,         0.7430,         0.6582,         0.7115,      -209.5827,       150.0000,         0.0000,         0.0176,         0.2446,         0.1870,        -0.0001,         0.0000,         0.0177,         0.0073,         0.0852,         0.1260,         1.3152,         5.8284,         9.0339,         9.4065,         9.5271,         9.6265,         9.7156,         0.0964
     81,         0.0000,         2.8789,         5.8493,         5.8493,         3.5236,        -2.3257,         1.5446,         0.1927,         0.5883,         0.8964,         0.0689,         1.5977,         0.8775,         0.0832,        44.0000,        13.9812,         0.0000,         0.0703,       304.2986,       210.3651,       333.4734,       243.4766,       229.0905,       437.5793,     80150.0703,     73112.9609,         0.7634,         0.7590,         0.7557,      -181.4535,       150.0000,         0.0000,         0.0136,         0.2176,         0.2017,         0.0009,         0.0000,         0.0127,         0.0504,         0.0398,         0.3424,         0.7205,         5.3270,         8.9766,         9.4148,         9.5410,         9.6390,         9.7275,         0.1206
     82,         0.0000,         2.3960,         5.1321,         5.1321,         3.0639,        -2.0682,         1.4094,         0.1674,         0.4914,         0.7529,         0.0596,         1.4060,         0.7722,         0.0732,        44.0000,        13.9812,         0.0000,         0.0703,       310.2459,       214.3929,       345.8159,       238.7402,       227.5694,       436.7384,     80102.7266,     73126.7266,         0.8316,         0.9323,         0.9385,       -74.5416,       150.0000,         0.0000,         0.0701,         0.2310,         0.1214,         0.0018,         0.0442,         0.0242,         0.0081,         1.0764,         2.1747,         3.6128,         5.4312,         8.6961,         9.1553,         9.2913,         9.3931,         9.4830,         0.0667
     83,         0.0000,         1.2093,         3.3039,         3.3039,         1.8045,        -1.4994,         1.1267,         0.1094,         0.2632,         0.4376,         0.0340,         0.8319,         0.4576,         0.0434,        44.0000,        13.9812,         0.0000,         0.0703,       302.6136,       215.6922,       347.0660,       252.6223,       227.5476,       435.9897,     80074.6953,     73138.3906,         0.7604,         0.7622,         0.8715,      -121.1608,       150.0000,         0.0000,         0.0831,         0.1374,         0.0714,         0.0080,         0.0398,         0.0353,         0.0785,         0.0578,         1.3460,         3.5259,         4.9937,         7.7230,         8.1271,         8.2584,         8.3676,         8.4653,         0.0480
     84,         0.0000,         0.0633,         1.8613,         1.8613,         1.0648,        -0.7965,         0.6589,         0.0438,         0.0938,         0.2691,         0.0192,         0.4845,         0.2667,         0.0253,        44.0000,        13.9812,         0.0000,         0.0703,       276.7450,       213.5097,       334.1751,       280.4191,       228.6574,       435.9621,     80060.7344,     73144.1016,         0.7235,         0.6680,         0.8010,      -164.4330,       150.0000,         0.0000,         0.0309,         0.0624,         0.0700,         0.0107,         0.0000,         0.0202,         0.0270,         0.0134,         0.1208,         3.2731,         4.9753,         6.9389,         7.2160,         7.3023,         7.3949,         7.4769,         0.0607
     85,         0.0000,         0.0000,         0.8512,         0.8512,         0.6220,        -0.2292,         0.1747,         0.0118,         0.0427,         0.1704,         0.0109,         0.2750,         0.1513,         0.0144,        44.0000,        13.7499,         0.0000,         0.0691,       242.6142,       210.9562,       320.1136,       319.9031,       230.2485,       436.4690,     80049.3750,     73144.1016,         0.7364,         0.7071,         0.7482,      -170.5199,       106.2500,         0.0000,         0.0097,         0.0299,         0.0326,         0.0052,         0.0000,         0.0046,         0.0081,         0.0100,         0.0467,         4.3748,         6.1509,         6.7943,         6.8344,         6.8273,         6.8624,         6.8939,         0.0226
     86,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     87,         0.0000,         0.0000,         0.3636,         0.3636,         0.3167,        -0.0469,         0.0333,         0.0026,         0.0110,         0.0956,         0.0055,         0.1347,         0.0740,         0.0070,        44.0000,        13.7499,         0.0000,         0.0691,       223.7765,       209.6054,       312.8032,       341.5679,       231.1376,       437.0627,     80042.8984,     73144.1016,         0.7529,         0.7562,         0.8963,      -118.9595,       150.0000,         0.0000,         0.0019,         0.0148,         0.0126,         0.0005,         0.0000,         0.0014,         0.0040,         0.0088,         0.3567,         4.0125,         6.2844,         6.9240,         6.9107,         6.8779,         6.8911,         6.9045,         0.0010
     88,        -0.0286,         2.9320,         1.0339,         1.0626,         0.5541,        -0.4798,         0.3453,         0.0242,         0.1103,         0.1754,         0.0096,         0.2307,         0.1264,         0.0120,        62.0000,        13.7499,         0.0000,         0.0691,       275.8741,       207.9494,       303.6345,       363.0339,       232.2946,       438.5360,     80034.0078,     73144.1328,         0.7552,         0.7580,         0.7621,      -148.2758,       150.0000,         0.0000,         0.0045,         0.0256,         0.0186,         0.0027,         0.0000,         0.0018,         0.0042,         0.0120,         0.0541,         3.7462,         6.1908,         7.0619,         7.0843,         7.0654,         7.0768,         7.0895,         0.0074
     89,         0.0000,         0.6359,         2.4918,         2.4918,         0.8359,        -1.6559,         1.2929,         0.1066,         0.2564,         0.2798,         0.0145,         0.3392,         0.1849,         0.0176,        62.0000,        13.7499,         0.0000,         0.0691,       269.1329,       208.9821,       305.3753,       379.6902,       233.1725,       441.4465,     80023.8359,     73147.0703,         0.6739,         0.5851,         0.6578,      -243.8462,       150.0000,         0.0000,         0.0077,         0.0360,         0.0429,         0.0020,         0.0000,         0.0058,         0.0049,         0.0200,         0.0267,         0.5147,         5.1895,         7.1555,         7.2738,         7.2881,         7.3139,         7.3394,         0.0134
