 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
   1140,         0.1355,         0.3256,         0.4611,         0.0000,         0.0001,       103.6810,       204.3499,       168.7106,       294.7669,       295.5102,       445.6122,         0.4610,     85724.9922,     71345.1484
   1141,         0.2879,         0.1753,         0.4632,         0.0000,         0.0010,       103.3265,       204.2814,       168.4760,       295.0626,       295.5435,       445.6449,         0.4622,     85724.8047,     71345.1484
   1142,         0.7810,        -0.3068,         0.4742,         0.0019,         0.0120,       102.9741,       204.2139,       168.2418,       295.3569,       295.5768,       445.6779,         0.4623,     85724.6172,     71345.1484
   1143,         0.2102,         0.2596,         0.4698,         0.0000,         0.0065,       102.6221,       204.1454,       168.0079,       295.6482,       295.6097,       445.7114,         0.4633,     85724.4297,     71345.1484
   1144,         0.0289,         0.4314,         0.4603,         0.0000,         0.0000,       102.2712,       204.0769,       167.7744,       295.9416,       295.6432,       445.7444,         0.4603,     85724.2422,     71345.1484
   1145,         0.0109,         0.4514,         0.4623,         0.0000,         0.0000,       101.9215,       204.0084,       167.5411,       296.2358,       295.6769,       445.7771,         0.4623,     85724.0547,     71345.1484
   1146,         0.0363,         0.4288,         0.4651,         0.0000,         0.0000,       101.5731,       203.9399,       167.3082,       296.5259,       295.7100,       445.8102,         0.4651,     85723.8672,     71345.1484
   1147,         0.0725,         0.3942,         0.4667,         0.0000,         0.0000,       101.2258,       203.8714,       167.0756,       296.8142,       295.7428,       445.8436,         0.4667,     85723.6797,     71345.1484
   1148,         0.0684,         0.3986,         0.4671,         0.0000,         0.0000,       100.8797,       203.8030,       166.8434,       297.1017,       295.7756,       445.8767,         0.4670,     85723.4922,     71345.1484
   1149,         0.0221,         0.4472,         0.4693,         0.0000,         0.0000,       100.5348,       203.7345,       166.6115,       297.3859,       295.8086,       445.9100,         0.4693,     85723.3047,     71345.1484
   1150,         0.0189,         0.4501,         0.4690,         0.0000,         0.0000,       100.1910,       203.6660,       166.3799,       297.6692,       295.8413,       445.9437,         0.4690,     85723.1172,     71345.1484
   1151,         0.0047,         0.4601,         0.4649,         0.0000,         0.0000,        99.8485,       203.5975,       166.1485,       297.9549,       295.8745,       445.9767,         0.4649,     85722.9297,     71345.1484
   1152,         0.0078,         0.4527,         0.4606,         0.0000,         0.0000,        99.5071,       203.5290,       165.9176,       298.2424,       295.9079,       446.0093,         0.4606,     85722.7422,     71345.1484
   1153,         0.0489,         0.4165,         0.4654,         0.0000,         0.0000,        99.1669,       203.4606,       165.6869,       298.5243,       295.9410,       446.0425,         0.4654,     85722.5547,     71345.1484
   1154,         0.1129,         0.3541,         0.4671,         0.0000,         0.0001,        98.8278,       203.3922,       165.4565,       298.8036,       295.9742,       446.0762,         0.4670,     85722.3672,     71345.1484
   1155,         0.0546,         0.4136,         0.4681,         0.0000,         0.0000,        98.4899,       203.3240,       165.2265,       299.0800,       296.0070,       446.1100,         0.4681,     85722.1797,     71345.1484
   1156,         0.0090,         0.4546,         0.4636,         0.0000,         0.0000,        98.1532,       203.2559,       164.9968,       299.3587,       296.0403,       446.1435,         0.4636,     85721.9922,     71345.1484
   1157,         0.0457,         0.4218,         0.4675,         0.0000,         0.0000,        97.8176,       203.1878,       164.7675,       299.6318,       296.0733,       446.1777,         0.4675,     85721.8047,     71345.1484
   1158,         0.0623,         0.4069,         0.4692,         0.0000,         0.0000,        97.4831,       203.1197,       164.5384,       299.9023,       296.1062,       446.2122,         0.4692,     85721.6172,     71345.1484
   1159,         0.0680,         0.4005,         0.4686,         0.0000,         0.0000,        97.1498,       203.0516,       164.3097,       300.1720,       296.1391,       446.2467,         0.4686,     85721.4297,     71345.1484
   1160,         0.0538,         0.4143,         0.4681,         0.0000,         0.0000,        96.8177,       202.9835,       164.0816,       300.4394,       296.1720,       446.2813,         0.4681,     85721.2422,     71345.1484
   1161,         0.0763,         0.3928,         0.4691,         0.0000,         0.0000,        96.4867,       202.9155,       163.8543,       300.7048,       296.2049,       446.3162,         0.4691,     85721.0547,     71345.1484
   1162,         0.1456,         0.3208,         0.4664,         0.0000,         0.0000,        96.1568,       202.8477,       163.6277,       300.9706,       296.2381,       446.3508,         0.4664,     85720.8672,     71345.1484
   1163,         0.2112,         0.2583,         0.4695,         0.0000,         0.0003,        95.8280,       202.7801,       163.4020,       301.2311,       296.2703,       446.3860,         0.4692,     85720.6797,     71345.1484
   1164,         0.2549,         0.2147,         0.4696,         0.0000,         0.0004,        95.5004,       202.7128,       163.1771,       301.4897,       296.3024,       446.4211,         0.4692,     85720.4922,     71345.1484
   1165,         0.2770,         0.1930,         0.4700,         0.0000,         0.0008,        95.1738,       202.6455,       162.9532,       301.7467,       296.3346,       446.4563,         0.4692,     85720.3047,     71345.1484
   1166,         0.0473,         0.4216,         0.4688,         0.0000,         0.0000,        94.8484,       202.5782,       162.7294,       302.0018,       296.3667,       446.4919,         0.4688,     85720.1172,     71345.1484
   1167,         0.1032,         0.3637,         0.4669,         0.0000,         0.0000,        94.5242,       202.5110,       162.5057,       302.2566,       296.3989,       446.5272,         0.4669,     85719.9297,     71345.1484
   1168,         0.4526,         0.0186,         0.4712,         0.0000,         0.0026,        94.2010,       202.4439,       162.2828,       302.5086,       296.4312,       446.5628,         0.4686,     85719.7422,     71345.1484
   1169,         0.5046,        -0.0325,         0.4722,         0.0000,         0.0034,        93.8789,       202.3770,       162.0609,       302.7577,       296.4631,       446.5984,         0.4688,     85719.5547,     71345.1484
   1170,         0.4378,         0.0317,         0.4695,         0.0000,         0.0034,        93.5579,       202.3104,       161.8398,       303.0066,       296.4947,       446.6341,         0.4661,     85719.3672,     71345.1484
   1171,         0.5367,        -0.0612,         0.4756,         0.0000,         0.0048,        93.2380,       202.2433,       161.6179,       303.2518,       296.5265,       446.6702,         0.4708,     85719.1797,     71345.1484
   1172,         0.1579,         0.3133,         0.4712,         0.0000,         0.0010,        92.9192,       202.1761,       161.3953,       303.4966,       296.5586,       446.7067,         0.4702,     85718.9922,     71345.1484
   1173,         0.2972,         0.1711,         0.4683,         0.0000,         0.0008,        92.6015,       202.1090,       161.1737,       303.7413,       296.5910,       446.7427,         0.4675,     85718.8047,     71345.1484
   1174,         0.1021,         0.3698,         0.4719,         0.0000,         0.0001,        92.2849,       202.0418,       160.9520,       303.9819,       296.6232,       446.7792,         0.4718,     85718.6172,     71345.1484
   1175,         0.2813,         0.1945,         0.4758,         0.0000,         0.0008,        91.9694,       201.9743,       160.7292,       304.2199,       296.6553,       446.8166,         0.4749,     85718.4297,     71345.1484
   1176,         0.1132,         0.3591,         0.4723,         0.0000,         0.0000,        91.6550,       201.9069,       160.5068,       304.4579,       296.6876,       446.8537,         0.4723,     85718.2422,     71345.1484
   1177,         0.1117,         0.3588,         0.4704,         0.0000,         0.0000,        91.3416,       201.8397,       160.2856,       304.6952,       296.7196,       446.8907,         0.4704,     85718.0547,     71345.1484
   1178,         0.1698,         0.2969,         0.4668,         0.0000,         0.0001,        91.0293,       201.7728,       160.0657,       304.9333,       296.7519,       446.9272,         0.4667,     85717.8672,     71345.1484
   1179,         0.1893,         0.2763,         0.4656,         0.0000,         0.0001,        90.7181,       201.7063,       159.8470,       305.1698,       296.7837,       446.9637,         0.4655,     85717.6797,     71345.1484
   1180,         0.1607,         0.3030,         0.4637,         0.0000,         0.0001,        90.4079,       201.6400,       159.6297,       305.4048,       296.8157,       447.0002,         0.4636,     85717.4922,     71345.1484
   1181,         0.1969,         0.2650,         0.4618,         0.0000,         0.0002,        90.0988,       201.5741,       159.4136,       305.6392,       296.8474,       447.0365,         0.4617,     85717.3047,     71345.1484
   1182,         0.3016,         0.1601,         0.4616,         0.0000,         0.0007,        89.7907,       201.5085,       159.1987,       305.8719,       296.8786,       447.0726,         0.4610,     85717.1172,     71345.1484
   1183,         0.4064,         0.0548,         0.4612,         0.0000,         0.0018,        89.4837,       201.4432,       158.9852,       306.1024,       296.9099,       447.1089,         0.4593,     85716.9297,     71345.1484
   1184,         0.4549,         0.0043,         0.4592,         0.0000,         0.0025,        89.1778,       201.3783,       158.7732,       306.3312,       296.9405,       447.1451,         0.4567,     85716.7422,     71345.1484
   1185,         0.3038,         0.1526,         0.4564,         0.0000,         0.0009,        88.8729,       201.3138,       158.5624,       306.5582,       296.9713,       447.1813,         0.4554,     85716.5547,     71345.1484
   1186,         0.1592,         0.3008,         0.4600,         0.0000,         0.0001,        88.5690,       201.2487,       158.3504,       306.7823,       297.0023,       447.2180,         0.4599,     85716.3672,     71345.1484
   1187,         0.6752,        -0.2000,         0.4753,         0.0000,         0.0058,        88.2662,       201.1825,       158.1348,       307.0029,       297.0338,       447.2556,         0.4695,     85716.1797,     71345.1484
   1188,         0.0539,         0.4204,         0.4744,         0.0000,         0.0022,        87.9644,       201.1158,       157.9173,       307.2217,       297.0655,       447.2937,         0.4722,     85715.9922,     71345.1484
   1189,         0.3174,         0.1605,         0.4779,         0.0000,         0.0008,        87.6636,       201.0484,       157.6978,       307.4374,       297.0973,       447.3325,         0.4771,     85715.8047,     71345.1484
   1190,         0.4112,         0.0645,         0.4758,         0.0000,         0.0018,        87.3639,       200.9810,       157.4787,       307.6538,       297.1292,       447.3712,         0.4740,     85715.6172,     71345.1484
   1191,         0.6443,        -0.1631,         0.4813,         0.0000,         0.0057,        87.0652,       200.9137,       157.2599,       307.8678,       297.1612,       447.4101,         0.4756,     85715.4297,     71345.1484
   1192,         0.6450,        -0.1610,         0.4840,         0.0000,         0.0087,        86.7675,       200.8463,       157.0414,       308.0805,       297.1930,       447.4491,         0.4753,     85715.2422,     71345.1484
   1193,         1.3394,        -0.8280,         0.5115,         0.0110,         0.0332,        86.4763,       200.7845,       156.8235,       308.2898,       297.2249,       447.4885,         0.4783,     85715.0547,     71345.1484
   1194,         1.1394,        -0.6050,         0.5344,         0.0109,         0.0610,        86.1861,       200.7225,       156.6057,       308.4968,       297.2564,       447.5284,         0.4734,     85714.8672,     71345.1484
   1195,         0.1637,         0.3449,         0.5086,         0.0000,         0.0414,        85.8914,       200.6552,       156.3882,       308.7025,       297.2879,       447.5685,         0.4672,     85714.6797,     71345.1484
   1196,         1.1540,        -0.6370,         0.5170,         0.0103,         0.0473,        85.6029,       200.5929,       156.1709,       308.9048,       297.3194,       447.6087,         0.4697,     85714.4922,     71345.1484
   1197,         1.6919,        -1.0986,         0.5934,         0.0512,         0.1209,        85.3358,       200.5511,       155.9539,       309.1032,       297.3508,       447.6493,         0.4725,     85714.3047,     71345.1484
   1198,         0.4941,         0.0466,         0.5407,         0.0000,         0.0551,        85.0440,       200.4837,       155.7374,       309.2896,       297.3812,       447.6926,         0.4856,     85714.1172,     71345.1484
   1199,         0.3793,         0.1398,         0.5191,         0.0000,         0.0322,        84.7532,       200.4165,       155.5212,       309.4739,       297.4117,       447.7357,         0.4869,     85713.9297,     71345.1484
   1200,         0.2619,         0.2419,         0.5038,         0.0000,         0.0222,        84.4635,       200.3495,       155.3055,       309.6615,       297.4425,       447.7773,         0.4815,     85713.7422,     71345.1484
   1201,         0.1374,         0.3461,         0.4835,         0.0000,         0.0078,        84.1747,       200.2825,       155.0899,       309.8524,       297.4738,       447.8182,         0.4757,     85713.5547,     71345.1484
   1202,         0.2515,         0.2236,         0.4751,         0.0000,         0.0005,        83.8869,       200.2155,       154.8746,       310.0428,       297.5051,       447.8592,         0.4746,     85713.3672,     71345.1484
   1203,         0.1794,         0.2957,         0.4752,         0.0000,         0.0001,        83.6001,       200.1484,       154.6596,       310.2312,       297.5364,       447.9004,         0.4751,     85713.1797,     71345.1484
   1204,         0.4244,         0.0619,         0.4863,         0.0000,         0.0020,        83.3142,       200.0814,       154.4449,       310.4105,       297.5670,       447.9435,         0.4843,     85712.9922,     71345.1484
   1205,         0.3858,         0.1224,         0.5082,         0.0000,         0.0014,        83.0294,       200.0144,       154.2304,       310.5710,       297.5963,       447.9898,         0.5068,     85712.8047,     71345.1484
   1206,         0.5468,        -0.0210,         0.5259,         0.0000,         0.0047,        82.7455,       199.9474,       154.0163,       310.7196,       297.6246,       448.0378,         0.5212,     85712.5625,     71345.2031
   1207,         0.3545,         0.1977,         0.5522,         0.0000,         0.0024,        82.4626,       199.8804,       153.8025,       310.8452,       297.6512,       448.0893,         0.5498,     85712.2734,     71345.3047
   1208,         0.4475,         0.1157,         0.5632,         0.0000,         0.0024,        82.1807,       199.8134,       153.5888,       310.9623,       297.6774,       448.1419,         0.5608,     85711.9531,     71345.4375
   1209,         1.2666,        -0.6437,         0.6229,         0.0104,         0.0288,        81.9049,       199.7515,       153.3755,       311.0523,       297.7014,       448.1990,         0.5941,     85711.5938,     71345.6094
   1210,         1.7496,        -0.9734,         0.7762,         0.0494,         0.1123,        81.6495,       199.7092,       153.1626,       311.0912,       297.7214,       448.2651,         0.6639,     85711.2188,     71345.7969
   1211,         0.7319,         0.0639,         0.7958,         0.0006,         0.0843,        81.3707,       199.6425,       152.9500,       311.0990,       297.7391,       448.3347,         0.7115,     85710.8438,     71345.9844
   1212,         0.1001,         0.5968,         0.6969,         0.0000,         0.0353,        81.0925,       199.5755,       152.7377,       311.1482,       297.7602,       448.3939,         0.6616,     85710.4688,     71346.1719
   1213,         0.9648,        -0.2703,         0.6946,         0.0092,         0.0451,        80.8198,       199.5131,       152.5258,       311.1986,       297.7814,       448.4549,         0.6494,     85710.0938,     71346.3594
   1214,         1.7549,        -0.9035,         0.8515,         0.0614,         0.1340,        80.5742,       199.4770,       152.3143,       311.1968,       297.7986,       448.5257,         0.7175,     85709.6641,     71346.5469
   1215,         0.3286,         0.5225,         0.8511,         0.0000,         0.0773,        80.2987,       199.4101,       152.1030,       311.1565,       297.8129,       448.6016,         0.7738,     85709.1875,     71346.7344
   1216,         0.1201,         0.6131,         0.7333,         0.0000,         0.0254,        80.0241,       199.3432,       151.8919,       311.1681,       297.8314,       448.6653,         0.7078,     85708.8125,     71346.9219
   1217,         0.5149,         0.1651,         0.6800,         0.0000,         0.0164,        79.7505,       199.2764,       151.6811,       311.2082,       297.8521,       448.7248,         0.6635,     85708.4375,     71347.1094
   1218,         1.2406,        -0.4940,         0.7467,         0.0114,         0.0406,        79.4836,       199.2155,       151.4707,       311.2130,       297.8698,       448.7916,         0.7061,     85708.0078,     71347.2969
   1219,         1.3941,        -0.4929,         0.9012,         0.0457,         0.1310,        79.2346,       199.1717,       151.2607,       311.1695,       297.8834,       448.8664,         0.7703,     85707.5469,     71347.4844
   1220,         0.5136,         0.4233,         0.9368,         0.0000,         0.1177,        78.9637,       199.1050,       151.0508,       311.0923,       297.8945,       448.9454,         0.8192,     85706.9844,     71347.6719
   1221,         1.7368,        -0.7051,         1.0317,         0.1168,         0.2369,        78.7521,       199.0968,       150.8412,       311.0310,       297.9068,       449.0211,         0.7948,     85706.5156,     71347.8594
   1222,         1.5996,        -0.3461,         1.2536,         0.1653,         0.3366,        78.5654,       199.1128,       150.6320,       310.8762,       297.9118,       449.1141,         0.9170,     85705.9141,     71348.0469
   1223,         1.5321,        -0.1671,         1.3651,         0.2080,         0.3887,        78.4007,       199.1502,       150.4230,       310.6783,       297.9134,       449.2130,         0.9764,     85705.2891,     71348.2344
   1224,         0.8431,         0.5662,         1.4093,         1.6753,         0.3745,        79.7865,       199.1022,       150.2143,       310.4411,       297.9117,       449.3173,         1.0347,     85704.5391,     71348.4219
   1225,         1.5606,         0.0101,         1.5706,         1.9388,         0.5060,        81.2992,       199.1860,       150.0057,       310.1865,       297.9082,       449.4248,         1.0646,     85703.7891,     71348.6094
   1226,         2.5928,        -0.8029,         1.7899,         2.1461,         0.6096,        82.9103,       199.3735,       149.7975,       309.8558,       297.8985,       449.5474,         1.1803,     85703.0312,     71348.8516
   1227,         0.9276,         0.7735,         1.7011,         1.6541,         0.4263,        84.2701,       199.3149,       149.5897,       309.4778,       297.8847,       449.6755,         1.2748,     85702.2188,     71349.1250
   1228,         0.4488,         1.1559,         1.6047,         1.6379,         0.3967,        85.6172,       199.2483,       149.3820,       309.1663,       297.8760,       449.7872,         1.2080,     85701.4453,     71349.3125
   1229,         1.1327,         0.5282,         1.6610,         1.7981,         0.5082,        87.0397,       199.2617,       149.1749,       308.9030,       297.8702,       449.8900,         1.1528,     85700.6953,     71349.5000
   1230,         1.6687,         0.0286,         1.6974,         1.9440,         0.5479,        88.5301,       199.3481,       148.9682,       308.6472,       297.8644,       449.9931,         1.1494,     85699.9062,     71349.6875
   1231,         2.3244,        -0.4867,         1.8377,         2.1594,         0.6562,        90.1231,       199.5424,       148.7623,       308.3739,       297.8568,       450.1003,         1.1815,     85699.1406,     71349.9219
   1232,         2.4226,        -0.4402,         1.9824,         2.2426,         0.7514,        91.7521,       199.7790,       148.5597,       308.0680,       297.8459,       450.2135,         1.2309,     85698.3672,     71350.1641
   1233,         2.4950,        -0.4296,         2.0654,         2.3713,         0.8376,        93.4398,       200.0813,       148.3615,       307.7676,       297.8340,       450.3246,         1.2278,     85697.6016,     71350.4297
   1234,         3.0250,        -0.6352,         2.3897,         2.5592,         1.0259,        95.2155,       200.4787,       148.1672,       307.3651,       297.8128,       450.4569,         1.3639,     85696.7812,     71350.7344
   1235,         2.7645,        -0.1779,         2.5866,         2.8209,         1.1808,        97.1160,       201.0077,       147.9760,       306.9398,       297.7887,       450.5912,         1.4058,     85695.9531,     71351.0859
   1236,         1.4880,         0.8949,         2.3829,         2.2772,         0.8997,        98.7381,       201.2630,       147.7798,       306.4738,       297.7619,       450.7299,         1.4832,     85695.1094,     71351.4609
   1237,         2.2842,         0.2261,         2.5103,         2.3878,         0.9673,       100.4101,       201.2708,       147.8751,       305.9787,       297.7338,       450.8727,         1.5431,     85694.2266,     71351.8359
   1238,         1.6537,         0.8132,         2.4669,         2.1570,         0.8675,       101.9612,       201.2553,       147.8773,       305.4481,       297.7022,       451.0200,         1.5994,     85693.2891,     71352.2109
   1239,         1.1157,         1.0261,         2.1419,         1.6849,         0.6370,       103.2713,       201.1926,       147.6909,       305.0026,       297.6770,       451.1479,         1.5048,     85692.3672,     71352.5859
   1240,         2.1438,         0.1339,         2.2777,         2.1425,         0.8443,       104.8053,       201.1757,       147.6878,       304.6169,       297.6562,       451.2660,         1.4334,     85691.5391,     71352.9609
   1241,         1.7911,         0.4325,         2.2236,         1.9983,         0.8051,       106.2622,       201.1447,       147.6280,       304.2491,       297.6363,       451.3819,         1.4185,     85690.7188,     71353.3359
   1242,         1.3046,         0.8469,         2.1514,         1.8873,         0.7875,       107.6587,       201.1032,       147.5261,       303.9255,       297.6192,       451.4893,         1.3640,     85689.9688,     71353.7109
   1243,         1.6707,         0.6226,         2.2934,         2.0020,         0.8770,       109.1075,       201.0723,       147.4672,       303.5612,       297.5986,       451.6066,         1.4164,     85689.1406,     71354.0859
   1244,         2.4715,         0.0794,         2.5508,         2.4337,         1.0860,       110.7671,       201.0845,       147.5807,       303.1665,       297.5751,       451.7296,         1.4648,     85688.2891,     71354.4609
   1245,         0.9642,         1.5700,         2.5341,         2.2708,         1.0051,       112.3397,       201.0804,       147.6291,       302.7339,       297.5480,       451.8583,         1.5290,     85687.3516,     71354.8359
   1246,         2.6284,         0.1041,         2.7325,         2.5417,         1.1299,       114.0418,       201.1034,       147.7854,       302.2412,       297.5152,       451.9987,         1.6025,     85686.3594,     71355.2656
   1247,         2.0249,         0.4448,         2.4697,         2.0745,         0.9197,       115.5051,       201.0797,       147.7550,       301.8036,       297.4864,       452.1246,         1.5499,     85685.4219,     71355.6406
   1248,         2.5767,         0.1056,         2.6823,         2.6066,         1.1778,       117.2292,       201.1092,       147.9374,       301.4139,       297.4610,       452.2417,         1.5045,     85684.5391,     71356.0156
   1249,         3.2659,        -0.0776,         3.1883,         3.2713,         1.5243,       119.2790,       201.2051,       148.3851,       300.9096,       297.4254,       452.3830,         1.6640,     85683.5078,     71356.4844
   1250,         3.7392,        -0.7031,         3.0362,         2.8317,         1.3366,       121.1023,       201.2571,       148.6564,       300.3950,       297.3883,       452.5232,         1.6995,     85682.4688,     71356.9609
   1251,         3.6661,        -0.5707,         3.0954,         2.9018,         1.3846,       122.9546,       201.3161,       148.9557,       299.8861,       297.3510,       452.6602,         1.7108,     85681.4297,     71357.4375
   1252,         4.0325,        -0.2866,         3.7460,         3.6841,         1.7982,       125.1911,       201.4537,       149.5684,       299.2055,       297.2986,       452.8303,         1.9478,     85680.2031,     71358.0000
   1253,         4.1758,        -0.3965,         3.7794,         3.3814,         1.6905,       127.2346,       201.5681,       150.0873,       298.4358,       297.2378,       453.0112,         2.0888,     85678.8906,     71358.5625
   1254,         1.6886,         1.3374,         3.0260,         0.5376,         1.0598,       127.0676,       201.5557,       150.0982,       297.7760,       297.1851,       453.1631,         1.9662,     85677.6016,     71359.1250
   1255,         2.4460,         0.5125,         2.9585,         0.6670,         1.1449,       126.9663,       201.5570,       150.1632,       297.2277,       297.1412,       453.2942,         1.8136,     85676.4297,     71359.6875
   1256,         2.2922,         0.6393,         2.9315,         0.6708,         1.1643,       126.8672,       201.5596,       150.2323,       296.7094,       297.0992,       453.4215,         1.7672,     85675.3047,     71360.2500
   1257,         3.0685,         0.0550,         3.1235,         1.0720,         1.3928,       126.9687,       201.6030,       150.4642,       296.2175,       297.0586,       453.5446,         1.7307,     85674.2500,     71360.7422
   1258,         3.4730,        -0.2645,         3.2085,         1.3623,         1.5348,       127.2147,       201.6764,       150.8147,       295.7654,       297.0207,       453.6604,         1.6737,     85673.2188,     71361.2109
   1259,         3.2944,        -0.0027,         3.2917,         1.4978,         1.6322,       127.5277,       201.7641,       151.2213,       295.3215,       296.9828,       453.7752,         1.6595,     85672.1797,     71361.6875
   1260,         4.2655,        -0.7184,         3.5471,         1.8501,         1.8050,       128.0155,       201.8878,       151.7709,       294.8116,       296.9386,       453.9033,         1.7421,     85671.1016,     71362.1719
   1261,         1.2858,         1.6333,         2.9191,         0.5307,         1.1385,       127.8427,       201.8775,       151.7856,       294.2892,       296.8943,       454.0271,         1.7807,     85669.9766,     71362.7344
   1262,         2.4711,         0.8251,         3.2962,         1.1604,         1.4587,       127.9850,       201.9276,       152.0445,       293.7365,       296.8489,       454.1536,         1.8375,     85668.7891,     71363.2969
   1263,         2.9370,         0.5439,         3.4809,         1.4614,         1.6289,       128.2773,       202.0081,       152.4240,       293.1735,       296.8020,       454.2814,         1.8520,     85667.5703,     71363.8594
   1264,         1.0070,         2.5076,         3.5146,         1.4604,         1.5812,       128.5677,       202.0871,       152.7982,       292.5595,       296.7515,       454.4142,         1.9334,     85666.2578,     71364.4219
   1265,         2.2268,         1.0518,         3.2786,         1.0462,         1.3285,       128.6506,       202.1239,       153.0042,       291.9383,       296.7005,       454.5452,         1.9501,     85664.9453,     71364.9844
   1266,         2.4290,         0.7461,         3.1751,         0.8596,         1.2325,       128.6400,       202.1421,       153.1353,       291.3277,       296.6503,       454.6723,         1.9427,     85663.6406,     71365.5469
   1267,         1.8224,         1.2938,         3.1163,         0.8748,         1.2448,       128.6369,       202.1618,       153.2724,       290.7609,       296.6036,       454.7894,         1.8715,     85662.3906,     71366.1094
   1268,         1.3795,         1.4846,         2.8641,         0.5100,         1.0379,       128.4515,       202.1451,       153.2633,       290.1905,       296.5562,       454.9059,         1.8262,     85661.0859,     71366.6719
   1269,         2.1488,         0.6700,         2.8187,         0.5008,         1.0547,       128.2624,       202.1275,       153.2506,       289.6678,       296.5130,       455.0133,         1.7640,     85659.9141,     71367.2344
   1270,         4.0408,        -0.7763,         3.2645,         1.3444,         1.5092,       128.4952,       202.1942,       153.5753,       289.1488,       296.4699,       455.1216,         1.7553,     85658.7188,     71367.7734
   1271,         4.0975,        -0.5412,         3.5563,         1.5351,         1.6430,       128.8223,       202.2799,       153.9759,       288.5075,       296.4160,       455.2498,         1.9133,     85657.4766,     71368.3359
   1272,         2.8510,         0.8823,         3.7333,         1.7889,         1.7812,       129.2752,       202.3911,       154.4774,       287.8476,       296.3601,       455.3749,         1.9521,     85656.1719,     71368.8984
   1273,         1.4787,         1.8507,         3.3294,         1.0266,         1.3344,       129.3455,       202.4260,       154.6732,       287.1660,       296.3020,       455.4980,         1.9950,     85654.8828,     71369.4609
   1274,         3.6811,        -0.3157,         3.3655,         1.1842,         1.4304,       129.4945,       202.4767,       154.9321,       286.5327,       296.2478,       455.6122,         1.9351,     85653.5781,     71370.0234
   1275,         4.3023,        -0.4862,         3.8161,         1.9128,         1.8447,       130.0071,       202.6002,       155.4821,       285.8738,       296.1911,       455.7293,         1.9713,     85652.2734,     71370.5859
   1276,         3.8801,         0.4366,         4.3168,         2.5761,         2.1548,       130.8485,       202.7900,       156.2962,       285.0760,       296.1217,       455.8650,         2.1619,     85650.8984,     71371.0859
   1277,         3.7966,         0.6595,         4.4560,         2.4102,         2.0261,       131.6042,       202.9629,       157.0428,       284.0815,       296.0347,       456.0262,         2.4300,     85649.2812,     71371.4922
   1278,         4.4713,        -0.2293,         4.2420,         1.7396,         1.6785,       132.0225,       203.0687,       157.5203,       283.0056,       295.9397,       456.1882,         2.5635,     85647.5312,     71371.9375
   1279,         4.3972,        -0.1591,         4.2380,         1.7667,         1.7341,       132.4534,       203.1773,       158.0082,       281.9899,       295.8494,       456.3333,         2.5040,     85645.8359,     71372.3750
   1280,         4.2787,         0.2528,         4.5316,         2.0136,         1.8673,       133.0060,       203.3106,       158.5942,       280.8545,       295.7478,       456.4947,         2.6642,     85644.0625,     71372.8516
   1281,         4.4691,         0.1586,         4.6277,         1.9186,         1.8231,       133.5089,       203.4343,       159.1413,       279.6271,       295.6372,       456.6613,         2.8046,     85642.1875,     71373.4141
   1282,         4.5272,        -0.0736,         4.4536,         1.7600,         1.7751,       133.9312,       203.5421,       159.6245,       278.5161,       295.5360,       456.8004,         2.6785,     85640.3828,     71373.9219
   1283,         4.5519,         0.2708,         4.8227,         2.1764,         1.9970,       134.5598,       203.6916,       160.2733,       277.3277,       295.4273,       456.9501,         2.8257,     85638.5312,     71374.4609
   1284,         4.6171,         0.1276,         4.7447,         2.0606,         1.9591,       135.1288,       203.8296,       160.8750,       276.1809,       295.3213,       457.0865,         2.7856,     85636.7109,     71374.9844
   1285,         3.8541,         1.1854,         5.0395,         2.4778,         2.1501,       135.9037,       204.0092,       161.6425,       274.9906,       295.2104,       457.2253,         2.8894,     85634.8984,     71375.5469
   1286,         4.0933,         0.8874,         4.9806,         2.2491,         2.0234,       136.5620,       204.1657,       162.3176,       273.7818,       295.0970,       457.3618,         2.9572,     85632.9922,     71376.1094
   1287,         4.6581,         0.1259,         4.7840,         1.8811,         1.8441,       137.0344,       204.2853,       162.8446,       272.6168,       294.9865,       457.4846,         2.9399,     85631.1094,     71376.6719
   1288,         3.3368,         1.0621,         4.3988,         1.4019,         1.6191,       137.2658,       204.3570,       163.1793,       271.5884,       294.8877,       457.5823,         2.7798,     85629.2891,     71377.2188
   1289,         3.8435,         0.3714,         4.2149,         1.4239,         1.6627,       137.5074,       204.4309,       163.5224,       270.7290,       294.8036,       457.6579,         2.5521,     85627.6016,     71377.6484
   1290,         2.9767,         1.2870,         4.2636,         1.6331,         1.7632,       137.8528,       204.5260,       163.9498,       269.9033,       294.7221,       457.7326,         2.5005,     85625.9844,     71378.0234
   1291,         3.7425,         1.0410,         4.7835,         2.4557,         2.1420,       138.6075,       204.7034,       164.7051,       268.9732,       294.6304,       457.8256,         2.6415,     85624.2266,     71378.4844
   1292,         3.7448,         1.3438,         5.0886,         2.7418,         2.2451,       139.5022,       204.9095,       165.5744,       267.9088,       294.5255,       457.9334,         2.8435,     85622.3750,     71379.0391
   1293,         2.4930,         2.5949,         5.0879,         2.5475,         2.0933,       140.2969,       205.0964,       166.3658,       266.7533,       294.4115,       458.0450,         2.9946,     85620.5469,     71379.6016
