 sdoy, GPP_d,NEE_d,Reco_d,QC(1),QC(6),QC(2),QC(7), QC(3),QC(4),QC678,pheno,QC(5),NPP_d,Rh_d,Ra_d
   6156,         0.0363,         1.0070,         1.0433,       133.2674,       440.9893,       192.9929,     82335.5703,       181.3185,       230.2185,    155183.5625,        94.0000,       263.7801,         0.0000,         0.6406,         0.4027
   6157,         0.0211,         0.8123,         0.8334,       132.8117,       440.9704,       192.9281,     82335.1953,       181.0665,       230.6162,    155183.3438,        94.0000,       263.8045,         0.0000,         0.5916,         0.2419
   6158,         0.0974,         0.7871,         0.8845,       132.3577,       440.9515,       192.8633,     82334.8203,       180.8148,       231.0222,    155183.1406,        94.0000,       263.8298,         0.0000,         0.5731,         0.3114
   6159,         0.2381,         0.7267,         0.9648,       131.9051,       440.9340,       192.7985,     82334.4453,       180.5636,       231.4256,    155182.9375,        94.0000,       263.8553,         0.0000,         0.5712,         0.3936
   6160,         0.1851,         0.7104,         0.8955,       131.4541,       440.9163,       192.7336,     82334.0703,       180.3126,       231.8407,    155182.7188,        94.0000,       263.8820,         0.0000,         0.5546,         0.3409
   6161,         0.1446,         0.6981,         0.8426,       131.0047,       440.8982,       192.6688,     82333.6953,       180.0621,       232.2684,    155182.5312,        94.0000,       263.9102,         0.0000,         0.5324,         0.3103
   6162,         0.2994,         0.7498,         1.0492,       130.5568,       440.8822,       192.6041,     82333.3203,       179.8120,       232.6862,    155182.3125,        94.0000,       263.9377,         0.0000,         0.5423,         0.5069
   6163,         0.6148,         0.4908,         1.1056,       130.1104,       440.8678,       192.5396,     82332.9453,       179.5622,       233.0967,    155182.1250,        94.0000,       263.9647,         0.0000,         0.5496,         0.5560
   6164,         0.3983,         0.6572,         1.0555,       129.6655,       440.8542,       192.4751,     82332.5703,       179.3127,       233.5055,    155181.9062,        94.0000,       263.9917,         0.0000,         0.5471,         0.5084
   6165,         0.1698,         0.7255,         0.8954,       129.2222,       440.8409,       192.4107,     82332.1953,       179.0635,       233.9190,    155181.7188,        94.0000,       264.0194,         0.0000,         0.5358,         0.3595
   6166,         0.3663,         0.5859,         0.9522,       128.7804,       440.8278,       192.3462,     82331.8203,       178.8147,       234.3316,    155181.5156,        94.0000,       264.0474,         0.0000,         0.5343,         0.4179
   6167,         0.0672,         0.8189,         0.8860,       128.3401,       440.8156,       192.2818,     82331.4453,       178.5661,       234.7410,    155181.3125,        94.0000,       264.0752,         0.0000,         0.5354,         0.3506
   6168,         0.0286,         0.6693,         0.6979,       127.9013,       440.8038,       192.2173,     82331.0938,       178.3179,       235.1528,    155181.1250,        94.0000,       264.1034,         0.0000,         0.5261,         0.1717
   6169,         0.0164,         0.6340,         0.6504,       127.4640,       440.7914,       192.1529,     82330.9062,       178.0701,       235.5727,    155180.9062,        94.0000,       264.1326,         0.0000,         0.5100,         0.1405
   6170,         0.0068,         0.7040,         0.7108,       127.0282,       440.7802,       192.0884,     82330.6172,       177.8227,       235.9830,    155180.7188,        94.0000,       264.1612,         0.0000,         0.5205,         0.1903
   6171,         0.0116,         0.6028,         0.6144,       126.5939,       440.7690,       192.0240,     82330.4297,       177.5756,       236.4030,    155180.5156,        94.0000,       264.1907,         0.0000,         0.5021,         0.1122
   6172,         0.0074,         0.7101,         0.7175,       126.1610,       440.7589,       191.9597,     82330.2422,       177.3295,       236.8143,    155180.3125,        94.0000,       264.2197,         0.0000,         0.5101,         0.2074
   6173,         0.0302,         0.6536,         0.6839,       125.7297,       440.7491,       191.8956,     82330.0547,       177.0846,       237.2269,    155180.1250,        94.0000,       264.2486,         0.0000,         0.5022,         0.1817
   6174,         0.0216,         0.6572,         0.6788,       125.2998,       440.7401,       191.8319,     82329.8672,       176.8408,       237.6366,    155179.9375,        94.0000,       264.2773,         0.0000,         0.5008,         0.1780
   6175,         0.0122,         0.7253,         0.7374,       124.8714,       440.7315,       191.7683,     82329.6797,       176.5982,       238.0441,    155179.7344,        94.0000,       264.3062,         0.0000,         0.4988,         0.2387
   6176,         0.0000,         0.8557,         0.8557,       124.4444,       440.7238,       191.7045,     82329.4922,       176.3550,       238.4453,    155179.5312,        94.0000,       264.3347,         0.0000,         0.5060,         0.3496
   6177,         0.0336,         0.8344,         0.8680,       124.0189,       440.7165,       191.6401,     82329.3047,       176.1099,       238.8428,    155179.3438,        94.0000,       264.3633,         0.0000,         0.5101,         0.3578
   6178,         0.0000,         0.9581,         0.9581,       123.5949,       440.7094,       191.5756,     82329.1172,       175.8651,       239.2382,    155179.1562,        94.0000,       264.3920,         0.0000,         0.5098,         0.4483
   6179,         0.0255,         0.5796,         0.6052,       123.1723,       440.7004,       191.5112,     82328.9297,       175.6207,       239.6535,    155178.9531,        94.0000,       264.4229,         0.0000,         0.4761,         0.1291
   6180,         0.0393,         0.5987,         0.6380,       122.7512,       440.6913,       191.4469,     82328.7422,       175.3766,       240.0713,    155178.7500,        94.0000,       264.4543,         0.0000,         0.4685,         0.1694
   6181,         0.0412,         0.6913,         0.7325,       122.3315,       440.6839,       191.3828,     82328.5547,       175.1329,       240.4771,    155178.5625,        94.0000,       264.4847,         0.0000,         0.4826,         0.2499
   6182,         0.0262,         0.5746,         0.6008,       121.9132,       440.6761,       191.3187,     82328.3672,       174.8895,       240.8921,    155178.3750,        94.0000,       264.5161,         0.0000,         0.4650,         0.1357
   6183,         0.0257,         0.5925,         0.6182,       121.4964,       440.6693,       191.2546,     82328.1797,       174.6465,       241.3040,    155178.1719,        94.0000,       264.5473,         0.0000,         0.4665,         0.1517
   6184,         0.0000,         0.6154,         0.6154,       121.0810,       440.6633,       191.1905,     82327.9922,       174.4038,       241.7094,    155177.9688,        94.0000,       264.5774,         0.0000,         0.4723,         0.1431
   6185,         0.0051,         0.5112,         0.5163,       120.6670,       440.6573,       191.1264,     82327.8047,       174.1617,       242.1215,    155177.7812,        94.0000,       264.6085,         0.0000,         0.4578,         0.0584
   6186,         0.0000,         0.5370,         0.5370,       120.2545,       440.6522,       191.0626,     82327.6172,       173.9207,       242.5297,    155177.5938,        94.0000,       264.6396,         0.0000,         0.4586,         0.0785
   6187,         0.0279,         0.5403,         0.5683,       119.8433,       440.6474,       190.9989,     82327.4297,       173.6808,       242.9355,    155177.4062,        94.0000,       264.6706,         0.0000,         0.4576,         0.1106
   6188,         0.0229,         0.5430,         0.5659,       119.4336,       440.6433,       190.9355,     82327.2422,       173.4420,       243.3387,    155177.2031,        94.0000,       264.7015,         0.0000,         0.4567,         0.1092
   6189,         0.0345,         0.5485,         0.5830,       119.0252,       440.6386,       190.8723,     82327.0547,       173.2043,       243.7440,    155177.0156,        94.0000,       264.7323,         0.0000,         0.4492,         0.1338
   6190,         0.0000,         0.7309,         0.7309,       118.6183,       440.6356,       190.8092,     82326.8672,       172.9671,       244.1384,    155176.8125,        94.0000,       264.7625,         0.0000,         0.4630,         0.2679
   6191,         0.0000,         0.6275,         0.6275,       118.2127,       440.6330,       190.7455,     82326.6797,       172.7282,       244.5306,    155176.6250,        94.0000,       264.7932,         0.0000,         0.4652,         0.1623
   6192,         0.0000,         0.5904,         0.5904,       117.8085,       440.6308,       190.6819,     82326.4922,       172.4899,       244.9224,    155176.4375,        94.0000,       264.8240,         0.0000,         0.4617,         0.1287
   6193,         0.0051,         0.5983,         0.6034,       117.4057,       440.6290,       190.6186,     82326.3047,       172.2521,       245.3126,    155176.2500,        94.0000,       264.8547,         0.0000,         0.4608,         0.1426
   6194,         0.0597,         0.5770,         0.6367,       117.0043,       440.6275,       190.5551,     82326.1172,       172.0144,       245.6995,    155176.0625,        94.0000,       264.8854,         0.0000,         0.4638,         0.1729
   6195,         0.0160,         0.5519,         0.5680,       116.6043,       440.6261,       190.4913,     82325.9297,       171.7765,       246.0865,    155175.8750,        94.0000,       264.9162,         0.0000,         0.4608,         0.1071
   6196,         0.0084,         0.4982,         0.5067,       116.2056,       440.6242,       190.4276,     82325.7422,       171.5390,       246.4773,    155175.6875,        94.0000,       264.9476,         0.0000,         0.4512,         0.0554
   6197,         0.0195,         0.5054,         0.5249,       115.8083,       440.6221,       190.3642,     82325.5547,       171.3022,       246.8660,    155175.5000,        94.0000,       264.9788,         0.0000,         0.4511,         0.0738
   6198,         0.0115,         0.5154,         0.5269,       115.4123,       440.6208,       190.3009,     82325.3672,       171.0658,       247.2511,    155175.3125,        94.0000,       265.0102,         0.0000,         0.4531,         0.0738
   6199,         0.0032,         0.4904,         0.4936,       115.0177,       440.6195,       190.2375,     82325.1797,       170.8299,       247.6371,    155175.1250,        94.0000,       265.0417,         0.0000,         0.4483,         0.0452
   6200,         0.0029,         0.4702,         0.4731,       114.6245,       440.6179,       190.1742,     82324.9922,       170.5945,       248.0261,    155174.9375,        94.0000,       265.0730,         0.0000,         0.4408,         0.0323
   6201,         0.0052,         0.4803,         0.4855,       114.2326,       440.6166,       190.1108,     82324.8047,       170.3596,       248.4124,    155174.7500,        94.0000,       265.1042,         0.0000,         0.4414,         0.0441
   6202,         0.0100,         0.4904,         0.5005,       113.8420,       440.6158,       190.0475,     82324.6172,       170.1252,       248.7961,    155174.5625,        94.0000,       265.1353,         0.0000,         0.4418,         0.0587
   6203,         0.0151,         0.5073,         0.5224,       113.4528,       440.6153,       189.9845,     82324.4297,       169.8911,       249.1761,    155174.3750,        94.0000,       265.1663,         0.0000,         0.4446,         0.0778
   6204,         0.0047,         0.5205,         0.5251,       113.0649,       440.6154,       189.9216,     82324.2422,       169.6575,       249.5519,    155174.1875,        94.0000,       265.1971,         0.0000,         0.4471,         0.0780
   6205,         0.0214,         0.5165,         0.5379,       112.6783,       440.6156,       189.8586,     82324.0547,       169.4244,       249.9257,    155174.0000,        94.0000,       265.2278,         0.0000,         0.4471,         0.0908
   6206,         0.0113,         0.4935,         0.5048,       112.2930,       440.6162,       189.7956,     82323.8672,       169.1917,       250.2974,    155173.8125,        94.0000,       265.2586,         0.0000,         0.4476,         0.0572
   6207,         0.0113,         0.4826,         0.4939,       111.9091,       440.6172,       189.7326,     82323.6797,       168.9595,       250.6672,    155173.6250,        94.0000,       265.2894,         0.0000,         0.4476,         0.0464
   6208,         0.0123,         0.4764,         0.4887,       111.5265,       440.6186,       189.6696,     82323.4922,       168.7277,       251.0348,    155173.4375,        94.0000,       265.3202,         0.0000,         0.4468,         0.0418
   6209,         0.0650,         0.4282,         0.4932,       111.1452,       440.6199,       189.6069,     82323.3047,       168.4965,       251.4024,    155173.2500,        94.0000,       265.3514,         0.0000,         0.4433,         0.0499
   6210,         0.0332,         0.4363,         0.4695,       110.7652,       440.6214,       189.5443,     82323.1172,       168.2656,       251.7702,    155173.0625,        94.0000,       265.3825,         0.0000,         0.4397,         0.0298
   6211,         0.0201,         0.4422,         0.4623,       110.3865,       440.6234,       189.4816,     82322.9297,       168.0353,       252.1345,    155172.8750,        94.0000,       265.4138,         0.0000,         0.4418,         0.0205
   6212,         0.1128,         0.3561,         0.4689,       110.0090,       440.6259,       189.4189,     82322.7422,       167.8050,       252.4959,    155172.6875,        94.0000,       265.4449,         0.0000,         0.4445,         0.0243
   6213,         0.0399,         0.4131,         0.4530,       109.6329,       440.6282,       189.3559,     82322.5547,       167.5742,       252.8564,    155172.5000,        94.0000,       265.4759,         0.0000,         0.4438,         0.0092
   6214,         0.0421,         0.4074,         0.4495,       109.2581,       440.6315,       189.2930,     82322.3672,       167.3440,       253.2121,    155172.3125,        94.0000,       265.5066,         0.0000,         0.4473,         0.0021
   6215,         0.1967,         0.2538,         0.4505,       108.8845,       440.6346,       189.2299,     82322.1797,       167.1129,       253.5649,    155172.1250,        94.0000,       265.5374,         0.0000,         0.4501,         0.0004
   6216,         0.0000,         0.4467,         0.4467,       108.5122,       440.6384,       189.1662,     82321.9922,       166.8805,       253.9139,    155171.9531,        94.0000,       265.5681,         0.0000,         0.4467,         0.0000
   6217,         0.0080,         0.4315,         0.4395,       108.1412,       440.6429,       189.1029,     82321.8047,       166.6485,       254.2640,    155171.7656,        94.0000,       265.5995,         0.0000,         0.4395,         0.0000
   6218,         0.0047,         0.4304,         0.4352,       107.7715,       440.6469,       189.0395,     82321.6172,       166.4167,       254.6151,    155171.5938,        94.0000,       265.6310,         0.0000,         0.4352,         0.0000
   6219,         0.0068,         0.4269,         0.4336,       107.4030,       440.6512,       188.9762,     82321.4297,       166.1852,       254.9655,    155171.4062,        94.0000,       265.6626,         0.0000,         0.4336,         0.0000
   6220,         0.0108,         0.4228,         0.4336,       107.0358,       440.6555,       188.9128,     82321.2422,       165.9541,       255.3140,    155171.2188,        94.0000,       265.6942,         0.0000,         0.4336,         0.0000
   6221,         0.0104,         0.4234,         0.4338,       106.6698,       440.6601,       188.8495,     82321.0547,       165.7234,       255.6605,    155171.0312,        94.0000,       265.7258,         0.0000,         0.4338,         0.0000
   6222,         0.0060,         0.4277,         0.4336,       106.3051,       440.6647,       188.7861,     82320.8672,       165.4929,       256.0082,    155170.8438,        94.0000,       265.7579,         0.0000,         0.4336,         0.0000
   6223,         0.0000,         0.4370,         0.4370,       105.9417,       440.6693,       188.7227,     82320.6797,       165.2628,       256.3518,    155170.6719,        94.0000,       265.7896,         0.0000,         0.4370,         0.0000
   6224,         0.0000,         0.4419,         0.4419,       105.5795,       440.6749,       188.6594,     82320.4922,       165.0329,       256.6915,    155170.4844,        94.0000,       265.8211,         0.0000,         0.4419,         0.0000
   6225,         0.0009,         0.4379,         0.4388,       105.2185,       440.6801,       188.5960,     82320.3047,       164.8034,       257.0351,    155170.3125,        94.0000,       265.8533,         0.0000,         0.4388,         0.0000
   6226,         0.0004,         0.4347,         0.4351,       104.8587,       440.6851,       188.5327,     82320.1172,       164.5742,       257.3806,    155170.1250,        94.0000,       265.8855,         0.0000,         0.4351,         0.0000
   6227,         0.0016,         0.4301,         0.4317,       104.5002,       440.6899,       188.4693,     82319.9297,       164.3453,       257.7267,    155169.9375,        94.0000,       265.9175,         0.0000,         0.4317,         0.0000
   6228,         0.0025,         0.4334,         0.4360,       104.1429,       440.6953,       188.4060,     82319.7422,       164.1167,       258.0681,    155169.7500,        94.0000,       265.9490,         0.0000,         0.4360,         0.0000
   6229,         0.0010,         0.4302,         0.4312,       103.7868,       440.7006,       188.3426,     82319.5547,       163.8885,       258.4112,    155169.5781,        94.0000,       265.9809,         0.0000,         0.4312,         0.0000
   6230,         0.0060,         0.4333,         0.4393,       103.4320,       440.7068,       188.2793,     82319.3672,       163.6606,       258.7459,    155169.3906,        94.0000,       266.0124,         0.0000,         0.4393,         0.0000
   6231,         0.0011,         0.4365,         0.4376,       103.0784,       440.7130,       188.2159,     82319.1797,       163.4329,       259.0810,    155169.2188,        94.0000,       266.0439,         0.0000,         0.4376,         0.0000
   6232,         0.0612,         0.3809,         0.4421,       102.7259,       440.7199,       188.1526,     82318.9922,       163.2057,       259.4097,    155169.0312,        94.0000,       266.0750,         0.0000,         0.4421,         0.0000
   6233,         0.0610,         0.3857,         0.4467,       102.3747,       440.7271,       188.0892,     82318.8047,       162.9787,       259.7328,    155168.8438,        94.0000,       266.1058,         0.0000,         0.4467,         0.0000
   6234,         0.0000,         0.4473,         0.4473,       102.0247,       440.7350,       188.0260,     82318.6172,       162.7520,       260.0537,    155168.6719,        94.0000,       266.1366,         0.0000,         0.4473,         0.0000
   6235,         0.0000,         0.4427,         0.4427,       101.6759,       440.7426,       187.9630,     82318.4297,       162.5257,       260.3755,    155168.5000,        94.0000,       266.1674,         0.0000,         0.4427,         0.0000
   6236,         0.0028,         0.4385,         0.4413,       101.3282,       440.7505,       187.9000,     82318.2422,       162.2997,       260.6983,    155168.3125,        94.0000,       266.1988,         0.0000,         0.4413,         0.0000
   6237,         0.0013,         0.4337,         0.4349,       100.9818,       440.7581,       187.8370,     82318.0547,       162.0740,       261.0239,    155168.1250,        94.0000,       266.2305,         0.0000,         0.4349,         0.0000
   6238,         0.0047,         0.4313,         0.4360,       100.6365,       440.7656,       187.7740,     82317.8672,       161.8486,       261.3476,    155167.9531,        94.0000,       266.2621,         0.0000,         0.4360,         0.0000
   6239,         0.0069,         0.4316,         0.4386,       100.2924,       440.7736,       187.7111,     82317.6797,       161.6235,       261.6672,    155167.7812,        94.0000,       266.2935,         0.0000,         0.4386,         0.0000
   6240,         0.0045,         0.4279,         0.4325,        99.9495,       440.7813,       187.6481,     82317.4922,       161.3987,       261.9896,    155167.5938,        94.0000,       266.3254,         0.0000,         0.4325,         0.0000
   6241,         0.0165,         0.4256,         0.4421,        99.6078,       440.7899,       187.5851,     82317.3047,       161.1742,       262.3040,    155167.4062,        94.0000,       266.3568,         0.0000,         0.4421,         0.0000
   6242,         0.0085,         0.4330,         0.4415,        99.2672,       440.7987,       187.5221,     82317.1172,       160.9501,       262.6162,    155167.2344,        94.0000,       266.3882,         0.0000,         0.4415,         0.0000
   6243,         0.0355,         0.4074,         0.4428,        98.9278,       440.8078,       187.4591,     82316.9297,       160.7262,       262.9254,    155167.0625,        94.0000,       266.4196,         0.0000,         0.4428,         0.0000
   6244,         0.0533,         0.3901,         0.4433,        98.5896,       440.8173,       187.3961,     82316.7422,       160.5028,       263.2321,    155166.8750,        94.0000,       266.4508,         0.0000,         0.4433,         0.0000
   6245,         0.0335,         0.4096,         0.4432,        98.2525,       440.8268,       187.3331,     82316.5547,       160.2800,       263.5365,    155166.7031,        94.0000,       266.4819,         0.0000,         0.4432,         0.0000
   6246,         0.0000,         0.4445,         0.4445,        97.9166,       440.8367,       187.2704,     82316.3672,       160.0575,       263.8382,    155166.5312,        94.0000,       266.5126,         0.0000,         0.4445,         0.0000
   6247,         0.0362,         0.4077,         0.4440,        97.5818,       440.8467,       187.2078,     82316.1797,       159.8355,       264.1384,    155166.3438,        94.0000,       266.5435,         0.0000,         0.4440,         0.0000
   6248,         0.0738,         0.3697,         0.4435,        97.2482,       440.8569,       187.1452,     82315.9922,       159.6140,       264.4374,    155166.1719,        94.0000,       266.5747,         0.0000,         0.4435,         0.0000
   6249,         0.0844,         0.3591,         0.4435,        96.9157,       440.8675,       187.0826,     82315.8047,       159.3930,       264.7346,    155166.0000,        94.0000,       266.6058,         0.0000,         0.4435,         0.0000
   6250,         0.0369,         0.4060,         0.4430,        96.5843,       440.8781,       187.0200,     82315.6172,       159.1725,       265.0303,    155165.8125,        94.0000,       266.6368,         0.0000,         0.4430,         0.0000
   6251,         0.0157,         0.4244,         0.4401,        96.2541,       440.8889,       186.9578,     82315.4297,       158.9526,       265.3263,    155165.6406,        94.0000,       266.6675,         0.0000,         0.4401,         0.0000
   6252,         0.0250,         0.4149,         0.4398,        95.9250,       440.8995,       186.8955,     82315.2422,       158.7334,       265.6209,    155165.4688,        94.0000,       266.6981,         0.0000,         0.4398,         0.0000
   6253,         0.0431,         0.3956,         0.4387,        95.5970,       440.9103,       186.8333,     82315.0547,       158.5147,       265.9137,    155165.2812,        94.0000,       266.7289,         0.0000,         0.4387,         0.0000
   6254,         0.0000,         0.4401,         0.4401,        95.2702,       440.9214,       186.7712,     82314.8672,       158.2966,       266.2036,    155165.1094,        94.0000,       266.7596,         0.0000,         0.4401,         0.0000
   6255,         0.0070,         0.4294,         0.4364,        94.9444,       440.9322,       186.7093,     82314.6797,       158.0792,       266.4944,    155164.9375,        94.0000,       266.7904,         0.0000,         0.4364,         0.0000
   6256,         0.0159,         0.4191,         0.4350,        94.6198,       440.9431,       186.6474,     82314.4922,       157.8624,       266.7844,    155164.7500,        94.0000,       266.8215,         0.0000,         0.4350,         0.0000
   6257,         0.0435,         0.3903,         0.4338,        94.2963,       440.9541,       186.5857,     82314.3047,       157.6463,       267.0732,    155164.5781,        94.0000,       266.8526,         0.0000,         0.4338,         0.0000
   6258,         0.0488,         0.3879,         0.4367,        93.9739,       440.9653,       186.5242,     82314.1172,       157.4309,       267.3574,    155164.4062,        94.0000,       266.8828,         0.0000,         0.4367,         0.0000
   6259,         0.1188,         0.3198,         0.4385,        93.6526,       440.9768,       186.4626,     82313.9297,       157.2160,       267.6390,    155164.2188,        94.0000,       266.9128,         0.0000,         0.4385,         0.0000
   6260,         0.1420,         0.2953,         0.4374,        93.3324,       440.9885,       186.4012,     82313.7422,       157.0017,       267.9197,    155164.0625,        94.0000,       266.9428,         0.0000,         0.4372,         0.0001
   6261,         0.0847,         0.3504,         0.4351,        93.0133,       441.0002,       186.3401,     82313.5547,       156.7880,       268.1998,    155163.8750,        94.0000,       266.9730,         0.0000,         0.4350,         0.0000
   6262,         0.2321,         0.2038,         0.4359,        92.6953,       441.0120,       186.2789,     82313.3672,       156.5749,       268.4774,    155163.7031,        94.0000,       267.0032,         0.0000,         0.4355,         0.0004
   6263,         0.2393,         0.1993,         0.4386,        92.3784,       441.0242,       186.2178,     82313.1797,       156.3622,       268.7516,    155163.5312,        94.0000,       267.0332,         0.0000,         0.4381,         0.0004
   6264,         0.0971,         0.3402,         0.4373,        92.0625,       441.0363,       186.1567,     82312.9922,       156.1500,       269.0238,    155163.3438,        94.0000,       267.0632,         0.0000,         0.4373,         0.0000
   6265,         0.0615,         0.3734,         0.4349,        91.7478,       441.0487,       186.0959,     82312.8047,       155.9389,       269.2956,    155163.1719,        94.0000,       267.0931,         0.0000,         0.4349,         0.0000
   6266,         0.0701,         0.3597,         0.4299,        91.4341,       441.0612,       186.0354,     82312.6172,       155.7287,       269.5685,    155163.0000,        94.0000,       267.1228,         0.0000,         0.4299,         0.0000
   6267,         0.1177,         0.3151,         0.4328,        91.1215,       441.0738,       185.9750,     82312.4297,       155.5194,       269.8368,    155162.8125,        94.0000,       267.1526,         0.0000,         0.4327,         0.0000
   6268,         0.0908,         0.3391,         0.4299,        90.8099,       441.0866,       185.9149,     82312.2422,       155.3114,       270.1041,    155162.6562,        94.0000,       267.1824,         0.0000,         0.4299,         0.0000
   6269,         0.0072,         0.4217,         0.4289,        90.4994,       441.0993,       185.8550,     82312.0547,       155.1042,       270.3699,    155162.4688,        94.0000,       267.2120,         0.0000,         0.4289,         0.0000
   6270,         0.0431,         0.3845,         0.4276,        90.1900,       441.1122,       185.7953,     82311.8672,       154.8978,       270.6355,    155162.2969,        94.0000,       267.2411,         0.0000,         0.4276,         0.0000
   6271,         0.1125,         0.3130,         0.4256,        89.8816,       441.1252,       185.7357,     82311.6797,       154.6920,       270.9002,    155162.1250,        94.0000,       267.2705,         0.0000,         0.4255,         0.0000
   6272,         0.0850,         0.3424,         0.4274,        89.5743,       441.1385,       185.6762,     82311.4922,       154.4866,       271.1617,    155161.9531,        94.0000,       267.2997,         0.0000,         0.4274,         0.0000
   6273,         0.0000,         0.4324,         0.4324,        89.2681,       441.1520,       185.6163,     82311.3047,       154.2799,       271.4196,    155161.7812,        94.0000,       267.3289,         0.0000,         0.4324,         0.0000
   6274,         0.0339,         0.4017,         0.4356,        88.9629,       441.1656,       185.5559,     82311.1172,       154.0716,       271.6760,    155161.5938,        94.0000,       267.3582,         0.0000,         0.4356,         0.0000
   6275,         0.0600,         0.3761,         0.4361,        88.6587,       441.1796,       185.4953,     82310.9297,       153.8630,       271.9310,    155161.4375,        94.0000,       267.3878,         0.0000,         0.4361,         0.0000
   6276,         0.0517,         0.3857,         0.4374,        88.3556,       441.1937,       185.4345,     82310.7422,       153.6540,       272.1849,    155161.2500,        94.0000,       267.4179,         0.0000,         0.4374,         0.0000
   6277,         0.1113,         0.3255,         0.4368,        88.0535,       441.2079,       185.3737,     82310.5547,       153.4457,       272.4372,    155161.0938,        94.0000,       267.4477,         0.0000,         0.4368,         0.0000
   6278,         0.1862,         0.2558,         0.4420,        87.7524,       441.2226,       185.3125,     82310.3672,       153.2359,       272.6864,    155160.9062,        94.0000,       267.4773,         0.0000,         0.4418,         0.0002
   6279,         0.0604,         0.3871,         0.4476,        87.4524,       441.2375,       185.2503,     82310.1797,       153.0229,       272.9341,    155160.7344,        94.0000,       267.5074,         0.0000,         0.4476,         0.0000
   6280,         0.0330,         0.4131,         0.4461,        87.1534,       441.2527,       185.1880,     82309.9922,       152.8102,       273.1821,    155160.5625,        94.0000,       267.5379,         0.0000,         0.4461,         0.0000
   6281,         0.0402,         0.4019,         0.4421,        86.8554,       441.2676,       185.1259,     82309.8047,       152.5981,       273.4306,    155160.3906,        94.0000,       267.5684,         0.0000,         0.4421,         0.0000
   6282,         0.0353,         0.4093,         0.4446,        86.5584,       441.2830,       185.0640,     82309.6172,       152.3868,       273.6750,    155160.2188,        94.0000,       267.5990,         0.0000,         0.4446,         0.0000
   6283,         0.0410,         0.4041,         0.4451,        86.2625,       441.2982,       185.0022,     82309.4297,       152.1762,       273.9184,    155160.0469,        94.0000,       267.6295,         0.0000,         0.4451,         0.0000
   6284,         0.0442,         0.3983,         0.4426,        85.9676,       441.3135,       184.9407,     82309.2422,       151.9665,       274.1611,    155159.8750,        94.0000,       267.6597,         0.0000,         0.4426,         0.0000
   6285,         0.0933,         0.3487,         0.4420,        85.6736,       441.3290,       184.8793,     82309.0547,       151.7578,       274.4024,    155159.7031,        94.0000,       267.6896,         0.0000,         0.4420,         0.0000
   6286,         0.1780,         0.2646,         0.4426,        85.3807,       441.3445,       184.8182,     82308.8672,       151.5499,       274.6414,    155159.5312,        94.0000,       267.7195,         0.0000,         0.4424,         0.0002
   6287,         0.1853,         0.2567,         0.4419,        85.0888,       441.3601,       184.7572,     82308.6797,       151.3429,       274.8773,    155159.3594,        94.0000,       267.7494,         0.0000,         0.4417,         0.0002
   6288,         0.1201,         0.3209,         0.4410,        84.7979,       441.3759,       184.6964,     82308.4922,       151.1369,       275.1112,    155159.1875,        94.0000,       267.7791,         0.0000,         0.4410,         0.0000
   6289,         0.2160,         0.2253,         0.4412,        84.5079,       441.3918,       184.6360,     82308.3047,       150.9320,       275.3428,    155159.0156,        94.0000,       267.8082,         0.0000,         0.4410,         0.0003
   6290,         0.2062,         0.2327,         0.4389,        84.2190,       441.4077,       184.5758,     82308.1172,       150.7283,       275.5742,    155158.8438,        94.0000,       267.8375,         0.0000,         0.4388,         0.0001
   6291,         0.3610,         0.0786,         0.4396,        83.9311,       441.4236,       184.5159,     82307.9297,       150.5255,       275.8038,    155158.6719,        94.0000,       267.8666,         0.0000,         0.4385,         0.0011
   6292,         0.4807,        -0.0431,         0.4376,        83.6441,       441.4397,       184.4562,     82307.7422,       150.3239,       276.0331,    155158.5000,        94.0000,       267.8956,         0.0000,         0.4346,         0.0030
   6293,         0.6856,        -0.2441,         0.4415,        83.3582,       441.4558,       184.3969,     82307.5547,       150.1236,       276.2602,    155158.3281,        94.0000,       267.9246,         0.0001,         0.4343,         0.0072
   6294,         0.8092,        -0.3511,         0.4581,        83.0732,       441.4727,       184.3364,     82307.3672,       149.9195,       276.4830,    155158.1562,        94.0000,       267.9539,         0.0002,         0.4441,         0.0140
   6295,         0.1224,         0.3275,         0.4500,        82.7892,       441.4901,       184.2747,     82307.1797,       149.7117,       276.7058,    155158.0000,        94.0000,       267.9840,         0.0000,         0.4460,         0.0040
   6296,         0.1230,         0.3214,         0.4444,        82.5061,       441.5075,       184.2128,     82306.9922,       149.5039,       276.9287,    155157.8125,        94.0000,       268.0144,         0.0000,         0.4444,         0.0000
   6297,         0.1783,         0.2678,         0.4461,        82.2241,       441.5250,       184.1509,     82306.8047,       149.2962,       277.1502,    155157.6562,        94.0000,       268.0449,         0.0000,         0.4461,         0.0001
   6298,         0.3054,         0.1413,         0.4468,        81.9429,       441.5425,       184.0890,     82306.6172,       149.0889,       277.3700,    155157.4688,        94.0000,       268.0752,         0.0000,         0.4460,         0.0007
   6299,         0.2957,         0.1539,         0.4496,        81.6628,       441.5604,       184.0271,     82306.4297,       148.8819,       277.5861,    155157.3125,        94.0000,       268.1053,         0.0000,         0.4489,         0.0006
