"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"58",72.8805262,29.0979704,107.7615176,34.88099,56.619633,51.1418894,40.7632982,2.925246,7.4533384,11.3428482,0.561625,24.8152218,19.1291392,0.7707984,201.7490076,99.9697412,226.4098194,214.7616186,262.9504694,479.5396928,80806.8742332,72929.8682804,19.9589396,2.0598132,10.2317674,26.5515118,1.3227272,49.9405298,67.2926734,1.4780768,4.840338,6.2508792,1.233624,0.0503652,2.9036226,1.8863362,0.0068266,0.555748,2.2804298,2.7459662,4.1272808,9.2107204,9.784505,9.7941396,9.7461042,9.7158764
"59",24.5926874,9.0333608,72.6097384,48.0170542,42.4114468,30.1982932,25.202718,1.4142682,3.581309,8.7057592,0.4143446,18.4037,14.312897,0.5747528,187.3630754,98.8751334,218.9331078,224.4563832,263.8715916,479.6472566,80768.7172352,72944.929719,18.902618,2.2319074,10.856085,20.39819,0.9759692,37.0586448,50.3822294,1.1032454,3.4369826,4.6953714,0.8473936,0.5474042,1.409383,1.480199,0.0570018,0.5409486,2.1736778,2.6539974,3.9118028,7.9794104,8.5982206,8.7034658,8.735072,8.7670286
"60",7.3982566,0.0348688,47.0982348,39.6999764,30.9625334,16.135703,12.98459,0.4617182,2.6893934,6.5995162,0.2932708,13.2710154,10.3835778,0.4151506,167.3929602,96.3419336,207.0077602,241.7301678,265.3614354,480.2368754,80741.697547,72956.1233884,19.987542,2.5425788,11.93341,15.0288792,0.6713192,25.9676434,35.5239098,0.7740454,2.13417,2.514454,0.718898,0.1957294,0.9448208,0.9936148,0.0072878,0.8368988,2.6098902,3.2511854,4.3718064,7.0014684,7.5005884,7.6295314,7.7062334,7.7727884
"61",3.1347126,8.76e-05,17.894194,14.7594768,16.571902,1.3222916,0.9281796,0.035102,0.3590096,3.7127126,0.153189,6.9966744,5.4906098,0.2187156,152.0072548,94.4585958,198.4743466,257.5983686,266.6166456,480.858639,80728.2220154,72961.0106894,15.3857502,1.8833666,8.533427,8.3333558,0.3457048,13.4959224,18.5183972,0.4018758,0.7759018,0.9071354,0.3900032,0.03149,0.412574,0.3318382,0.0118368,1.172412,3.5063078,4.357382,5.2375682,6.628455,6.949365,7.0493848,7.1278874,7.195441
"62",9.2566666,0.032667,15.1792444,5.92258,14.949062,0.2301848,0.162572,0.009756,0.0578518,3.5603172,0.1381142,6.1959168,4.8611914,0.193526,138.0860674,92.715875,190.780589,271.5938776,267.796032,481.7373582,80716.4737044,72964.7924996,13.937522,1.7503742,7.7024484,7.9067274,0.308429,11.8203804,16.2155708,0.3516116,0.4747792,0.7068226,0.4874796,0.0419784,0.2158786,0.2169288,0.0037148,1.076731,3.5488056,4.6282232,5.5075548,6.5595682,6.759584,6.831409,6.9016066,6.9615084
"63",33.1928194,25.9583246,25.9544326,-7.2383888,18.7109876,7.2434426,4.287684,0.337812,2.6179502,4.704122,0.1745522,7.6252998,5.9694274,0.237591,149.9456788,91.1156034,182.976212,282.7541116,269.0514662,483.220879,80701.478001,72970.5199834,13.2518912,1.9457406,8.3057776,10.6896604,0.3984484,14.8844904,20.3656872,0.442218,0.5229364,1.0420836,0.3155228,0.0727114,0.1590522,0.29117,0.0073144,1.3676786,3.6611466,4.6977222,5.6076622,6.6528732,6.8138504,6.8759138,6.9405016,6.9969636
"64",63.6514324,39.607888,57.757755,-5.893676,30.3104722,27.4472846,19.9494344,1.7170136,5.7808362,7.985078,0.2882004,12.1854436,9.4725548,0.379195,166.1145666,91.4023656,180.247114,288.8552244,270.0774094,486.0503904,80677.072265,72980.641076,15.6822362,1.9790926,8.2200336,18.0986588,0.6563002,23.7358428,32.2438086,0.7042222,1.1367094,1.896369,0.4639654,0.04727,0.2953446,0.7940898,0.003697,0.5129104,2.3515112,3.0850776,4.4071732,6.8195918,7.0543698,7.1370076,7.2124998,7.2806042
"65",133.1786734,50.076993,109.0917616,-24.0869112,45.0324432,64.0593184,47.9977488,5.1715964,10.8899696,12.0506072,0.436863,18.0756728,13.9087604,0.560536,174.866887,96.4709592,191.6704882,285.3116804,270.5106658,490.1935188,80641.8016574,72994.875123,16.2862576,1.6666632,6.8797464,26.959692,0.98339,34.773544,46.746865,1.0277826,0.9127082,2.4219646,1.271052,0.02765,0.1104276,0.7746276,0.0103494,0.0132754,0.3624452,2.3336068,3.68551,6.990104,7.3725328,7.4879508,7.5829592,7.6684686
"66",158.1925508,67.5410692,149.4457252,-8.7468164,71.5555156,77.8902134,57.5196492,5.9143034,14.4562554,18.5464182,0.7038592,29.1957448,22.2098674,0.899626,191.0267014,102.1147422,209.9088166,268.5270502,270.4773808,495.4493302,80584.0401568,73018.089671,17.6108934,1.878598,8.0095894,42.6869258,1.6301192,57.8119556,76.8253008,1.698098,1.3272554,5.4341626,1.714702,0.0275022,0.2868988,1.0128534,0.0314674,0.4266546,2.2590322,2.9149484,4.2153058,7.9100784,8.3037636,8.3934948,8.4752644,8.5472498
"67",178.8835334,73.2840354,194.8653128,15.9817698,103.972348,90.8929558,68.4736742,6.6920764,15.7272182,24.9699862,1.0476494,43.6876018,32.926737,1.3403768,208.4117602,107.3070546,229.4785556,238.6760028,269.8290664,499.3309132,80496.1625,73052.9149244,19.2574406,2.1775612,9.7017286,59.1367858,2.4992266,89.1034074,117.3088132,2.603996,4.1864678,13.577406,3.874709,0.4269984,1.2055058,2.5539668,0.2152506,1.7660176,3.8081792,4.0681182,5.3346806,9.824799,10.087411,10.0352094,10.0155124,9.99983
