"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"34",41.0773,11.276,76.526569,35.449227,34.019533,42.507,37.5871,1.7504,3.1695,8.267381,0.711621,15.890161,8.374007,0.776348,191.8838,91.2459,205.531,255.4968,259.6307,462.7208,81479.8203,72693.2266,15.6719,2.0567,8.6672,19.5195,1.6801,28.1384,29.6577,1.4998,0.462,11.1978,0,0,0,0,2.702102,3.2036,0.219938,0.837221,1.006706,0.858175,0.027358,0.749936,3.245968,4.268911,5.688824,7.742516,8.135409,8.3322,8.5023,8.6468
"35",6.3947,0,37.205847,30.811102,17.950403,19.2554,17.4025,0.496,1.357,4.422936,0.366961,8.344793,4.407025,0.40869,177.3021,89.2186,197.1316,268.5325,260.5037,462.0971,81469.8516,72697.5703,14.5817,2.0272,8.3995,10.2527,0.8506,14.5075,15.3234,0.7751,0.2339,5.8729,0,0,0,0,1.071543,1.2919,0.19912,0.204934,0.547782,0.318828,0.009567,1.2388,3.595018,5.054324,6.327131,7.459541,7.739795,7.88562,8.0172,8.1335
"36",0.5961,0,21.468924,20.872867,16.140696,5.3282,4.3957,0.1327,0.7998,4.185161,0.329791,7.369491,3.895006,0.361254,161.6847,86.9218,187.8107,284.1481,261.6931,461.9132,81463.2891,72697.5703,15.6175,2.2968,9.3207,9.6663,0.7617,12.7665,13.495,0.6827,0.2095,5.5259,0,0,0,0,0.471415,0.9051,0.129362,0.108841,0.222686,0.139897,0.003845,1.775035,3.881095,5.835114,6.980961,7.573902,7.725871,7.8116,7.8929,7.9685
"37",0.5733,0,13.274016,12.700693,13.092971,0.181,0.1482,0.0047,0.0281,3.545559,0.266977,5.882833,3.109216,0.288402,149.3979,85.025,180.2704,296.1314,262.6937,462.0269,81457.1406,72697.5703,12.2868,1.8969,7.5404,8.1282,0.612,10.1148,10.6918,0.5409,0.1683,4.6388,0,0,0,0,0.278797,0.6025,0.059806,0.046009,0.104118,0.128664,0.00416,1.789035,3.975455,5.972329,7.185976,7.729106,7.837628,7.8982,7.9562,8.011
"38",1.4866,0,13.200827,11.714256,13.192075,0.0088,0.0071,2e-04,0.0014,3.694082,0.268872,5.851483,3.090914,0.286717,138.0448,83.1738,173.0495,306.5524,263.6534,462.3508,81451.4844,72697.5703,11.3531,1.8511,7.2209,8.4329,0.6138,10.0183,10.5839,0.5355,0.1688,4.8069,0,0,0,0,0.262504,0.5421,0.056814,0.039364,0.097493,0.125653,0.003357,1.587615,3.969674,5.91222,7.276005,7.856518,7.95324,8.003521,8.053,8.1013
"39",9.3016,0.0014,14.038932,4.737283,13.811925,0.227,0.1824,0.0067,0.0379,3.974666,0.281419,6.0608,3.19834,0.296703,127.5551,81.3381,166.0241,315.2485,264.5705,462.8662,81445.8594,72697.5703,10.4904,1.8357,7.026,9.0997,0.6443,10.4066,10.9833,0.5558,0.1772,5.182,0,0,0,0,0.354349,0.6179,0.077796,0.060866,0.170872,0.122627,0.007548,1.713075,3.973564,5.812237,7.296823,7.944638,8.044419,8.092869,8.1417,8.1914
"40",26.2805,0.0992,18.659394,-7.62107,14.225937,4.4335,3.7224,0.1473,0.5637,4.184016,0.289923,6.188281,3.261159,0.30255,117.9098,79.543,159.2856,322.2548,265.4307,463.5569,81440.2266,72697.5781,9.6949,1.8051,6.7778,9.7293,0.6741,10.7911,11.3736,0.5756,0.1854,5.5365,0,0,0,0,0.477069,0.8414,0.052236,0.255148,0.091701,0.130218,0.035508,1.823533,3.959706,5.736226,7.326485,8.019219,8.125403,8.175406,8.2285,8.2849
"41",71.2804,33.4165,53.778982,-17.501356,24.542519,29.2365,23.3357,1.6825,4.2183,7.488271,0.513688,10.506145,5.522042,0.512382,132.9794,79.5763,159.9458,320.8493,265.7321,465.2225,81427.2422,72702.4531,9.3228,1.7713,6.5593,17.5525,1.204,18.4716,19.4176,0.9828,0.3311,9.985,0.05,0.04,0.01,0.064,1.416206,1.8744,0.13829,0.649874,0.376883,0.389446,0.010323,1.161744,3.806907,5.305488,6.912207,8.17127,8.343194,8.428301,8.5021,8.5794
"42",126.4346,79.27,119.54486,-6.889699,56.014146,63.5308,48.8376,4.051,10.6421,16.632142,1.182046,24.312199,12.708109,1.179645,175.417,82.6133,172.4545,300.3927,264.4189,468.1304,81394.4219,72715.3516,12.5668,1.8162,6.9043,40.197,2.8573,44.076,46.0767,2.333,0.7858,22.8941,0.0504,0.0403,0.0101,0,4.421005,6.0998,0.061077,2.416384,0.877921,1.126698,0.253243,1.733933,3.771767,4.829303,6.39269,8.491745,8.828981,8.994812,9.1164,9.2296
"43",153.8851,53.9357,159.356129,5.471057,79.096731,80.2594,63.3086,5.3031,11.6477,21.721422,1.675729,35.508928,18.474567,1.716073,188.0297,86.1166,186.5601,269.8642,261.9672,468.7849,81346.6406,72728.1875,14.355,1.8904,7.4689,52.6388,4.059,64.5038,67.1205,3.4007,1.1162,30.0676,0,0,0,0,6.598941,9.3778,0.666651,2.807406,2.206463,1.58508,0.050192,1.961925,4.648385,5.449512,6.540524,8.918417,9.274989,9.4356,9.5647,9.6816
"44",142.9578,54.4817,165.586045,22.628284,74.745613,90.8404,72.6981,6.1975,11.945,19.026978,1.599469,34.486008,17.963328,1.669826,199.9663,89.6881,200.6796,248.3204,259.797,466.7268,81301.3828,72741.2422,15.3031,1.8763,7.6722,44.7975,3.7664,60.9057,63.4505,3.2172,1.0358,25.6744,0.0513,0.041,0.0103,0,4.341423,7.1425,1.243603,0.517716,2.381086,1.442617,0.053232,1.811928,4.528947,5.282599,6.353224,8.880547,9.249273,9.399,9.5242,9.6376
"45",92.8893,35.1582,123.905906,31.016603,58.114477,65.7914,54.2653,3.7102,7.816,13.926861,1.238777,27.315173,14.303162,1.330494,201.6035,91.1724,206.2411,239.6756,258.5559,463.6904,81264.0078,72755.0078,15.9418,2.0313,8.5016,33.3952,2.97,49.1088,51.4286,2.6094,0.8168,19.1841,0,0,0,0,4.986285,6.5774,0.662841,1.517786,2.132889,1.335612,0.033523,1.362728,4.077861,4.879423,6.002052,8.400558,8.766899,8.915022,9.0461,9.1656
"46",43.5957,7.6798,82.662701,39.067006,37.56546,45.0973,40.6925,1.8716,2.5331,8.790809,0.787451,17.764466,9.352287,0.870442,190.0043,89.9354,200.9485,243.3046,258.4253,461.5066,81240.4141,72764.8672,15.4392,2.0048,8.3647,20.4769,1.8343,31.0346,32.6767,1.6589,0.5044,11.7667,0,0,0,0,2.745574,3.3235,0.568588,0.319494,1.481953,0.944123,0.007262,0.822467,3.501,4.355104,5.580357,7.73015,8.063757,8.201112,8.3321,8.4508
"47",7.2358,0,42.561614,35.325861,19.827174,22.7344,20.3756,0.6412,1.7176,4.612275,0.401812,9.39081,4.960449,0.461829,175.5653,88.0381,193.1469,255.1902,259.1115,460.3406,81228.7266,72768.1719,14.4389,1.8973,7.8016,10.6392,0.9269,16.246,17.163,0.8716,0.2549,6.1064,0,0,0,0,1.364756,1.4427,0.223429,0.097884,0.800972,0.4659,0.004178,1.011153,3.794807,4.884669,5.923769,7.221582,7.455397,7.5548,7.6712,7.776
"48",2.2539,0,26.69277,24.438842,14.124225,12.5685,10.5766,0.3205,1.6714,3.463941,0.284751,6.573296,3.478355,0.323884,160.1008,86.0282,185.0378,271.0638,260.1629,459.8363,81220.9375,72768.1719,15.4645,2.0099,8.1092,8.0022,0.6578,11.3884,12.0527,0.6122,0.1809,4.5821,0,0,0,0,0.460512,0.8176,0.114898,0.057148,0.25903,0.144334,0.004184,1.851676,4.654357,5.998506,6.711467,7.195666,7.276359,7.3205,7.4017,7.4748
"49",1.388824,0,9.126867,7.738035,8.664386,0.462471,0.271011,0.01742,0.174043,2.11981,0.071893,4.128963,2.239725,0.103997,144.895963,84.992501,178.711658,288.063601,260.891032,458.748728,81215.282731,72768.787194,15.204868,1.035601,6.326166,4.684057,0.152016,7.439075,7.154289,0.180017,0.041801,2.693045,0,0,0,0,12.242116,0.294954,0.337882,0.033957,11.902972,0.305215,0.006958,1.526063,4.117364,5.349689,6.063373,6.77664,6.835829,6.863072,6.925186,6.982753
"50",0.809932,0,5.906138,5.096207,5.905941,0.000194,8.6e-05,0,8.1e-05,1.49505,0.048645,2.770842,1.521137,0.070262,131.804756,84.245597,174.239807,302.480038,261.424867,458.13848,81210.925783,72768.904149,13.091219,0.747,4.471825,3.254053,0.101527,4.926526,4.785089,0.120233,0.02792,1.869489,0,0,0,0,0.425214,0.165515,0.227964,0.027847,0.141693,0.255652,0.003886,1.251659,3.752711,5.109627,5.912678,6.601788,6.650849,6.663284,6.70827,6.750082
"51",14.220339,0.042395,13.701014,-0.519327,13.142694,0.558322,0.308674,0.01949,0.230158,3.578359,0.110711,6.010092,3.291265,0.15228,120.014155,82.809355,165.847221,314.645286,262.402138,457.196764,81203.729923,72771.453837,11.811785,1.44022,8.409526,8.273285,0.246137,11.323294,11.023563,0.277759,0.067687,4.744881,0,0,0,0,0.355196,0.419859,0.12878,0.058602,0.069314,0.227278,0.00247,1.151251,3.571543,5.00582,5.973312,6.684054,6.744993,6.762261,6.804415,6.843699
"52",35.146668,26.266468,25.50046,-9.646209,18.004478,7.495978,5.35302,0.485916,1.657045,5.081615,0.153029,8.095487,4.467166,0.207179,132.416912,81.541425,157.527304,324.780658,263.537085,456.312524,81194.404455,72775.583047,11.920739,1.738853,9.792328,11.838872,0.343447,15.389877,15.106338,0.381443,0.094447,6.780829,0,0,0,0.0634,0.34199,0.646561,0.166631,0.005063,0.107239,0.229688,0.001604,1.292321,3.488411,4.868847,5.952776,6.758607,6.846471,6.875811,6.921717,6.965667
