 sdoy, GPP_d,NEE_d,Reco_d,QC(1),QC(6),QC(2),QC(7), QC(3),QC(4),QC678,pheno,QC(5),NPP_d,Rh_d,Ra_d
   1190,         0.5344,        -0.0612,         0.4732,       123.1146,       440.6052,        64.4084,     85711.8047,       162.8692,       302.8582,    157495.3281,       136.0000,       288.6365,         0.0000,         0.4693,         0.0039
   1191,         0.8349,        -0.3533,         0.4816,       122.7906,       440.6464,        64.3516,     85711.6172,       162.6433,       303.1085,    157495.1875,       136.0000,       288.6604,         0.0000,         0.4701,         0.0116
   1192,         0.8497,        -0.3565,         0.4931,       122.4676,       440.6876,        64.2950,     85711.4297,       162.4187,       303.3581,    157495.0312,       136.0000,       288.6844,         0.0000,         0.4682,         0.0250
   1193,         1.7431,        -1.1896,         0.5534,       122.1570,       440.7290,        64.2411,     85711.2422,       162.2047,       303.6044,    157494.8906,       136.0000,       288.7076,         0.0232,         0.4699,         0.0835
   1194,         1.4875,        -0.8823,         0.6052,       121.8459,       440.7709,        64.1864,     85711.0547,       161.9880,       303.8482,    157494.7500,       136.0000,       288.7310,         0.0207,         0.4691,         0.1361
   1195,         0.2171,         0.3448,         0.5620,       121.5253,       440.8129,        64.1297,     85710.8672,       161.7630,       304.0904,    157494.5938,       136.0000,       288.7545,         0.0000,         0.4620,         0.1000
   1196,         1.5059,        -0.9200,         0.5859,       121.2167,       440.8553,        64.0752,     85710.6797,       161.5472,       304.3297,    157494.4531,       136.0000,       288.7779,         0.0222,         0.4645,         0.1213
   1197,         2.2102,        -1.5469,         0.6633,       120.9476,       440.8986,        64.0286,     85710.4922,       161.3629,       304.5650,    157494.3125,       136.0000,       288.8013,         0.0999,         0.4673,         0.1961
   1198,         0.6426,        -0.0360,         0.6066,       120.6294,       440.9442,        63.9720,     85710.3047,       161.1389,       304.7888,    157494.1719,       136.0000,       288.8238,         0.0000,         0.4803,         0.1263
   1199,         0.4943,         0.0693,         0.5636,       120.3120,       440.9897,        63.9155,     85710.1172,       160.9153,       305.0106,    157494.0312,       136.0000,       288.8462,         0.0000,         0.4815,         0.0821
   1200,         0.3474,         0.1957,         0.5431,       119.9955,       441.0341,        63.8591,     85709.9297,       160.6921,       305.2359,    157493.8750,       136.0000,       288.8687,         0.0000,         0.4763,         0.0668
   1201,         0.1805,         0.3281,         0.5086,       119.6798,       441.0774,        63.8027,     85709.7422,       160.4691,       305.4645,    157493.7500,       136.0000,       288.8912,         0.0000,         0.4705,         0.0381
   1202,         0.3273,         0.1646,         0.4919,       119.3649,       441.1208,        63.7463,     85709.5547,       160.2464,       305.6923,    157493.5938,       136.0000,       288.9137,         0.0000,         0.4695,         0.0224
   1203,         0.2384,         0.2423,         0.4808,       119.0508,       441.1645,        63.6900,     85709.3672,       160.0239,       305.9187,    157493.4531,       136.0000,       288.9362,         0.0000,         0.4700,         0.0108
   1204,         0.5576,        -0.0584,         0.4992,       118.7376,       441.2098,        63.6337,     85709.1797,       159.8017,       306.1361,    157493.3125,       136.0000,       288.9581,         0.0000,         0.4791,         0.0201
   1205,         0.5087,         0.0311,         0.5398,       118.4252,       441.2592,        63.5775,     85708.9922,       159.5798,       306.3348,    157493.1719,       136.0000,       288.9787,         0.0000,         0.5013,         0.0385
   1206,         0.7251,        -0.1352,         0.5900,       118.1136,       441.3101,        63.5213,     85708.7500,       159.3583,       306.5219,    157493.0312,       136.0000,       288.9984,         0.0000,         0.5156,         0.0744
   1207,         0.4729,         0.1694,         0.6423,       117.8029,       441.3651,        63.4652,     85708.4609,       159.1370,       306.6859,    157492.9062,       136.0000,       289.0164,         0.0000,         0.5439,         0.0983
   1208,         0.5910,         0.0748,         0.6658,       117.4929,       441.4209,        63.4091,     85708.1406,       158.9159,       306.8416,    157492.7812,       136.0000,       289.0339,         0.0000,         0.5548,         0.1110
   1209,         1.6804,        -0.8873,         0.7930,       117.2239,       441.4818,        63.3610,     85707.7812,       158.7274,       306.9706,    157492.6562,       136.0000,       289.0494,         0.0802,         0.5877,         0.2053
   1210,         2.3195,        -1.3098,         1.0097,       117.0293,       441.5518,        63.3278,     85707.4062,       158.5981,       307.0491,    157492.5312,       136.0000,       289.0610,         0.2278,         0.6560,         0.3536
   1211,         0.9801,         0.0578,         1.0379,       116.7229,       441.6256,        63.2722,     85707.0312,       158.3793,       307.0975,    157492.4062,       136.0000,       289.0704,         0.0030,         0.7024,         0.3354
   1212,         0.1344,         0.7702,         0.9047,       116.4158,       441.6887,        63.2163,     85706.6562,       158.1595,       307.1866,    157492.2812,       136.0000,       289.0830,         0.0000,         0.6532,         0.2515
   1213,         1.2805,        -0.3106,         0.9699,       116.1473,       441.7536,        63.1681,     85706.2812,       157.9703,       307.2771,    157492.1562,       136.0000,       289.0957,         0.0757,         0.6418,         0.3281
   1214,         2.3352,        -1.1405,         1.1947,       116.0330,       441.8286,        63.1505,     85705.8516,       157.9043,       307.3161,    157492.0000,       136.0000,       289.1045,         0.3829,         0.7088,         0.4859
   1215,         0.4357,         0.7179,         1.1536,       115.7277,       441.9089,        63.0948,     85705.3750,       157.6853,       307.3176,    157491.7812,       136.0000,       289.1105,         0.0000,         0.7641,         0.3894
   1216,         0.1619,         0.8138,         0.9757,       115.4233,       441.9770,        63.0390,     85705.0000,       157.4665,       307.3711,    157491.6719,       136.0000,       289.1205,         0.0000,         0.6993,         0.2764
   1217,         0.6799,         0.2721,         0.9521,       115.1196,       442.0406,        62.9833,     85704.6250,       157.2480,       307.4522,    157491.5469,       136.0000,       289.1329,         0.0000,         0.6560,         0.2961
   1218,         1.6469,        -0.5426,         1.1042,       114.8918,       442.1113,        62.9428,     85704.1953,       157.0900,       307.4986,    157491.3750,       136.0000,       289.1426,         0.1504,         0.6981,         0.4062
   1219,         1.8712,        -0.5728,         1.2984,       114.7494,       442.1908,        62.9192,     85703.7344,       157.0001,       307.4977,    157491.1875,       136.0000,       289.1483,         0.3201,         0.7613,         0.5371
   1220,         0.6841,         0.5782,         1.2623,       114.4475,       442.2748,        62.8636,     85703.1719,       156.7822,       307.4638,    157490.8906,       136.0000,       289.1512,         0.0000,         0.8095,         0.4528
   1221,         2.3260,        -0.8804,         1.4455,       114.3808,       442.3555,        62.8550,     85702.7031,       156.7523,       307.4459,    157490.6875,       136.0000,       289.1553,         0.4692,         0.7857,         0.6599
   1222,         2.1510,        -0.4694,         1.6815,       114.3444,       442.4541,        62.8525,     85702.1016,       156.7466,       307.3362,    157490.3750,       136.0000,       289.1524,         0.5295,         0.9061,         0.7754
   1223,         2.0574,        -0.2783,         1.7791,       114.3341,       442.5590,        62.8552,     85701.4766,       156.7617,       307.1849,    157490.0469,       136.0000,       289.1461,         0.5814,         0.9649,         0.8142
   1224,         1.1392,         0.4746,         1.6139,       115.5743,       442.6697,        62.8095,     85700.7266,       156.5836,       306.9943,    157489.5938,       129.0000,       289.1366,         1.5924,         1.0226,         0.5913
   1225,         2.0738,        -0.0953,         1.9785,       117.1307,       442.7837,        62.8278,     85699.9766,       156.6614,       306.7853,    157489.1406,       129.0000,       289.1253,         2.2317,         1.0545,         0.9239
   1226,         3.4326,        -1.1492,         2.2835,       118.8453,       442.9136,        62.8786,     85699.2188,       156.8690,       306.5006,    157488.7500,       129.0000,       289.1076,         2.5566,         1.1753,         1.1082
   1227,         1.2216,         0.6674,         1.8890,       120.0415,       443.0496,        62.8265,     85698.3672,       156.6651,       306.1679,    157488.2812,       129.0000,       289.0858,         1.5280,         1.2638,         0.6252
   1228,         0.5940,         1.2280,         1.8221,       121.2174,       443.1686,        62.7710,     85697.5938,       156.4477,       305.8999,    157487.8125,       129.0000,       289.0688,         1.4936,         1.1966,         0.6255
   1229,         1.4900,         0.4422,         1.9322,       122.5545,       443.2788,        62.7485,     85696.8438,       156.3623,       305.6779,    157487.3594,       129.0000,       289.0551,         1.8226,         1.1415,         0.7907
   1230,         2.1790,        -0.1049,         2.0741,       124.0270,       443.3893,        62.7539,     85696.0547,       156.3884,       305.4622,    157486.8750,       129.0000,       289.0416,         2.1007,         1.1387,         0.9354
   1231,         3.0113,        -0.7466,         2.2647,       125.6579,       443.5034,        62.7921,     85695.2500,       156.5458,       305.2311,    157486.3750,       129.0000,       289.0264,         2.4257,         1.1655,         1.0993
   1232,         3.1281,        -0.7323,         2.3958,       127.3255,       443.6230,        62.8395,     85694.4688,       156.7401,       304.9704,    157485.9375,       129.0000,       289.0080,         2.5076,         1.2072,         1.1887
   1233,         3.2028,        -0.7521,         2.4507,       129.0408,       443.7408,        62.8986,     85693.6719,       156.9805,       304.7154,    157485.5000,       129.0000,       288.9890,         2.6119,         1.2034,         1.2473
   1234,         3.8572,        -1.1186,         2.7386,       130.8449,       443.8800,        62.9773,     85692.9062,       157.2993,       304.3609,    157485.1562,       129.0000,       288.9613,         2.7987,         1.3340,         1.4047
   1235,         3.5055,        -0.5316,         2.9739,       132.8126,       444.0211,        63.0905,     85692.1016,       157.7558,       303.9836,    157484.8125,       129.0000,       288.9309,         3.1354,         1.3731,         1.6008
   1236,         1.8746,         0.8724,         2.7470,       134.4972,       444.1671,        63.1466,     85691.2734,       157.9839,       303.5669,    157484.5000,       129.0000,       288.8975,         2.5798,         1.4479,         1.2991
   1237,         2.8703,        -0.0435,         2.8268,       136.1803,       444.3191,        63.2005,     85690.4062,       158.2033,       303.1150,    157484.1719,       129.0000,       288.8623,         2.5851,         1.5189,         1.3078
   1238,         2.0724,         0.7027,         2.7751,       137.7386,       444.4774,        63.2297,     85689.4688,       158.3237,       302.6213,    157483.7656,       129.0000,       288.8239,         2.3442,         1.5865,         1.1886
   1239,         1.4039,         0.9135,         2.3174,       138.9059,       444.6157,        63.1814,     85688.5469,       158.1342,       302.2106,    157483.3594,       129.0000,       288.7915,         1.5694,         1.4924,         0.8249
   1240,         2.6744,        -0.0818,         2.5927,       140.4192,       444.7435,        63.2032,     85687.7188,       158.2250,       301.8589,    157483.0312,       129.0000,       288.7635,         2.2684,         1.4189,         1.1738
   1241,         2.2291,         0.2382,         2.4673,       141.8224,       444.8678,        63.2045,     85686.8906,       158.2338,       301.5302,    157482.6875,       129.0000,       288.7364,         2.0557,         1.3910,         1.0764
   1242,         1.6235,         0.7528,         2.3763,       143.1367,       444.9832,        63.1894,     85686.1016,       158.1771,       301.2452,    157482.3438,       129.0000,       288.7120,         1.8852,         1.3344,         1.0419
   1243,         2.0576,         0.4508,         2.5084,       144.5240,       445.1103,        63.1882,     85685.2734,       158.1760,       300.9110,    157482.0156,       129.0000,       288.6844,         2.0384,         1.4034,         1.1050
   1244,         3.0308,        -0.2038,         2.8270,       146.1597,       445.2433,        63.2373,     85684.4219,       158.3761,       300.5443,    157481.6719,       129.0000,       288.6538,         2.5428,         1.4538,         1.3733
   1245,         1.1754,         1.6641,         2.8395,       147.7478,       445.3825,        63.2777,     85683.4844,       158.5413,       300.1383,    157481.2500,       129.0000,       288.6195,         2.4562,         1.5159,         1.3235
   1246,         3.2007,        -0.1753,         3.0254,       149.4642,       445.5341,        63.3446,     85682.4922,       158.8123,       299.6719,    157480.8438,       129.0000,       288.5800,         2.7223,         1.5922,         1.4332
   1247,         2.4632,         0.2292,         2.6924,       150.8730,       445.6708,        63.3507,     85681.5547,       158.8402,       299.2589,    157480.4062,       129.0000,       288.5443,         2.1144,         1.5399,         1.1525
   1248,         3.1217,        -0.1287,         2.9930,       152.5943,       445.7985,        63.4202,     85680.6719,       159.1213,       298.8919,    157480.0312,       129.0000,       288.5120,         2.7477,         1.4927,         1.5003
   1249,         3.9223,        -0.4773,         3.4450,       154.6208,       445.9513,        63.5516,     85679.6406,       159.6499,       298.4104,    157479.6250,       129.0000,       288.4696,         3.3684,         1.6500,         1.7950
   1250,         4.4941,        -1.2763,         3.2179,       156.3439,       446.1034,        63.6232,     85678.6016,       159.9393,       297.9174,    157479.2188,       129.0000,       288.4259,         2.7713,         1.6854,         1.5324
   1251,         4.3918,        -1.0805,         3.3114,       158.0937,       446.2518,        63.7012,     85677.5625,       160.2540,       297.4309,    157478.7969,       129.0000,       288.3821,         2.8336,         1.6930,         1.6183
   1252,         4.8476,        -0.9204,         3.9272,       160.2041,       446.4336,        63.8529,     85676.3203,       160.8631,       296.7793,    157478.3125,       129.0000,       288.3242,         3.5651,         1.9160,         2.0112
   1253,         4.9642,        -0.9199,         4.0443,       162.1873,       446.6272,        63.9928,     85675.0000,       161.4251,       296.0392,    157477.7344,       129.0000,       288.2585,         3.3839,         2.0526,         1.9917
   1254,         2.0115,         1.3007,         3.3122,       162.1470,       446.7910,        64.0155,     85673.7188,       161.5177,       295.4074,    157477.1875,       129.0000,       288.2006,         0.7744,         1.9313,         1.3810
   1255,         2.9115,         0.3155,         3.2270,       162.1516,       446.9333,        64.0477,     85672.5625,       161.6485,       294.8862,    157476.7188,       129.0000,       288.1512,         0.8634,         1.7800,         1.4470
   1256,         2.7301,         0.4459,         3.1760,       162.1384,       447.0717,        64.0771,     85671.4609,       161.7678,       294.3958,    157476.3125,       129.0000,       288.1039,         0.8275,         1.7319,         1.4442
   1257,         3.6491,        -0.3469,         3.3022,       162.2594,       447.2051,        64.1341,     85670.4297,       161.9974,       293.9319,    157475.8750,       129.0000,       288.0580,         1.0963,         1.6932,         1.6090
   1258,         4.1289,        -0.7642,         3.3647,       162.4600,       447.3312,        64.2078,     85669.3984,       162.2937,       293.5072,    157475.4375,       129.0000,       288.0150,         1.2564,         1.6361,         1.7286
   1259,         3.9142,        -0.4410,         3.4732,       162.7531,       447.4559,        64.3008,     85668.3750,       162.6670,       293.0906,    157475.0000,       129.0000,       287.9721,         1.4426,         1.6203,         1.8529
   1260,         5.0698,        -1.3418,         3.7280,       163.1924,       447.5938,        64.4239,     85667.3281,       163.1606,       292.6100,    157474.5781,       129.0000,       287.9234,         1.7367,         1.6979,         2.0301
   1261,         1.5276,         1.7458,         3.2734,       163.1576,       447.7280,        64.4503,     85666.2031,       163.2676,       292.1165,    157474.1562,       129.0000,       287.8743,         0.7901,         1.7382,         1.5353
   1262,         2.9343,         0.6442,         3.5785,       163.3789,       447.8653,        64.5260,     85665.0781,       163.5715,       291.5952,    157473.7188,       129.0000,       287.8237,         1.3025,         1.7922,         1.7863
   1263,         3.4838,         0.2390,         3.7227,       163.7172,       448.0040,        64.6254,     85663.8594,       163.9698,       291.0646,    157473.2188,       129.0000,       287.7722,         1.5376,         1.8054,         1.9173
   1264,         1.1860,         2.8054,         3.9915,       164.2614,       448.1494,        64.7646,     85662.6328,       164.5270,       290.4762,    157472.6875,       129.0000,       287.7164,         1.9525,         1.9020,         2.0895
   1265,         2.6436,         1.0046,         3.6481,       164.5030,       448.2948,        64.8422,     85661.3203,       164.8379,       289.8716,    157472.0938,       129.0000,       287.6595,         1.3490,         1.9371,         1.7110
   1266,         2.8898,         0.6094,         3.4992,       164.6204,       448.4359,        64.8951,     85660.0156,       165.0497,       289.2796,    157471.4844,       129.0000,       287.6036,         1.1014,         1.9266,         1.5726
   1267,         2.1635,         1.3567,         3.5203,       164.8266,       448.5666,        64.9658,     85658.7734,       165.3328,       288.7330,    157470.9375,       129.0000,       287.5512,         1.2799,         1.8591,         1.6612
   1268,         1.6470,         1.5308,         3.1778,       164.7845,       448.6970,        64.9867,     85657.4688,       165.4167,       288.1803,    157470.3125,       129.0000,       287.4985,         0.7845,         1.8133,         1.3645
   1269,         2.5653,         0.4701,         3.0354,       164.6584,       448.8181,        64.9908,     85656.2969,       165.4330,       287.6754,    157469.8438,       129.0000,       287.4496,         0.6156,         1.7470,         1.2884
   1270,         4.8163,        -1.4088,         3.4075,       164.8566,       448.9400,        65.0597,     85655.1016,       165.7087,       287.1743,    157469.2969,       129.0000,       287.4007,         1.2642,         1.7387,         1.6688
   1271,         4.8801,        -1.1914,         3.6887,       165.1270,       449.0828,        65.1432,     85653.8438,       166.0423,       286.5514,    157468.7500,       129.0000,       287.3416,         1.4097,         1.8956,         1.7931
   1272,         3.3852,         0.5406,         3.9259,       165.5639,       449.2228,        65.2601,     85652.5312,       166.5092,       285.9097,    157468.1406,       129.0000,       287.2804,         1.7443,         1.9343,         1.9916
   1273,         1.7614,         2.0040,         3.7654,       165.8524,       449.3611,        65.3474,     85651.1953,       166.8578,       285.2465,    157467.5000,       129.0000,       287.2171,         1.4506,         1.9767,         1.7888
   1274,         4.3766,        -0.7999,         3.5767,       166.0122,       449.4903,        65.4090,     85649.8828,       167.1033,       284.6312,    157466.8750,       129.0000,       287.1575,         1.1935,         1.9172,         1.6595
   1275,         5.1282,        -1.1999,         3.9283,       166.4222,       449.6226,        65.5207,     85648.5703,       167.5494,       283.9901,    157466.2656,       129.0000,       287.0954,         1.6952,         1.9538,         1.9745
   1276,         4.5896,        -0.1426,         4.4470,       167.1433,       449.7749,        65.6949,     85647.1953,       168.2448,       283.2100,    157465.5312,       129.0000,       287.0213,         2.3207,         2.1428,         2.3041
   1277,         4.5155,         0.1752,         4.6907,       167.8605,       449.9549,        65.8684,     85645.5781,       168.9375,       282.2331,    157464.5000,       129.0000,       286.9298,         2.3168,         2.4084,         2.2823
   1278,         5.3065,        -0.7111,         4.5954,       168.3497,       450.1364,        65.9967,     85643.8203,       169.4485,       281.1752,    157463.3750,       129.0000,       286.8315,         1.8644,         2.5408,         2.0546
   1279,         5.2253,        -0.7086,         4.5167,       168.7676,       450.3007,        66.1107,     85642.1250,       169.9026,       280.1770,    157462.2812,       129.0000,       286.7377,         1.7232,         2.4821,         2.0346
   1280,         5.0962,        -0.3122,         4.7840,       169.2571,       450.4826,        66.2392,     85640.3438,       170.4142,       279.0592,    157461.1562,       129.0000,       286.6330,         1.8689,         2.6411,         2.1429
   1281,         5.2966,        -0.3293,         4.9672,       169.7707,       450.6707,        66.3727,     85638.4531,       170.9457,       277.8493,    157460.0312,       129.0000,       286.5196,         1.9204,         2.7804,         2.1868
   1282,         5.3597,        -0.5966,         4.7631,       170.1416,       450.8304,        66.4778,     85636.6406,       171.3633,       276.7547,    157458.8750,       129.0000,       286.4153,         1.6369,         2.6664,         2.0967
   1283,         5.3934,        -0.2095,         5.1840,       170.7471,       451.0014,        66.6300,     85634.7891,       171.9690,       275.5826,    157457.7344,       129.0000,       286.3036,         2.1089,         2.8232,         2.3608
   1284,         5.4508,        -0.4155,         5.0353,       171.1994,       451.1587,        66.7516,     85632.9531,       172.4522,       274.4510,    157456.5781,       129.0000,       286.1947,         1.8046,         2.7851,         2.2502
   1285,         4.5339,         0.8943,         5.4282,       171.9465,       451.3190,        66.9325,     85631.1094,       173.1718,       273.2751,    157455.4688,       129.0000,       286.0813,         2.3983,         2.8794,         2.5488
   1286,         4.8435,         0.5335,         5.3769,       172.5747,       451.4773,        67.0897,     85629.1875,       173.7967,       272.0800,    157454.2500,       129.0000,       285.9658,         2.1636,         2.9423,         2.4346
   1287,         5.4762,        -0.3060,         5.1702,       172.9967,       451.6217,        67.2059,     85627.2812,       174.2570,       270.9279,    157453.0625,       129.0000,       285.8532,         1.7539,         2.9221,         2.2480
   1288,         3.9163,         0.9613,         4.8776,       173.2591,       451.7400,        67.2902,     85625.4375,       174.5899,       269.9111,    157451.8750,       129.0000,       285.7518,         1.4367,         2.7614,         2.1163
   1289,         4.5090,         0.1394,         4.6484,       173.4855,       451.8341,        67.3675,     85623.7578,       174.8945,       269.0641,    157450.7188,       129.0000,       285.6650,         1.3660,         2.5307,         2.1177
   1290,         3.4896,         1.2762,         4.7658,       173.8909,       451.9265,        67.4813,     85622.1484,       175.3449,       268.2581,    157449.5781,       129.0000,       285.5809,         1.7252,         2.4642,         2.3015
   1291,         4.3810,         0.8225,         5.2035,       174.6341,       452.0378,        67.6629,     85620.4453,       176.0659,       267.3495,    157448.4375,       129.0000,       285.4871,         2.4044,         2.6020,         2.6016
   1292,         4.3679,         0.9980,         5.3659,       175.3713,       452.1648,        67.8437,     85618.6641,       176.7837,       266.3078,    157447.2812,       129.0000,       285.3806,         2.3964,         2.7998,         2.5661
   1293,         2.8980,         2.5703,         5.4683,       176.0985,       452.2966,        68.0229,     85616.8516,       177.4949,       265.1754,    157446.1562,       129.0000,       285.2652,         2.3802,         2.9479,         2.5204
   1294,         4.3439,         1.2682,         5.6120,       176.8148,       452.4386,        68.2004,     85614.8359,       178.1989,       263.9184,    157444.8438,       129.0000,       285.1378,         2.3622,         3.1442,         2.4678
   1295,         1.5102,         3.8300,         5.3402,       177.5137,       452.5478,        68.3740,     85612.8672,       178.8872,       262.7708,    157443.5625,       129.0000,       285.0200,         2.3310,         2.9459,         2.3943
   1296,         4.9249,         0.4571,         5.3820,       178.2026,       452.6666,        68.5450,     85610.7891,       179.5644,       261.5067,    157442.1562,       129.0000,       284.8908,         2.3148,         3.0521,         2.3299
   1297,         5.5190,        -0.0251,         5.4939,       178.8914,       452.7812,        68.7163,     85608.6094,       180.2421,       260.1904,    157440.6562,       129.0000,       284.7559,         2.3183,         3.1484,         2.3455
   1298,         5.5716,        -0.1425,         5.4291,       179.4731,       452.8899,        68.8663,     85606.3906,       180.8347,       258.8755,    157439.1094,       129.0000,       284.6201,         2.1073,         3.1630,         2.2661
   1299,         2.5631,         2.5763,         5.1394,       179.9526,       452.9708,        68.9960,     85604.3281,       181.3458,       257.7098,    157437.6875,       129.0000,       284.4977,         1.9060,         2.9862,         2.1532
   1300,         5.2215,        -0.3692,         4.8523,       180.2766,       453.0432,        69.0946,     85602.4062,       181.7327,       256.6420,    157436.4062,       129.0000,       284.3835,         1.5964,         2.8490,         2.0033
   1301,         5.7204,        -0.5941,         5.1263,       180.7725,       453.1206,        69.2279,     85600.4453,       182.2575,       255.5295,    157435.0781,       129.0000,       284.2641,         1.9432,         2.9137,         2.2126
   1302,         4.9633,         0.0020,         4.9653,       181.1573,       453.1816,        69.3390,     85598.5547,       182.6936,       254.5071,    157433.8125,       129.0000,       284.1525,         1.7224,         2.8056,         2.1596
   1303,         4.0985,         1.2109,         5.3093,       181.8520,       453.2456,        69.5123,     85596.6328,       183.3779,       253.4537,    157432.5156,       129.0000,       284.0371,         2.3456,         2.8526,         2.4567
   1304,         5.6381,        -0.6088,         5.0293,       182.2732,       453.3036,        69.6310,     85594.7188,       183.8437,       252.4247,    157431.2188,       129.0000,       283.9232,         1.8014,         2.8291,         2.2001
   1305,         5.4818,        -0.5580,         4.9238,       182.5558,       453.3559,        69.7221,     85592.8047,       184.1989,       251.4138,    157429.9375,       129.0000,       283.8103,         1.5260,         2.8139,         2.1099
   1306,         4.9636,         0.1902,         5.1537,       182.9709,       453.4054,        69.8398,     85590.8828,       184.6601,       250.4048,    157428.6250,       129.0000,       283.6969,         1.7923,         2.8661,         2.2876
   1307,         5.2999,        -0.1726,         5.1273,       183.2879,       453.4494,        69.9379,     85588.9688,       185.0432,       249.4022,    157427.3125,       129.0000,       283.5840,         1.5988,         2.9194,         2.2079
   1308,         4.2038,         1.1237,         5.3274,       183.7732,       453.4904,        70.0699,     85587.0703,       185.5610,       248.4026,    157426.0156,       129.0000,       283.4706,         1.9370,         2.9283,         2.3991
   1309,         5.1310,         0.5027,         5.6337,       184.4150,       453.5425,        70.2333,     85584.8906,       186.2046,       247.2267,    157424.4375,       129.0000,       283.3395,         2.2536,         3.0863,         2.5474
   1310,         5.2363,         0.0226,         5.2590,       184.8355,       453.5698,        70.3525,     85582.8750,       186.6714,       246.1996,    157423.0312,       129.0000,       283.2217,         1.8133,         2.9053,         2.3536
   1311,         5.1945,         0.3520,         5.5465,       185.4822,       453.5997,        70.5173,     85580.8359,       187.3196,       245.1432,    157421.5781,       129.0000,       283.1003,         2.2687,         2.9499,         2.5966
   1312,         3.7568,         1.8297,         5.5865,       186.1844,       453.6221,        70.6933,     85578.8125,       188.0126,       244.1025,    157420.1406,       129.0000,       282.9794,         2.3835,         2.9459,         2.6407
   1313,         3.7132,         1.6245,         5.3376,       186.8265,       453.6313,        70.8574,     85576.9297,       188.6577,       243.1751,    157418.8281,       129.0000,       282.8691,         2.2665,         2.7969,         2.5407
   1314,         3.8620,         1.2968,         5.1587,       187.3976,       453.6370,        71.0076,     85575.0547,       189.2466,       242.2932,    157417.5312,       129.0000,       282.7625,         2.1283,         2.7356,         2.4232
   1315,         5.1558,        -0.3049,         4.8509,       187.7086,       453.6382,        71.1058,     85573.2188,       189.6275,       241.4597,    157416.2500,       129.0000,       282.6601,         1.6097,         2.6697,         2.1812
   1316,         3.4528,         1.4156,         4.8684,       188.0820,       453.6339,        71.2166,     85571.4453,       190.0587,       240.6660,    157415.0312,       129.0000,       282.5609,         1.7370,         2.6204,         2.2480
   1317,         5.0013,        -0.4997,         4.5016,       188.2464,       453.6204,        71.2857,     85569.6641,       190.3228,       240.0013,    157413.7031,       129.0000,       282.4739,         1.3200,         2.4338,         2.0678
   1318,         5.0120,        -0.2500,         4.7620,       188.6248,       453.6108,        71.3976,     85567.8984,       190.7582,       239.3251,    157412.3750,       129.0000,       282.3852,         1.7490,         2.4449,         2.3171
   1319,         3.9658,         1.1402,         5.1061,       189.2757,       453.6042,        71.5641,     85566.0234,       191.4118,       238.5965,    157411.0625,       129.0000,       282.2908,         2.2973,         2.5268,         2.5792
   1320,         4.6817,         0.3605,         5.0423,       189.8331,       453.5970,        71.7122,     85564.1875,       191.9910,       237.8416,    157409.7812,       129.0000,       282.1932,         2.1136,         2.5742,         2.4680
   1321,         5.3941,        -0.5624,         4.8317,       190.1458,       453.5853,        71.8114,     85562.3594,       192.3747,       237.0922,    157408.4844,       129.0000,       282.0963,         1.6259,         2.5767,         2.2549
   1322,         5.2563,        -0.2364,         5.0199,       190.5515,       453.5736,        71.9293,     85560.5078,       192.8330,       236.3097,    157407.1875,       129.0000,       281.9955,         1.8138,         2.6323,         2.3876
   1323,         3.8825,         1.4985,         5.3810,       191.2404,       453.5615,        72.1040,     85558.6328,       193.5182,       235.4734,    157405.8594,       129.0000,       281.8885,         2.3834,         2.7235,         2.6575
   1324,         5.0388,        -0.1612,         4.8776,       191.5326,       453.5369,        72.1995,     85556.8125,       193.8863,       234.7267,    157404.5781,       129.0000,       281.7899,         1.5922,         2.6087,         2.2689
   1325,         4.9332,         0.0598,         4.9930,       191.9234,       453.5127,        72.3149,     85554.9531,       194.3335,       233.9843,    157403.2500,       129.0000,       281.6911,         1.7912,         2.6038,         2.3891
   1326,         4.4610,         0.6813,         5.1423,       192.3701,       453.4898,        72.4416,     85553.1172,       194.8260,       233.1936,    157401.9688,       129.0000,       281.5869,         1.9062,         2.6977,         2.4446
   1327,         4.2075,         0.4295,         4.6370,       192.4390,       453.4499,        72.4928,     85551.3125,       195.0161,       232.5628,    157400.6094,       129.0000,       281.4982,         1.1514,         2.5292,         2.1078
   1328,         4.1645,         0.4296,         4.5941,       192.5619,       453.4070,        72.5547,     85549.6484,       195.2494,       232.0228,    157399.2812,       129.0000,       281.4183,         1.2598,         2.4085,         2.1857
   1329,         5.1892,        -0.3118,         4.8774,       192.9150,       453.3710,        72.6628,     85547.9609,       195.6667,       231.4593,    157397.9531,       129.0000,       281.3357,         1.7210,         2.4477,         2.4297
   1330,         4.6223,         0.7420,         5.3643,       193.6170,       453.3414,        72.8407,     85546.2031,       196.3635,       230.8077,    157396.6562,       129.0000,       281.2442,         2.4221,         2.5964,         2.7679
   1331,         4.6285,         0.5668,         5.1953,       194.1272,       453.3069,        72.9806,     85544.3516,       196.9075,       230.1481,    157395.3125,       129.0000,       281.1512,         2.0424,         2.6322,         2.5631
   1332,         5.1243,        -0.2668,         4.8575,       194.3920,       453.2630,        73.0716,     85542.6094,       197.2563,       229.5793,    157393.9531,       129.0000,       281.0670,         1.5525,         2.5019,         2.3556
   1333,         5.1337,        -0.0709,         5.0628,       194.8285,       453.2233,        73.1979,     85540.8672,       197.7462,       228.9942,    157392.5938,       129.0000,       280.9802,         1.8988,         2.5231,         2.5397
