 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     45,        91.9923,        39.6125,       108.7892,        16.7968,        49.3359,        59.4533,        46.3985,         4.0615,         8.9933,        12.2246,         1.0209,        22.8448,        12.1183,         1.1273,       132.0000,        14.4716,         0.0000,         0.0727,       201.8354,        77.8757,       209.4952,       247.9059,       249.0783,       458.4272,     81256.0234,     72749.1797,         0.9528,         0.9396,         0.9431,       -45.4064,       150.0000,         0.0000,         4.0872,         5.1615,         0.4356,         1.3962,         1.5201,         1.1709,         0.0317,         0.9836,         3.6002,         4.4764,         5.8256,         8.1757,         8.5724,         8.7617,         8.9315,         9.0874,         0.0000
     46,        43.0741,        10.4150,        70.4248,        27.3507,        30.9335,        39.4913,        33.7591,         2.1133,         3.6189,         7.5679,         0.6281,        14.3789,         7.6470,         0.7117,       132.0000,        14.4716,         0.0000,         0.0727,       191.5333,        76.8785,       205.0832,       254.7639,       249.3557,       457.3800,     81236.2812,     72756.0000,         0.9512,         0.9379,         0.9419,       -63.2898,       150.0000,         0.0000,         2.0371,         2.4854,         0.4196,         0.3058,         0.9871,         0.7442,         0.0100,         0.6915,         3.2537,         4.2721,         5.7201,         7.6888,         8.0434,         8.2140,         8.3771,         8.5251,         0.0000
     47,         6.4548,         0.0000,        34.5764,        28.1216,        16.0027,        18.5736,        15.3092,         0.6516,         2.6129,         3.9315,         0.3148,         7.4305,         3.9575,         0.3684,       132.0000,        14.4716,         0.0000,         0.0727,       176.9781,        74.9596,       197.0971,       268.5267,       250.2601,       456.8727,     81226.9141,     72758.4141,         0.8805,         0.9410,         0.9467,       -64.7575,       150.0000,         0.0047,         0.7996,         1.0256,         0.1533,         0.1008,         0.4333,         0.2655,         0.0033,         1.3525,         3.7296,         5.1765,         6.4233,         7.4397,         7.6781,         7.8022,         7.9407,         8.0651,         0.0000
     48,         1.9811,         0.0000,        19.7491,        17.7680,         9.1649,        10.5842,         8.1044,         0.3157,         2.1641,         2.3964,         0.1804,         4.1631,         2.2184,         0.2065,       132.0000,        14.4716,         0.0000,         0.0727,       161.3970,        73.4852,       191.0386,       284.9494,       251.1051,       456.8383,     81219.7266,     72758.4141,         0.9530,         0.9459,         0.9482,       -44.3371,         0.0000,         0.0474,         0.2022,         0.3580,         0.0442,         0.0328,         0.0491,         0.1203,         0.0027,         1.1111,         3.5415,         5.7036,         6.9863,         7.5395,         7.6421,         7.7100,         7.8098,         7.8988,         0.0000
     49,         1.5828,         0.0000,         3.7974,         2.2146,         3.4222,         0.3752,         0.2809,         0.0115,         0.0828,         0.9235,         0.0666,         1.5369,         0.8189,         0.0763,       132.0000,        14.6081,         0.0000,         0.0734,       150.9497,        72.9114,       188.6973,       295.7766,       251.4478,       456.8747,     81217.8125,     72758.4141,         0.9530,         0.9459,         0.9406,       -40.4368,         0.0000,         0.0769,         0.1575,         0.1116,         0.0275,         0.0275,         0.0356,         0.0944,         0.0024,         0.9729,         3.2535,         5.4870,         7.0808,         7.6215,         7.6817,         7.7250,         7.8028,         7.8738,         0.0000
     50,         0.8113,         0.0000,         2.5705,         1.7592,         2.5704,         0.0001,         0.0001,         0.0000,         0.0000,         0.7038,         0.0492,         1.1485,         0.6119,         0.0570,       132.0000,        14.6081,         0.0000,         0.0734,       142.2878,        72.4156,       186.6864,       304.9744,       251.7617,       456.9140,     81217.8125,     72758.4141,         0.9530,         0.9459,         0.9383,       -51.1336,         0.0000,         0.0844,         0.1105,         0.0701,         0.0229,         0.0240,         0.0000,         0.0866,         0.0020,         0.8718,         2.9522,         4.9598,         7.0541,         7.7207,         7.7773,         7.8109,         7.8756,         7.9354,         0.0000
     51,        16.7622,         0.1124,         9.8654,        -6.8968,         9.0095,         0.8559,         0.6243,         0.0331,         0.1985,         2.6188,         0.1771,         3.9274,         2.0914,         0.1947,       132.0000,        14.6081,         0.0000,         0.0734,       132.3802,        71.1089,       181.4200,       314.5401,       252.4828,       457.3288,     81212.6641,     72758.4141,         0.9529,         0.9418,         0.9462,       -31.9530,         3.5290,         0.0000,         0.1141,         0.2321,         0.0195,         0.0339,         0.0000,         0.0802,         0.0047,         0.7937,         2.7146,         4.6882,         7.0112,         7.9277,         8.0114,         8.0495,         8.1093,         8.1627,         0.0000
     52,        44.9905,        25.4004,        25.2061,       -19.7844,        13.6654,        11.5407,         8.7456,         0.6248,         2.1702,         4.0852,         0.2702,         5.8876,         3.1309,         0.2915,       108.0000,        14.6081,         0.0000,         0.0734,       144.4467,        69.8818,       176.5387,       323.2063,       253.4058,       458.1450,     81206.2969,     72758.4141,         0.8435,         0.9368,         0.9416,       -71.4225,        12.6607,         0.0000,         0.1078,         0.3826,         0.0567,         0.0320,         0.0000,         0.0758,         0.0032,         0.7451,         2.5544,         4.5241,         6.9571,         8.0583,         8.1831,         8.2316,         8.2909,         8.3451,         0.0000
     53,        84.4092,        52.5392,        56.2397,       -28.1696,        15.8073,        40.4323,        31.4864,         2.5665,         6.3795,         4.9135,         0.3172,         6.6944,         3.5515,         0.3307,       108.0000,        14.6081,         0.0000,         0.0734,       170.6997,        70.7672,       180.1142,       332.1021,       254.2020,       459.4326,     81199.6484,     72759.2109,         0.9528,         0.9379,         0.9422,         9.5379,        20.0000,         0.0000,         0.4508,         0.8108,         0.0315,         0.3539,         0.0140,         0.0828,         0.0384,         1.1587,         2.5192,         4.4420,         6.9543,         8.1762,         8.3325,         8.3947,         8.4613,         8.5218,         0.0000
     54,       137.7626,        51.3945,        94.8110,       -42.9516,        27.0711,        67.7398,        49.9122,         5.0519,        12.7757,         8.6169,         0.5466,        11.3527,         5.9964,         0.5585,       108.0000,        14.6081,         0.0000,         0.0734,       182.4831,        73.9900,       192.9176,       333.7895,       254.5455,       461.9679,     81184.9141,     72765.0156,         0.9527,         0.9375,         0.9418,        -5.4798,       150.0000,         0.0000,         1.5204,         2.1083,         0.1180,         0.8085,         0.3027,         0.4092,         0.0959,         0.8433,         2.7314,         4.1868,         6.5028,         8.3047,         8.5430,         8.6470,         8.7315,         8.8078,         0.0000
     55,       155.1686,        65.5785,       142.1943,       -12.9744,        57.4790,        84.7153,        62.1444,         6.7329,        15.8379,        17.6963,         1.1524,        24.5589,        12.8719,         1.1995,       108.0000,        14.6081,         0.0000,         0.0734,       200.1979,        78.5299,       210.7625,       315.6796,       253.5337,       466.0523,     81152.6172,     72779.2734,         0.9526,         0.9342,         0.9397,       -47.0173,       150.0000,         0.0000,         3.5331,         5.4233,         0.6369,         1.3601,         1.1154,         1.0577,         0.0456,         1.4485,         3.3446,         4.3243,         6.0862,         8.4977,         8.8878,         9.0688,         9.2024,         9.3240,         0.0000
     56,       137.0638,        59.2412,       145.3919,         8.3280,        66.8650,        78.5268,        58.8110,         5.8940,        13.8218,        19.4444,         1.3439,        29.3725,        15.2796,         1.4247,       108.0000,        14.6081,         0.0000,         0.0734,       213.3857,        82.3509,       225.4845,       295.5955,       252.1542,       468.4414,     81114.3594,     72794.1719,         0.9528,         0.9380,         0.9420,       -25.8155,       150.0000,         0.0000,         3.7085,         6.1696,         0.8884,         1.0192,         1.4498,         1.2395,         0.0878,         1.2416,         3.7850,         4.6601,         6.1054,         8.5775,         9.0001,         9.2015,         9.3646,         9.5144,         0.0000
     57,       117.7597,        57.1158,       134.9059,        17.1463,        64.5996,        70.3064,        52.2139,         4.9172,        13.1752,        17.8633,         1.3067,        28.9969,        15.0304,         1.4024,       108.0000,        14.6081,         0.0000,         0.0734,       224.5883,        85.8300,       238.6420,       280.0144,       250.9091,       468.9820,     81075.4766,     72808.8828,         0.9528,         0.9406,         0.9436,       -31.9160,       150.0000,         0.0000,         5.1490,         7.1886,         0.4973,         2.1523,         1.6156,         1.3810,         0.0691,         1.2755,         3.8726,         4.7308,         6.0830,         8.5459,         8.9648,         9.1636,         9.3342,         9.4913,         0.0000
     58,        62.0650,        18.0910,        80.6280,        18.5631,        35.8107,        44.8173,        36.9361,         2.4176,         5.4636,         9.5074,         0.7069,        16.3377,         8.4682,         0.7906,       108.0000,        14.6081,         0.0000,         0.0734,       216.1376,        85.3885,       236.0633,       285.6562,       251.1845,       468.5493,     81055.0078,     72817.6875,         0.9527,         0.9411,         0.9440,       -33.6449,       150.0000,         0.0000,         2.3135,         2.8658,         0.5040,         0.3058,         1.1382,         0.8695,         0.0243,         0.7003,         3.1473,         4.1359,         5.6659,         7.8975,         8.2908,         8.4787,         8.6537,         8.8135,         0.0000
     59,        19.0302,         5.0133,        54.6721,        35.6419,        26.2158,        28.4563,        24.2410,         1.1662,         3.0492,         7.0610,         0.5108,        11.8985,         6.1694,         0.5761,       108.0000,        14.6081,         0.0000,         0.0734,       202.0926,        83.6444,       228.3706,       295.5083,       251.8832,       468.4061,     81038.8828,     72823.3125,         0.9528,         0.9421,         0.9448,         7.8626,       150.0000,         0.0000,         2.1204,         2.4191,         0.0577,         0.8198,         0.6702,         0.6304,         0.0408,         0.7350,         2.9163,         4.1569,         5.7644,         7.6040,         7.9545,         8.1257,         8.2863,         8.4312,         0.0000
     60,         4.1177,         0.0000,        33.4167,        29.2990,        19.5212,        13.8956,        11.0030,         0.4133,         2.4793,         5.3656,         0.3723,         8.7964,         4.5609,         0.4260,       108.0000,        14.6081,         0.0000,         0.0734,       184.2915,        81.0935,       217.5214,       311.9449,       253.1777,       468.4868,     81028.6953,     72826.9375,         0.9453,         0.9425,         0.9451,       -52.6321,       150.0000,         0.0000,         1.2040,         1.4838,         0.1185,         0.4359,         0.5076,         0.2605,         0.0093,         1.4375,         3.2055,         4.9844,         6.5008,         7.5102,         7.7463,         7.8743,         8.0069,         8.1249,         0.0000
     61,         1.6428,         0.0000,         9.7364,         8.0936,         8.9246,         0.8118,         0.6096,         0.0239,         0.1783,         2.5291,         0.1683,         3.9746,         2.0600,         0.1924,       108.0000,        13.9806,         0.0000,         0.0703,       170.2867,        79.6887,       211.6296,       326.2758,       253.9868,       468.6530,     81022.9141,     72826.9375,         0.9364,         0.9290,         0.9486,       -59.4224,         0.0000,         0.0080,         0.3029,         0.4284,         0.0706,         0.0500,         0.1442,         0.1086,         0.0024,         1.2056,         3.3184,         5.1384,         6.7761,         7.5020,         7.6517,         7.7436,         7.8530,         7.9512,         0.0000
     62,         5.3515,         0.0085,         6.5642,         1.2127,         6.4874,         0.0769,         0.0554,         0.0027,         0.0187,         1.9224,         0.1226,         2.8360,         1.4691,         0.1373,       108.0000,        13.9806,         0.0000,         0.0703,       157.9606,        78.6244,       207.2050,       338.8490,       254.6150,       468.9162,     81018.4297,     72826.9375,         0.9530,         0.9200,         0.9473,        -7.4886,         0.0000,         0.0038,         0.1289,         0.2268,         0.0227,         0.0321,         0.0060,         0.0909,         0.0049,         0.9258,         3.0679,         4.9223,         6.8824,         7.6071,         7.7151,         7.7837,         7.8758,         7.9590,         0.0000
     63,        23.9567,         0.3487,        13.7197,       -10.2370,        11.7047,         2.0150,         1.4797,         0.0806,         0.4547,         3.6160,         0.2227,         5.0237,         2.5995,         0.2429,       108.0000,        13.9806,         0.0000,         0.0703,       146.1253,        76.9125,       200.1552,       350.0633,       255.5917,       469.6491,     81012.6406,     72826.9375,         0.9529,         0.9423,         0.9454,         0.0237,         4.0791,         0.0000,         0.1399,         0.4042,         0.0153,         0.0549,         0.0041,         0.0809,         0.0083,         0.8086,         2.9073,         4.9235,         7.0260,         7.8219,         7.9304,         7.9930,         8.0733,         8.1441,         0.0000
     64,        44.0177,        32.6103,        27.4505,       -16.5672,        14.6584,        12.7921,         9.9931,         0.7107,         2.0883,         4.6437,         0.2794,         6.2220,         3.2131,         0.3002,       106.0000,        13.9806,         0.0000,         0.0703,       163.5737,        75.5901,       194.7368,       359.6119,       256.6683,       470.7609,     81007.0156,     72826.9375,         0.9527,         0.9369,         0.9420,       -21.2655,        12.9659,         0.0000,         0.2794,         0.5968,         0.0568,         0.1064,         0.0900,         0.0830,         0.0154,         0.8768,         2.9166,         5.0298,         7.1263,         7.9787,         8.0985,         8.1606,         8.2354,         8.3029,         0.0000
     65,        97.3317,        50.4354,        77.0474,       -20.2843,        19.3346,        57.7129,        37.9738,         3.3754,        16.3637,         6.4085,         0.3774,         8.0296,         4.1328,         0.3862,       106.0000,        13.9806,         0.0000,         0.0703,       184.6748,        76.8178,       199.5535,       366.6704,       257.3694,       472.7016,     80999.0078,     72829.1406,         0.7807,         0.9365,         0.9437,       -80.7820,       150.0000,         0.0000,         0.5357,         0.9719,         0.2179,         0.0800,         0.2810,         0.1747,         0.0030,         0.8787,         3.3240,         5.1381,         7.0258,         8.0855,         8.2397,         8.3189,         8.3988,         8.4716,         0.0000
     66,       134.0607,        54.9775,       107.8531,       -26.2076,        40.8880,        66.9651,        48.5981,         4.7712,        13.5958,        13.5079,         0.7965,        17.0508,         8.7179,         0.8149,       106.0000,        13.9806,         0.0000,         0.0703,       197.1514,        80.2486,       213.0232,       358.6746,       257.2477,       476.7035,     80976.9844,     72838.3438,         0.9527,         0.9357,         0.9406,       -25.8168,       150.0000,         0.0000,         2.4292,         3.5597,         0.2841,         1.0260,         0.6064,         0.7969,         0.0657,         0.9835,         2.9179,         4.1407,         6.1336,         8.2682,         8.5704,         8.7152,         8.8267,         8.9274,         0.0000
     67,       151.0278,        66.5426,       143.0262,        -8.0015,        64.5173,        78.5089,        57.1484,         5.8512,        15.5093,        20.5233,         1.2642,        27.5013,        13.9260,         1.3024,       106.0000,        13.9806,         0.0000,         0.0703,       214.2003,        84.7197,       230.4223,       335.2556,       256.0732,       481.3326,     80941.4531,     72853.0547,         0.9527,         0.9369,         0.9412,        13.3048,       150.0000,         0.0000,         4.4940,         6.7341,         0.4302,         2.0820,         1.1850,         1.2271,         0.2024,         1.5832,         3.6351,         4.5362,         6.1731,         8.5877,         8.9786,         9.1622,         9.3084,         9.4418,         0.0000
     68,       149.1845,        66.3071,       152.4050,         3.2206,        73.3728,        79.0324,        58.4770,         5.8010,        14.7543,        21.8685,         1.4457,        32.3076,        16.2320,         1.5190,       106.0000,        13.9806,         0.0000,         0.0703,       229.7914,        89.0477,       247.0001,       310.2229,       254.5354,       483.5886,     80899.9609,     72865.5156,         0.9528,         0.9380,         0.9418,       -53.2587,       150.0000,         0.0000,         6.0525,         8.4308,         0.4209,         2.7521,         1.7457,         1.5547,         0.0311,         1.5030,         4.0781,         4.9197,         6.2718,         8.8023,         9.2084,         9.3962,         9.5551,         9.7018,         0.0000
     69,       119.0380,        53.2885,       130.5279,        11.4898,        59.9594,        70.5685,        53.2695,         4.8075,        12.4916,        16.8986,         1.1799,        27.0523,        13.5589,         1.2697,       106.0000,        13.9806,         0.0000,         0.0703,       237.8661,        91.9708,       257.7619,       298.8949,       253.7313,       483.5103,     80865.6328,     72880.2812,         0.9525,         0.9397,         0.9431,        19.8137,       150.0000,         0.0000,         5.2465,         6.8560,         0.2507,         2.2666,         1.5720,         1.4079,         0.1268,         1.1259,         3.7144,         4.6002,         5.9757,         8.5159,         8.9281,         9.1167,         9.2838,         9.4385,         0.0000
     70,        60.7953,        20.8097,        85.7800,        24.9847,        39.2123,        46.5677,        38.2054,         2.5227,         5.8397,        10.7640,         0.7605,        17.8809,         8.9669,         0.8401,       106.0000,        13.9806,         0.0000,         0.0703,       229.6985,        91.6113,       255.3532,       303.2559,       254.0173,       482.9312,     80843.4844,     72889.9453,         0.9529,         0.9413,         0.9441,       -53.0739,       150.0000,         0.0000,         3.1274,         3.6429,         0.3807,         0.8031,         1.3485,         0.9758,         0.0129,         0.6822,         3.1012,         4.0902,         5.6073,         7.9387,         8.3338,         8.5146,         8.6824,         8.8357,         0.0000
     71,        30.1637,         7.4830,        58.0985,        27.9348,        25.8512,        32.2473,        26.9256,         1.3582,         3.9635,         7.1928,         0.4958,        11.7269,         5.8843,         0.5515,       106.0000,        13.9806,         0.0000,         0.0703,       215.8128,        90.0362,       248.2220,       314.7866,       254.8500,       482.7337,     80828.6406,     72895.2812,         0.8829,         0.9457,         0.9469,       -65.4119,       150.0000,         0.0440,         1.4549,         1.7983,         0.2976,         0.1329,         0.7661,         0.5558,         0.0054,         0.7591,         2.9652,         4.2688,         5.8165,         7.5770,         7.9080,         8.0624,         8.2136,         8.3498,         0.0000
     72,         2.4051,         0.0000,        24.8270,        22.4219,        12.3456,        12.4814,         9.7178,         0.3688,         2.3948,         3.4730,         0.2301,         5.5798,         2.8002,         0.2625,       106.0000,        13.9806,         0.0000,         0.0703,       196.8032,        88.1516,       240.1069,       334.1018,       255.9151,       482.7001,     80820.7188,     72896.5938,         0.9530,         0.9297,         0.9486,       -51.4499,         0.0000,         0.0037,         0.6811,         0.8262,         0.0451,         0.2404,         0.2618,         0.1789,         0.0027,         1.0827,         3.0939,         5.1317,         6.5999,         7.4295,         7.6109,         7.7072,         7.8234,         7.9276,         0.0000
     73,         3.0307,         0.0000,         6.8097,         3.7790,         6.2300,         0.5797,         0.4310,         0.0174,         0.1314,         1.8579,         0.1157,         2.7482,         1.3789,         0.1293,       106.0000,        16.5076,         0.0000,         0.0830,       183.2892,        87.0143,       235.2572,       348.4293,       256.6222,       482.8681,     80817.4609,     72896.5938,         0.9530,         0.9434,         0.9474,        -9.4659,         0.0000,         0.0050,         0.1386,         0.2206,         0.0172,         0.0328,         0.0184,         0.0875,         0.0031,         0.8892,         3.0359,         5.0739,         6.9019,         7.5669,         7.6689,         7.7289,         7.8152,         7.8921,         0.0000
     74,         9.7526,         0.0341,         7.0280,        -2.7246,         6.5932,         0.4348,         0.3104,         0.0149,         0.1095,         2.0365,         0.1224,         2.8636,         1.4360,         0.1346,       106.0000,        16.5076,         0.0000,         0.0830,       170.4986,        85.8790,       230.4516,       361.6053,       257.3144,       483.1700,     80813.5391,     72896.5938,         0.9530,         0.9410,         0.9486,         0.4461,         0.0000,         0.0262,         0.1256,         0.2260,         0.0076,         0.0435,         0.0003,         0.0818,         0.0031,         0.8202,         2.8443,         4.8529,         6.9435,         7.6957,         7.7867,         7.8374,         7.9111,         7.9770,         0.0000
     75,        21.0160,         0.4359,         8.8710,       -12.1450,         7.6183,         1.2528,         0.9227,         0.0595,         0.2706,         2.4281,         0.1412,         3.2615,         1.6342,         0.1532,       106.0000,        16.5076,         0.0000,         0.0830,       158.3039,        84.6769,       225.3952,       373.9242,       258.0515,       483.6490,     80808.9688,     72896.5938,         0.9529,         0.9430,         0.9460,       -40.0659,         4.2860,         0.0000,         0.1221,         0.2588,         0.0209,         0.0408,         0.0031,         0.0781,         0.0051,         0.7681,         2.6602,         4.7555,         6.9723,         7.8034,         7.9029,         7.9537,         8.0240,         8.0879,         0.0000
     76,        52.0790,        50.8890,        43.6340,        -8.4450,        14.9655,        28.6685,        14.6363,         0.9418,        13.0904,         4.9134,         0.2792,         6.3171,         3.1595,         0.2962,        94.0000,        16.5076,         0.0000,         0.0830,       192.5166,        83.0927,       218.7122,       385.7542,       259.2627,       484.8419,     80803.3438,     72896.5938,         0.9525,         0.9376,         0.9424,        -4.3270,         8.2542,         0.0000,         0.2678,         0.5986,         0.0498,         0.1138,         0.0750,         0.0790,         0.0174,         0.7991,         2.7266,         4.8999,         7.0772,         7.9699,         8.0925,         8.1515,         8.2211,         8.2844,         0.0000
     77,       100.8951,        32.8031,        71.4218,       -29.4732,        19.8251,        51.5967,        37.3562,         2.9982,        11.2423,         6.7672,         0.3748,         8.2081,         4.0914,         0.3837,        94.0000,        16.5076,         0.0000,         0.0830,       195.7664,        83.7228,       220.9286,       394.8987,       260.2491,       486.8818,     80794.9375,     72899.3203,         0.9529,         0.9419,         0.9444,       -31.4695,       150.0000,         0.0000,         0.5195,         1.2010,         0.1918,         0.2138,         0.1774,         0.1283,         0.0224,         1.6319,         3.3352,         5.2188,         7.1492,         8.1067,         8.2572,         8.3326,         8.4097,         8.4797,         0.0000
     78,       151.9531,        59.0290,       116.6936,       -35.2595,        38.3697,        78.3239,        57.2261,         5.7928,        15.3050,        13.2035,         0.7294,        15.8518,         7.8488,         0.7362,        94.0000,        16.5076,         0.0000,         0.0830,       209.2769,        87.3620,       235.0586,       389.6848,       260.4588,       490.9459,     80776.0859,     72908.2500,         0.9528,         0.9386,         0.9421,         5.2588,       150.0000,         0.0000,         2.3844,         3.2399,         0.2050,         1.0048,         0.5738,         0.8058,         0.1048,         0.8035,         2.8039,         4.0946,         6.1333,         8.2519,         8.5370,         8.6720,         8.7777,         8.8736,         0.0000
     79,       156.7672,        66.5386,       149.4768,        -7.2903,        63.5907,        85.8861,        63.5327,         6.5514,        15.8019,        21.1833,         1.2121,        26.8147,        13.1468,         1.2337,        94.0000,        16.5076,         0.0000,         0.0830,       225.3907,        91.6458,       251.5533,       367.5004,       259.6236,       496.0882,     80744.1406,     72923.0625,         0.9527,         0.9360,         0.9408,       -50.5329,       150.0000,         0.0000,         3.4308,         5.6966,         0.8611,         1.0339,         1.2661,         1.1308,         0.0418,         1.3661,         3.3226,         4.2417,         5.9934,         8.5231,         8.9184,         9.0987,         9.2405,         9.3695,         0.0000
     80,       139.7654,        58.8360,       145.9455,         6.1803,        64.4525,        81.4932,        61.5170,         5.9519,        14.0243,        20.3099,         1.2280,        28.0150,        13.6206,         1.2789,        94.0000,        16.5076,         0.0000,         0.0830,       236.5270,        95.0821,       264.4558,       349.0417,       258.8181,       498.8664,     80710.9688,     72938.5938,         0.9528,         0.9409,         0.9438,         4.3138,       150.0000,         0.0000,         3.5080,         5.8366,         0.8735,         0.8953,         1.3760,         1.2367,         0.1480,         1.1270,         3.4704,         4.3769,         5.9257,         8.5129,         8.9359,         9.1296,         9.2920,         9.4409,         0.0000
     81,       112.9278,        49.3182,       129.9548,        17.0271,        58.2035,        71.7514,        54.9791,         4.8928,        11.8796,        17.7104,         1.1133,        25.7447,        12.4640,         1.1710,        94.0000,        16.5076,         0.0000,         0.0830,       242.2476,        97.4627,       272.9895,       337.2367,       258.3247,       500.1013,     80680.2656,     72953.3125,         0.9529,         0.9421,         0.9447,        28.3382,       150.0000,         0.0000,         4.4089,         6.0704,         0.4206,         1.6964,         1.4465,         1.2660,         0.1265,         1.1288,         3.4168,         4.3350,         5.8644,         8.4142,         8.8346,         9.0256,         9.1929,         9.3462,         0.0000
     82,        58.5376,        22.6353,        85.2810,        26.7435,        38.6844,        46.5966,        37.5199,         2.5145,         6.5622,        11.4029,         0.7272,        17.3686,         8.3965,         0.7893,        94.0000,        16.5076,         0.0000,         0.0830,       234.6473,        97.1434,       270.6966,       340.9992,       258.8040,       500.1786,     80659.6016,     72962.4531,         0.9528,         0.9400,         0.9430,       -45.9548,       150.0000,         0.0000,         3.1550,         3.6009,         0.2768,         0.9166,         1.2891,         0.9493,         0.0168,         0.6798,         2.9029,         3.9436,         5.5757,         7.9311,         8.3242,         8.5040,         8.6730,         8.8269,         0.0000
     83,         4.1972,         0.0000,        35.1969,        30.9997,        17.6147,        17.5822,        13.6443,         0.5137,         3.4242,         5.1367,         0.3189,         7.9532,         3.8444,         0.3615,        94.0000,        16.5076,         0.0000,         0.0830,       216.8159,        94.6108,       259.6889,       358.2483,       260.2125,       500.0963,     80652.0703,     72964.3281,         0.9529,         0.9442,         0.9462,       -40.8233,       150.0000,         0.0872,         0.9924,         1.2197,         0.1393,         0.2296,         0.5335,         0.2293,         0.0093,         1.4988,         3.2531,         4.9497,         6.3960,         7.5702,         7.8425,         7.9763,         8.1195,         8.2479,         0.0000
     84,         2.9029,         0.0000,        18.1882,        15.2853,         9.7132,         8.4750,         6.5945,         0.2606,         1.6199,         2.9337,         0.1747,         4.3205,         2.0880,         0.1963,        94.0000,        16.5076,         0.0000,         0.0830,       198.3910,        92.8655,       252.1990,       377.7116,       261.2960,       500.2341,     80646.6953,     72964.3281,         0.9530,         0.9324,         0.9457,       -52.3630,         0.0000,         0.0803,         0.4461,         0.4896,         0.0758,         0.0763,         0.2385,         0.1313,         0.0037,         1.2487,         3.3869,         5.3033,         6.7803,         7.4985,         7.6394,         7.7201,         7.8216,         7.9126,         0.0000
     85,         2.2780,         0.0000,         3.2713,         0.9933,         2.9817,         0.2896,         0.2135,         0.0089,         0.0672,         0.9310,         0.0528,         1.3070,         0.6315,         0.0594,        94.0000,        15.1474,         0.0000,         0.0761,       186.7955,        92.2207,       249.4529,       390.0903,       261.7275,       500.3299,     80646.6484,     72964.3281,         0.9530,         0.9324,         0.9369,       -51.7287,         0.0000,         0.2527,         0.1271,         0.0938,         0.0269,         0.0274,         0.0077,         0.0920,         0.0023,         0.9370,         3.0165,         4.9201,         6.8534,         7.5613,         7.6482,         7.6976,         7.7732,         7.8411,         0.0000
     86,         4.6226,         0.0000,         2.7723,        -1.8503,         2.7301,         0.0422,         0.0305,         0.0014,         0.0103,         0.8742,         0.0482,         1.1827,         0.5713,         0.0537,        94.0000,        15.1474,         0.0000,         0.0761,       176.3219,        91.6111,       246.8641,       401.3187,       262.1340,       500.4525,     80646.6484,     72964.3281,         0.9530,         0.9324,         0.9369,       -36.4487,         0.0000,         0.5284,         0.1042,         0.0740,         0.0212,         0.0229,         0.0000,         0.0812,         0.0020,         0.8112,         2.7312,         4.6377,         6.8843,         7.6845,         7.7555,         7.7901,         7.8543,         7.9129,         0.0000
     87,        16.1660,         0.0117,         5.0198,       -11.1462,         4.6991,         0.3206,         0.2264,         0.0111,         0.0832,         1.5760,         0.0846,         1.9883,         0.9600,         0.0903,        94.0000,        15.1474,         0.0000,         0.0761,       164.8229,        90.8184,       243.5144,       412.7613,       262.6188,       500.7960,     80643.9375,     72964.3281,         0.9530,         0.9324,         0.9293,        -5.5866,         0.0000,         0.5081,         0.0977,         0.1364,         0.0193,         0.0221,         0.0000,         0.0756,         0.0024,         0.7403,         2.5493,         4.5219,         6.8617,         7.7784,         7.8825,         7.9284,         7.9906,         8.0477,         0.0000
     88,        43.1804,         4.4151,        16.2152,       -26.9652,         9.2586,         6.9565,         4.9206,         1.2974,         0.7386,         3.2022,         0.1672,         3.8552,         1.8591,         0.1748,        94.0000,        15.1474,         0.0000,         0.0761,       155.1652,        91.5926,       237.5466,       423.4604,       263.4535,       501.6574,     80639.5781,     72964.3281,         0.9527,         0.9369,         0.9422,       -28.4374,        15.6372,         0.0000,         0.2044,         0.3815,         0.0102,         0.1306,         0.0000,         0.0737,         0.0176,         0.7298,         2.4636,         4.5000,         6.9272,         7.9257,         8.0600,         8.1207,         8.1881,         8.2478,         0.0000
     89,        80.8568,        65.1287,        79.4112,        -1.4456,        20.3793,        59.0319,        33.6353,         3.3154,        22.0811,         7.3484,         0.3783,         8.2921,         3.9858,         0.3749,       121.0000,        15.1474,         0.0000,         0.0761,       194.3957,        91.7722,       237.1532,       430.6190,       264.6439,       504.0827,     80631.7734,     72966.4531,         0.9528,         0.9402,         0.9437,         9.8546,        59.9670,         0.0000,         0.2922,         0.9762,         0.1812,         0.2072,         0.0000,         0.0850,         0.0578,         1.4527,         2.5246,         4.3822,         6.8443,         8.1761,         8.3393,         8.4043,         8.4712,         8.5315,         0.0000
