"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","QCt13_mean1","QCt14_mean1","QCt15_mean1","QCt16_mean1","QCt17_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"45",94.6771,35.8481,133.901977,39.224913,65.862984,68.039,55.9833,4.0194,8.0363,15.050132,1.394861,31.431588,16.453678,1.532708,209.4363,170.4585,207.3412,225.6866,254.9589,462.515,81190.8438,72795,16.5698,1.9808,8.5464,36.5316,3.3851,57.197,59.8794,3.0425,0.9309,21.0232,31.3088,22.8788,9.2694,0.8603,19.2415,10.0758,0.9386,17.924,14.3392,3.5848,0,6.47336,8.3532,0.717475,2.005604,2.886932,1.580829,0.045941,1.599587,4.397143,5.137313,6.173365,8.803516,9.172285,9.2989,9.4032,9.4971
"46",44.4558,7.8849,87.896098,43.440346,41.490026,46.4061,41.2618,2.312,2.8323,9.168992,0.860413,19.947124,10.531817,0.981674,197.3412,169.2815,202.0451,228.9548,254.6107,459.1814,81165.1953,72806.5625,16.0376,1.9658,8.4502,21.5143,2.019,35.1023,37.0666,1.8845,0.5552,12.3881,19.3813,14.0409,9.0719,0.8508,18.9315,9.9985,0.932,3.9424,3.1539,0.7885,0,3.577875,4.1104,0.680885,0.414811,2.051355,1.111711,0.010563,0.927585,3.637081,4.380233,5.502007,7.86264,8.197809,8.3148,8.4216,8.5171
"47",7.391,0,44.476221,37.085229,21.59638,22.8798,19.9413,1.0263,1.9123,4.730755,0.430554,10.400425,5.51995,0.514697,182.3448,167.3729,194.028,241.3158,255.2375,457.4464,81152.3281,72811.1328,14.9964,1.9082,8.0171,10.9385,0.9956,18.0351,19.1438,0.9736,0.2738,6.2899,10.0101,7.214,9.1925,0.8335,18.4367,9.7876,0.9126,0,0,0,0,1.869914,1.7812,0.27071,0.137786,1.09528,0.63685,0.00551,0.836586,3.76793,4.642143,5.588855,7.120472,7.344386,7.4166,7.5068,7.5868
"48",2.3067,0,28.362459,26.055746,15.80533,12.5571,10.3321,0.5763,1.6488,3.682694,0.314461,7.464733,3.972943,0.370504,166.2831,165.2993,185.5788,257.6362,256.2742,456.5926,81145.125,72811.5078,16.0616,2.0735,8.4492,8.503,0.7261,12.9261,13.7593,0.6999,0.1997,4.8763,7.1946,5.1705,10.7689,0.9198,20.2203,10.7618,1.0036,0,0,0,0,0.803678,1.0526,0.135522,0.070028,0.432729,0.300925,0.003322,1.265689,4.518249,5.617354,6.293278,6.960084,7.0242,7.0371,7.0905,7.1388
"49",1.297114,0,16.083341,14.786226,15.640967,0.442365,0.282381,0.030944,0.12905,3.109877,0.12714,6.183793,5.987242,0.232924,146.441141,164.0627,178.442946,277.592659,257.016243,459.82564,81126.544689,72816.225625,19.841966,1.2364,7.135881,7.203721,0.307257,11.752349,21.725593,0.459852,0.084495,3.91575,11.069727,5.0539,8.325961,0.327316,15.413635,14.626502,0.570602,0,0,0,0,15.566831,1.603856,0.069859,0.446463,14.925189,0.195182,0.034807,2.790776,4.021944,4.510564,4.813753,5.612044,5.712567,5.756634,5.815492,5.873548
"50",0.73016,0,10.421851,9.691689,10.421714,0.000141,6.4e-05,4e-06,4.5e-05,2.163208,0.083983,4.061111,3.959398,0.154021,128.973249,163.2132,173.672744,295.056937,257.541728,462.083586,81113.785158,72818.602111,17.467883,0.85,4.770231,4.895934,0.198543,7.555937,14.044208,0.297291,0.054601,2.658254,7.15589,3.2501,6.103734,0.226792,10.62677,10.11735,0.394792,0,0,0,0,1.606397,0.896395,0.060575,0.421029,0.992075,0.193291,0.02937,2.107552,3.739636,4.115068,4.320036,4.866877,4.935872,4.963279,5.005425,5.046426
"51",12.76302,0.063474,21.932448,9.169429,21.502085,0.430363,0.255672,0.027181,0.147496,4.817559,0.176431,8.2143,7.982793,0.311006,113.624287,161.649033,165.166705,307.900639,258.444158,467.331477,81089.197422,72825.585628,15.380701,1.570398,8.531294,11.303602,0.430899,15.82448,29.313676,0.620906,0.118494,6.136314,14.936236,6.825612,11.99351,0.422815,19.738833,18.826489,0.734869,0.031739,0.025265,0.006473,0,1.73453,2.368017,0.052877,0.778768,0.752677,0.20308,0.075369,3.065444,4.097446,4.430205,4.597404,5.027884,5.118432,5.178268,5.242612,5.306597
"52",30.799654,19.290326,34.486247,3.686598,29.480075,5.006172,3.350503,0.537011,1.118661,6.852457,0.242922,11.160534,10.80298,0.421186,117.564137,160.360296,156.588243,315.55712,259.395841,474.679915,81056.514295,72835.568676,13.991652,1.813741,9.412636,16.02129,0.590765,21.476131,39.490078,0.837487,0.162461,8.70268,20.121905,9.294841,14.332447,0.493812,23.000706,21.940505,0.856904,1.35906,0.834185,0.524879,16.572218,2.40487,3.239577,0.14667,0.772495,1.295227,0.337144,0.049065,2.802279,4.17075,4.486032,4.71524,5.312479,5.437845,5.527355,5.614584,5.700497
"53",58.344775,53.578,72.665241,14.320466,46.847731,25.817516,18.407239,2.146332,5.263937,11.296757,0.38739,17.708478,16.79794,0.657172,143.935715,160.607162,155.473596,314.377995,259.9418,486.66137,81003.044607,72852.637886,17.178839,1.806006,9.08813,27.719691,0.987087,35.867959,64.286515,1.369314,0.271451,15.089828,32.759453,15.642841,14.380779,0.493544,23.045496,21.910083,0.856303,10.027354,7.974171,2.053188,33.52625,5.675808,8.192095,0.07311,2.646669,1.67211,1.357034,0.268309,2.196264,3.694492,4.039333,4.637519,6.220346,6.427475,6.551594,6.678247,6.799887
"54",98.287804,46.775576,116.978499,18.690689,71.985099,44.993391,30.907199,3.85172,10.234471,17.030516,0.595959,27.661255,25.689274,1.008103,148.848406,163.398133,164.549113,298.667992,259.945272,504.149189,80917.681797,72880.157961,18.475072,1.886622,9.634695,44.105396,1.600435,59.308886,103.449798,2.217515,0.440124,24.073876,52.722784,26.039334,14.246029,0.509206,24.065757,22.660378,0.886613,23.38779,18.710231,4.677556,0,11.747864,17.360752,0.220315,5.619839,3.718445,2.409574,0.419159,3.843866,5.251172,5.479089,6.067168,8.2859,8.468831,8.538929,8.644883,8.742279
"55",119.44918,63.414059,146.295043,26.845852,91.362703,54.932327,36.673105,4.770203,13.489007,20.139575,0.762903,36.209037,32.955189,1.29601,160.972175,167.811142,179.553507,274.883886,259.464007,522.939013,80805.361094,72916.529064,19.583248,1.928399,10.361198,54.015099,2.120334,80.643327,137.061472,2.956092,0.583093,29.572214,69.86098,35.566154,12.984184,0.5054,24.461634,22.625118,0.886705,31.707031,25.365625,6.341406,0,18.699327,26.645282,0.486467,7.859533,7.119864,3.719927,0.394258,5.605816,7.290373,7.436284,8.095603,11.184092,11.219091,11.110948,11.076759,11.046224
"56",110.075985,63.347632,145.477841,35.401842,93.902723,51.57511,33.757551,4.48713,13.330432,18.789725,0.785339,38.532015,34.438511,1.357142,171.504959,172.199795,193.806232,257.436829,258.955604,537.515957,80689.607031,72954.288047,21.141018,1.946121,11.086313,49.966471,2.162734,85.175302,141.89934,3.06919,0.594751,27.421528,72.330804,37.599697,11.513545,0.4916,24.481895,22.179829,0.870938,31.673809,25.339057,6.334763,0,20.182555,26.780709,0.728225,5.924237,10.249503,4.00882,0.365157,4.867662,7.432606,7.805833,8.793071,13.02558,13.08106,12.853244,12.6685,12.50841
"57",89.557417,51.299535,135.217929,45.660512,95.320179,39.897738,25.757967,3.488831,10.650949,17.594009,0.798599,40.201342,35.334306,1.39193,175.147356,175.308653,202.390867,242.180167,258.346173,549.188695,80564.588125,72995.367499,22.007339,2.021058,11.935148,49.504737,2.327247,93.96305,153.813094,3.337849,0.639991,27.2272,78.40858,41.502445,10.733833,0.494832,25.299363,22.510118,0.885733,25.649769,20.519812,5.129957,0,27.354091,34.562655,0.521655,9.682637,12.715405,4.956051,0.339969,4.959055,7.763188,8.253088,9.464326,14.667619,14.824622,14.531892,14.222123,13.954284
"58",63.848878,33.592222,95.666706,31.81782,65.047857,30.618838,20.787469,2.577057,7.254299,11.303818,0.529181,27.877257,24.375589,0.962033,169.956697,176.795813,204.491409,247.198198,258.569392,555.182442,80486.942108,73021.265315,21.98676,1.88965,11.318733,28.570543,1.382994,58.364678,95.466863,2.062639,0.380322,15.696871,48.661617,25.637705,9.630171,0.453193,23.580716,20.732437,0.817538,16.796112,13.41928,3.376831,0,14.985553,14.311298,0.552252,1.620564,10.935905,2.42909,0.068919,2.056672,4.643636,5.326152,6.628279,11.82399,12.385436,12.331081,12.140164,11.976779
"59",24.172255,13.170495,70.945904,46.77365,54.710808,16.235099,11.625443,1.37453,3.235124,9.618829,0.43616,23.448797,20.402131,0.804896,155.771636,176.228399,197.458267,255.681163,259.156805,560.360118,80420.637422,73043.382107,20.770319,2.056057,12.129863,24.725022,1.160087,49.878929,81.413939,1.754764,0.319017,13.560174,41.496613,21.834063,10.770726,0.490462,25.766946,22.466397,0.886621,6.585251,5.096685,1.488568,0,12.309307,12.98045,0.239665,2.918085,7.379715,2.011514,0.175314,1.852102,3.930494,4.480524,5.592625,9.868773,10.552215,10.660629,10.606161,10.55543
"60",7.931814,1.030402,55.620626,47.688807,46.688092,8.932525,6.785675,0.638031,1.508825,8.364205,0.362292,19.960513,17.317943,0.683139,134.809622,173.990798,184.527897,270.193696,260.242817,564.834155,80366.402892,73061.688282,21.477225,2.367011,13.316164,20.636608,0.925974,40.691743,66.467941,1.429066,0.25464,11.288734,33.87705,17.725827,13.153001,0.56978,30.13236,26.078269,1.030237,0.5152,0.385793,0.129409,0,9.408631,8.723181,0.208266,1.901127,6.016,1.491506,0.058039,1.718892,3.368382,3.829734,4.656425,7.687192,8.31828,8.50962,8.563358,8.604913
"61",3.795715,0.006509,27.229663,23.433947,26.622266,0.607404,0.387301,0.040952,0.179145,4.909194,0.202552,11.31914,9.804709,0.386666,118.760804,172.215807,175.037616,284.419992,261.256987,567.494639,80337.150858,73071.424769,16.05206,1.776306,9.492216,11.585229,0.495749,22.038045,36.058801,0.774487,0.136328,6.321164,18.37792,9.556389,10.583509,0.433383,22.995363,19.789213,0.78261,0.003255,0.001951,0.001302,0,4.558641,3.423273,0.188742,0.785333,3.265246,0.508053,0.099966,1.188398,3.619145,4.065774,4.522144,6.227238,6.688599,6.864512,6.950525,7.021668
"62",9.805014,13.654129,26.129554,16.324546,25.291147,0.838398,0.209229,0.027886,0.601284,4.901113,0.192883,10.648921,9.185751,0.362493,117.982601,170.520814,166.315301,296.403314,262.244155,570.258221,80310.094528,73080.360471,14.396686,1.709561,8.74351,11.414417,0.466055,20.453946,33.348163,0.716387,0.12817,6.221375,16.996456,8.861612,10.835825,0.422408,22.446484,19.231734,0.760898,0.035854,0.021237,0.014615,13.786216,3.011431,2.795058,0.285587,1.524179,1.208363,0.27889,0.073782,1.414084,3.543709,4.127165,4.511803,5.630432,5.949955,6.101436,6.199017,6.282907
"63",35.157898,37.538607,42.391755,7.23386,35.737487,6.65428,3.925084,0.47518,2.254019,7.375639,0.278172,14.869916,12.710993,0.502763,137.123828,169.073086,158.477192,305.068875,263.135116,574.582492,80272.017034,73093.42344,16.772933,1.849403,9.061015,17.44636,0.681313,29.045443,46.803603,1.00747,0.187361,9.514937,23.855156,12.624374,12.304613,0.462172,24.644634,20.992219,0.831086,1.625708,1.223714,0.401989,34.486648,3.446961,4.661338,0.216155,1.13364,1.572291,0.741027,0.10504,1.860585,3.459317,3.86787,4.42596,5.851386,6.145095,6.304848,6.426096,6.534777
"64",54.428141,20.118888,69.882083,15.45395,48.073945,21.808137,15.093939,2.083079,4.631131,10.165437,0.375107,19.980461,16.883784,0.669155,130.447963,169.513157,157.133612,306.793982,263.827754,580.350104,80221.13258,73110.855078,16.735321,1.907991,9.05497,24.34907,0.928903,39.563344,62.857418,1.356926,0.255449,13.291963,32.03933,17.253942,12.980438,0.479654,25.761436,21.756751,0.861901,10.059439,7.711374,2.348066,0,4.92748,7.073906,0.279873,1.288535,2.414459,1.224483,0.09604,2.031532,3.613508,3.96069,4.604494,6.502047,6.824296,6.990713,7.127458,7.25149
"65",94.579521,50.6793,104.701639,10.122134,62.81369,41.887966,27.268519,4.195612,10.42383,13.400514,0.495807,26.21435,21.834366,0.868651,138.784547,173.593877,168.570035,300.795577,264.053736,587.128437,80157.364612,73132.813284,17.003048,1.677551,8.144923,31.397516,1.199866,50.802625,79.270496,1.720606,0.329966,17.171359,40.409523,22.263128,11.098979,0.414842,22.538697,18.83177,0.746922,25.339649,19.581346,5.758299,0,5.602003,7.970178,1.068741,3.201831,1.048104,1.352086,0.59924,0.175453,0.806377,4.341797,5.241383,7.530511,7.846367,7.979984,8.098858,8.204022
"66",102.723736,56.155338,130.055607,27.331873,86.540422,43.515187,27.840452,4.081283,11.593453,17.862929,0.687385,36.685216,30.102781,1.20211,148.63268,177.531171,181.471208,284.327776,263.849114,594.92105,80064.616957,73164.526256,18.229532,1.83207,9.407166,44.379853,1.761943,75.534541,115.733018,2.529625,0.484531,24.322585,59.004843,33.238038,11.297721,0.440076,24.293425,20.049482,0.796745,28.077671,22.308371,5.769303,0,8.755362,16.418729,1.065315,3.209812,3.394108,2.151445,0.171503,4.907416,6.183215,6.559265,7.28583,10.122897,10.288196,10.274105,10.288982,10.295747
"67",99.721993,56.351666,147.858219,48.136223,104.567067,43.291157,27.752158,4.074319,11.464684,20.025403,0.840075,45.429751,36.804296,1.467541,157.359237,181.382473,192.879221,259.695702,263.173122,601.305285,79939.256564,73207.484921,19.449273,2.023361,10.89317,55.276547,2.395803,104.131266,157.17293,3.452899,0.658844,30.375126,80.140268,45.944196,11.165172,0.471875,26.51819,21.629316,0.86058,28.175832,22.301179,5.874661,0,24.402688,34.823328,0.647981,9.465208,10.07149,4.86599,1.149179,7.516838,9.340096,9.3957,10.104089,13.98229,13.887301,13.594365,13.388764,13.205208
"68",97.52608,53.790713,147.481426,49.955366,106.23451,41.246937,26.481335,3.936266,10.829336,18.25251,0.855895,47.414099,38.191096,1.520907,163.889464,185.020365,202.206315,237.952531,262.352365,603.763481,79799.938672,73255.179296,20.365144,2.123964,11.806365,54.232287,2.626049,116.637644,174.966249,3.855636,0.722161,29.877748,89.218159,51.488981,10.273381,0.480659,27.436859,22.222442,0.885748,26.895357,21.13347,5.761892,0,37.216182,46.945111,0.418586,15.167115,15.305587,6.743474,0.261213,6.859075,10.033786,10.372498,11.516472,17.04042,16.858114,16.327017,15.87745,15.491781
"69",91.143453,51.670216,132.703367,41.559916,92.503432,40.199948,25.941081,3.843336,10.415512,14.717854,0.739075,41.912976,33.785177,1.348357,168.581953,188.460964,210.030773,229.253422,261.992579,603.847637,79679.626642,73296.566954,21.142622,2.173025,12.396975,42.565819,2.20696,100.323588,150.886674,3.322857,0.606915,23.468979,76.938608,44.181533,9.576384,0.477634,27.519834,22.25419,0.88898,25.835104,20.221448,5.613651,0,31.923344,37.249868,0.380614,10.793653,15.689537,5.440155,0.591306,4.83949,7.940087,8.605651,10.125965,16.672502,16.898142,16.484339,16.009277,15.605695
"70",60.910965,32.78543,99.518665,38.607694,70.505514,29.013142,19.500487,2.992307,6.52034,10.995387,0.550865,32.043433,25.879866,1.035972,163.779839,190.491052,209.946792,234.01675,262.312554,603.804777,79595.041402,73325.688203,21.194834,2.144385,12.302182,29.05579,1.502554,70.009494,105.853454,2.323343,0.413198,15.994271,53.972235,30.693919,9.252474,0.461811,26.716345,21.604165,0.864774,16.392718,12.218198,4.174514,0,19.950969,19.518062,0.465173,3.770643,13.12224,3.058092,0.0635,2.559699,5.160466,5.853809,7.318639,13.389642,14.064739,13.971368,13.694016,13.45709
"71",34.460868,17.051189,69.720434,35.259572,50.436656,19.28378,13.571279,2.026238,3.686271,8.111776,0.386546,22.790447,18.409778,0.738101,152.140658,191.100821,205.443539,245.457812,262.940198,604.260327,79539.977971,73345.075471,20.164758,1.871842,10.547268,19.551462,0.963444,45.36853,68.819361,1.507284,0.26495,10.735719,35.087954,19.814658,8.370481,0.399447,23.137538,18.697865,0.74966,8.525597,6.043988,2.481608,0,10.402049,8.653668,0.724763,3.919556,4.659865,1.822636,0.499766,0.094629,3.018729,4.081434,5.272495,9.926993,10.702198,10.816258,10.743984,10.680518
"72",5.170099,0.685928,45.245752,40.075665,37.241153,8.004602,5.8481,0.624867,1.531637,6.167635,0.274513,16.734263,13.522794,0.54196,131.530384,188.956276,193.427539,264.287015,264.185131,604.970225,79499.725233,73359.163281,20.953227,2.261912,12.241572,14.704802,0.677729,32.906031,50.162151,1.095747,0.186373,8.042464,25.574161,14.279405,10.923558,0.485861,28.125328,22.701198,0.911668,0.342964,0.225571,0.117393,0,6.725463,5.492642,0.335221,1.588274,4.17025,0.966945,0.310227,0.179855,3.248581,3.824446,4.515219,7.08605,7.701299,7.883386,7.933165,7.97281
"73",6.123235,0.017249,23.639166,17.515933,23.104907,0.534258,0.319829,0.040525,0.173894,4.106873,0.169218,10.233378,8.263987,0.331453,115.888549,187.159814,184.123949,279.87444,265.30475,605.852517,79475.660389,73367.259532,15.650464,1.80164,9.306993,9.640518,0.411621,19.78498,30.227787,0.659666,0.113202,5.256757,15.410747,8.550536,9.535071,0.392531,22.665567,18.267652,0.734167,0.00863,0.00343,0.005199,0,3.126089,2.740524,0.305114,2.317223,0.616337,0.192529,0.058129,2.312064,3.689917,4.254043,4.630484,5.908167,6.307422,6.469462,6.555494,6.628915
"74",15.467972,26.936128,30.516092,15.048123,28.7835,1.732594,0.845483,0.150822,0.736279,5.399487,0.211939,12.606545,10.157362,0.408169,127.871292,185.263789,174.178523,292.221968,266.519625,607.309386,79445.802658,73377.587807,14.693671,2.037266,10.063856,12.71544,0.516744,24.47625,37.271819,0.814771,0.142101,6.930401,19.002558,10.588677,11.497512,0.449639,25.930043,20.854266,0.839363,0.260068,0.118435,0.141633,26.513979,3.196271,3.527519,0.156568,0.825945,1.892781,0.477543,0.06111,2.351647,3.869764,4.213387,4.595193,5.690203,5.98363,6.136504,6.24253,6.33756
"75",30.892517,25.556895,35.313326,4.420817,30.404915,4.908419,3.054715,0.382321,1.471385,5.98675,0.22488,13.184101,10.584157,0.425041,134.764436,183.688531,166.277555,304.857858,267.582214,609.152816,79415.129845,73388.21047,17.343053,1.886066,8.910935,13.900411,0.540509,25.246119,38.275806,0.836754,0.148644,7.574783,19.514438,10.934794,11.27203,0.421885,24.309308,19.489898,0.784118,1.320945,1.010084,0.310858,23.118275,3.270121,3.354306,0.238354,0.931867,1.789171,0.549076,0.184587,0.573657,3.448477,3.94381,4.416569,5.612933,5.87014,6.01387,6.126316,6.228778
"76",66.509029,27.399083,73.213708,6.704671,44.84938,28.364327,19.553911,3.007587,5.802815,9.283138,0.337322,19.249359,15.361762,0.617798,131.57266,185.47394,168.265732,308.794173,268.270142,612.236692,79371.162653,73404.057812,16.891338,1.75432,8.171673,21.389283,0.803187,36.615965,54.970176,1.20514,0.220879,11.673094,28.027405,15.947344,10.77785,0.39281,22.68403,18.097972,0.72794,13.699545,10.159852,3.539696,0,3.258892,4.836218,0.720412,2.258276,0.156447,0.844168,0.334399,0.12689,2.28369,3.468522,4.285974,6.15249,6.442717,6.59083,6.719477,6.83664
"77",90.204597,49.801889,99.468456,9.26385,58.036217,41.432233,27.002996,4.204876,10.224362,12.148761,0.43924,24.909912,19.741999,0.796293,139.357644,189.266547,179.169748,306.492545,268.728483,616.090252,79314.829142,73423.90547,17.115962,1.773144,8.431183,28.113999,1.048958,47.615166,70.813564,1.558475,0.288462,15.360701,36.108097,20.808669,10.742501,0.391081,22.712874,18.007545,0.724997,24.90094,19.335187,5.565755,0,3.905577,6.562003,1.129089,2.736758,0.121218,1.047602,0.465819,0.130712,0.322772,3.79817,4.86163,7.109745,7.425632,7.560876,7.679096,7.783868
"78",108.784665,57.87347,129.062881,20.278218,84.438127,44.624763,28.478841,4.2868,11.85912,17.394646,0.647896,36.532474,28.700633,1.162475,150.019627,193.352538,192.841333,293.172476,268.731659,620.684686,79231.463436,73452.969533,18.274758,1.863216,9.315913,41.190806,1.580627,71.585231,105.154153,2.329357,0.434673,22.554004,53.62529,31.434276,10.684391,0.401662,23.551339,18.523199,0.74662,28.936729,22.987504,5.949228,0,5.21932,11.673322,1.702128,3.331367,0.239754,1.648198,0.639243,0.464168,3.468425,5.169178,6.425,9.396507,9.596971,9.610075,9.648276,9.67848
"79",100.108359,57.825547,144.410921,44.302549,100.237173,44.173743,28.199363,4.274695,11.699692,19.570366,0.776535,44.105848,34.387415,1.397001,159.275752,197.548754,205.671936,276.065082,268.421734,623.867367,79130.487183,73488.430391,19.656663,1.897184,9.988692,47.037915,1.922551,87.760722,127.713083,2.842365,0.528702,25.807768,65.135603,38.63672,9.992595,0.398231,23.601478,18.431989,0.743819,28.912775,22.819355,6.093415,0,9.23827,16.36544,2.226789,6.408398,0.079269,2.750607,0.823219,0.274226,1.951449,6.669856,8.225316,12.023118,12.077621,11.900349,11.777195,11.666142
"80",96.965811,53.367913,137.604008,40.638203,96.671583,40.932428,26.190258,4.096891,10.645279,17.627256,0.744954,43.293806,33.637722,1.367847,165.394641,201.597698,215.982674,265.223851,268.210444,624.730418,79032.394921,73522.845621,20.565065,1.908903,10.415384,42.107901,1.833958,85.602853,124.183789,2.767527,0.504333,23.12833,63.337279,37.677141,9.228041,0.390038,23.315802,18.138782,0.733165,26.683957,20.726111,5.957842,0,9.423511,15.688644,2.564257,6.639713,0,2.783802,1.160866,0.249096,1.076096,5.129644,8.13508,13.167336,13.297791,13.036242,12.785412,12.568098
"81",86.109971,49.232438,127.272816,41.162852,89.113024,38.159806,24.513196,3.939619,9.706982,15.706273,0.684056,40.218492,31.235001,1.269191,168.778686,205.349509,223.46688,259.46043,268.20044,624.685784,78938.458122,73555.805861,21.232173,2.029721,11.350503,38.650408,1.73537,81.917798,118.892135,2.653138,0.477225,21.232699,60.639976,36.01332,9.314524,0.404552,24.2998,18.884777,0.765382,24.61622,18.834714,5.781514,0,10.711089,17.371948,1.824314,5.971996,1.785641,2.953454,0.245438,3.409385,4.603992,6.336073,8.122064,13.413583,13.770697,13.575214,13.304761,13.068104
"82",58.25892,32.392582,96.976652,38.717724,68.562172,28.414477,18.933925,3.296573,6.183984,11.778122,0.513945,31.109677,24.178251,0.98218,163.838119,207.793268,222.356043,263.366023,268.76273,624.28586,78862.515155,73582.560154,21.136851,2.257615,12.605722,30.17589,1.356806,65.880387,95.925954,2.137844,0.37312,16.555583,48.92501,28.853501,10.12782,0.441442,26.588743,20.663931,0.840505,16.196291,11.49488,4.701412,0,14.853448,16.105248,0.525459,2.404312,9.891652,2.557479,0.179539,1.788653,4.610904,5.276869,6.587625,11.721131,12.363112,12.361482,12.191771,12.041442
"83",8.598716,0.743908,47.169818,38.571105,38.618598,8.551221,6.412013,0.684886,1.454318,6.65868,0.276937,17.519378,13.612534,0.551077,144.700207,205.865899,211.265881,278.612227,269.853668,624.236725,78822.397191,73597.151486,19.509866,2.086532,11.302954,15.880059,0.682651,34.453328,50.442872,1.116348,0.187729,8.680527,25.72379,14.975992,9.79951,0.408584,24.548233,19.073328,0.775247,0.371953,0.212785,0.159166,0,7.803859,6.011175,0.353829,1.444224,5.00235,1.357294,0.257941,0.637554,3.0419,3.68435,4.688672,8.488432,9.177868,9.322115,9.309292,9.29581
"84",5.468558,0.911956,38.125777,32.657216,31.139594,6.986184,4.807422,0.647419,1.53134,5.619748,0.22054,13.993952,10.86491,0.440448,125.224776,204.009921,200.668969,296.756566,271.101533,624.598981,78791.30125,73607.85844,19.931426,2.08654,10.822279,12.922384,0.525753,26.523742,38.902153,0.859753,0.144584,7.047883,19.837963,11.490405,10.543827,0.413591,24.769799,19.230052,0.781731,0.455981,0.225371,0.230605,0,5.04923,3.753206,0.627717,3.894109,0.322559,0.832557,0.217914,0.079306,1.489735,3.519932,4.242304,6.247713,6.741603,6.898589,6.961982,7.013329
"85",4.629399,0.013453,16.576033,11.946632,16.334642,0.241395,0.130451,0.023833,0.087114,3.148474,0.115607,7.232149,5.610866,0.227542,110.340934,202.582496,193.508109,311.840507,272.046334,625.103713,78775.16531,73612.556013,14.890564,1.433507,7.161577,7.183513,0.273673,13.585816,19.968762,0.440935,0.075262,3.90739,10.182802,5.861464,7.861171,0.287647,17.172008,13.319323,0.541668,0.006727,0.000678,0.006049,0,2.179106,1.615412,0.404612,2.032107,0.03359,0.113401,0.252086,0.069487,1.889494,3.733429,4.319694,5.312939,5.603798,5.721322,5.793706,5.856084
"86",7.784854,0.337274,14.972973,7.188128,14.703002,0.269971,0.141562,0.0353,0.093115,2.955042,0.103873,6.44577,4.995637,0.202678,97.522673,201.324514,187.228869,324.707405,272.901647,625.72626,78760.790159,73616.405076,13.116736,1.294666,6.281541,6.725738,0.245206,12.077439,17.735248,0.391707,0.067433,3.655184,9.043893,5.208959,7.518834,0.262359,15.627202,12.107515,0.492484,0.038795,0.0023,0.036496,0.259677,1.517835,1.373277,0.314822,1.293552,0.115642,0.108643,0.060782,0.981358,2.323695,3.808866,4.290558,4.922299,5.091848,5.173754,5.238351,5.295728
"87",25.711211,49.10405,29.404641,3.693429,25.716258,3.688386,1.825877,0.318138,1.54437,5.392117,0.183696,11.15757,8.631914,0.350957,131.835195,199.642921,178.38634,335.963248,274.097371,627.107557,78736.333829,73625.081798,14.395544,1.922198,8.997805,12.425999,0.438125,21.17909,30.992948,0.686097,0.120488,6.754987,15.805216,9.152393,11.650362,0.393452,23.403618,18.098085,0.737634,0.397083,0.155611,0.241469,48.932435,1.976232,2.449071,0.332287,1.586693,0.247079,0.142469,0.232162,0.133882,2.612918,4.102124,4.492862,5.135733,5.290984,5.385403,5.467628,5.544311
"88",52.080319,18.083515,49.207138,-2.873182,32.797753,16.409386,11.01541,2.252151,3.141815,7.211443,0.236434,14.065256,10.843754,0.440868,126.211895,200.638359,174.337141,344.650574,275.166417,629.233713,78705.785156,73636.05656,16.218414,1.913889,8.628281,16.44669,0.557816,26.448628,38.490012,0.852209,0.153401,8.946361,19.628505,11.463474,12.112094,0.395854,23.518283,18.129354,0.738131,7.488376,4.579089,2.909285,3.156627,2.350943,3.042456,0.525673,1.812957,0.129062,0.408922,0.134784,0.121579,0.712678,3.432128,4.265861,5.468365,5.657385,5.770686,5.872737,5.96882
"89",85.088897,49.142794,102.123169,17.034257,62.656693,39.466468,25.302265,4.788005,9.376191,14.455164,0.472073,26.543676,20.360934,0.824842,134.314082,205.520591,183.829634,337.547929,275.65976,633.74106,78650.397343,73656.001954,16.469199,1.844482,8.352159,32.200706,1.074529,48.867094,70.205378,1.565952,0.295497,17.567128,35.807372,21.367942,11.49031,0.374379,22.328425,17.110223,0.697255,24.571395,17.844674,6.726715,0,10.280509,5.418333,1.366849,8.407001,0,1.873514,3.92041,4.479413,0.654406,2.506737,4.796408,6.877992,7.106663,7.224275,7.359546,7.486141
