"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"47",7.2446,0,43.71983,36.4752482,20.9565936,22.7632,20.3546,0.6773,1.7313,4.6556402,0.428804,10.0249742,5.3487718,0.4984012,175.9439,100.6772,192.0834,241.7812,259.1906,455.299,81177.3516,72784.2812,14.47,1.8854,7.791,10.7466,0.9898,17.355,18.5193,0.9413,0.2722,6.1828,9.6832,6.942,0,0,0,0,1.6283018,1.6278,0.2516934,0.109644,0.9538936,0.564765,0.004757,0.8742134,3.8295588,4.7772542,5.7318834,7.1516064,7.3756,7.4605,7.5656,7.6598
"48",2.2569,0,27.7722554,25.5153362,15.1871188,12.5851,10.5431,0.3651,1.6769,3.5641498,0.308831,7.1397548,3.818521,0.3558608,160.4461,98.6404,183.8525,257.5923,260.2097,454.5726,81170.3906,72784.2812,15.4978,2.0367,8.2308,8.2228,0.7125,12.3538,13.2143,0.6717,0.1959,4.7185,6.9094,4.9415,0,0,0,0,0.6700906,0.9494,0.1256458,0.0566852,0.3694094,0.2439978,0.0034422,1.4763284,4.6184086,5.787722,6.4556228,7.0431984,7.1141822,7.1432,7.2141,7.278
"49",1.205313,0,15.5543682,14.3490522,15.080994,0.473375,0.317244,0.0201816,0.1359474,2.6874436,0.091753,5.5559596,6.5612056,0.184632,141.169283,97.401,178.5431904,276.1036944,261.0598178,459.4754112,81150.8699998,72788.9506252,19.2768398,1.2398,5.3093264,6.258557,0.204482,9.8591094,21.9823652,0.3354676,0.0562318,3.6192862,11.1421418,4.2799912,0,0,0,0,9.2782234,0.7330288,0.2888506,0.0385936,8.860334,0.3793124,0.00671,1.6084292,4.4928108,5.6782522,6.4429658,7.160517,7.212081,7.2369826,7.3015268,7.3629112
"50",0.6517662,0,9.875547,9.2237774,9.8754374,0.0001078,5.6e-05,2e-07,3.38e-05,1.8286704,0.059508,3.6084066,4.2592086,0.1196482,124.214151,96.5501,174.9657368,292.5776306,261.65117,462.7014406,81137.6890308,72791.2860324,16.9551346,0.8509,3.5774636,4.1799492,0.1301608,6.293336,14.0127954,0.2134066,0.0357958,2.4158698,7.1024316,2.7318118,0,0,0,0,0.5297732,0.4066746,0.2031402,0.0328102,0.15915,0.3377932,0.0038082,1.1823658,4.0025752,5.5288528,6.4133102,7.1746576,7.2076542,7.2119514,7.258172,7.302939
"51",11.43651,0.0306986,20.2243758,8.7878668,19.924011,0.300366,0.1812336,0.0140354,0.1050972,3.9765366,0.1231734,7.1712444,8.416514,0.236543,109.3147648,95.0355372,168.7092332,304.5171988,262.6636298,469.7907238,81112.8875304,72797.554125,14.9147264,1.5217812,6.264881,9.4706826,0.2806616,12.9859962,28.8151458,0.4404582,0.0771792,5.4692818,14.6057818,5.6377736,0.0153502,0.008371,0.0069762,0,0.5281548,0.9751438,0.1431332,0.1052116,0.1068146,0.316127,0.0047906,1.3973298,3.8798016,5.528374,6.5841966,7.4294736,7.4873498,7.5035642,7.5522352,7.599829
"52",27.1739918,8.251228,31.6517234,4.47773,27.3270428,4.3246812,2.9798778,0.5633852,0.781417,5.623457,0.1710254,9.7925846,11.4178364,0.3221384,103.3325122,94.0909,161.8964948,311.611744,263.7634492,479.6077068,81079.7808722,72806.3621576,13.2369666,1.7542016,6.9996328,13.4055664,0.3898774,17.7552148,39.1254596,0.6007838,0.1072178,7.7391338,19.833081,7.7098766,0.9966444,0.1869968,0.8096494,6.258492,0.5883894,1.386557,0.282595,0.0268226,0.1930668,0.3684996,0.0029174,1.2852638,3.7796412,5.2857686,6.5310216,7.6252684,7.7291342,7.7665366,7.8246222,7.8821172
"53",51.3191876,56.0036622,67.9563476,16.6371592,45.4297484,22.5266008,16.4824716,1.8805428,4.1635838,9.6157144,0.2909258,16.2773676,18.7101114,0.5356258,135.677238,94.738161,160.792415,310.7339034,264.5841016,496.2337534,81023.3184834,72822.9771704,15.5525976,1.7661828,6.7969776,23.4931108,0.6804906,30.2795356,65.7771976,1.0245214,0.1871352,13.5559566,33.3496336,13.1554342,8.117149,5.7015518,2.4155952,39.8089804,2.367939,3.7099494,0.1057718,0.9419606,0.243313,1.1826682,0.105137,0.6560768,2.3096748,3.2104762,4.9739658,7.9666524,8.2329264,8.3218166,8.4117102,8.4977484
"54",91.1648634,41.927005,128.8158878,37.65102,87.3075172,41.508366,29.3184822,3.0503416,9.1395416,17.8045954,0.5654422,32.0529276,35.8435256,1.0410344,139.1720424,97.070108,170.32897,291.264544,264.8146456,526.2074976,80913.2223432,72855.4705458,17.4686944,1.8607524,7.2342412,44.4560494,1.3510646,61.0050844,128.8087174,2.0379376,0.3715428,25.657343,65.3214316,26.5212454,20.9635042,16.7708016,4.1927,0,4.5470284,10.6677968,1.8284198,1.732152,0.6935302,2.1213464,0.0737588,1.5173032,3.1879822,3.7234516,5.2993228,9.1928282,9.5724806,9.667658,9.7717738,9.8673422
"55",112.0265008,58.198653,175.918518,63.8920154,123.956997,51.9615212,35.6500292,3.9970266,12.3144674,22.685498,0.8108516,47.719968,51.239562,1.5011146,149.872731,100.9692024,185.8500398,260.3511772,264.4863734,561.8403448,80755.0455808,72902.4098596,18.3986244,1.9207706,7.7583914,57.35727,1.960995,92.0788004,186.4194268,2.9785334,0.5392734,33.1615142,94.550052,40.0561906,29.0993262,23.2794614,5.8198658,0,7.2145642,19.067271,4.387093,2.0701176,1.711382,3.433066,0.044524,2.4938072,4.8556894,5.2071166,6.6743044,11.4171926,11.698325,11.6574858,11.6633116,11.6708184
"56",100.2785458,56.9305154,179.8013234,79.5227766,131.5233642,48.2779506,32.599626,3.7511188,11.9272032,20.9191856,0.8588636,53.2321626,54.897401,1.615759,158.6250626,104.7348356,200.4170246,235.8893294,264.0713658,590.8719472,80587.6960302,72952.8694854,19.7129218,1.9428584,8.1897768,52.65596,2.0664632,102.3017838,198.7435302,3.1899542,0.5682782,30.5261496,100.8072434,44.5363188,28.4652588,22.756771,5.7084874,0,7.8601796,19.8027364,4.7317826,0.6901112,3.3467348,3.8233352,0.0340016,2.1591158,5.1343386,5.5990884,7.2486256,13.1452488,13.4129954,13.2413052,13.1117836,13.00575
"57",88.7258438,51.2440496,178.3401966,89.6143534,138.3773222,39.9628756,26.175552,3.5674944,10.219832,19.4345694,0.9046912,58.2374264,58.0850228,1.7156124,163.6154982,108.5769238,211.21978,214.948466,263.5626172,614.8734604,80405.2399092,73008.570907,20.631593,2.057004,8.9201742,50.8006754,2.2572186,116.1825628,218.1412724,3.516423,0.6207354,29.53098,110.6530286,50.6187818,25.6220248,19.722923,5.8990986,0,14.4963222,27.0357104,4.2794034,3.7357172,5.4733506,5.2872486,0.0334182,2.2104158,5.3185728,5.8590318,7.7124234,14.7589078,15.0987784,14.8325672,14.5698092,14.3520786
"58",55.5996456,27.0999732,108.0665516,52.4669052,80.9769332,27.089613,19.2404878,3.1543012,4.6948314,10.4136864,0.5089178,34.8782934,34.173173,1.002864,156.6159404,111.7775826,211.4408114,218.407509,263.9893438,625.542664,80304.6973746,73040.0864048,20.54955,1.9067708,8.2215346,25.5983114,1.1940048,65.4195342,120.6262366,1.929658,0.3283502,14.9072052,61.1814618,28.51774,13.5499854,8.4425572,5.1074278,0,7.262414,9.4546062,2.1857254,0.13048,4.5938582,2.538076,0.0096418,0.7107424,3.118338,3.7337114,5.45482,12.2562736,12.992399,12.952346,12.8092646,12.6971552
"59",19.946118,10.126872,79.0581524,59.1120326,63.4982654,15.5598846,11.8340716,1.723136,2.0026798,8.2725766,0.3913142,27.4380538,26.6194522,0.7768672,142.5009438,112.0626306,205.0441222,226.507031,264.905944,633.5940868,80226.2659364,73065.0193136,19.1784288,2.1629782,9.0121072,20.4149342,0.9219372,51.662344,94.3061436,1.499347,0.2535348,11.885959,47.8277818,22.5283456,5.0634378,2.61541,2.4480276,0,5.334473,7.2795032,1.2762854,0.5983894,2.6824716,2.0536146,0.0549034,0.7557216,2.8193848,3.331968,4.8057778,10.3794458,11.235102,11.3609162,11.3512764,11.3459028
"60",5.9475088,0.1554888,55.2438898,49.2963844,46.7477374,8.496153,6.6123362,0.437286,1.4465292,6.2726688,0.2799396,20.181499,19.4515868,0.562048,122.845715,109.6052736,195.0475294,241.6134238,266.387646,639.3735832,80170.6460458,73083.0750156,19.7329682,2.4969296,10.0347456,15.0349604,0.6406866,36.892687,66.8989062,1.0525266,0.1761918,8.748789,33.9230896,16.0919604,0.077746,0.0381618,0.039583,0,3.5196728,4.0406568,1.1109338,0.2515194,1.7906592,1.4774946,0.0118664,1.0382204,3.2215854,3.8105004,5.0178452,8.6602498,9.3808996,9.5648096,9.6435582,9.709707
"61",2.4425082,0.000544,25.6208232,23.178315,25.1013612,0.5194584,0.3230618,0.0260244,0.17037,3.4902286,0.1462254,10.8011474,10.3665264,0.2972388,108.124302,107.7579614,187.8625674,255.5938454,267.630028,642.5049146,80141.8873454,73091.9278926,14.7216886,1.8475004,7.185051,8.2036944,0.3280516,19.364055,34.9607924,0.5451496,0.0902156,4.76973,17.7257114,8.448135,0.0002708,8.36e-05,0.0001862,0,1.49688,1.5181942,0.6867186,0.06693,0.8728988,0.5570514,0.0241214,1.1656012,4.3876654,5.1684752,5.982385,7.8531314,8.3374244,8.4902652,8.5850384,8.6646316
"62",6.4527358,0.0280646,24.2662966,17.813558,24.1162716,0.1500244,0.0844112,0.011731,0.0538798,3.534518,0.1405498,10.307509,9.8514366,0.282258,95.18529,106.0005956,181.1688202,267.3079078,268.8229558,645.6542228,80115.0357838,73100.1649232,12.9530418,1.7692616,6.695883,8.2007734,0.3109646,18.2285944,32.7686196,0.5106312,0.0855128,4.7635686,16.6140954,7.9536896,0.0140302,0.0021384,0.011892,0,0.7724864,1.2825984,1.0225206,0.0955998,0.3495388,0.3273542,0.0154396,0.9633222,4.437006,5.4825188,6.2759362,7.5903376,7.9054876,8.0287442,8.1237628,8.2044162
"63",23.7350168,32.5607058,33.3779768,9.6429612,30.1296824,3.2482908,1.512806,0.25632,1.4791646,4.744484,0.1813398,12.745433,12.110078,0.3483502,114.480128,104.4358752,174.3290132,276.1308398,270.0277154,650.0077774,80081.0747658,73110.9469692,12.7880452,1.8992916,6.9830016,11.2323794,0.4097014,23.0092586,41.109521,0.643344,0.1126698,6.5188828,20.844265,10.0405292,0.4782964,0.143434,0.3348576,31.627667,0.968984,1.7745066,0.677432,0.0778812,0.330297,0.5608058,0.0094212,1.0124542,4.1012246,5.058431,6.0996798,7.6756454,7.9213364,8.030998,8.1266954,8.2089574
"64",43.7745342,25.210615,61.6070284,17.8324968,47.9322582,13.6747724,9.5631232,1.7085226,2.4031272,7.8544978,0.2936558,20.2162444,19.0150382,0.552826,118.6304106,105.0907092,170.4354448,279.9838184,271.0233264,657.0857102,80027.166188,73128.6630942,15.3417448,1.9598104,6.9974374,18.7792112,0.6702466,36.8875542,65.2230856,1.0325942,0.184318,10.8891776,33.0762112,16.0979452,5.7185222,3.103873,2.614649,13.7735744,1.8540902,3.3360656,0.7309352,0.0669462,0.5501878,1.2369718,0.0061596,0.6915704,2.8067086,3.4944776,4.8491874,7.9627456,8.3216162,8.4552406,8.5678542,8.6684364
"65",84.1855384,44.6435346,104.8099198,20.6243794,67.0753268,37.734594,25.1647446,6.3892298,6.1806206,11.1284428,0.419776,28.4011406,26.3520064,0.7739682,125.4796822,114.3953914,175.7833608,275.3515652,271.541767,666.4031712,79953.5790004,73152.633282,15.4725036,1.7236388,5.945517,26.3092502,0.9466968,51.2611578,89.372742,1.4317348,0.2603426,15.2480804,45.3306522,22.3741708,22.3217672,11.2934432,11.0283218,0,1.309044,4.1957252,2.0088646,0.0692368,0.211406,1.0283976,0.0243966,0.027103,0.6468884,3.2985764,4.7409526,8.4669302,8.9430186,9.0930612,9.2135704,9.3199512
"66",97.67084,52.8365078,144.594743,46.9239002,103.6377918,40.9569554,26.5382596,6.3315,8.0871914,16.52274,0.6546026,44.5957824,40.6577674,1.2068952,135.279964,123.3891338,184.5495394,258.6035052,271.7043944,678.8865384,79836.604797,73190.4845798,16.6179674,1.9865418,6.6718026,40.335904,1.5259588,83.2193152,142.5516714,2.3069164,0.4196378,23.3886428,72.31395,36.329143,26.4182558,15.4379722,10.9802818,0,2.4989818,9.4578572,2.4664186,0.0688228,0.7789894,1.6511692,0.0125746,1.6942524,3.8212636,4.4853098,5.9113878,10.2246908,10.6466804,10.7110186,10.7662282,10.8112728
"67",105.7448054,58.5255572,195.0786928,89.3338904,150.2541058,44.8245912,29.021319,4.9615914,10.8416846,21.7596412,0.9610564,66.392901,59.3633576,1.7771444,146.5309702,129.208143,197.7603416,229.8486274,271.358413,691.8787948,79660.3025322,73247.3748902,18.011778,2.3255252,7.9074566,55.0229636,2.3226834,128.4523566,215.7857306,3.5234216,0.6387388,31.9661932,109.4784036,56.0865714,29.2627802,21.1182482,8.1445272,0,8.2606852,23.7087722,6.1141524,1.4998362,2.6922338,4.0686148,0.706169,3.5097822,6.406414,6.6556496,8.126598,13.6654464,13.8283168,13.6203226,13.4705554,13.3389674
"68",104.7261792,58.0810988,203.829546,99.1033652,159.336569,44.4929798,28.882523,4.6332052,10.9772534,19.9617956,1.0207874,72.4992388,63.9328046,1.9219406,156.2221346,134.2193752,210.3560228,204.772776,270.899912,699.4748492,79459.4472968,73312.4590922,19.3493864,2.5379556,8.8956858,53.7016076,2.6157788,148.8216512,246.587173,4.0486578,0.7193396,31.3022286,125.1154814,64.9942716,29.0405488,21.4913646,7.5491836,0,21.427731,36.8130402,4.4826278,6.9891708,7.0976972,7.3408676,0.0222482,2.921739,6.6436968,7.0958512,9.0276584,16.61946,16.6812314,16.2057604,15.8061084,15.472702
"69",88.2207024,50.3539806,173.2850834,85.0643798,133.6936942,39.5913876,25.9634128,4.7066714,8.9213092,15.1065614,0.8467916,61.8384,54.2703594,1.6315798,161.0319094,139.3913302,218.2732586,194.9785068,271.0145458,702.4178422,79291.8461112,73367.1292024,20.3672116,2.6477486,9.4400566,39.9988116,2.1359898,124.9637718,206.0175368,3.3815608,0.5873982,23.3762126,104.5304706,54.590958,25.1769898,17.3572934,7.8196988,0,18.1518874,28.119489,3.8627336,4.2706326,8.1399162,5.7413332,0.3410828,1.9958314,5.1062822,5.732409,7.8219758,16.3935862,16.8513154,16.4701656,16.0445058,15.6952284
"70",50.7668328,25.4766762,115.3271934,64.5603568,90.207013,25.1201786,17.6753828,3.9254424,3.5193516,9.8838768,0.5564596,41.9049818,36.7616636,1.1000272,153.5416292,143.1751184,215.3615326,199.8524554,271.9223388,703.7472072,79183.526627,73402.9618594,20.2286114,2.6446238,9.2216552,24.9729886,1.3402132,80.8401408,133.1746726,2.1733194,0.3685582,14.6041848,67.5653278,35.3257584,12.738339,6.3099308,6.4284082,0,10.9190422,13.2068832,2.2546098,0.8933168,6.8690104,3.1567164,0.0104746,0.921252,3.359637,3.9365412,5.7662916,13.4923392,14.3673814,14.2878632,14.0555658,13.8679006
"71",27.8654972,12.9437476,76.5813208,48.715822,59.0327418,17.5485794,12.9213644,2.573102,2.0541124,6.7297834,0.3585692,27.2944852,23.9372568,0.7126448,141.1016772,144.684412,210.3526418,211.052928,273.069792,704.914381,79118.2264212,73424.9210458,18.9118304,2.2907108,7.6807486,15.7356678,0.7996342,48.7410634,80.2588064,1.3015528,0.2198984,9.1929868,40.7150992,21.3040986,6.471873,2.6718564,3.8000146,0,3.8019994,5.1654184,3.1706206,0.2235642,1.9037676,1.6746678,0.0438748,0.0254492,2.0976806,3.0865534,4.5808968,10.629519,11.5838282,11.7032422,11.660453,11.6287214
"72",3.5853016,0.0807076,46.7442704,43.158969,39.216982,7.5272886,5.4904176,0.4774552,1.5594152,4.6440212,0.2288458,18.0463102,15.8321156,0.4656922,121.6180192,141.9723358,201.499348,229.0464704,274.8871266,705.9412152,79075.3738118,73439.302312,19.5240168,2.735856,8.8698706,10.8107728,0.5082058,32.0847784,52.8452958,0.8459886,0.1397564,6.3082534,26.8033446,14.0277088,0.0403554,0.016577,0.0237772,0,2.1928746,2.8186858,1.77291,0.1611248,1.0159162,1.015836,0.0291004,0.0280142,3.5402814,4.2991786,5.340939,8.5236964,9.2452188,9.4126798,9.4734548,9.5239506
"73",4.3518204,0.0022368,22.0817884,17.7299674,21.6673842,0.4144028,0.2430436,0.0254168,0.1459436,2.7929438,0.1253636,9.8529678,8.6442254,0.2518812,107.0538554,139.8596172,194.8421496,244.209921,276.4110778,706.830051,79052.690966,73446.6313134,14.5652838,2.1136066,6.6574272,6.3763556,0.272593,17.1473234,28.2387458,0.447429,0.0749624,3.7146388,14.320713,7.4985028,0.0011172,0.0002358,0.0008818,0,0.5542644,1.1630266,1.355458,0.1425856,0.1625996,0.2490802,0.0143226,1.6633624,4.4871932,5.522869,6.2711484,7.8060178,8.234963,8.3647848,8.4422862,8.5057326
"74",11.0197632,16.3991692,26.991258,15.9714942,26.1474598,0.8438006,0.3878466,0.0685746,0.3873762,3.5988518,0.152744,11.7773442,10.3176366,0.3008814,110.1975002,137.4940584,187.3895274,256.7457876,278.1433652,708.2346356,79024.571451,73455.9335634,13.1694294,2.4410764,7.4631878,8.4627852,0.3426924,21.1545498,34.7757496,0.551478,0.0942398,4.9238732,17.6360382,9.2517756,0.0860916,0.0105684,0.0755238,16.2419936,1.0563152,1.45864,0.685881,0.077213,0.4850652,0.4940388,0.011133,1.8901416,4.8416442,5.718569,6.4440636,7.680191,7.9604236,8.0678986,8.1497312,8.2197134
"75",23.9541544,32.7142316,30.3132872,6.3591364,27.504243,2.8090494,1.5915938,0.2448928,0.9725614,4.0233756,0.1625234,12.279952,10.7248168,0.3135778,126.5257908,135.4841004,180.809659,270.3458028,279.7456938,710.0005208,78995.4365302,73465.6117972,15.7802588,2.3116122,6.8838618,9.4109084,0.36258,21.9448098,35.9676266,0.5720476,0.0997106,5.4700804,18.2412346,9.596813,0.6056788,0.3040144,0.3016664,31.5645908,0.995776,1.4154438,0.7361332,0.0672578,0.4015684,0.5269436,0.017582,0.3875114,4.2887284,5.2651058,6.1889254,7.6465784,7.8700448,7.964608,8.0488064,8.1237644
"76",54.546173,16.9183816,65.3405372,10.7943652,44.8251684,20.515366,14.793056,3.1135074,2.6088036,7.0128228,0.2733002,19.8220932,17.2074144,0.5095366,119.3227378,137.9648158,178.3565268,276.2389586,280.9709852,713.3644018,78948.698204,73481.650562,15.662248,2.1572852,6.274308,16.367118,0.6083702,35.3458158,57.580359,0.9293396,0.1673024,9.5013592,29.2083816,15.4537972,8.459194,3.8211824,4.6380104,0,1.0685996,2.40082,1.312897,0.049208,0.0903906,0.9290028,0.0167726,0.1318106,2.1241116,3.1910854,4.5729446,7.8093396,8.1732682,8.2993366,8.406164,8.5021818
"77",77.7287648,42.4579022,101.5370864,23.8083198,64.7348616,36.8022294,24.6348874,6.9126582,5.2546818,10.2671714,0.4000216,28.6472236,24.6831,0.7373474,125.0123194,147.2987966,181.7913106,274.098084,281.9596774,718.1407308,78881.0689066,73504.5811258,15.539367,2.223306,6.236885,24.2506208,0.9010498,51.7054532,83.5974308,1.3620222,0.2477888,14.070236,42.4116226,22.6053272,21.2289488,9.6716634,11.5572836,0,1.017058,3.8751582,1.9437718,0.049961,0.062965,0.9041322,0.0254934,0.0272762,0.3928908,3.0191924,4.5028246,8.3356242,8.822259,8.9717608,9.090068,9.193966
"78",104.2064314,55.8272204,146.0060984,41.7996604,102.882197,43.1238936,27.7855612,6.8395052,8.4988258,15.902876,0.646564,45.963568,39.1850398,1.1841534,136.280409,156.3027808,191.4023402,259.6584198,282.5713662,724.4390324,78771.6477342,73541.3354078,16.645511,2.4679614,6.8306382,38.2859966,1.4861292,84.6511366,135.449188,2.2314566,0.408688,22.2209544,68.7287512,37.0055024,27.9136112,16.4416644,11.4719456,0,1.4470978,8.0140468,3.0973294,0.0662174,0.2321452,1.1487396,0.0312712,0.457329,2.7050752,3.9491018,5.5341936,10.0149944,10.4526422,10.5232464,10.585865,10.6382172
"79",104.4695044,58.4360566,176.9892464,72.519745,132.3401278,44.6491234,28.7301386,5.003223,10.9157554,19.089447,0.8447984,60.1165562,50.7439386,1.5453906,147.3707432,161.5816918,205.4593222,239.559397,282.8136468,729.4645442,78630.4145442,73588.5726884,18.1276962,2.5667438,7.3153882,45.927131,1.9395162,110.5904162,175.2241426,2.9089286,0.5333676,26.6949094,88.9210896,48.3427162,29.2180278,21.3723718,7.8456572,0,2.1046906,12.3861492,5.9536954,0.183426,0.2019092,1.7193522,0.082507,0.0673964,2.2893512,4.9633832,6.7819996,12.2738056,12.5848248,12.4823402,12.4065414,12.3404016
"80",98.5287764,54.7208222,169.911442,71.382658,127.5796552,42.3317802,27.3909788,4.9797854,9.961014,16.8091882,0.8105016,58.9499496,49.4989418,1.5110718,155.3806178,166.920719,217.2549248,226.9475998,283.1704196,731.2967868,78494.433123,73634.2021392,19.3505172,2.5833874,7.6423416,39.992132,1.8391326,107.1938674,168.9385172,2.8115002,0.5057586,23.2916046,85.7344344,46.8586656,27.3604112,19.4379558,7.922453,0,1.91417,11.8490078,7.1985662,0.2409348,0.0401294,1.6331058,0.0774574,0.1459926,1.1583062,4.0136136,6.602788,13.2859252,13.6712822,13.4846244,13.2956572,13.1398338
"81",82.5366166,47.0054448,158.2681136,75.731495,120.9732192,37.2948936,24.3585942,5.1761104,7.7601928,15.199346,0.7686152,56.3375476,47.225129,1.4425746,158.7816896,172.5541416,223.7927398,219.0271954,283.800101,731.7440878,78361.7988132,73678.8091246,20.1016492,2.83952,8.4919786,36.9399654,1.7839042,104.743854,164.8347318,2.7424448,0.4905732,21.539773,83.6514642,45.7957662,23.5027208,15.0297942,8.472928,0,3.6815994,13.8082798,5.975079,0.3463564,1.129205,2.2060394,0.0902448,1.7435332,3.7200686,4.7583476,6.7072704,13.6997104,14.2636794,14.111341,13.8963796,13.7146866
"82",48.4157874,25.5902596,114.6270952,66.2113034,89.9302222,24.6968732,17.0083018,4.6216668,3.0669034,10.8305862,0.5574974,42.12562,35.3439288,1.0725852,151.7019334,176.9054828,219.6194082,221.6266942,285.2043716,731.3734498,78259.5128768,73713.548751,19.8748868,3.2207702,9.3963572,27.154817,1.3334034,80.7285418,127.1288032,2.102602,0.3666862,15.847189,64.5105682,35.3028152,12.7951308,5.2230072,7.5721194,0,7.8881164,12.1517592,2.218465,0.4908454,4.5288968,2.868373,0.0154226,0.8372592,3.2259672,3.7901952,5.4877784,12.3165134,13.1355016,13.1435326,13.0131942,12.9037028
"83",6.0402588,0.0741168,50.8373414,44.7970828,42.9585318,7.878808,5.8222062,0.5475806,1.5090208,5.1696176,0.2526738,20.1185576,16.9108828,0.5068068,133.5661672,173.9312052,211.183696,236.3435002,287.178036,731.2450168,78212.8555472,73729.7996232,18.1728164,2.9998652,8.4471826,12.353213,0.5762158,36.7415034,57.9593556,0.9456382,0.158458,7.207595,29.4052124,16.0709396,0.0370572,0.0114782,0.0255802,0,3.8799758,3.6526668,0.9542314,0.0474436,2.3174378,1.5151242,0.0154118,0.5648314,2.6795446,3.2190754,4.5803396,9.6550782,10.4992004,10.639666,10.651098,10.6621274
"84",3.798017,0.1097166,39.0051826,35.2071672,32.9949554,6.0102278,4.0861982,0.4598604,1.4641712,4.2234766,0.192329,15.3191524,12.8761008,0.3838968,115.1482284,170.9882026,203.0187628,253.8185284,289.295819,731.5299766,78178.8458136,73741.1394198,18.4727968,2.9837272,8.179058,9.6243594,0.4183594,26.6688296,42.0768676,0.681865,0.115049,5.6091502,21.3452738,11.6660914,0.0548568,0.014111,0.0407464,0,1.5012774,2.0492582,1.8913306,0.1498132,0.517924,0.8335404,0.0241208,0.0291702,3.0436354,4.2420106,5.2629988,8.0298186,8.6487756,8.8016368,8.8766766,8.9392518
"85",3.2202158,0.0015044,15.7635376,12.5433234,15.58783,0.175706,0.089703,0.0132786,0.0727264,2.1694242,0.0910308,7.1428852,6.0069556,0.1775352,101.3666484,169.0193438,197.7514748,268.298125,290.7752912,731.925075,78163.0354246,73745.4331578,13.7823282,1.9695658,5.2673852,4.8653852,0.1945866,12.215856,19.2801396,0.3093554,0.0535108,2.8318788,9.7792814,5.3447782,0.0007528,7.46e-05,0.000679,0,0.4310324,0.7500844,1.1415638,0.109279,0.1252566,0.1964956,0.0195416,0.6302226,3.9208838,5.325266,6.1641178,7.5161648,7.8630646,7.9651074,8.0368746,8.0965756
"86",5.2451074,0.0203868,12.9678064,7.722701,12.8712034,0.0966048,0.0501766,0.010303,0.0361226,1.8884744,0.0753778,5.8456776,4.9166246,0.1450498,89.2479916,167.3648904,193.3973698,280.7638592,292.027582,732.391354,78149.7505946,73748.5044046,12.1288546,1.6643684,4.3543732,4.2670692,0.1624078,10.0821738,15.9064274,0.2547608,0.0446624,2.4809782,8.067853,4.4117492,0.010195,0.0002732,0.009922,0,0.4967928,0.5698428,0.7096888,0.0768018,0.1749514,0.2450496,0.0076696,0.734344,4.2100282,5.5724968,6.358423,7.3494234,7.5404804,7.6005034,7.6588858,7.7082262
"87",17.4737644,28.8971454,27.4888158,10.0150512,26.6550684,0.8337476,0.377325,0.0623192,0.3941076,4.1038002,0.1589488,12.010211,10.0836674,0.2984396,106.371622,164.629397,186.3012488,290.3537052,294.0345494,733.6532754,78122.505124,73757.795169,11.7254012,2.7805562,7.0991376,9.6517546,0.3565268,21.585646,33.9900644,0.5474788,0.0980434,5.6067634,17.2413958,9.4453996,0.048101,0.0030212,0.0450804,28.8308196,0.6649722,1.3307102,0.633016,0.0560648,0.1980004,0.4109098,0.0071828,0.3218294,3.8306798,5.1036902,6.1084278,7.5003412,7.690345,7.7638658,7.8319364,7.8930346
"88",41.0733668,29.3123572,39.206577,-1.8667874,30.1657428,9.0408354,6.0711472,1.6361512,1.333533,4.8907302,0.1831436,13.4776846,11.2788488,0.3353324,116.8306876,164.4983622,181.0423128,300.8395934,295.915658,735.3894982,78092.0013464,73768.2300774,14.832142,2.6948938,6.7161844,11.466695,0.4095516,24.1545538,37.917411,0.613806,0.1126252,6.656738,19.2349174,10.567733,4.0211222,1.457254,2.563868,21.293756,0.7129972,1.4674976,0.7205482,0.0398102,0.1670154,0.5061736,0.0113004,0.0177648,2.758785,4.5425826,5.7353502,7.5757756,7.8141116,7.9013532,7.9807154,8.0528294
"89",81.2315874,43.9266192,97.0407536,15.8091658,61.0519238,35.9888296,23.4620042,7.703524,4.823297,10.6201992,0.3927044,26.9607514,22.39974,0.6785286,123.5845786,174.9952608,183.8722278,297.6684378,297.1948636,739.7115228,78031.6942198,73789.148986,15.2094188,2.5363322,6.1001654,24.8611472,0.8766218,48.2259848,75.1499178,1.2417278,0.2410694,14.4141892,38.133736,21.0918478,21.96331,8.930083,13.0332272,0,0.7283262,2.81764,1.7370146,0.0403478,0,0.6879818,0.0092534,0.0266586,0.1756536,2.791164,4.6366122,8.1838812,8.5529036,8.6728822,8.7851484,8.8881782
