"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"47",7.2358,0,42.5617396,35.3259854,19.827293,22.7344,20.3756,0.6412,1.7176,4.612308,0.4018148,9.3908654,4.9604764,0.4618296,175.5653,88.0381,193.1469,255.1902,259.1115,460.3406,81228.7266,72768.1719,14.4389,1.8973,7.8016,10.6392,0.9269,16.246,17.163,0.8716,0.2549,6.1064,8.9737,6.4984,0,0,0,0,1.3635952,1.4427,0.2233828,0.0978438,0.7996808,0.4660718,0.004247,1.0108486,3.7934148,4.8847616,5.923808,7.2215896,7.455398,7.5548,7.6712,7.776
"48",2.2539,0,26.6925096,24.4385866,14.1239674,12.5685,10.5766,0.3205,1.6714,3.4638824,0.2847402,6.573177,3.4782862,0.3238816,160.1008,86.0282,185.0378,271.0638,260.1629,459.8363,81220.9375,72768.1719,15.4645,2.0099,8.1092,8.0022,0.6578,11.3884,12.0527,0.6122,0.1809,4.5821,6.3018,4.5554,0,0,0,0,0.4608446,0.8176,0.1147158,0.0570464,0.2595384,0.1442648,0.0041244,1.849897,4.6504814,5.9980644,6.711454,7.1956728,7.276355,7.3205,7.4017,7.4748
"49",1.3843844,0,8.8882912,7.5039086,8.4519716,0.436322,0.2567108,0.0176156,0.1619984,2.183022,0.0765514,3.8216346,2.2626008,0.1081564,145.268987,84.9925036,178.6430922,287.7394604,260.8809768,459.2121646,81214.9915964,72768.738277,14.8318406,1.0356,6.3947316,4.7037906,0.1621136,6.9825816,7.2372206,0.187932,0.0445804,2.654669,3.7031792,3.3100842,0,0,0,0,11.7042346,0.2969238,0.3392962,0.0415352,11.366809,0.2959072,0.0075096,1.7159102,4.2395352,5.442765,6.1330106,6.8103924,6.8666382,6.8934856,6.9556614,7.0133328
"50",0.8083108,0,5.7828366,4.9745262,5.7826476,0.000195,8.8e-05,2e-07,8.12e-05,1.5419872,0.05186,2.5789524,1.5364284,0.073418,132.4670736,84.2455994,174.1244742,301.8970562,261.4081802,458.8871992,81210.4054376,72768.804918,12.8019188,0.747,4.5186066,3.2704566,0.1082062,4.648367,4.8434984,0.1256172,0.0297568,1.8444702,2.4782784,2.204462,0,0,0,0,0.4516802,0.1672862,0.2255844,0.0359128,0.161882,0.2538756,0.0042536,1.4453438,3.9313632,5.2407872,6.0056714,6.6537644,6.6977554,6.7094376,6.7544682,6.7963656
"51",14.1948584,0.0447112,13.4283632,-0.7664938,12.862833,0.5655278,0.3132808,0.0195246,0.2327198,3.6750828,0.1180458,5.5875038,3.3234904,0.1587092,120.9107056,82.8096164,165.6488526,313.8869696,262.368964,458.5769562,81202.9384058,72771.1034788,11.5787266,1.4401896,8.4935046,8.299409,0.2625558,10.6899266,11.145545,0.2897922,0.0722028,4.6762382,5.7031808,5.0697146,0.022356,0.017872,0.0044864,0,0.3715068,0.423782,0.1220322,0.0640892,0.0796248,0.2277914,0.0031348,1.3297744,3.790877,5.164229,6.0796646,6.746658,6.8015056,6.8177892,6.8598982,6.8992106
"52",35.168785,26.598463,25.209419,-9.9593656,17.6583776,7.5510432,5.4391044,0.4697396,1.6422,5.210377,0.1633066,7.5593974,4.5096672,0.2156248,133.8021192,81.5208488,157.2990884,323.8883858,263.4804214,458.4813868,81193.1781098,72774.9167396,11.7241858,1.738281,9.8834566,11.8674286,0.3664208,14.587378,15.2586934,0.3974988,0.1007684,6.6832898,7.8082222,6.9198806,1.9834616,1.5338868,0.4495698,22.6325966,0.3606724,0.6520532,0.1687902,0.010763,0.121795,0.2281166,0.0020052,1.427984,3.7081604,5.044997,6.0644478,6.8263356,6.9078512,6.936177,6.9820302,7.0260612
"53",60.4478844,41.7244214,53.6374462,-6.8104384,26.5726438,27.0648058,20.6111412,1.7171866,4.736478,8.1453458,0.2500948,11.1937286,6.6628962,0.3205796,151.7946566,81.6552128,155.1485756,329.2310174,264.3948304,458.8742038,81177.7201748,72782.4192812,14.3225964,1.7475726,9.6782834,18.9183628,0.5725636,22.0300544,23.0084994,0.603124,0.1574558,10.6472712,11.7756552,10.4498622,9.4227708,7.5382174,1.8845564,22.9403864,1.1122674,1.5704864,0.1308818,0.4818052,0.1188782,0.5115828,0.0671906,0.6986612,2.8746274,3.9866066,5.3745392,6.9614548,7.1089976,7.1670066,7.2288666,7.2870992
"54",100.5149816,41.9835298,107.8333732,7.3183932,60.8080994,47.025275,34.204517,3.5861636,9.2345942,18.4316018,0.5841498,25.7612994,15.287745,0.7433048,157.8997384,83.9988686,161.6959074,310.852148,264.6026814,459.3153844,81140.9983752,72800.0546406,14.8866768,1.8546774,10.2460392,43.794935,1.3687218,51.874434,54.0488106,1.4321874,0.3763974,24.646726,27.6688906,24.6044516,20.9917646,16.7934104,4.1983524,0,2.9824436,6.202614,1.1920544,1.1630176,0.413631,1.4057966,0.05191,1.2290228,2.6731992,3.2696464,4.6514298,7.5177974,7.793352,7.877318,7.9656608,8.046977
"55",124.3399862,59.182702,150.3853998,26.0454092,89.6195766,60.7658162,43.0420124,4.9496036,12.7742036,25.3396378,0.8956768,38.8257638,23.4132768,1.1452208,171.6578604,87.9925048,174.506167,276.5524088,264.1024118,457.3340694,81083.4435938,72826.942127,15.8334134,1.9245658,10.8625504,61.2829194,2.1361158,79.6787136,84.2784502,2.2466564,0.5874286,34.5471442,43.150219,37.8477214,29.5913514,23.673075,5.9182668,0,4.8531442,12.5951118,3.2963732,1.5414082,1.0280616,2.283674,0.0287036,2.1393092,3.9800454,4.320775,5.5340188,8.8477328,9.0493284,9.0400894,9.0736412,9.1073292
"56",113.6453968,58.9276108,151.0914876,37.4460954,92.0395386,59.0519498,41.7720312,4.6948266,12.5850852,23.564553,0.9536158,40.9007182,25.3764436,1.244208,183.959989,91.9214182,186.6711162,248.45423,263.4977524,452.2159484,81020.3882048,72855.6374832,17.161802,1.96382,11.405945,56.9600864,2.2739122,84.0744418,91.321575,2.4401976,0.6253282,32.1974312,46.7588764,40.0213802,29.4638044,23.5710406,5.8927588,0,5.284689,13.1271596,3.3538748,0.7254194,1.9493278,2.6099386,0.0271842,1.850195,4.270733,4.6910266,5.9666634,9.9247288,10.0888336,9.9730786,9.9054054,9.8572392
"57",103.014287,59.5714938,146.591907,43.5776266,93.927177,52.664734,36.1292314,4.0701166,12.4653878,22.007456,1.0091166,42.4369008,27.1395366,1.3341714,195.4063342,95.7758588,198.0287028,224.1783282,262.7788194,444.7529846,80949.3438906,72887.0686724,18.3393954,2.1027156,12.4709938,55.400912,2.5062254,90.930328,101.679202,2.722899,0.689208,31.4024314,52.064907,43.3656304,29.7857476,23.8285968,5.9571492,0,9.626669,18.2147204,3.2587856,3.0704008,3.054708,3.5015564,0.026186,1.9595462,4.5113248,4.9777658,6.3447676,10.9238066,11.1074124,10.9069896,10.7328588,10.5976006
"58",52.521864,22.5340696,80.666432,28.1445704,51.353517,29.3129192,22.2510598,1.8917232,5.1701366,11.2722458,0.5424356,23.3596256,15.4245462,0.7546666,188.102036,96.0402956,195.2380712,228.1819094,263.204833,440.546932,80910.9394066,72904.1010926,18.5713328,1.9889714,11.8042454,26.6706912,1.2646238,47.1221878,54.2477496,1.4456662,0.3477708,15.1416786,27.7744276,22.5212732,11.2670348,9.0136262,2.2534064,0,4.4587984,5.6238626,1.181201,0.0445134,2.7343132,1.679954,0.006331,0.7278286,2.7572584,3.328026,4.7131572,9.2845388,9.7529044,9.7135012,9.6265794,9.5672234
"59",17.782069,6.4379432,56.3635474,38.581476,37.9362262,18.4273184,15.203874,0.986063,2.2373832,8.5451846,0.396613,17.0156876,11.4219856,0.5567582,173.8830472,94.5456382,185.4719206,238.1036168,264.1001396,438.2294254,80882.3353134,72916.692718,17.437962,2.1384544,12.3413286,20.17878,0.9223874,34.2884222,40.0839204,1.0635716,0.253657,11.4502486,20.5205654,16.4099888,3.2189724,2.5751774,0.6437916,0,3.092399,3.9448108,0.7527138,0.4811328,1.3687818,1.2424884,0.0506126,0.6903748,2.5051588,3.0713568,4.3203716,8.033506,8.5980564,8.678006,8.6866766,8.7018378
"60",5.424219,0.0091456,38.6104534,33.1862314,27.2175858,11.3928668,9.1582302,0.5236562,1.7109794,6.3591394,0.2773316,12.0160546,8.1689952,0.3960674,155.4728856,92.1148314,172.050821,255.7258846,265.5413368,437.2010946,80862.3811858,72925.765578,18.4147346,2.4317246,13.4247624,14.5813056,0.6258296,23.5332124,27.817426,0.7334252,0.172103,8.2661832,14.2387546,11.2765846,0.0045726,0.0036582,0.0009148,0,1.8778466,1.9744344,0.6003988,0.1491972,0.9111166,0.8175312,0.0057846,0.9597666,2.8642198,3.5733534,4.6619952,7.0529864,7.5277052,7.648218,7.715555,7.7754816
"61",2.3750678,8.2e-06,15.3273366,12.9522654,14.3888644,0.9384688,0.6293318,0.047612,0.2615252,3.5237786,0.1435412,6.2411412,4.2742072,0.206203,141.2825792,90.311622,162.529167,271.740245,266.7546002,436.9937224,80852.7726244,72928.7696414,14.1903062,1.8032118,9.5216636,7.9682072,0.3194594,12.0620356,14.3454536,0.376325,0.0878536,4.5121676,7.342073,5.784311,4.2e-06,3.4e-06,1e-06,0,0.67816,0.688633,0.3326276,0.0212266,0.3880556,0.2688804,0.009932,1.228775,3.6478368,4.5465304,5.4034874,6.686024,6.9978764,7.0961246,7.171257,7.2364224
"62",6.8655406,0.0177402,13.1416518,6.2761104,12.967547,0.1741066,0.093952,0.0072476,0.0729066,3.3665454,0.1294082,5.5096106,3.7798742,0.182107,128.4243646,88.6365932,154.0025796,285.8623006,267.8955686,437.1418866,80844.2383452,72930.8596564,12.8670846,1.6773558,8.5331424,7.5301314,0.2848018,10.5292612,12.5400438,0.3286608,0.07832,4.2592282,6.4179194,5.0502468,0.008872,0.006549,0.0023232,0,0.405488,0.5241358,0.4145774,0.0270752,0.2004942,0.17793,0.0025786,1.0347802,3.6442666,4.7966734,5.6478544,6.6094448,6.8061462,6.8788776,6.9485546,7.008078
"63",23.4426004,21.8884978,19.9854458,-3.4571584,16.3001486,3.6852948,1.8013046,0.152499,1.7314906,4.4626642,0.1639092,6.7942192,4.6549258,0.2244314,137.756036,86.863808,145.1639222,297.2336136,269.1103838,437.7126982,80833.5450938,72934.634982,12.1801772,1.863592,9.1245238,10.2125294,0.3692384,13.290533,15.8073966,0.4150366,0.1015398,5.770774,8.0904672,6.3740458,0.3835238,0.2913108,0.0922108,21.7159608,0.4179698,0.7614844,0.235129,0.0502554,0.1376368,0.230076,0.0047386,1.369221,3.722965,4.8451178,5.7290598,6.675454,6.832358,6.8956546,6.9608166,7.0177372
"64",45.5092344,33.792123,44.6333688,-0.8758632,26.8140682,17.8193028,12.4504978,1.0792294,4.2895722,7.6888244,0.2738672,11.001192,7.486756,0.3634288,151.428373,86.1573916,140.9645358,303.104741,270.0953886,439.1424266,80815.5413286,72942.720233,14.2365586,1.8831162,8.905928,17.552794,0.6156632,21.4730636,25.3852132,0.6710274,0.1693062,9.9086566,12.9945678,10.2925588,5.928619,4.7428426,1.1857776,22.5125524,0.890505,1.4391272,0.3747518,0.0266182,0.2410578,0.6228178,0.0026448,0.630658,2.6337112,3.4912036,4.7464616,6.7893578,7.0078464,7.0912502,7.1678586,7.236808
"65",96.708838,44.9990882,85.4615506,-11.2472876,40.732927,44.7286184,31.3285288,3.3404646,10.0596288,11.8599858,0.4237052,16.6644354,11.2356582,0.5491456,159.2145272,89.09409,151.5159018,298.7670774,270.483495,441.384145,80788.7419988,72954.6786728,14.7133858,1.563213,7.4482556,26.7338386,0.9406284,32.1033094,37.623401,1.0030034,0.2586724,15.0820116,19.263054,15.3730594,22.5003746,18.0002988,4.5000738,0,0.7064384,1.9591294,1.189524,0.0103166,0.096294,0.599824,0.0085982,0.0131068,0.430862,2.797659,4.1502424,6.915605,7.2585788,7.3726646,7.4689866,7.5554674
"66",117.110964,59.6428906,116.322884,-0.7880746,65.1724616,51.1504244,34.3608986,3.989552,12.7999742,18.3948364,0.6867696,27.0912428,18.1092532,0.8903546,173.1806922,93.3268546,166.69668,280.7513662,270.3794428,443.7379908,80744.2444072,72974.267876,15.8552682,1.7315288,8.6763792,42.8071008,1.5758654,53.8883264,62.646555,1.680095,0.4333626,24.1627786,32.07932,25.7945782,29.8214468,23.8571564,5.9642896,0,1.1249144,4.8078736,1.566814,0.02069,0.2892948,0.814929,0.0253766,0.7880374,2.5823818,3.4483254,4.7242538,7.7443982,8.0732544,8.1535692,8.2334436,8.3036856
"67",135.3245336,66.6485966,154.0029052,18.6783728,94.7949548,59.2079532,40.5174488,4.6410834,14.0494234,24.858869,1.0273344,40.5715992,27.0026268,1.3345198,189.1787018,97.9907492,182.8285822,249.0965114,269.6401074,443.5989724,80675.6953412,73003.8442348,17.3262672,2.0009572,10.5275258,59.8088706,2.4400962,83.5084718,96.7474182,2.6067748,0.6710264,33.8226554,49.5467596,39.9664658,33.3242978,26.6594402,6.6648614,0,3.9498782,13.067007,3.911743,0.6405632,1.1143482,2.1949704,0.3483368,2.7600032,4.7504208,5.0157886,6.1146418,9.6122764,9.751837,9.6641288,9.6276144,9.5989162
"68",133.2473212,67.6120546,164.3432042,31.0958846,101.847935,62.4952728,43.4657924,4.8794542,14.1500282,23.7286718,1.1307638,45.156345,30.328758,1.5033948,204.1229626,102.5244998,197.7048676,219.6120118,268.6730954,438.4338972,80593.452014,73038.7114246,18.8617526,2.2274558,12.1685208,60.8487286,2.8603702,98.9538162,115.7104744,3.12363,0.7866032,34.5278528,59.2608688,47.398808,33.8060278,27.044826,6.7612076,0,11.9884816,22.4354944,3.5147614,4.421091,3.1795308,4.3878632,0.0113688,2.377329,5.2050562,5.549332,6.8704568,11.4480992,11.4482198,11.1613988,10.958766,10.7991
"69",102.3791954,56.743687,136.0540792,33.67488,82.8236628,53.2304082,37.275027,4.0056674,11.94972,17.6861916,0.9258594,37.3553262,25.588643,1.2676462,212.428605,105.8693696,207.3403674,208.4712764,268.3496708,432.3877302,80524.6010476,73067.8281872,20.0661602,2.329489,13.0619454,44.6183366,2.3035266,80.6115316,96.0326252,2.5907798,0.6334696,25.3832274,49.1821656,38.6537602,28.3718444,22.6974748,5.674369,0,9.841509,16.4586108,2.7845254,2.6302776,3.8111304,3.4000966,0.2324232,1.6492926,4.126955,4.659665,6.1383464,11.335682,11.5484438,11.2983728,11.0711082,10.8963308
"70",54.3912206,25.5295766,84.4648946,30.0736758,52.9817068,31.4831886,23.6823538,2.0869144,5.7139196,11.057094,0.5805722,23.8754492,16.6468396,0.8217604,205.0606466,106.1317246,204.7045622,215.2247748,268.9220054,428.8412358,80481.6924222,73086.1440642,20.1327158,2.2906254,12.847637,26.570414,1.3747136,49.1167988,59.4570754,1.5980518,0.3780466,15.122659,30.4476588,23.5795684,12.7647904,10.2118316,2.5529568,0,5.5541042,7.019494,1.4247532,0.502949,3.1724088,1.8787438,0.0064756,0.7541374,2.7967488,3.3408862,4.7309784,9.6006912,10.1055676,10.0484376,9.9378046,9.859232
"71",28.3234744,11.0333222,55.103214,26.7797376,33.0829726,22.020237,17.547956,1.279527,3.1927524,7.190107,0.355352,14.6852972,10.3439788,0.5082378,191.5607402,105.2966282,198.4652742,229.097161,269.7887874,427.4367184,80456.8182188,73096.9177498,19.0165618,1.939903,10.6511472,16.0862452,0.7821438,28.1413448,34.3582116,0.920084,0.2150898,9.143648,17.5931442,13.5203338,5.516665,4.411858,1.1048016,0,1.8915982,2.5224026,1.6928678,0.0619658,0.8613042,0.9683338,0.0188646,0.0143828,2.1554764,2.8632256,4.0631164,7.95442,8.546107,8.6212656,8.6240746,8.6361828
"72",3.3800282,0.0008248,31.057651,27.677622,20.6477816,10.4098712,8.0930116,0.4879908,1.828865,4.6679872,0.2120754,9.0431286,6.4111578,0.3134336,171.382775,102.9815806,186.183391,251.4921032,271.2914866,426.9260792,80441.7064066,73102.5351566,20.1783792,2.3151276,12.2822192,10.412965,0.4651188,17.2923488,21.2339116,0.564343,0.127908,5.9104904,10.8709102,8.3163126,0.0004126,0.0003302,8.26e-05,0,1.1530812,1.2350384,0.8742388,0.0552266,0.5855594,0.5122958,0.0169712,0.0590038,3.271535,4.1359258,4.9960956,6.8835576,7.327715,7.4316204,7.4911404,7.5448226
"73",4.25481,7.18e-05,11.5002598,7.2454494,10.7719358,0.7283226,0.4599838,0.0379734,0.2303658,2.668687,0.1095568,4.5776822,3.2577704,0.1582374,155.8244924,101.339118,177.7860902,269.869148,272.4530128,427.0653936,80433.627296,73104.0330932,15.55832,1.6424774,8.3973322,5.824826,0.2345516,8.5476928,10.5229216,0.2779622,0.064501,3.3002392,5.386545,4.1137268,3.56e-05,2.56e-05,1e-05,0,0.2478096,0.4538976,0.6478012,0.042461,0.0656682,0.1396738,0.0059412,1.0694018,3.6879976,4.7599042,5.5456438,6.6248324,6.8802378,6.9544036,7.0153372,7.0672576
"74",11.3888296,0.1022882,14.482027,3.093193,13.7155422,0.7664832,0.4710262,0.0338556,0.2616008,3.6176718,0.1389072,5.7052848,4.0566722,0.1970066,141.7588906,99.2853106,167.618331,286.2975532,273.9005574,427.6002918,80424.0487836,73106.6644882,14.1167452,2.0675476,10.2051654,8.203655,0.3098626,11.0887564,13.6378132,0.3601282,0.0852134,4.6425812,6.980965,5.337555,0.0511458,0.0374006,0.0137464,0,0.4533626,0.5942612,0.2468112,0.0474344,0.1692766,0.2366518,0.0042674,1.4371128,3.9231884,4.9492724,5.722047,6.6371048,6.8044654,6.8611898,6.91778,6.9670922
"75",20.8913236,16.539548,17.4076832,-3.4836366,14.5035576,2.9041234,1.3684032,0.136756,1.398965,4.0087188,0.1461886,5.934285,4.2099872,0.2043804,144.7558544,97.3376282,158.205193,300.3296388,275.319971,428.4542942,80414.1999686,73109.5434532,13.0994114,2.0552,9.7487974,9.1243636,0.3274852,11.578186,14.2102244,0.3756126,0.0900598,5.1580014,7.2741374,5.5721042,0.4799692,0.36415,0.1158184,16.4441582,0.4016548,0.6016412,0.1918312,0.0144514,0.1533654,0.233847,0.002469,1.3882266,3.8962752,4.9655852,5.7620208,6.6669306,6.8025846,6.8520712,6.9081282,6.958153
"76",52.6583414,42.4616536,47.319736,-5.3386084,23.297879,24.0218544,16.7990384,1.4570276,5.7657908,6.822725,0.2389902,9.3380526,6.5765812,0.3215268,165.1333626,96.7745008,154.5802252,309.5134312,276.4649746,430.3617962,80398.4582484,73116.3046122,15.2042446,1.9722226,9.0958054,15.4120834,0.5314008,18.084681,22.056181,0.5873814,0.146135,8.699871,11.2924126,8.6945228,7.5957826,6.0404424,1.555338,30.6964044,0.6752694,1.091758,0.4502648,0.0237174,0.1397294,0.5118208,0.0020156,0.4886364,2.6254418,3.5531546,4.7626118,6.726653,6.9306416,7.0031854,7.071689,7.1337388
"77",86.6434824,37.7444138,81.4314158,-5.2120656,39.0408206,42.3905964,30.6494366,3.062932,8.6782262,11.6335954,0.4041444,15.597705,10.8707,0.5346792,168.1938678,98.611136,160.743624,307.8923922,277.1999968,433.7144358,80371.7938584,73127.8823746,15.8116924,1.937815,8.9343708,26.657831,0.912143,30.6296254,36.9926466,0.9919984,0.2508404,15.0394374,18.9427238,14.7146022,18.8725418,15.0980332,3.7745074,0,0.986168,2.1811264,0.6428034,0.0142632,0.2308706,0.7410366,0.0075332,0.2637888,2.0659062,2.7903178,4.0401156,6.8824632,7.2213872,7.330581,7.4220518,7.5045478
"78",130.2768892,62.6073406,125.669059,-4.6078262,66.9366766,58.7323886,40.4001822,4.6080276,13.7241754,19.4544488,0.704156,27.1875252,18.6659886,0.9245538,182.7827608,102.8321554,175.9974258,289.2329284,277.310678,438.1394654,80325.2723744,73147.967672,16.7147846,2.0397006,9.7891276,45.4693216,1.6231244,54.459343,64.8763696,1.7523146,0.4463572,25.6576094,33.2267264,26.1338118,31.3036688,25.0429338,6.260732,0,1.5497722,5.8032556,1.9060138,0.0607792,0.395766,1.0932316,0.0105902,1.2346622,2.7773658,3.4251004,4.6352892,7.7583008,8.0895598,8.1690354,8.249995,8.3208902
"79",140.1578286,67.7976974,148.8178136,8.6599818,85.1357098,63.682107,44.0408068,5.0162654,14.6250304,23.1006306,0.9150656,35.6834286,24.2304178,1.206173,198.4966404,107.4723486,192.3706426,263.3261402,276.9732542,440.4134804,80263.8018134,73174.373752,18.1849606,2.1395752,10.7458548,55.158666,2.156082,72.9765096,86.0570974,2.334958,0.5929202,31.17121,44.0792794,34.9994736,33.8988462,27.1190756,6.7797678,0,3.5153166,9.5868552,2.0280094,0.074011,1.375769,2.0655528,0.0149122,1.8853404,3.9451572,4.3124184,5.4578666,9.0527998,9.28147,9.249844,9.2520144,9.2580814
"80",122.0717188,63.129336,139.3891252,17.3174106,77.755116,61.634007,43.1470074,4.741853,13.745149,19.4344568,0.8413298,33.5604058,22.784848,1.1340766,210.4842022,111.6752304,206.5765004,248.5001316,276.8133966,439.5005222,80206.8802804,73198.962391,19.5770894,2.1100582,11.0458614,45.7655132,1.953437,67.6663038,79.7251594,2.16513,0.5371964,25.9165194,40.836887,32.4625572,31.5646684,25.2517338,6.3129354,0,2.9925714,8.2547566,2.7064174,0.0764622,1.1900014,1.72611,0.0085388,1.2029712,3.460638,4.0685816,5.3785338,9.5375702,9.7897018,9.7056926,9.648069,9.60843
"81",97.8604276,53.757517,125.652207,27.7917784,73.7290954,51.923107,36.3396088,3.8917342,11.6917644,17.7061924,0.8023562,32.1829486,21.943879,1.0937188,216.9200744,114.6786938,215.3615824,238.9702676,276.9058546,437.5221732,80150.1320444,73223.389703,20.4428308,2.372296,12.7178632,43.0464554,1.9240658,67.0268728,79.3464932,2.155219,0.5291194,24.4054138,40.6430958,32.1695284,26.8787574,21.5030064,5.3757506,0,5.2223846,10.3561144,1.9663766,0.8573428,2.128858,2.2361826,0.2155054,1.558224,3.690064,4.1665154,5.463973,9.8078772,10.1481528,10.072271,9.991034,9.92926
"82",51.7047904,26.5631764,81.5462716,29.8414822,50.766401,30.7798666,22.4676918,2.1024202,6.2097582,11.8109774,0.540869,22.3137758,15.3391962,0.7615808,209.7446288,114.8340624,212.569121,244.6019838,277.7404396,435.7257124,80110.5403732,73240.5529358,20.4570316,2.5011078,13.4175572,28.61796,1.29147,46.320364,55.2204716,1.4929522,0.355152,16.2419038,28.2820626,22.260073,13.2815854,10.6250992,2.6564876,0,5.139793,6.659173,0.8160356,1.0010844,2.2890912,1.8496126,0.0056908,0.7271498,2.610462,3.141431,4.4577608,8.8286332,9.3431344,9.370039,9.3420918,9.3257698
"83",5.8009512,0.0011474,34.1706186,28.3696666,23.0508406,11.1197808,8.9557912,0.5010928,1.662896,5.4051014,0.2335726,10.0803632,6.9873446,0.3444576,190.6738284,112.4740546,200.2690232,263.9628964,279.2209156,435.1182278,80093.6087644,73248.1526412,19.0713748,2.3601294,12.3005474,12.365043,0.5256732,19.7668062,23.7196616,0.6356184,0.1445596,7.0136826,12.1458546,9.5118826,0.000573,0.0004558,0.0001176,0,1.8910176,1.6654004,0.455253,0.0215664,1.0613204,0.8081032,0.005417,0.7678894,2.6121506,3.2540424,4.374644,7.412883,7.9343216,8.0334846,8.0774828,8.119518
"84",3.826792,0.004603,24.491858,20.665065,16.6630938,7.8287634,5.8410344,0.394299,1.5934272,4.1612044,0.1659058,7.1328518,4.9597466,0.2433864,170.653686,110.1871846,188.8141426,286.4980816,280.8009966,435.1340064,80081.8515604,73252.0196716,20.022448,2.2873564,11.4566954,9.2873782,0.364126,13.6474004,16.4107924,0.4377456,0.1001336,5.2606332,8.4023824,6.5708644,0.0023014,0.001811,0.0004902,0,0.9937048,0.8603842,0.562157,0.0373204,0.5263232,0.4300576,0.0132826,0.2459138,3.2330594,4.1820182,5.070449,6.687036,7.0461602,7.1405932,7.2082386,7.2674354
"85",3.310159,4.5e-05,7.8075616,4.4974028,7.411259,0.3963034,0.221626,0.0241204,0.150561,2.0038854,0.0731742,3.0824364,2.1468178,0.1049472,155.5793226,108.8732198,182.4368102,303.79304,281.7616042,435.3971992,80075.9735796,73252.578454,15.0743886,1.3139694,6.3773472,4.3541594,0.1562266,5.7305014,6.8969416,0.1831356,0.0429646,2.462099,3.5308812,2.759003,2.2e-05,1.76e-05,4.4e-06,0,0.2960434,0.2466046,0.3694004,0.029169,0.1250488,0.14184,0.0028204,0.7920476,3.4418056,4.6025572,5.4676606,6.536329,6.7353948,6.7884818,6.8436864,6.8907498
"86",6.039154,0.0053476,4.1981422,-1.8410124,4.0567044,0.1414358,0.0783156,0.0054172,0.0577072,1.1428764,0.0396944,1.6604202,1.1571358,0.0565762,143.8685936,108.1271644,178.8786296,316.716989,282.312423,435.6110506,80072.5176252,73252.605282,11.713401,0.7468002,3.5600954,2.4600224,0.0840474,3.0631762,3.6858462,0.0976824,0.0231106,1.3904982,1.8868804,1.4758124,0.0028874,0.002074,0.000813,0,0.263854,0.1147942,0.1030096,0.0093822,0.063291,0.1911854,0.0019594,1.0219344,3.4669504,4.663873,5.560799,6.5161266,6.6249642,6.641908,6.6783616,6.7098072
"87",19.7868508,0.5264194,15.2971172,-4.4897308,14.022876,1.2742374,0.7282188,0.0583476,0.4876748,4.1885862,0.1396388,5.6097956,3.894753,0.1901048,131.3884682,105.933451,168.6608854,330.7357934,283.8746098,436.7719114,80063.3779978,73255.0246418,12.9723004,2.2053338,10.2403668,9.5246972,0.312394,10.938291,13.1281518,0.3490298,0.0859086,5.3777914,6.7211384,5.2676752,0.0342498,0.022626,0.0116232,0.4771372,0.2581142,0.432557,0.096816,0.0066564,0.0672632,0.1841968,0.0014692,0.967795,3.460799,4.7204488,5.6652476,6.6702346,6.7739616,6.793343,6.8301776,6.863728
"88",35.8739104,33.4361898,29.5384966,-6.3354164,15.0866582,14.4518338,7.9431108,0.9647434,5.5439808,4.6564142,0.1496388,5.9587326,4.1206092,0.2012678,148.6436148,104.683829,161.3835704,343.0062756,285.3998358,438.2384736,80053.8356092,73257.8196248,12.746594,2.1878236,9.773544,10.5777938,0.3344456,11.6075614,13.8801512,0.3693716,0.0919704,5.9678746,7.1062948,5.588605,4.4711338,3.2930872,1.1780454,30.0852792,0.2938862,0.4929018,0.1607586,0.0125786,0.1010616,0.1802514,0.024148,0.6014402,3.3816814,4.6828126,5.6612798,6.7423544,6.858366,6.8837654,6.9238324,6.9619312
"89",94.6341692,56.1370488,74.3655674,-20.2686012,27.2198392,47.1457322,29.1909966,3.3989824,14.5557514,8.9294092,0.2780082,10.484453,7.1742168,0.3537502,168.5047864,106.9905406,169.3804578,347.2931354,286.465363,441.5883566,80037.0742506,73264.705344,15.247501,1.9746554,8.7500928,20.0068838,0.6129398,20.1329394,23.8432312,0.6409174,0.16856,11.2729604,12.2100304,9.682198,23.7282114,18.8818518,4.8463612,18.315689,0.3550858,1.0256568,0.783021,0.0114996,0.015634,0.3279554,0.003997,0.159751,1.0726078,3.2103408,4.6628918,6.8748776,7.0655252,7.1238924,7.1842912,7.2420204
