"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","QCt13_mean1","QCt14_mean1","QCt15_mean1","QCt16_mean1","QCt17_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"45",98.126,39.6884,118.367086,20.241036,51.020507,67.3466,54.9282,3.8445,8.5739,12.728818,1.074235,23.697386,12.369497,1.150566,207.4083,80.5565,216.0519,252.1092,256.0872,465.8149,81272.4453,72755.0156,16.3163,2.116,8.8852,30.233,2.5513,42.2015,44.0556,2.2352,0.7016,17.3298,23.0337,16.8806,10.2196,0.863,19.3279,10.0901,0.9386,19.8442,15.8754,3.9688,0,4.085606,5.3386,0.64154,1.270231,1.617795,1.197588,0.016333,1.007702,3.571198,4.446067,5.812611,8.241582,8.650521,8.841,9.0076,9.1595
"46",47.5131,10.1954,76.908586,29.39546,31.417177,45.4914,40.7596,1.8971,2.8347,7.721246,0.64736,14.658749,7.675547,0.714276,196.5763,79.4698,211.2962,259.3753,256.3858,464.5459,81252.7109,72761.9375,15.9298,2.1061,8.8338,17.8115,1.4934,25.3614,26.5591,1.3481,0.4107,10.207,13.8862,10.1445,10.2308,0.8568,19.1377,10.0219,0.9326,5.0977,4.0781,1.0195,0,1.964905,2.5029,0.557263,0.179199,1.036122,0.749579,0.004163,0.711333,3.206637,4.238431,5.694254,7.718082,8.083357,8.2546,8.4135,8.5568
"47",8.1862,0,38.550439,30.364219,15.214048,23.3364,21.0042,0.619,1.7132,3.733759,0.302,7.104655,3.726745,0.346889,181.638,77.5934,203.5091,273.7999,257.2857,463.9284,81243.5781,72764.2891,14.9383,1.8764,7.787,8.5798,0.694,12.244,12.8452,0.6522,0.1908,4.9097,6.7161,4.8976,9.6633,0.7789,17.3227,9.0874,0.8459,0,0,0,0,0.767163,0.9735,0.188839,0.055519,0.444819,0.266832,0.002377,1.26943,3.6007,5.131488,6.389452,7.427325,7.672697,7.7961,7.9297,8.0492
"48",2.5826,0,21.447305,18.864683,8.546921,12.9004,11.0173,0.2854,1.5978,2.240414,0.169895,3.899285,2.046796,0.190539,165.6795,76.18,197.7141,290.6711,258.1005,463.8383,81236.7031,72764.2891,15.9585,1.4134,5.7948,5.0946,0.3863,6.6476,6.9788,0.3544,0.1062,2.9083,3.6489,2.659,7.9274,0.6013,13.3173,6.9904,0.6508,0,0,0,0,0.193729,0.373,0.056021,0.024568,0.048767,0.120399,0.00262,1.265164,3.471159,5.65195,6.950832,7.51734,7.628342,7.6979,7.794,7.8791
"49",1.624341,0,3.953868,2.329525,3.689295,0.264567,0.19719,0.005801,0.061581,1.205289,0.036774,1.860456,0.520635,0.066148,159.202121,75.6,195.179152,297.40137,258.520864,462.987674,81236.200927,72764.2891,6.477363,0.5794,2.534992,2.37439,0.076497,2.978132,1.616599,0.113516,0.021034,1.269086,0.859385,1.22518,5.606686,0.16684,8.081945,2.236075,0.287176,0,0,0,0,7.050523,0.070342,0.201324,0.070107,6.883224,0.097181,0.007692,2.177455,4.232152,6.132323,7.687214,8.137969,8.211807,8.264451,8.345378,8.418151
"50",0.935617,0,2.851408,1.91579,2.851265,0.000146,0.000103,0,1.8e-05,0.931223,0.027957,1.437402,0.40348,0.051209,153.550484,75.0885,192.951233,303.541033,258.896056,462.34202,81236.100146,72764.2891,5.651611,0.512,2.227876,1.817314,0.057751,2.273744,1.238524,0.086998,0.015885,0.971285,0.658415,0.935175,5.095005,0.148666,7.168729,1.990001,0.255575,0,0,0,0,0.151612,0.045623,0.150339,0.045511,0.005438,0.100665,0.003962,2.170342,4.390178,6.19381,7.914318,8.490458,8.561019,8.605852,8.676134,8.739353
"51",16.742038,0.067301,11.802698,-4.939344,10.974441,0.828256,0.631002,0.019726,0.177529,3.835144,0.1133,5.341473,1.492639,0.191886,146.891058,73.694967,186.941284,308.378752,259.835516,460.221974,81233.720785,72764.583547,6.69308,1.400394,6.036872,8.098539,0.250181,9.093165,4.982382,0.3497,0.068801,4.324795,2.648554,3.743577,14.38459,0.412667,19.73611,5.512894,0.708002,0.03365,0.026922,0.006731,0,0.152007,0.205728,0.095538,0.056423,0.002716,0.092868,0.003542,1.977992,4.320149,6.192159,8.058827,8.785848,8.884988,8.938336,9.006948,9.067007
"52",41.188776,9.730954,25.784684,-15.404086,16.780331,9.004351,7.143633,0.357058,1.503659,6.035227,0.177161,8.01167,2.264876,0.291399,147.790291,72.229513,180.628775,310.629264,261.007872,457.395946,81230.199997,72765.332675,6.953826,1.841021,7.814977,12.79425,0.392517,13.694928,7.594105,0.532948,0.107943,6.831781,4.036877,5.641335,19.421587,0.555506,26.175761,7.399106,0.9504,1.878105,1.502487,0.375624,5.974713,0.110356,0.317917,0.140899,0.014392,0.010598,0.085374,0.002152,1.916805,4.210765,6.129182,8.039553,8.9557,9.096564,9.16356,9.234931,9.29883
"53",73.235019,59.126026,55.202275,-18.032742,20.038465,35.16381,28.700837,1.628567,4.834417,7.397159,0.216988,9.388889,2.689223,0.346205,189.474735,72.235074,180.267658,310.899923,262.078693,454.466659,81226.098595,72766.919695,8.240907,1.834875,7.722885,15.966636,0.4895,16.34091,9.190296,0.644767,0.134612,8.526262,4.885296,6.736333,19.494547,0.560229,25.953308,7.441985,0.955946,9.266858,7.413484,1.853372,40.824534,0.396372,0.663299,0.107074,0.304913,0.008325,0.083138,0.038571,1.886524,4.140227,6.135421,8.061447,9.08083,9.264651,9.351289,9.431846,9.503239
"54",121.358467,40.498181,111.509064,-9.849418,48.775331,62.733717,49.992706,3.624837,9.116182,18.051841,0.542797,22.680352,6.644654,0.855692,200.387231,74.345308,188.25951,288.820269,262.471755,447.651371,81214.848204,72775.458514,9.336563,1.939576,8.207446,39.910546,1.255507,40.514036,23.293047,1.632423,0.345263,21.317665,12.381117,16.737088,19.569603,0.584568,26.488086,7.762496,0.99725,20.25352,16.202818,4.050703,0,1.900472,3.853443,0.800798,1.181121,0.057195,0.662155,0.091682,2.176356,4.08575,5.43878,7.272618,9.295677,9.580985,9.716959,9.827152,9.925564
"55",139.992873,57.978307,161.956142,21.96327,82.13885,79.817301,62.359723,5.022436,12.435133,28.108515,0.968833,39.423889,12.080219,1.557398,219.33915,78.126648,202.749763,244.010073,261.881393,432.652832,81192.927349,72790.579999,10.037263,2.016481,8.700979,63.852033,2.3044,72.355167,43.508845,3.049086,0.633711,34.23005,23.126515,29.937694,16.741597,0.580211,25.238404,7.757805,0.997064,28.989156,23.191317,5.797832,0,3.981567,10.61553,2.893604,2.287116,0.27348,1.420964,0.043816,4.541609,6.191452,6.794522,7.856104,10.055012,10.264949,10.349111,10.45295,10.549677
"56",118.687509,45.487391,144.475104,25.7876,72.294752,72.180356,58.106378,4.153536,9.920444,22.023309,0.911265,36.099809,11.7454,1.514964,231.228906,80.60192,211.811422,214.340925,261.482884,415.935992,81170.437735,72804.928515,10.854,2.073444,9.133272,49.967003,2.160609,66.073068,42.164737,2.956457,0.594164,26.943479,22.412776,27.345094,13.434135,0.563893,23.276428,7.620639,0.979971,22.743697,18.194953,4.54874,0,3.665478,8.990554,2.107074,1.473585,0.607092,1.584813,0.099251,3.281288,6.301922,6.970856,7.911335,10.311735,10.505494,10.544106,10.613988,10.69017
"57",100.480511,44.60401,129.517995,29.03747,64.348105,65.169886,52.060681,3.607328,9.501879,18.078133,0.859488,32.699664,11.256797,1.454022,242.140194,82.887505,219.969929,193.04447,261.20993,399.24936,81146.957264,72818.822814,11.390734,2.174799,9.683087,42.69691,2.121646,62.148479,41.999547,2.946432,0.583447,23.136136,22.325676,25.717914,11.771447,0.568822,22.356548,7.756792,0.998006,22.302001,17.841606,4.460398,0,6.1441,10.512474,1.425002,3.501005,0.957461,1.685636,0.05437,3.168033,6.109643,6.845106,7.831522,10.345104,10.567867,10.594344,10.644909,10.707118
"58",42.770281,7.197485,70.692615,27.922335,31.466611,39.226008,34.900426,1.318788,3.006791,8.264386,0.419035,16.194312,5.835597,0.753266,234.338377,81.443578,213.247411,196.335159,262.098545,391.336892,81135.289761,72825.30367,11.400549,2.163693,9.601533,18.036199,0.950491,28.355139,20.021399,1.405947,0.261385,9.79944,10.643376,11.716363,11.107124,0.56172,21.278101,7.689194,0.989698,3.598748,2.878996,0.719751,0,1.72355,2.547448,0.831588,0.139131,0.746292,0.838128,0.012313,1.877374,4.788376,5.782462,6.956161,9.315863,9.664863,9.769094,9.870027,9.972658
"59",13.968972,1.078207,46.558629,32.589663,20.734814,25.823814,23.269276,0.612486,1.942052,5.657203,0.278833,10.452783,3.848903,0.497073,223.97871,79.415834,204.362114,204.324738,263.271181,386.690551,81127.780932,72828.617968,10.898779,2.135562,9.316575,12.54617,0.642605,18.595048,13.42613,0.943509,0.176718,6.810945,7.137645,7.675864,11.627128,0.567877,21.056634,7.761088,0.999144,0.539095,0.431281,0.10782,0,1.410922,1.488771,0.089395,0.621182,0.322607,0.467131,0.031434,2.074531,4.766259,5.952953,7.082199,8.774627,9.122535,9.256117,9.380264,9.496048
"60",3.21348,0,26.707051,23.493568,13.940965,12.766082,10.722366,0.222897,1.820819,3.941698,0.184386,6.903002,2.578965,0.332925,211.950968,77.029609,194.164048,218.360208,264.883694,384.00069,81122.285547,72828.832656,12.027744,2.386222,10.198062,8.547698,0.415677,11.997475,8.791283,0.618477,0.114308,4.633593,4.673956,4.945345,14.250802,0.655135,23.914831,8.918784,1.148313,0,0,0,0,0.50732,0.561181,0.133959,0.208349,0.175936,0.123034,0.004662,2.843113,5.474278,6.81751,7.792932,8.632669,8.852509,8.955794,9.06512,9.16272
"61",1.369648,0,7.145247,5.775598,6.347051,0.798193,0.637393,0.013499,0.147305,1.870781,0.082752,3.084005,1.159926,0.149583,202.238562,75.85956,189.246839,229.253315,265.697788,382.979501,81119.39461,72828.849609,9.712406,1.170023,4.917203,3.912431,0.180243,5.165785,3.811705,0.268258,0.049564,2.117333,2.026565,2.128453,7.602861,0.329913,11.924199,4.474275,0.576104,0,0,0,0,0.185905,0.162668,0.146766,0.025646,0.051484,0.108789,0.003359,2.530366,5.472089,6.966278,7.975206,8.643398,8.793337,8.871572,8.960644,9.03952
"62",4.244462,2.6e-05,5.707308,1.46285,5.666719,0.040597,0.032138,0.000685,0.007772,1.767001,0.074028,2.682757,1.012366,0.130564,193.096584,74.855719,185.071638,239.024547,266.390002,382.250075,81116.522028,72828.849609,9.141985,1.003863,4.175207,3.696714,0.161183,4.49707,3.328703,0.234279,0.044322,1.997255,1.769776,1.852864,7.011776,0.287821,10.347028,3.894082,0.501425,1.3e-05,1.1e-05,2e-06,0,0.157152,0.112722,0.092949,0.044099,0.014543,0.098509,0.00347,2.283444,5.298839,6.981338,8.082473,8.73344,8.858448,8.928517,9.010587,9.083468
"63",17.587163,0.046284,11.349556,-6.237607,10.351028,0.998528,0.801287,0.019493,0.177747,3.382168,0.135964,4.786549,1.812389,0.233958,184.318129,73.192798,178.243591,247.693175,267.505043,381.182785,81112.202814,72828.927969,8.801603,1.667571,6.846535,7.228993,0.302271,8.208649,6.094552,0.428908,0.083122,3.900782,3.240282,3.382638,12.392978,0.488084,17.440675,6.585053,0.848011,0.023146,0.018521,0.004625,0,0.204567,0.213277,0.034524,0.102152,0.010255,0.092157,0.010226,2.122519,5.104255,6.975174,8.173836,8.880699,9.008706,9.0804,9.159621,9.22819
"64",35.336164,13.905153,22.202918,-13.133245,13.030117,9.172802,7.759279,0.285083,1.128439,4.392315,0.171493,5.923819,2.251747,0.290732,188.553044,71.522622,171.461934,254.766674,268.753399,380.105716,81107.409371,72829.133438,8.456891,1.918894,7.746335,9.417678,0.382508,10.195071,7.599148,0.534742,0.10519,5.07766,4.040208,4.201517,15.070545,0.576813,20.457258,7.754859,0.998683,1.215652,0.966478,0.249173,11.533597,0.21707,0.333006,0.089509,0.102455,0.025746,0.088862,0.008938,2.118779,4.983302,6.913958,8.166077,8.97157,9.1167,9.193881,9.274131,9.34538
"65",90.814631,60.747768,66.39052,-24.424111,22.129806,44.260716,35.992258,2.058852,6.20961,7.825814,0.297122,9.79303,3.732272,0.481563,227.580262,72.14917,173.957255,255.188652,269.574304,378.966837,81100.340077,72831.703204,9.877165,1.742143,6.979456,16.696441,0.659878,16.798363,12.542758,0.881864,0.181467,8.991254,6.668218,6.932832,14.09175,0.530444,18.686297,7.112674,0.916145,12.095695,9.676556,2.419135,37.600065,0.404847,0.770261,0.321937,0.021278,0.102414,0.281152,0.002176,1.110753,4.508331,6.161682,7.564055,8.969037,9.191656,9.307799,9.405452,9.492936
"66",119.133977,38.433356,114.887821,-4.246157,48.512847,66.37497,54.366048,3.563678,8.445249,16.679524,0.655954,21.764573,8.335931,1.076876,236.022866,74.071562,181.543454,236.521715,269.667706,375.485666,81082.431644,72841.383833,10.774118,1.920983,7.787133,37.516176,1.539442,39.441072,29.608776,2.08034,0.42335,20.21925,15.740543,16.299487,14.577331,0.573748,20.077798,7.705873,0.99272,19.216681,15.373341,3.843335,0,2.568555,4.888934,0.927889,1.40204,0.274052,0.892461,0.050226,2.451737,4.547028,5.641128,6.975512,9.160895,9.48001,9.634888,9.763576,9.8785
"67",144.66665,57.101104,146.723885,2.057234,64.7583,81.965582,64.981272,4.854689,12.129631,20.649459,0.909722,30.004893,11.682715,1.511499,253.157427,77.772919,196.039569,207.747059,269.124402,367.953064,81055.75281,72854.887735,11.416014,2.008752,8.344308,48.836276,2.25091,57.174355,43.686578,3.070139,0.618998,26.416899,23.224852,23.640221,12.903483,0.57257,19.798531,7.742837,0.997941,28.550547,22.84044,5.710108,0,6.005609,10.297073,1.11906,3.837,0.612266,1.556349,0.40165,4.081836,6.067768,6.65354,7.605097,9.804965,10.04526,10.137169,10.242638,10.342332
"68",138.86708,52.730686,149.168992,10.301911,66.953217,82.215767,66.339161,4.697788,11.178829,19.101097,0.981192,32.241129,12.951919,1.67788,267.300747,80.939022,208.14677,182.730691,268.420542,356.638535,81024.867188,72869.497424,12.222052,2.106945,8.98507,46.539382,2.494803,63.047612,49.701927,3.494727,0.686069,25.309473,26.423595,26.071662,10.884092,0.566321,19.155487,7.740536,0.998257,26.365349,21.092275,5.273069,0,8.418786,13.078658,1.074408,5.083868,1.224743,2.110192,0.026538,3.850542,6.709793,7.239056,8.096981,10.45664,10.586358,10.579254,10.619287,10.671988
"69",96.341372,37.984171,121.593345,25.251966,51.849231,69.744113,57.915467,3.549497,8.279139,13.676282,0.782681,25.425525,10.591819,1.372911,273.555398,82.564633,213.94254,172.361688,268.311991,346.883111,80999.419304,72881.737496,12.726494,2.174218,9.4075,32.829165,1.957007,48.947863,39.999389,2.814409,0.53818,17.926318,21.266179,20.232405,9.709001,0.561325,18.482089,7.739954,0.998769,18.981123,15.203256,3.799792,0,6.475612,8.980882,0.547377,3.471347,1.306401,1.697863,0.183124,2.758692,5.77547,6.528762,7.567028,10.185503,10.403243,10.41471,10.452287,10.505795
"70",45.292972,9.609974,77.333399,32.040432,32.755843,44.577558,39.994715,1.524015,3.058832,8.431744,0.494593,16.058967,6.879054,0.891492,265.623592,81.360138,208.47336,175.858976,269.014292,341.260107,80983.792348,72888.956635,12.641829,2.177418,9.396125,18.867461,1.148634,28.782667,24.166091,1.701714,0.31587,10.310958,12.848813,11.885219,9.543977,0.559155,18.013303,7.737184,0.998829,4.710093,3.926969,0.972914,0,2.705114,3.509324,0.791302,0.733888,0.96985,1.00138,0.009371,1.91464,4.837594,5.730944,6.824843,9.299528,9.649502,9.740775,9.826757,9.917061
"71",22.781585,3.169861,50.023053,27.241471,20.025187,29.997864,27.023944,0.755784,2.218137,5.34117,0.299289,9.644697,4.196426,0.543606,254.984984,79.626932,201.053032,185.610896,270.100415,338.45974,80975.167971,72891.883518,12.136195,2.061168,8.764643,11.458012,0.666041,16.560957,14.124682,0.995482,0.183156,6.250171,7.510314,6.830686,9.718636,0.540228,17.157007,7.466905,0.964193,1.497878,1.344558,0.328009,0,1.02215,1.221777,0.494028,0.047118,0.427984,0.547025,0.005784,1.963998,4.82837,5.862968,6.843829,8.667037,9.024678,9.152667,9.267955,9.376373
"72",2.139076,0,23.770039,21.630959,11.80719,11.962845,10.301018,0.194817,1.467007,3.282373,0.171735,5.582881,2.452273,0.317934,241.55378,77.61023,192.623471,200.69337,271.429808,337.089435,80969.06461,72892.367189,13.431205,2.016692,8.429576,7.080687,0.384913,9.639695,8.302913,0.586611,0.105849,3.85371,4.415431,3.972111,10.527717,0.542165,17.082155,7.49419,0.969853,0,0,0,0,0.53495,0.558245,0.190374,0.198369,0.148639,0.187943,0.005083,2.904714,5.666444,6.889134,7.629881,8.466827,8.696209,8.796981,8.902887,8.998065
"73",2.661364,0,10.102686,7.441312,9.554784,0.547895,0.447689,0.008712,0.091506,2.886425,0.138035,4.358219,1.921884,0.250233,230.659019,75.806498,185.207012,213.123963,272.656845,336.397187,80963.933124,72892.443751,10.894752,1.803733,7.416477,6.151296,0.306126,7.45105,6.436852,0.456945,0.08419,3.334514,3.424063,3.074012,10.609313,0.499685,15.59281,6.858068,0.89205,0,0,0,0,0.234406,0.283094,0.122167,0.075258,0.041579,0.117571,0.006912,2.976981,5.864647,7.23838,7.995318,8.586279,8.739493,8.817123,8.901395,8.974429
"74",7.862439,0.000524,11.262195,3.39976,10.981746,0.280456,0.230426,0.004183,0.045836,3.474022,0.157856,4.905329,2.164306,0.280225,220.302457,73.822073,177.206465,224.3434,273.992525,335.885185,80958.339453,72892.555313,10.35683,1.984481,8.00076,7.435201,0.351079,8.409866,7.279918,0.513832,0.096549,4.026828,3.871185,3.462197,12.69088,0.566309,17.567824,7.73589,0.999153,0.000256,0.000222,5.2e-05,0,0.225648,0.298928,0.08574,0.079786,0.028089,0.117772,0.011776,2.877365,5.835531,7.323308,8.142925,8.725491,8.85372,8.924756,9.002294,9.070508
"75",15.53057,0.041351,10.16325,-5.367322,9.364452,0.798789,0.679993,0.015376,0.103418,3.078385,0.133571,4.10374,1.814989,0.23377,210.474343,72.17999,170.704264,234.44056,275.097953,335.657918,80953.330313,72892.615235,9.847717,1.646352,6.519663,6.51725,0.294169,6.962953,6.043418,0.424267,0.080894,3.52301,3.212629,2.865329,11.390041,0.484822,14.918206,6.584035,0.84552,0.0196,0.017475,0.004269,0,0.182516,0.211333,0.115251,0.042476,0.031003,0.109041,0.003577,2.581289,5.664993,7.279037,8.167853,8.802937,8.929553,9.002155,9.081386,9.151241
"76",43.700988,21.428238,30.672859,-13.028138,13.507035,17.16582,14.857123,0.46476,1.843944,4.665534,0.193354,5.770099,2.547947,0.330106,220.486417,70.693208,164.969654,241.428571,276.233326,335.706069,80947.379063,72893.202192,9.585079,1.846846,7.205922,10.080511,0.434312,10.002287,8.663293,0.611428,0.119437,5.443757,4.606793,4.12003,13.62228,0.555878,17.099023,7.539058,0.974069,1.673061,1.478118,0.361771,18.022258,0.319531,0.503104,0.124645,0.166568,0.036638,0.116324,0.017586,2.680815,5.518081,7.170541,8.124299,8.871486,9.029675,9.118495,9.202546,9.276763
"77",77.776548,47.071783,70.222572,-7.553958,28.11735,42.10523,35.997264,1.678047,4.429923,9.904792,0.40363,11.892303,5.238589,0.678032,248.011927,70.522224,164.699899,238.531772,276.88887,336.073173,80935.872422,72897.733752,11.039027,1.834594,7.113564,21.324215,0.903911,20.582248,17.761501,1.252074,0.248574,11.505176,9.444182,8.493028,13.804224,0.559283,17.188166,7.571325,0.978149,7.598233,6.930275,1.685252,31.319998,0.830789,1.512246,0.485585,0.108748,0.158714,0.56333,0.008101,1.623836,4.392692,5.769122,7.076999,8.837059,9.117918,9.262333,9.376251,9.477603
"78",133.868927,42.118408,121.711738,-12.157194,47.393851,74.317887,61.024616,3.988142,9.30513,16.219222,0.690428,20.378592,8.945989,1.159613,257.540355,72.806128,174.019625,220.863159,276.850817,335.723868,80914.688359,72907.726797,11.653475,1.893103,7.439728,37.046275,1.64722,37.530314,32.286211,2.275483,0.452984,20.013907,17.167075,15.505263,13.250269,0.566761,17.479154,7.691101,0.993956,20.659579,16.759475,4.176983,0.522366,3.25005,5.374733,0.54761,1.849379,0.368748,1.03192,0.18868,2.28378,4.688611,5.654875,6.861717,9.082687,9.411252,9.566861,9.701426,9.822482
"79",150.167382,51.339952,147.583092,-2.584296,60.654504,86.928582,70.748627,4.959732,11.220227,19.240603,0.913796,27.034287,11.91907,1.546747,271.042537,75.97011,186.615225,197.502278,276.359906,332.711795,80886.663048,72920.294685,12.167868,1.970007,7.940324,43.764273,2.165437,49.464075,42.735788,3.013028,0.595496,23.728344,22.723758,20.447044,11.846929,0.565492,17.463702,7.722924,0.998605,25.669983,20.535984,5.133992,0,3.295834,8.122835,2.361225,1.210773,0.769743,1.315321,0.033062,3.412935,5.702376,6.359007,7.348545,9.627901,9.894247,9.991803,10.09776,10.198079
"80",121.688159,41.197799,139.444931,17.756775,54.438046,85.006877,70.909924,4.598727,9.498219,15.801841,0.840212,25.112041,11.226475,1.457481,278.907113,78.062528,194.736683,182.913859,276.094526,327.76597,80860.080702,72932.302424,12.714515,2.029831,8.374949,35.982275,1.990776,45.927235,40.229828,2.837771,0.547463,19.589545,21.39191,18.984839,10.389228,0.55701,17.095448,7.667703,0.991955,20.579081,16.496453,4.122274,0,3.376596,7.176835,1.805612,1.016236,0.95924,1.401124,0.208015,2.715513,5.507018,6.239493,7.285128,9.751078,10.020874,10.091822,10.173848,10.258006
"81",92.80374,35.537392,118.033169,25.229427,46.074716,71.958452,59.871043,3.616474,8.470924,12.824341,0.723737,21.489087,9.768064,1.269487,282.94196,79.617858,200.853844,175.051761,276.113693,322.913855,80836.155316,72943.17414,12.996907,2.090982,8.742229,29.914981,1.758072,40.240673,35.854097,2.530729,0.483468,16.322629,19.065879,16.631223,9.825417,0.557797,16.933606,7.718619,0.999088,17.031725,14.859385,3.64629,0,4.353522,6.680393,0.837125,2.093939,0.966131,1.293448,0.180241,2.760203,5.33456,6.105569,7.161407,9.616555,9.93523,10.021804,10.106395,10.191513
"82",42.55158,9.74644,74.184201,31.632628,29.471718,44.712491,39.764251,1.529049,3.419192,7.949665,0.456741,13.844952,6.389881,0.83047,274.39126,78.567486,196.473502,179.138319,276.82797,319.718145,80820.959294,72949.380312,12.868706,2.09475,8.764375,17.860899,1.066357,24.94578,22.56177,1.593741,0.293249,9.751911,11.99807,10.300451,9.681893,0.555703,16.677364,7.710682,0.998464,4.319331,4.385088,1.044629,0,2.573848,3.076106,0.456815,0.850798,0.804559,0.918496,0.008825,1.803895,4.635451,5.560673,6.672534,8.987009,9.366749,9.496337,9.608854,9.715496
"83",3.451187,0,31.666609,28.215423,14.265718,17.400886,15.259284,0.291553,1.850057,3.889114,0.212928,6.659056,3.10196,0.402655,262.045564,76.509003,187.980909,191.895899,278.101008,318.382206,80813.955082,72950.690704,12.345691,2.058481,8.4926,8.389652,0.476792,11.491357,10.497197,0.742441,0.131121,4.57301,5.582695,4.736187,10.327969,0.557988,16.589114,7.725945,1.000648,0,0,0,0,0.695966,0.843217,0.327112,0.116288,0.27285,0.306826,0.007159,2.540948,5.150168,6.295673,7.161991,8.504588,8.826107,8.95493,9.076812,9.186876
"84",2.432702,0,19.069914,16.637218,10.893832,8.176091,7.106341,0.125126,0.944615,3.174099,0.160454,4.946228,2.312887,0.300164,248.4086,74.427792,179.559545,207.507046,279.514955,317.742577,80807.778438,72950.905078,13.636968,2.081177,8.421369,6.759126,0.35522,8.425021,7.730254,0.547165,0.097687,3.673944,4.111353,3.469082,11.70509,0.582113,17.178645,8.024708,1.039447,0,0,0,0,0.297479,0.399113,0.243488,0.045566,0.121139,0.130776,0.004721,2.873639,5.676133,6.973684,7.730478,8.457418,8.651752,8.743835,8.840958,8.926119
"85",2.125414,0,5.390748,3.265331,5.123418,0.267331,0.220413,0.003981,0.042937,1.612817,0.07497,2.24712,1.052052,0.136449,237.339742,73.410982,175.505537,219.443638,280.217814,317.650962,80804.591561,72950.905078,11.068855,1.016813,4.053976,3.338718,0.161319,3.719599,3.418232,0.242027,0.044358,1.809682,1.818024,1.531039,6.37582,0.291396,8.558892,4.002364,0.518453,0,0,0,0,0.155371,0.118032,0.139512,0.02351,0.023088,0.108791,0.003409,2.622506,5.664111,7.116559,7.931353,8.550926,8.682311,8.751426,8.834842,8.908544
"86",3.757253,0,4.309276,0.552035,4.275051,0.034227,0.028308,0.000501,0.005423,1.404249,0.061807,1.837151,0.860243,0.111602,226.814384,72.577625,172.212591,230.501354,280.794196,317.668952,80802.201012,72950.905078,10.525364,0.833377,3.292925,2.885653,0.132057,3.020297,2.775871,0.196562,0.036309,1.561469,1.476387,1.243103,5.608697,0.242368,7.103384,3.321765,0.430312,0,0,0,0,0.134057,0.084764,0.119451,0.022228,0.009445,0.102384,0.004662,2.440912,5.491601,7.10538,7.994478,8.658563,8.774684,8.835359,8.909914,8.97577
"87",12.232119,1e-06,10.533723,-1.698392,10.346816,0.186903,0.153264,0.003013,0.030626,3.568095,0.14967,4.336214,2.029289,0.263542,216.797322,70.755891,165.107733,240.340206,282.01273,317.985812,80796.456881,72950.988282,10.017077,1.821719,7.10486,7.556455,0.329726,7.359871,6.757224,0.478456,0.090673,4.082853,3.593916,3.029967,13.144631,0.541192,15.827224,7.395723,0.958192,0,0,0,0,0.124073,0.194926,0.113001,0.015858,0.01234,0.095884,0.002816,2.307367,5.298347,7.069722,8.038402,8.800802,8.933272,8.998687,9.069499,9.131065
"88",31.096546,1.521202,14.307967,-16.788584,8.985437,5.322528,4.526825,0.167135,0.628561,3.193055,0.128451,3.70683,1.732135,0.224968,207.938768,69.394667,159.91206,249.189269,283.029451,318.412006,80791.369213,72951.047733,9.536472,1.530161,5.87001,6.78652,0.284032,6.31564,5.78966,0.40996,0.078111,3.662631,3.079312,2.59998,11.829088,0.466991,13.627431,6.357898,0.823754,0.678446,0.67475,0.169037,0,0.164465,0.188302,0.07469,0.065187,0.008063,0.091206,0.016988,2.183011,5.144012,6.982392,8.030185,8.887167,9.039141,9.110399,9.182958,9.246962
"89",100.880251,62.837549,66.099503,-34.780755,19.177275,46.922233,36.627601,2.401007,7.893626,7.239205,0.281252,7.642067,3.553293,0.461452,245.240227,70.659708,165.340496,250.810576,283.963475,320.005289,80783.113513,72952.973905,9.939742,1.844665,7.058253,15.652808,0.633214,13.278247,12.100931,0.856031,0.174132,8.435908,6.435681,5.47532,14.740709,0.56779,16.569105,7.706337,0.998554,15.174832,13.040016,3.247845,33.907964,0.433258,0.923995,0.300498,0.179367,0.033142,0.220755,0.138468,1.957407,4.892036,6.520065,7.733376,8.978372,9.186603,9.285666,9.369531,9.443766
