"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","QCt13_mean1","QCt14_mean1","QCt15_mean1","QCt16_mean1","QCt17_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"45",99.083,40.5276,117.925484,18.84254,50.236217,67.6892,55.0729,3.8682,8.7481,12.701241,1.049041,23.23991,12.118849,1.127162,208.9638,80.8674,217.2461,257.5854,256.0069,466.4323,81276.3047,72752.4922,16.4268,2.1233,8.929,30.2703,2.5,41.5307,43.3132,2.1974,0.6875,17.3361,22.6454,16.6123,10.4386,0.8626,19.3486,10.0908,0.9386,20.2638,16.2111,4.0528,0,4.183378,5.2627,0.430614,1.414877,1.567755,1.200747,0.030082,0.969398,3.521344,4.403697,5.788907,8.20634,8.610326,8.7995,8.9684,9.1234
"46",48.3165,10.8439,77.182667,28.866211,31.460462,45.7222,40.8735,1.9142,2.9346,7.852921,0.644792,14.61211,7.639753,0.710881,198.3271,79.8374,212.6993,264.6509,256.3083,465.3407,81256.625,72759.3594,16.0587,2.1143,8.8843,18.1969,1.4942,25.3953,26.5551,1.3478,0.4109,10.4192,13.8841,10.1581,10.4403,0.8563,19.1618,10.0195,0.9323,5.422,4.3376,1.0844,0,2.076268,2.5191,0.418017,0.300296,1.020407,0.755572,0.007625,0.704015,3.168581,4.212556,5.68901,7.707073,8.068164,8.2391,8.4019,8.5494
"47",8.4181,0,39.679745,31.261621,16.293075,23.3867,21.0758,0.6151,1.6958,4.083477,0.323596,7.559294,3.958291,0.368416,183.2558,77.8434,204.411,278.8891,257.2573,464.8102,81247.4688,72761.75,15.0713,1.994,8.2883,9.4167,0.7462,13.0739,13.6918,0.6951,0.2052,5.3844,7.1587,5.2296,10.4364,0.8243,18.3693,9.6195,0.8953,0,0,0,0,0.823851,1.036,0.153374,0.095329,0.460263,0.268258,0.003122,1.330357,3.563102,5.1224,6.408362,7.449147,7.69228,7.817,7.9554,8.0797
"48",2.6737,0,22.130934,19.457228,9.128416,13.0025,11.1733,0.2876,1.5416,2.432943,0.181236,4.142125,2.170119,0.202,167.1221,76.3437,198.2561,295.882,258.1198,464.774,81240.4219,72761.75,16.1337,1.4998,6.1549,5.5219,0.4113,7.0496,7.3867,0.375,0.1131,3.1502,3.8621,2.8198,8.542,0.6364,14.1217,7.3985,0.6887,0,0,0,0,0.202355,0.3561,0.044995,0.031932,0.05293,0.117493,0.002583,1.072902,3.425882,5.628166,6.968075,7.540108,7.645578,7.713981,7.8139,7.9029
"49",1.601498,0,5.237551,3.636053,4.974878,0.262676,0.190016,0.006144,0.066518,1.8299,0.066542,2.763005,0.246088,0.069339,155.326597,75.7481,194.792437,307.782174,258.498168,462.544956,81240.640647,72761.750156,11.795499,0.5953,3.463676,3.45274,0.131127,4.519171,0.741877,0.109713,0.036064,1.869593,0.420307,2.054005,6.170259,0.206193,8.751108,0.761764,0.219666,0,0,0,0,12.667698,0.085776,0.338514,0.041442,12.330399,0.295847,0.007429,1.43128,3.817309,5.322054,6.486156,7.353796,7.452252,7.502727,7.582046,7.653298
"50",0.809721,0,3.743727,2.934,3.743621,0.000114,7.3e-05,0,1.7e-05,1.394495,0.04967,2.061738,0.185545,0.052172,145.606301,75.2337,191.825481,317.931928,258.835751,460.925816,81240.749788,72761.750156,9.720306,0.5149,2.966978,2.617857,0.097391,3.35271,0.556734,0.081627,0.026779,1.417591,0.315097,1.52401,5.56332,0.179811,7.580834,0.663617,0.191359,0,0,0,0,0.334169,0.053204,0.213641,0.024429,0.038045,0.271684,0.002918,1.227681,3.648054,5.134679,6.401916,7.313819,7.421874,7.465218,7.531541,7.591036
"51",15.253314,0.068852,12.535341,-2.717969,11.895583,0.639766,0.461741,0.017048,0.160976,4.69072,0.157749,6.312161,0.576886,0.158056,134.554653,73.881936,184.147017,327.060231,259.641003,455.90157,81242.88242,72762.540232,11.086074,1.359018,7.706014,9.864077,0.348676,11.433499,1.902296,0.282859,0.095883,5.330494,1.07843,5.193792,15.350519,0.48139,20.070225,1.773362,0.511509,0.034425,0.027542,0.006888,0,0.268613,0.165726,0.079559,0.025861,0.013348,0.229405,0.001715,0.936207,3.323061,4.929913,6.343059,7.420549,7.554571,7.60369,7.665925,7.720516
"52",36.702153,14.656968,25.228499,-11.473659,17.681162,7.547344,5.778001,0.37477,1.394575,7.186377,0.236693,9.170548,0.853941,0.233599,136.109747,72.454151,175.287319,333.582614,260.693289,448.975981,81246.387338,72763.954917,11.269728,1.860656,10.25936,15.285325,0.529574,16.792501,2.843476,0.4244,0.145633,8.254082,1.612722,7.623747,21.820662,0.674075,27.530834,2.477763,0.714584,1.832595,1.399651,0.432948,10.991778,0.21753,0.262169,0.081694,0.00314,0.02315,0.191241,0.000898,0.74899,3.042892,4.722712,6.246922,7.500871,7.674867,7.734767,7.797188,7.852572
"53",66.167625,55.13899,51.416182,-14.751437,20.338983,31.077197,24.507294,1.581579,4.988321,8.604394,0.276457,10.22169,0.969957,0.266491,168.200212,72.529467,173.018599,338.663673,261.634711,441.848726,81250.309376,72765.783512,13.424029,1.850027,9.970138,18.590052,0.63009,19.017244,3.280493,0.493472,0.173272,10.027602,1.862306,8.62655,22.170468,0.677519,27.017184,2.484831,0.716596,9.69161,7.753291,1.938316,35.981466,0.431851,0.544675,0.034091,0.232355,0.01544,0.184052,0.026465,0.851733,2.79025,4.51647,6.160113,7.577054,7.788527,7.862231,7.931079,7.991606
"54",109.435638,42.557157,88.954239,-20.481392,34.33099,54.623252,41.621686,3.40181,9.599752,14.98873,0.469223,16.804831,1.613777,0.45443,174.78674,74.83445,179.584805,331.562515,262.216805,431.061313,81255.344768,72769.910542,14.69205,1.950725,10.45664,32.538505,1.076007,31.428282,5.495684,0.848391,0.295901,17.511355,3.129614,14.230317,22.952297,0.704405,27.33302,2.580764,0.744185,21.319109,17.055289,4.263823,0,1.131565,1.633921,0.244484,0.488132,0.043569,0.599865,0.058464,0.433086,1.966912,3.047527,4.876018,7.634736,7.940546,8.047189,8.130949,8.20463
"55",129.021421,58.787997,136.594148,7.572736,68.4708,68.123351,51.028049,4.580708,12.514596,29.21996,0.964531,33.946869,3.361367,0.97808,188.624043,78.682102,192.088766,294.089863,261.699089,407.974041,81264.292732,72779.081562,15.556693,2.031157,11.011295,64.347182,2.244234,64.345954,11.653131,1.85991,0.617165,34.595145,6.663525,29.051936,21.014317,0.701413,25.884665,2.579662,0.743914,29.393997,23.5152,5.878801,0,2.303363,5.619176,1.540489,0.790457,0.155441,1.357463,0.008666,0.935721,2.119496,2.669047,4.117505,7.82091,8.264251,8.397389,8.502669,8.596545
"56",113.055232,50.319215,134.371662,21.316427,72.220809,62.150859,47.548467,3.955517,10.646869,29.075264,1.109999,36.93149,3.9462,1.157853,197.111784,81.619103,200.689664,258.218957,260.88353,380.336563,81273.176946,72788.909843,16.671879,2.094913,11.526807,64.3841,2.596203,70.239883,13.760176,2.213258,0.713953,34.726333,7.876057,31.64752,17.488077,0.683022,23.343788,2.534695,0.730996,25.159602,20.127683,5.031921,0,2.565642,6.490538,1.620639,0.636527,0.316131,1.612979,0.019429,0.74381,2.300275,2.789531,4.139692,8.044985,8.505855,8.612929,8.704495,8.791184
"57",96.129966,49.50724,119.793801,23.66382,63.830676,55.963113,42.124623,3.503731,10.334748,24.467196,1.076609,33.269142,3.881033,1.136694,204.535623,84.363181,208.29436,232.673692,260.19092,353.760704,81280.166173,72798.047032,17.329765,2.20668,12.198185,55.403653,2.568304,64.493679,13.827995,2.223184,0.706288,30.003348,7.914435,29.012283,15.369798,0.68897,21.728245,2.580109,0.744186,24.753621,19.802892,4.950725,0,3.812345,7.379896,1.274718,1.535088,0.456272,1.82099,0.011708,0.741024,2.297182,2.798041,4.10863,8.07853,8.568153,8.662128,8.736286,8.810873
"58",44.661652,11.993763,66.05307,21.391426,33.418258,32.63481,27.691585,1.367173,3.576053,12.434477,0.587232,17.532754,2.226269,0.637529,193.4171,83.366259,201.059459,235.23325,260.721889,340.273469,81282.971408,72802.562972,17.11541,2.199791,12.028925,26.914328,1.33889,32.428706,7.550506,1.183216,0.368195,14.633824,4.307705,14.590389,14.358838,0.676942,20.061128,2.547026,0.734747,5.996882,4.794027,1.202857,0,1.285583,2.146366,0.642315,0.029368,0.339327,0.916881,0.003745,0.378041,1.770246,2.380958,3.686064,7.39902,7.967618,8.108545,8.212802,8.311044
"59",14.217501,2.522797,45.577391,31.359887,24.287341,21.290045,18.543154,0.667889,2.079002,9.283024,0.431557,12.447732,1.658022,0.467012,178.764309,81.440873,190.437557,242.715038,261.583042,331.273396,81285.091956,72805.537264,15.914201,2.188196,11.620495,20.381306,0.998751,23.328702,5.694727,0.879715,0.274656,11.085373,3.243233,10.496288,14.932339,0.686506,19.604633,2.582636,0.745039,1.261394,0.998593,0.262806,0,1.28133,1.55927,0.094211,0.396749,0.176876,0.707713,0.020317,0.376648,1.718462,2.457601,3.778673,7.006577,7.580352,7.747295,7.86868,7.976608
"60",3.559482,0,28.863355,25.303879,18.124252,10.739099,8.693263,0.26073,1.785104,7.134776,0.322385,9.06184,1.258299,0.346959,161.843442,78.957238,177.717194,257.224546,262.95671,325.335676,81287.746331,72806.376248,16.920863,2.483641,12.720362,15.50451,0.737443,16.800655,4.272533,0.645328,0.202797,8.435862,2.426663,7.562699,18.330279,0.802959,22.293502,3.013597,0.869384,0,0,0,0,0.589794,0.832762,0.156463,0.146323,0.120848,0.322621,0.001716,0.760573,2.299307,3.428694,4.713004,6.839748,7.313114,7.469271,7.5889,7.690914
"61",1.440975,0,8.773818,7.332848,8.084077,0.689747,0.522562,0.017663,0.149516,3.290528,0.143226,3.937887,0.5595,0.152937,148.655704,77.621992,171.087578,270.222095,263.770157,323.045911,81288.249997,72806.457421,13.187728,1.335254,6.629637,7.021013,0.321307,7.16731,1.86611,0.278319,0.088356,3.8192,1.058299,3.226544,10.641378,0.443397,12.106723,1.660184,0.478851,0,0,0,0,0.208245,0.233577,0.071723,0.003905,0.046867,0.157498,0.000741,0.672182,2.491404,3.807212,5.104356,6.82766,7.199578,7.329698,7.437265,7.527985
"62",4.505942,0.0026,5.478247,0.972311,5.42905,0.049206,0.035387,0.001321,0.012498,2.311217,0.095358,2.555739,0.366855,0.099879,137.144362,76.696492,166.577207,281.508833,264.345843,321.786305,81288.127342,72806.457421,11.512649,0.9259,4.511306,4.876809,0.211443,4.596502,1.209983,0.179518,0.05814,2.651024,0.685776,2.069004,7.924621,0.312591,8.475395,1.170292,0.337478,0.0013,0.000917,0.000374,0,0.164973,0.109497,0.02939,0.008139,0.015975,0.140858,0.002305,0.572434,2.382146,3.829645,5.229707,6.905421,7.221715,7.329852,7.424758,7.504257
"63",18.169775,0.181818,10.420232,-7.749543,9.285074,1.135164,0.842286,0.040533,0.252344,4.105912,0.160415,4.23788,0.613284,0.16759,126.110016,75.278681,159.746775,290.978939,265.212932,319.970661,81288.620545,72806.506404,11.125257,1.444881,6.894269,8.767391,0.360743,7.729025,2.050535,0.306224,0.0992,4.749941,1.163071,3.478009,13.070894,0.488218,13.330509,1.860107,0.536618,0.090911,0.063837,0.027074,0,0.163858,0.180012,0.022752,0.026007,0.009101,0.128751,0.004226,0.482724,2.244473,3.788787,5.276696,7.036585,7.345079,7.445455,7.531204,7.601699
"64",32.500316,25.45035,23.714789,-8.785528,13.342679,10.372105,8.054127,0.633609,1.684364,6.041849,0.23335,5.962129,0.867963,0.237399,138.325576,74.136281,152.621913,297.867187,266.319123,317.725145,81290.188435,72806.654607,10.656783,1.921992,8.923264,12.980342,0.527481,10.93425,2.916407,0.436176,0.145055,7.034184,1.654487,4.921147,18.21126,0.672642,17.947689,2.522972,0.72801,2.589141,1.807323,0.781818,20.362429,0.169855,0.295402,0.054762,0.029661,0.013368,0.12682,0.002906,0.490083,2.145609,3.730704,5.281135,7.150935,7.472917,7.572573,7.653015,7.719579
"65",83.158866,55.133699,58.397825,-24.761038,17.84082,40.557008,30.568578,2.416037,7.572391,8.423082,0.314792,7.683851,1.110206,0.308882,165.05023,75.512123,156.364332,301.580849,267.140065,315.542674,81292.160779,72807.354841,13.250848,1.80116,8.238674,18.045323,0.710148,14.06005,3.723717,0.566552,0.195282,9.760839,2.116805,6.321186,17.43343,0.634159,16.693451,2.352003,0.679011,15.514013,12.265821,3.248191,25.192609,0.241486,0.479269,0.139989,0.003936,0.024379,0.213157,0.000449,0.287991,2.014979,3.340959,4.937577,7.207946,7.566993,7.679852,7.763603,7.834112
"66",105.679827,44.915664,90.674021,-15.005812,37.491417,53.182595,39.693996,3.419414,10.069192,17.716522,0.657748,16.146907,2.308872,0.661383,173.237661,78.124029,164.825676,286.779966,267.338876,310.792644,81293.858821,72811.641954,14.270417,2.018841,9.365719,38.740871,1.517051,30.180336,7.923372,1.24486,0.41719,20.908432,4.521871,13.54541,18.675994,0.691497,17.991349,2.564839,0.740056,22.466135,17.833717,4.632418,0,1.264478,2.379393,0.48314,0.450212,0.055498,0.758768,0.008822,0.434422,1.396533,2.066065,3.554894,7.229413,7.737186,7.897255,8.004123,8.094855
"67",125.379608,60.740947,118.899084,-6.480538,56.018694,62.880375,45.341408,4.208007,13.330954,25.394556,1.024988,24.938782,3.607059,1.053315,188.278392,82.078961,179.001396,255.281051,266.703358,300.986664,81296.408598,72818.765394,15.329776,2.119564,10.120217,57.266481,2.437088,48.056346,12.793233,2.051164,0.670197,30.930739,7.319638,21.534564,16.978421,0.691517,17.616831,2.577881,0.743845,30.370471,24.295961,6.074511,0,2.928593,5.664301,0.773842,1.451584,0.158393,1.31862,0.160351,0.893447,1.983535,2.425131,3.679228,7.463262,8.017537,8.180617,8.297138,8.398703
"68",123.046536,57.448254,120.726818,-2.319719,59.205379,61.521437,45.042814,4.006471,12.472141,25.007697,1.161292,27.647296,4.164917,1.224178,200.42263,85.600314,191.037653,225.678321,265.789348,286.607927,81298.88523,72826.566094,16.579856,2.223478,10.943021,57.458899,2.803883,54.133556,15.035062,2.426507,0.77107,31.145346,8.609458,24.231219,14.587648,0.685115,16.808511,2.577396,0.743807,28.724128,22.979305,5.744829,0,4.184456,7.538041,0.829697,2.043632,0.320885,1.819942,0.004393,0.830662,2.291449,2.715689,3.921913,7.76539,8.282163,8.405705,8.498749,8.585251
"69",89.406554,42.560519,98.001174,8.59463,45.797406,52.203771,39.644612,3.128584,9.430581,18.376493,0.94851,21.943439,3.506234,1.022738,204.381711,87.586687,196.523976,212.89287,265.470327,273.977447,81299.894139,72833.008285,17.321111,2.301936,11.505627,41.958296,2.275777,42.646006,12.556264,2.011534,0.625839,22.832237,7.183318,19.083217,13.078631,0.680167,15.938074,2.579396,0.744495,21.280256,16.991938,4.288317,0,3.281583,5.402417,0.480956,1.403284,0.37142,1.506879,0.070271,0.584234,1.987549,2.488211,3.728745,7.606364,8.155996,8.281642,8.370309,8.455654
"70",43.080344,13.179683,61.750916,18.670574,29.396862,32.354055,27.205392,1.422899,3.725768,11.670737,0.619345,14.058098,2.36882,0.679866,193.976333,86.640466,190.284594,216.083263,266.007409,266.336417,81299.982967,72836.651014,16.995213,2.314162,11.461231,25.614078,1.429795,26.254955,8.140045,1.280189,0.393193,13.967853,4.646105,11.754355,12.783929,0.677637,15.299541,2.578809,0.744425,6.589845,5.221869,1.367971,0,1.483728,2.322212,0.485104,0.280405,0.298884,0.904441,0.00207,0.343461,1.607852,2.180049,3.422154,7.110553,7.707012,7.864404,7.975715,8.077635
"71",21.518228,4.878446,41.876628,20.358411,19.263725,22.612902,19.350894,0.798514,2.463498,7.862981,0.405267,8.984324,1.568066,0.443083,180.522341,84.962432,181.684401,225.934468,266.946452,262.125338,81300.675862,72837.8968,15.893212,2.183204,10.534247,16.903674,0.916633,16.433778,5.275094,0.814769,0.252075,9.218284,3.004193,7.361795,12.755346,0.650488,14.342444,2.473277,0.714388,2.439266,1.934078,0.505185,0,0.685836,0.962768,0.253414,0.00652,0.158783,0.520503,0.001239,0.369673,1.61161,2.36965,3.651334,6.761984,7.33994,7.508197,7.630866,7.73794
"72",2.023989,0,18.187376,16.163382,9.554436,8.632942,6.967964,0.219313,1.445666,3.985853,0.197302,4.368956,0.786269,0.216065,163.558596,83.164474,173.246806,242.985021,268.026176,260.302984,81300.998749,72838.016411,16.963739,1.79796,8.437584,8.619795,0.448584,8.031681,2.654188,0.398996,0.123361,4.702236,1.506637,3.601488,11.41676,0.548867,11.921748,2.08293,0.601003,0,0,0,0,0.358917,0.396864,0.058078,0.084379,0.069993,0.204542,0.00087,0.577527,2.080146,3.225346,4.560532,6.660495,7.111927,7.249981,7.360158,7.453222
"73",2.577439,0,4.413248,1.835803,4.008752,0.40449,0.30111,0.010993,0.092384,1.767592,0.080997,1.752251,0.322169,0.085754,151.678277,82.274606,169.149778,255.372046,268.603795,259.792667,81300.776092,72838.016411,11.880329,0.889911,4.09702,3.723854,0.178842,3.141721,1.05834,0.153234,0.049182,2.03309,0.598127,1.416419,6.240609,0.275981,5.962632,1.058028,0.298143,0,0,0,0,0.152867,0.083938,0.022977,0.012613,0.018051,0.122198,0.001747,0.516859,2.110763,3.389499,4.819739,6.756061,7.127941,7.238023,7.327768,7.401519
"74",7.732178,0.010977,5.437549,-2.294635,5.194523,0.243016,0.178865,0.006433,0.057714,2.380171,0.104042,2.199939,0.401128,0.109247,140.412448,81.202522,164.293304,266.618629,269.284422,259.322972,81300.44266,72838.027505,11.271297,1.073462,4.860631,5.046347,0.231809,3.967663,1.329818,0.197549,0.06375,2.74409,0.753804,1.780151,8.03465,0.338208,7.271764,1.278223,0.368744,0.005641,0.004247,0.001392,0,0.143358,0.103261,0.016995,0.018906,0.009092,0.115363,0.001767,0.465054,2.016214,3.371048,4.867261,6.860184,7.215957,7.319249,7.399391,7.464227
"75",15.604743,0.276831,6.612495,-8.99225,5.768683,0.843813,0.635993,0.042932,0.164892,2.723304,0.114242,2.38029,0.432372,0.118471,129.819047,80.124355,159.393334,276.738524,269.983975,258.977338,81300.092971,72838.040083,10.731817,1.12279,4.993714,5.77397,0.254915,4.293245,1.434865,0.21461,0.070099,3.133482,0.814004,1.92311,8.920119,0.360399,7.695346,1.345362,0.391053,0.138566,0.093902,0.044672,0,0.124708,0.111164,0.025898,0.007752,0.006927,0.110023,0.000721,0.439287,1.891063,3.297758,4.828808,6.935098,7.300991,7.404885,7.481421,7.543466
"76",39.572209,40.442772,28.996715,-10.575496,11.872449,17.12427,12.675728,0.811408,3.637138,5.745925,0.233556,4.783245,0.871424,0.238297,155.43312,78.897436,152.735709,285.337402,271.205663,258.589398,81299.803357,72838.098364,11.702726,2.058826,8.951663,12.363712,0.528401,8.758589,2.930922,0.438408,0.145314,6.70765,1.662746,3.927766,17.116416,0.670618,14.300406,2.517728,0.727166,3.243215,2.387847,0.855366,34.796479,0.151479,0.260941,0.036351,0.035762,0.009054,0.106663,0.005254,0.41715,1.826768,3.246849,4.779228,7.02468,7.422993,7.535845,7.612003,7.673512
"77",67.423261,27.589914,53.744726,-13.678548,15.866697,37.878025,28.158943,1.915289,7.803791,7.935167,0.310429,6.192032,1.119216,0.309858,159.783978,78.851403,151.563455,290.910315,272.253721,258.628874,81300.95601,72838.365002,13.575158,2.062981,8.819204,17.130193,0.705187,11.384748,3.779291,0.573012,0.193925,9.276637,2.147504,5.103252,17.814411,0.679118,14.436916,2.543003,0.73441,11.006005,8.720632,2.285374,9.260288,0.189607,0.522443,0.149976,0.029895,0.015801,0.143916,0.002195,0.578222,1.903537,3.173748,4.682918,7.081236,7.518133,7.647078,7.729766,7.796853
"78",111.569474,46.884546,89.221052,-22.3484,30.275113,58.945948,42.103429,3.751875,13.090641,15.23411,0.588457,11.776045,2.082778,0.593724,169.32719,81.616767,160.944388,280.93778,272.700083,258.738506,81300.591877,72841.148752,13.899057,2.123464,9.172492,33.362234,1.358552,21.995893,7.151478,1.118423,0.373601,18.026548,4.079031,9.846094,17.872357,0.687656,14.635338,2.573028,0.742962,23.956653,18.964952,4.991704,0,1.154374,1.781597,0.175643,0.464666,0.039638,0.65006,0.052826,0.314518,1.202219,1.878034,3.316368,7.064546,7.63026,7.805951,7.911521,7.99886
"79",124.59537,56.836376,112.181378,-12.413994,48.644019,63.53735,45.778838,4.161442,13.597051,23.541841,0.969668,19.688107,3.440661,1.003745,182.893156,85.102684,173.844557,254.20412,272.329415,256.586323,81300.461332,72846.795311,14.852253,2.206309,9.825708,51.742837,2.246022,36.908453,11.876131,1.899437,0.617659,27.963405,6.792812,16.501327,16.545314,0.686221,14.620525,2.576434,0.743992,28.418521,22.726209,5.692319,0,1.334705,3.912175,1.249453,0.321923,0.128491,0.884294,0.004931,0.691701,1.607803,2.061195,3.275141,7.179855,7.809716,8.004067,8.129146,8.234978
"80",106.032877,47.601304,105.623693,-0.40919,46.773208,58.85049,43.789154,3.662899,11.398434,21.225469,0.974271,19.994713,3.54285,1.035911,190.842543,87.601038,182.505708,233.882401,271.985707,251.398567,81300.17828,72852.569378,15.85128,2.26176,10.379362,46.891692,2.266253,37.634743,12.284953,1.968773,0.623221,25.418543,7.028431,16.820907,14.514322,0.673285,14.211016,2.54404,0.734786,23.800647,19.040521,4.76013,0,1.559356,4.037165,1.072244,0.313627,0.205933,1.039801,0.087325,0.53936,1.706069,2.184682,3.398814,7.234143,7.856709,8.041366,8.166191,8.275367
"81",81.978942,38.835226,91.019566,9.040625,40.801853,50.217727,37.684159,2.975764,9.557807,17.841717,0.882913,17.878784,3.252146,0.946291,193.956572,89.194171,187.097867,221.372993,271.892583,245.554382,81299.629296,72857.855394,16.303567,2.342558,10.88972,40.054182,2.084531,34.158273,11.449575,1.828572,0.573245,21.766554,6.547643,15.265978,13.636106,0.678254,14.049858,2.575271,0.74386,19.420855,15.484504,3.936347,0,2.150992,4.078607,0.644153,0.803821,0.242679,1.104501,0.064236,0.543697,1.701802,2.200565,3.421878,7.196427,7.822671,8.002446,8.123046,8.229674
"82",38.971092,12.93597,56.609671,17.638585,26.592334,30.017348,24.52623,1.350403,4.1407,11.343706,0.579957,11.811376,2.221467,0.635827,184.421336,88.185546,181.378024,223.557054,272.544623,241.402351,81298.77602,72860.647735,16.003206,2.349465,10.846991,25.018654,1.345275,22.153514,7.668195,1.203405,0.369949,13.625873,4.375625,9.907852,13.252847,0.676377,13.728742,2.574597,0.743772,6.481215,5.137721,1.343491,0,1.378323,2.040816,0.265297,0.357093,0.229483,0.791749,0.001838,0.30388,1.401579,1.99242,3.248621,6.864911,7.50237,7.692031,7.824086,7.939485
"83",3.360924,0,22.643692,19.282769,12.318615,10.325074,8.398274,0.263911,1.66289,5.263802,0.263259,5.438621,1.059926,0.293007,169.501097,85.88637,171.047446,237.737256,273.899233,239.647773,81298.939061,72860.827892,14.920234,2.299188,10.330596,11.415582,0.599694,10.019672,3.589474,0.542926,0.16492,6.226018,2.039049,4.488189,13.850195,0.676153,13.521922,2.568293,0.74197,0,0,0,0,0.341533,0.557587,0.134149,0.033677,0.097068,0.210781,0.001552,0.632472,1.859541,2.864607,4.157484,6.630109,7.191535,7.365242,7.49448,7.603606
"84",2.312389,0,12.544808,10.232427,6.937092,5.607724,4.476753,0.152245,0.97872,3.081163,0.146343,2.964134,0.585349,0.160098,154.211305,84.301872,164.129354,253.61251,274.918244,238.963369,81298.438352,72860.848907,15.289787,1.584487,6.918129,6.569993,0.327841,5.370901,1.950906,0.290914,0.090155,3.579955,1.106364,2.40696,10.430883,0.478372,9.484778,1.81025,0.522995,0,0,0,0,0.205363,0.214265,0.065443,0.006216,0.050163,0.148967,0.000788,0.522764,1.988709,3.174663,4.539185,6.628406,7.079172,7.218587,7.32314,7.408695
"85",1.856933,0,2.362989,0.506051,2.20195,0.161041,0.113226,0.004773,0.043039,1.013337,0.045368,0.912385,0.181498,0.049352,144.657831,83.716521,161.614916,263.701742,275.318215,238.835296,81298.333586,72860.848907,9.553477,0.58535,2.514451,2.066874,0.097304,1.582206,0.580433,0.085446,0.026761,1.125055,0.328661,0.709321,4.176582,0.179434,3.543172,0.677368,0.195694,0,0,0,0,0.12506,0.041566,0.026286,0.002122,0.012069,0.110856,0.000533,0.448351,1.852037,3.133647,4.577396,6.697482,7.107183,7.222358,7.306863,7.373985
"86",3.734747,0,2.071928,-1.662809,2.038996,0.032939,0.024084,0.000859,0.007997,0.961355,0.041483,0.826669,0.164866,0.04462,136.076083,83.162604,159.255854,272.768673,275.700274,238.7669,81298.261633,72860.848907,8.58176,0.553927,2.359056,1.958816,0.088903,1.432517,0.526754,0.077308,0.024448,1.065374,0.298159,0.642272,4.146837,0.171189,3.374572,0.645382,0.186459,1e-06,1e-06,0,0,0.106979,0.03215,0.021013,0.001667,0.003863,0.101448,0.00045,0.401712,1.702262,3.021383,4.529242,6.791789,7.198652,7.30247,7.376763,7.43509
"87",12.933443,0.001497,3.658371,-9.275078,3.474223,0.184139,0.133403,0.005065,0.045674,1.70545,0.070443,1.356313,0.268696,0.073321,126.704104,82.442023,156.216417,281.712495,276.157633,238.789356,81298.009759,72860.848907,9.372714,0.720778,3.039978,3.577198,0.155296,2.419891,0.882222,0.131232,0.042708,1.942221,0.500165,1.084573,5.649331,0.22477,4.424969,0.84623,0.244485,0.001405,0.001096,0.000308,0,0.099146,0.056724,0.017583,0.003167,0.002349,0.09363,0.000899,0.364462,1.586889,2.915372,4.442157,6.84976,7.293756,7.407701,7.479427,7.535398
"88",29.551804,3.901659,13.379522,-16.172281,6.88647,6.49305,4.66162,0.545712,1.285709,3.472218,0.138048,2.617618,0.517261,0.141334,119.042942,81.924963,152.011966,289.439793,276.946872,239.038106,81297.588594,72860.877112,9.612002,1.295149,5.377146,7.456467,0.311571,4.779549,1.736026,0.259457,0.085685,4.043545,0.984771,2.14184,10.641197,0.408662,8.035259,1.535468,0.443634,1.977661,1.193364,0.784303,0,0.13938,0.15492,0.01142,0.047036,0.002404,0.08995,0.00193,0.354259,1.502562,2.831002,4.393998,6.919775,7.403326,7.532394,7.608461,7.666273
"89",59.714388,50.823791,58.948808,-0.765585,15.170658,43.778149,25.980282,2.939781,14.85808,7.898415,0.306462,5.575039,1.089228,0.301509,148.217596,82.737742,150.670255,292.777601,278.102354,240.115079,81297.874759,72861.073282,11.192508,2.17498,8.810511,16.991221,0.693079,10.205731,3.66471,0.555124,0.1906,9.200512,2.082159,4.571438,18.131902,0.685954,13.491478,2.569371,0.742599,17.330232,12.775696,4.55453,40.224356,0.130386,0.396848,0.138444,0.027676,0.005849,0.096857,0.025277,0.544527,1.475393,2.72454,4.277914,7.035353,7.556479,7.693596,7.770596,7.829474
