"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"25",0,0,0.00246370337975873,0.00245942918564281,0.00246458122326297,0,0,0,0,0.000659147750944927,6.07279078173999e-05,0.0011097633745419,0.000580581387468451,6.03022689155548e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612866052233111,0,0.00131941064284189,0.00187683889623597,0.00614744514560169,0.00160078863140149,0.000119341628287971,0.0273020171489954,0.0568736826110054,0.0685157445298878,0.0145764169226539,0.00130928116602856,0.000104924215075011,0,0,0
"26",0,0,0.00278512571574879,0.00278612344277556,0.00278024851734187,0,0,0,0,0.000772985161957244,6.40312423743327e-05,0.00123277792571958,0.000653731325901266,6.79497734887594e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832334741082049,0,0.00233309522594628,0.002089069920159,0.00869296586646672,0.00126398599915529,0.000506254816662458,0.0300861485461904,0.0582936431553496,0.0995715791414762,0.0206651118427834,0.00175788670185699,0.000163580517967627,0,0,0
"27",0,0,0.00340618036023698,0.00341013507241591,0.00340699458778733,0,0,0,0,0.000971772825429072,7.31609544260242e-05,0.00150080786326036,0.000795605988469735,8.17485674665117e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974775830225554,0,0.00274796141151799,0.00211983871122691,0.0107247049828747,0.001476610916247,8.18720361480663e-05,0.0300666882348911,0.0626053708607021,0.0949653015367171,0.0238309700883858,0.00230621010545551,0.000207853386556539,0,0,0
"28",0,0,0.00141956886327358,0.00142382469696122,0.00141873289603891,0,0,0,0,0.000413899904944529,4.8783173121478e-05,0.000623346297061769,0.000326326353347175,3.66666666666626e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604631777083032,0,0.000202337352064329,0.00301185854900125,0.00623980534208165,0.00129113957965102,0.00013095993681468,0.0333953290751926,0.0530861163915326,0.0584470196421554,0.0179998629624413,0.00229356059480019,0.000246746506325551,4.29234695997552e-05,0,0
"29",0,0,0.00543873304839603,0.00543214106643562,0.00542675154426968,0,0,0,0,0.00165728145412352,0.000116341538305779,0.00232009469503719,0.00122303604677749,0.000115049396505856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199266070287133,0,0.00346008860165649,0.00711708791599769,0.0227246161861555,0.00405762482148352,0.00261782236589764,0.0281850355022417,0.0647398625034815,0.0512048837238374,0.0121521442593894,0.00175415351251092,0.000226524019285074,1.73787284352423e-05,4.97569851955083e-05,0
"30",0,0,0.0072619402894597,0.00725481790455714,0.00725855287912096,0,0,0,0,0.0021865657312255,0.00015216949614025,0.00312730739057603,0.00164571405398227,0.000152501034936037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236787954196418,0,0.00189202980094838,0.00775064278859267,0.0263343033768398,0.00689381064814846,0.00190688571532568,0.0268545527054558,0.0530576098084512,0.0356525093822655,0.00778707365841728,0.00115478801237954,0.00017002376542135,4.19114024646929e-05,0,0
"31",0,0,0.00641694914765817,0.00641175341214724,0.00640868854672286,0,0,0,0,0.00183145220295727,0.000138534902432257,0.00282895847629585,0.00148114718029549,0.000141603372669971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373650591793289,0,0.00216531333025542,0.0119019409333015,0.0405639703170041,0.00564830322246684,0.00142811453010993,0.0151462768035614,0.0276183189096284,0.0185665523907043,0.00477414120470103,0.00069080833927811,0.000112146188864392,1.71446607997366e-05,0,0
"32",0,0,0.0110591100067511,0.0110702759722154,0.0110739046702809,0,0,0,0,0.00293408719651755,0.000237858713686877,0.0050369522410669,0.00262575030162139,0.000240325957101086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395024348949057,0,0.00851852852802808,0.00685621232713424,0.0404612179822365,0.00639158687872447,0.000654960867055229,0.0166369935548901,0.0272388472404744,0.0132020615164007,0.00280713718794062,0.000421985446635097,7.95124029461725e-05,1.71446607997366e-05,0,0
"33",0,0,0.00998834350934182,0.00998955333123441,0.00998755159529533,0,0,0,0,0.00249311678690171,0.000210672324434935,0.00464003265401254,0.00242510522525003,0.000227367455006123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411902467616161,0,0.00702730144910304,0.00749207419594706,0.0436032827510346,0.00643935963627227,0.000951092407538178,0.0168050007889066,0.027479139930375,0.0121215518475119,0.00206363315978926,0.000270801280154517,5.92461054423381e-05,0,1.96946385566473e-05,0
"34",0,0,0.00915786414823669,0.00915752883388474,0.00915601717478994,0,0,0,0,0.00224469633050026,0.00019488406291896,0.00427913082366735,0.00224009289129172,0.000209134821914881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286428071955317,0,0.00312890386460489,0.0101753334147344,0.0324179245062501,0.00804870144492234,0.00202203917475464,0.0222554969943303,0.0543535923840412,0.0259237318636298,0.0039051243206326,0.000282420991007493,2.42878362538996e-05,0,0,0
"35",0,0,0.00579002093469835,0.00579207190646801,0.00579114126677266,0,0,0,0,0.00143998597075094,0.000117941091270594,0.00269130492925319,0.00141443174869522,0.000135060779434345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137009821958615,0,0.00329241552663087,0.00493433026372528,0.0157783319009253,0.00444213287109294,0.00108550179245091,0.0340449738796294,0.129199497524588,0.0488924324461879,0.00855355198237264,0.00056762040951055,4.55161199105055e-05,0,0,0
"36",0,0,0.00407800753488085,0.00407784405307658,0.00407860777890463,0,0,0,0,0.00106877585029881,9.01401826337919e-05,0.00186780701098987,0.000974076096834467,9.79589689408828e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988573934636365,0,0.00238161709768804,0.00260422558721223,0.0104345403503572,0.0027427176303805,0.00010039819709436,0.0433306606518439,0.115135648039584,0.0742791225817534,0.0154640923602148,0.00119463235543258,9.36089005523027e-05,0,0,0
"37",0,0,0.00329798515166556,0.00329562596558678,0.00329877173346308,0,0,0,0,0.000899719372635143,7.15979233376497e-05,0.00147356641512962,0.000772687164734516,7.3656313546439e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671266434631307,0,0.00192371142757058,0.00169903686323348,0.00647396425162459,0.00190068435309522,0.000649844581263843,0.0287458099010741,0.0698363825471561,0.0972811913885711,0.019872927094747,0.0017197636083738,0.000148565531573527,0,0,0
