"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"45",84.7062,34.5159,106.411727,21.705511,54.9378756,51.4739,39.4889,4.0703,7.9146,13.489072,1.2539656,25.6378806,13.31787,1.239085,168.3489,220.9206,198.4945,247.721,278.0381,467.7534,81267.0078,72770.0312,17.3938,2.2173,8.1833,32.237,2.9965,45.939,47.7258,2.422,0.824,18.5544,24.9528,18.3756,17.2579,13.8064,3.4516,0,4.6852994,5.9805,0.5406008,1.5196042,1.8562858,1.3094128,0.035462,1.1918758,3.7975452,4.6352286,5.8970742,8.3453614,8.7319314,8.8983,9.0423,9.1729
"46",39.248,7.0954,70.4691458,31.2211554,34.2120834,36.2571,30.4782,2.6355,3.1434,8.241243,0.7648756,16.0527704,8.3737216,0.779474,155.3134,219.4324,193.2403,253.6014,278.1343,466.0607,81245.3438,72777.8047,16.5833,2.1983,8.0927,19.1235,1.7749,27.9369,29.1457,1.4798,0.4881,11.006,15.2388,11.1748,3.5477,2.8382,0.7095,0,2.4039882,2.8622,0.4832982,0.3147108,1.2222794,0.866999,0.0080516,0.7087946,3.2803324,4.2116696,5.5884772,7.7360338,8.0913236,8.2447,8.3851,8.5111
"47",6.3846,0,34.8001286,28.4155446,17.264948,17.5352,14.153,1.2103,2.1719,4.1387514,0.3715268,8.1155796,4.2439332,0.3951562,140.1478,217.3222,185.6566,267.1196,279.0708,465.1851,81235.9375,72780.4922,15.1656,2.1103,7.5838,9.5486,0.8571,14.0422,14.6864,0.7459,0.2357,5.4874,7.6788,5.6169,0,0,0,0,1.0192422,1.1617,0.1711866,0.1009808,0.5867846,0.3314816,0.0033764,1.3162232,3.803312,5.1016962,6.2317258,7.3512974,7.597284,7.707327,7.8246,7.9284
"48",1.9274,0,20.6505374,18.7231032,11.0652604,9.5853,7.2918,0.6989,1.5946,2.8259292,0.2384566,5.0886766,2.6641142,0.248087,124.316,215.472,179.1976,283.1943,280.0933,464.9392,81228.9141,72780.4922,15.8319,1.8495,6.459,6.4946,0.548,8.7684,9.1812,0.4663,0.1507,3.7227,4.8005,3.5074,0,0,0,0,0.3501962,0.597,0.0859748,0.0702384,0.1447614,0.1351962,0.0041976,1.6185914,4.0152402,5.8981632,6.8678354,7.3798194,7.4770254,7.5328,7.6161,7.6895
"49",1.152205,0,5.5224084,4.3702036,5.126429,0.3959786,0.209483,0.0410464,0.1454486,1.2714154,0.0540108,2.561874,1.149358,0.0897692,112.0161052,214.6307,175.9495688,296.2651904,280.6982668,464.1393026,81226.1289366,72780.522402,12.299879,0.8410948,3.2480914,2.602897,0.1095708,4.0793432,3.5046618,0.1493692,0.0301326,1.4597748,1.8195464,1.7113022,0,0,0,0,6.3935168,0.0792464,0.258025,0.042942,6.127067,0.2234962,0.006199,1.5799278,4.1844032,6.0248768,7.2646844,7.8094124,7.8588362,7.8889878,7.9547428,8.0147524
"50",0.6966098,0,3.196162,2.499556,3.196053,0.0001064,3.86e-05,3.8e-06,4.16e-05,0.8057564,0.0332012,1.5847676,0.7164356,0.0558928,102.3389354,214.0355,173.6870218,306.6948288,281.1377986,463.680096,81225.7102972,72780.5232148,9.6771766,0.5936,2.262558,1.6011652,0.065259,2.45794,2.1215104,0.0903396,0.0179456,0.8974128,1.1014082,1.0313694,0,0,0,0,0.250906,0.0417822,0.1752688,0.025054,0.0270604,0.1987862,0.002858,1.4566218,4.0162546,5.8105812,7.3771338,8.0671778,8.1096728,8.1257108,8.1769838,8.2241774
"51",12.1836694,0.0501084,11.510913,-0.6727588,11.1720062,0.338906,0.1722268,0.0394568,0.1272222,3.0464716,0.1211352,5.389043,2.4256194,0.1897314,91.894018,212.428303,167.5924806,316.7963072,282.2600994,462.3737306,81220.2760792,72780.971678,10.4699716,1.6319048,6.0945378,6.712046,0.2654148,9.22728,8.0170452,0.3420028,0.072989,3.7583582,4.1624256,3.871229,0.0250528,4e-07,0.025052,0,0.233291,0.1956162,0.0936974,0.0448058,0.0099424,0.1785432,0.0020758,1.2970274,3.7867552,5.6429064,7.4458186,8.3004212,8.3653384,8.3831434,8.4282248,8.4685514
"52",29.6468706,22.4092414,19.9130206,-9.7338498,16.2272336,3.6857888,2.2109772,0.7369824,0.7378288,4.605337,0.1801232,7.6744412,3.4937314,0.2735968,102.8754416,211.283974,160.2702178,324.7209846,283.60417,460.9024434,81212.5394034,72782.3648728,10.461837,2.0481384,7.3850128,10.229349,0.3982376,13.2471568,11.6543256,0.4976624,0.1095162,5.7246534,6.0511106,5.5585994,0.9665442,0.0628372,0.9037074,20.4824984,0.1923202,0.3030224,0.1125662,0.0056104,0.0210128,0.1657016,0.001272,1.2483916,3.6605672,5.509908,7.4093438,8.4232622,8.5265128,8.5553426,8.6016928,8.6448798
"53",56.97592,47.5312926,46.0561996,-10.9197186,22.27945,23.7767516,16.2150964,2.7064002,4.8552544,6.595644,0.254544,10.2990258,4.7568172,0.3734182,127.3352472,211.7364564,159.8935126,331.1164614,284.7757358,459.5425544,81202.3584094,72786.744875,13.7691198,2.0514732,7.1753482,14.8589992,0.5716204,18.0341472,16.1067996,0.689138,0.1571988,8.310764,8.36351,7.5679664,9.3183386,6.8111862,2.5071544,28.9792268,0.5586802,0.680409,0.0412656,0.2647474,0.0152428,0.2786874,0.0285214,0.8742138,3.291235,4.9593092,7.0211642,8.5177198,8.6727528,8.7244894,8.7807516,8.8324238
"54",92.9078242,45.6827672,97.788648,4.8808278,54.9742286,42.8144254,28.240424,4.2717892,10.3022132,16.1361342,0.6393142,25.2812018,11.9722578,0.9453224,135.2440542,214.1652218,170.4827186,317.391727,285.1446718,456.635266,81175.0091252,72799.3370018,14.9325766,2.13951,7.6839146,36.6684566,1.4495546,44.6704886,40.9275154,1.7596734,0.3986276,20.5075788,21.2556146,18.7472206,22.8418926,18.2735126,4.5683778,0,1.6249452,2.9409066,0.6189826,0.6208152,0.0891282,0.915004,0.0237676,0.8240502,2.2254756,3.1709124,5.247609,8.4995794,8.869863,8.9961256,9.0895652,9.1740998
"55",108.3661848,59.694718,142.5926964,34.2265076,93.1655928,49.4271026,31.7464066,4.859342,12.8213542,25.7597642,1.1311158,43.2164432,21.3641508,1.6941146,148.8791514,217.9638134,186.0579522,282.9601382,284.3911942,450.9015834,81124.6617522,72820.8118144,16.2122652,2.1708718,8.3026648,59.2756394,2.5987722,77.3861266,74.013837,3.192796,0.7146602,33.2088044,38.4436768,32.5105954,29.8473616,23.8778866,5.9694732,0,2.4797906,7.1480662,2.1850366,0.8749858,0.2628522,1.3419556,0.0093292,1.67349,3.1028356,3.7217552,5.4102186,8.872502,9.298045,9.4345546,9.5489174,9.652829
"56",96.6082038,51.4202842,137.0753228,40.4671222,93.6845736,43.3907476,28.218493,4.1774368,10.9948174,23.6147396,1.1839324,44.1800506,22.8883818,1.8174698,156.9983202,220.9520694,197.7923116,255.3351906,283.509814,443.4059044,81069.5377986,72843.1694388,17.5909964,2.1664366,8.821107,54.3617664,2.7227798,79.2736318,79.3836502,3.428968,0.7487662,30.543053,41.2348572,33.350846,25.7101406,20.5554612,5.1546782,0,2.6879698,7.2699234,1.9576658,0.624438,0.483244,1.5802872,0.0176084,1.3542698,3.284967,3.8892248,5.4222804,9.1027434,9.523523,9.636521,9.7406432,9.8394176
"57",83.7188952,47.7050726,131.3560728,47.6371842,92.371697,38.9843786,25.1572284,3.7687538,10.0583962,21.5103472,1.2097566,44.0211716,23.7405664,1.8898532,162.5034164,223.590063,207.2979858,233.0280702,282.5736092,434.885179,81010.3220626,72866.3404562,18.3474414,2.235314,9.473533,50.4608116,2.8362934,80.5289316,83.8915728,3.6277396,0.7799796,28.4299462,43.5782734,33.9178656,23.8525344,18.9792188,4.8733162,0,4.4960562,9.2394026,1.810965,1.8456998,0.7112022,1.9391566,0.011399,1.3409528,3.3522722,3.9576368,5.4103436,9.255439,9.6792312,9.7693924,9.8536736,9.9376792
"58",45.7508576,17.249431,68.923475,23.1726144,44.8088082,24.1146648,17.2234472,2.3784194,4.5128012,9.8532694,0.575612,21.5012326,11.9337144,0.9449816,153.0066406,223.494297,204.4835072,238.6326354,283.1346544,430.6088616,80981.3638584,72878.0374528,18.1215062,2.183495,9.3514642,22.195187,1.294862,37.8238002,40.4861246,1.7465044,0.3560852,12.5185374,21.0289898,15.9484354,8.62472,6.5369922,2.087724,0,1.561611,2.4661818,0.7016316,0.0217676,0.563691,0.976152,0.0035398,0.6334438,2.3704908,3.076343,4.5782218,8.3772788,8.901467,9.0458038,9.1641956,9.2761554
"59",15.0996184,5.480025,45.5853772,30.4857546,29.7154232,15.8699518,11.6700702,1.6739884,2.5258916,6.7524454,0.3793914,14.0565688,7.9023498,0.6246672,139.0501262,222.2213874,196.887002,249.7179536,284.182407,428.3514106,80962.02642,72885.8777938,16.6965192,2.2437766,9.365664,15.311548,0.8594378,24.9017368,26.987857,1.162188,0.2363448,8.6272196,14.0169116,10.5063588,2.7400096,1.7691504,0.970864,0,1.2994542,1.5772668,0.1804796,0.3677712,0.2578278,0.673854,0.0198732,0.5968954,2.1982824,3.0317594,4.5614434,7.8862588,8.4168702,8.5793364,8.7098856,8.826985
"60",3.9478288,0.004736,27.4588584,23.5110268,19.0425444,8.4163146,5.5855612,0.7979484,2.032806,4.4939742,0.2371062,8.8833224,5.0317958,0.396342,121.7509052,219.6302876,186.4959182,267.7354918,285.8557498,427.2752864,80950.777421,72889.7064518,17.3015942,2.5922438,10.3923084,10.0631082,0.5300478,15.5494616,16.9680254,0.7284932,0.1457618,5.661509,8.8118352,6.5648952,0.0023684,0.0012248,0.0011438,0,0.552315,0.6731006,0.1619158,0.1058794,0.15424,0.2921918,0.0015264,1.0038352,2.6616228,3.8481268,5.3918614,7.7324776,8.149911,8.2802744,8.3928094,8.4898142
"61",1.5866334,0,8.011534,6.4248984,7.4898354,0.5216984,0.2919222,0.0542344,0.1755418,1.85417,0.0922622,3.4363006,1.9534734,0.1536342,108.743564,218.2338894,181.0945194,282.261854,286.8396662,427.0161754,80944.8986894,72889.78414,13.0073416,1.3964212,5.4014066,4.0913158,0.2030276,5.9280722,6.4888534,0.2781818,0.055832,2.298941,3.3696102,2.5040896,0,0,0,0,0.1546778,0.16361,0.0775734,0.004296,0.0377452,0.1126606,0.0010952,1.0233056,2.9120478,4.2960028,5.8448628,7.812171,8.1149052,8.1987282,8.2802746,8.3493802
"62",4.7264232,0.0104288,7.680912,2.954488,7.6193894,0.0615266,0.0303568,0.0070104,0.0241604,2.0040778,0.094858,3.4208136,1.9466288,0.1530048,97.5701138,216.8136184,175.7275254,294.5945866,287.8415608,426.9538612,80939.5615478,72889.8380154,11.1786648,1.4247916,5.367705,4.4277704,0.20901,5.9084958,6.471548,0.2774186,0.0574772,2.4854698,3.3606132,2.4969158,0.0052146,0.0007022,0.0045122,0,0.1406726,0.138505,0.0477704,0.0184676,0.0115452,0.1106552,0.00155,0.9556316,2.9247398,4.421619,5.9989604,7.9678784,8.2157668,8.271747,8.3354142,8.3889108
"63",17.551003,8.576093,13.3397586,-4.2112448,11.9320668,1.407694,0.632768,0.1628884,0.6120352,3.3011878,0.149233,5.255846,2.9910888,0.2347126,95.3726862,214.9849392,168.5505626,305.3238518,289.179567,427.131965,80932.0642062,72890.1478428,10.6136964,1.9658168,7.1997762,7.380901,0.3329972,9.187519,10.0673082,0.4307422,0.0915732,4.138105,5.2274856,3.8813146,0.1607728,0.0229926,0.1377794,8.762505,0.1853242,0.2919644,0.0634024,0.0608354,0.011381,0.1131046,0.0091198,1.0231998,2.9215132,4.4493446,6.0345384,8.0994652,8.3468116,8.3971818,8.4544596,8.503649
"64",33.5186686,43.7186528,24.3768914,-9.1417768,16.1346184,8.242274,4.6339754,0.9259462,2.6823482,4.6556818,0.204131,6.9879528,3.9751108,0.3117446,124.1110216,213.7509246,162.3768414,315.495923,290.538275,427.693353,80922.9089056,72892.3984678,12.713101,2.134297,7.5406726,10.4035746,0.4553154,12.212225,13.3764428,0.571816,0.1252142,5.8280858,6.945537,5.1590962,2.3317076,1.4037802,0.9279222,41.7890398,0.1986268,0.4150702,0.1344986,0.0462832,0.023306,0.1290372,0.0022206,1.0524926,2.8639918,4.3626836,5.9772216,8.167757,8.444932,8.5062724,8.5651,8.6167772
"65",77.589361,37.0513678,67.5220028056112,-10.0879983967936,32.5401372745491,34.9767174,22.7251804,4.6657914,7.5857472,9.6717877755511,0.419082965931864,13.9261943887776,7.90545410821643,0.617618236472946,128.4882272,217.8279082,168.3430804,315.1526332,291.2179474,429.2464752,80903.938861,72900.1560014,14.1484662,1.8869836,6.5954744,21.3711984,0.9242794,24.0747274,26.3133666,1.125113,0.254176,11.9648456,13.6629836,10.1695392,18.5309274,12.5659152,5.9650118,0,0.510838677354709,0.846875,0.39524128256513,-0.00193927855711423,0.0545724,0.458102204408818,0.00500541082164329,0.0195076152304609,1.87363987975952,2.88071042084168,4.49979579158317,7.9812346,8.5008464,8.629492,8.7151636,8.791449
"66",91.6849554,47.9815286,104.622131462926,12.9263250501002,64.9902795591182,39.6253002,25.2116556,4.5669072,9.8467386,18.6370160320641,0.842104809619239,28.2662583166333,15.9900973947896,1.2548,137.4422814,221.6738854,178.7187316,295.7306576,291.096982,431.1599372,80864.4894074,72915.7522654,15.036713,2.111893,7.6572384,42.4331034,1.9160862,50.3483564,54.8622316,2.35295,0.5269248,23.771899,28.4899446,21.2670782,23.9910006,18.0330614,5.9579362,0,1.42669879759519,3.82636,1.04025611222445,0.415572144288577,0.1908812,0.819860721442886,0.00589058116232465,1.06555811623246,2.29970921843687,2.97423567134269,4.36365230460922,8.1576877755511,8.68762905811623,8.9398755511022,9.06483607214429,9.17077374749499
"67",101.3875306,56.2184826,139.787446693387,38.3875366733467,95.8370635270541,43.943257,27.7207388,4.438486,11.7840306,25.4042104208417,1.27623486973948,42.9337404809619,24.3066529058116,1.91622104208417,149.2747998,225.2456104,192.562559,261.3217258,289.9884156,430.4608964,80802.807967,72939.1676888,16.276728,2.2135302,8.4801384,59.4974454,2.9900488,78.688732,85.8439082,3.6911936,0.822264,33.4067344,44.5829912,33.2412634,28.1093582,22.3240758,5.7852824,0,4.27143086172345,9.1147402,1.61219378757515,2.08967635270541,0.4316358,1.74924929859719,0.292613627254509,2.00977915831663,3.54438476953908,3.96717775551102,5.15481663326653,8.84155871743487,9.29541022044088,9.50022585170341,9.61733026052104,9.71627114228457
"68",100.2621786,54.9634524,145.712226052104,45.4411947895792,102.884531863727,42.8242836,27.1546054,4.3081676,11.361513,24.2314016032064,1.4007006012024,47.7410338677355,27.3494663326653,2.16192284569138,159.2146488,228.7446956,205.1591448,230.6998622,288.5750194,425.0504734,80732.0991412,72965.3362978,17.5418848,2.2558108,9.1302614,57.6316436,3.3308422,88.7742622,97.9846266,4.2204084,0.9159828,32.4724214,50.8914986,37.5144762,27.4817256,21.7268584,5.7548674,0,6.44412184368738,11.8944098,1.66121563126253,3.13916613226453,0.837071,2.46620961923848,0.00627334669338677,1.7825498997996,3.93793647294589,4.39890521042084,5.61496412825651,9.44396793587174,9.80158597194389,9.85517775551102,10.0073078156313,10.0769014028056
"69",82.872208,45.053954,116.398383166333,33.5191364729459,78.864276753507,37.5276864,24.3389454,3.931569,9.2571728,17.0489607214429,1.08071963927856,37.2686955911824,21.7478216432866,1.71808016032064,163.2913846,231.6178804,212.8431648,219.0893176,287.9861252,419.1458286,80676.0447038,72986.252577,18.4502346,2.2964774,9.6732928,40.0787044,2.5409574,68.5610858,77.040688,3.3201898,0.6987634,22.6420184,40.0144282,28.9843664,22.5269778,17.3573214,5.1696546,0,4.73074769539078,8.0865962,1.16546633266533,1.89334248496994,0.9164324,1.91913567134269,0.110683166332665,1.21044468937876,3.27588376753507,3.87101943887776,5.18264629258517,9.16269378757515,9.58917394789579,9.66187995991984,9.80565110220441,9.88243607214429
"70",44.4839492,18.592693,70.0634350701403,25.5715893787575,45.9471490981964,24.112188,17.0177746,2.952772,4.14164,9.6779002004008,0.617851703406814,21.7563931863727,12.8811214428858,1.01388236472946,154.4496296,232.5899344,209.1658376,225.3115242,288.541114,415.7597846,80643.7757198,72998.4062504,18.1381112,2.3023982,9.699251,21.960752,1.4021206,38.6763962,44.055316,1.8946146,0.385582,12.410112,22.8802384,16.359428,9.2965422,6.0220798,3.2744654,0,2.17483126252505,3.0898136,0.736460120240481,0.357871142284569,0.7100028,1.10553246492986,0.00373246492985972,0.668155110220441,2.49158917835671,3.14181022044088,4.46094148296593,8.30852284569138,8.83219519038076,8.96356873747495,9.14236633266533,9.25189539078156
"71",22.8229026,8.2008334,45.1071915831663,22.2778170340681,27.393893987976,17.7123838,12.7320264,2.2276288,2.75273,5.98891523046092,0.363456513026052,12.8044559118236,7.63771543086172,0.599356112224449,141.7592654,232.4267182,202.7219258,237.7501696,289.523941,414.2532302,80625.1622498,73005.4603754,16.7907842,2.1034366,8.6041174,13.2718738,0.8051062,22.2447876,25.5124548,1.0946466,0.2214046,7.4893452,13.2488196,9.4138914,4.1006428,2.1603768,1.940265,0,1.01380400801603,1.1272806,0.363976152304609,0.00371763527054108,0.34122,0.66820621242485,0.00386633266533066,0.404555911823647,2.29982024048096,3.07549158316633,4.37561943887776,7.70978617234469,8.23916372745491,8.39315190380761,8.58605911823647,8.70636913827655
"72",2.2961064,0,21.6323817635271,19.3361591182365,14.4045961923848,7.2350242,4.6384022,0.7035132,1.8931116,3.24831402805611,0.183024448897796,6.66992725450902,3.99086452905812,0.312464529058116,124.2228238,230.18424,193.8491608,257.3017868,291.025156,413.640631,80614.7785156,73007.9029068,17.5364394,2.2424672,8.872776,7.1939522,0.4048184,11.5806684,13.3184656,0.571151,0.1113264,4.0514976,6.9162478,4.9025188,0,0,0,0,0.406886773547094,0.4777468,0.178053106212425,0.0339236472945892,0.1040984,0.268658316633267,0.00192364729458918,1.15469318637275,2.9300006012024,4.0833498997996,5.37681042084168,7.55460480961924,7.94794288577154,8.08901563126252,8.23323066132265,8.32793346693387
"73",2.8201554,3.64e-05,7.43457995991984,4.61442004008016,7.05202384769539,0.3827358,0.200221,0.0401598,0.1423514,1.73676713426854,0.0894006012024048,3.17488056112224,1.90239318637275,0.148585571142285,111.0681822,228.7067834,188.1938448,272.5052554,292.0843126,413.5869926,80609.076079,73007.9593128,13.1546614,1.477479,5.655329,3.8279502,0.1966398,5.4819048,6.3110788,0.270488,0.0540778,2.1508084,3.2772566,2.3213892,1.8e-05,5.6e-06,1.2e-05,0,0.185801402805611,0.1571196,0.0602236472945892,0.0425080160320641,0.0202074,0.123048096192385,0.00190981963927856,1.19410200400802,3.16882685370741,4.48473687374749,5.82927895791583,7.73383306613226,8.01874749498998,8.12530721442886,8.22743847695391,8.28804889779559
"74",7.9920852,0.0476366,9.13567054108217,1.14399058116232,8.84834268537074,0.287601,0.1456654,0.0318748,0.11006,2.31173306613226,0.112859919839679,3.90386112224449,2.3369623246493,0.182923847695391,99.2570054,226.9983964,181.7632154,285.9092532,293.3037322,413.7351502,80602.1369984,73008.0875472,11.8349946,1.7281768,6.4346532,5.1243116,0.249556,6.777667,7.7967544,0.3353556,0.0686282,2.8762678,4.049287,2.8692298,0.023819,0.0040138,0.0198056,0,0.179357314629259,0.1938418,0.0545809619238477,0.0397807615230461,0.015913,0.123629458917836,0.00148256513026052,1.16157955911824,3.16746132264529,4.56247795591182,5.94048637274549,7.87627595190381,8.12303466933868,8.21809919839679,8.30934549098196,8.36308416833667
"75",15.0494916,5.8747912,11.1027871743487,-3.94545531062124,10.2060434869739,0.8970326,0.4405768,0.1321502,0.3243084,2.77900360721443,0.130083366733467,4.43608076152305,2.65302845691383,0.20785250501002,94.3688586,225.262342,175.0167322,297.409431,294.6064432,414.084783,80594.8132822,73008.301063,10.6061632,1.8706378,6.7686406,6.1546798,0.287423,7.6960696,8.8453076,0.3807828,0.079042,3.4516576,4.594006,3.25796,0.1579294,0.0222074,0.135723,5.630896,0.145191182364729,0.226195,0.095709619238477,0.0096937875751503,0.014775,0.120699198396794,0.00182424849699399,1.12003106212425,3.09870320641283,4.54031983967936,5.948649498998,7.96339298597194,8.21261322645291,8.30554448897796,8.39451342685371,8.44796813627254
"76",41.8927336,51.2740676,27.6902022044088,-14.1995076152305,15.5353953907816,12.1510638,7.3012056,1.6205116,3.2293474,4.43145671342685,0.20035631262525,6.63443647294589,3.9588498997996,0.31030120240481,129.7033518,224.701725,168.8976744,308.3401096,295.989641,414.9359864,80585.7929836,73010.2691576,12.94895,2.150702,7.5195164,9.8603596,0.4449234,11.5638842,13.2645418,0.571508,0.1223572,5.52581,6.8894532,4.8937394,3.0701392,1.4421416,1.6279982,46.2698468,0.217355511022044,0.4078174,0.165728456913828,0.0418392785571142,0.0221888,0.15328496993988,0.00209859719438878,0.974068937875752,2.89469519038076,4.25995571142285,5.79960561122244,8.0113254509018,8.30024428857715,8.41301523046092,8.50870921843687,8.56944288577154
"77",71.027808,31.6415658,64.7895963782696,-6.26337303822938,31.5452736418511,33.2418722,22.1966852,4.3619236,6.6832644,9.24808289738431,0.411044668008048,13.3430046277666,7.91927203219316,0.623867002012072,130.8391674,227.6851022,172.2739132,310.1633978,296.8886674,417.0057074,80566.3878578,73017.6747808,14.6849616,2.126954,7.3342098,20.5149484,0.9089212,23.155969,26.4392564,1.1440704,0.2499534,11.491257,13.73446,9.7942316,15.8297926,10.7176662,5.112125,0,0.626283903420523,1.0093926,0.351803018108652,0.0147812877263581,0.0778248,0.533206639839034,0.00131931589537223,0.493038430583501,1.9041199195171,2.79623581488934,4.29338249496982,7.71969418837675,8.36086132264529,8.53764448897796,8.65911102204409,8.74434188376754
"78",99.195878,53.4361584,105.496988128773,6.25608993963783,61.5587132796781,43.9193756,27.8548292,4.7657856,11.2987564,17.6167688128773,0.81084185110664,26.3847754527163,15.5179923541247,1.22833521126761,142.1324036,231.4770274,185.1838506,293.5234232,296.90268,420.1438692,80527.45086,73032.6124836,15.4248436,2.1899438,7.8262422,40.219325,1.8474564,47.1238258,53.3556066,2.317958,0.508052,22.5410586,27.7208828,19.921663,26.7197902,20.7375566,5.9822332,0,1.73589557344064,3.7352218,0.782754325955734,0.654732595573441,0.197058,0.882914084507042,0.0270158953722334,0.853356539235412,2.18074949698189,2.83577565392354,4.15655291750503,7.87769054325956,8.42548591549296,8.80582676056338,8.96706981891348,9.08300845070423
"79",102.380643,57.0529716,133.245403822938,30.7874845070423,88.341914889336,44.8731256,28.2959378,4.499432,12.0777536,23.6354585513078,1.18955533199195,38.9527122736419,22.758960362173,1.80522555331992,153.987359,235.0032988,199.366631,265.231245,296.1172194,421.5453874,80470.6279842,73053.7245638,16.6715202,2.258557,8.5588316,53.8612606,2.705163,69.4203818,78.0933886,3.4007128,0.7439198,30.2448542,40.577015,29.3383596,28.5264824,22.7416226,5.7848594,0,1.78442655935614,6.312642,2.26771951710262,0.113653118712274,0.4450752,1.22302092555332,0.00676237424547284,1.61600120724346,3.10187464788732,3.57975513078471,4.76797484909457,8.39094004024145,8.90736016096579,9.24642555331992,9.4025106639839,9.51653762575453
"80",94.0736334,50.3172026,122.149004233871,28.0076010080645,80.8605717741935,41.254813,26.4736862,4.2426672,10.5384564,19.7110155241935,1.09765987903226,36.7990802419355,21.5408961693548,1.71192258064516,161.3604088,238.2419104,210.2004364,247.1884422,295.509029,419.6547738,80416.7291708,73073.8550946,17.7855504,2.2221252,8.8640182,45.0258122,2.4968772,65.6910928,74.0098434,3.2261238,0.6866416,25.343772,38.4566798,27.7646412,25.1586002,19.697845,5.4607544,0,2.17141189516129,5.74066,1.63249899193548,0.148866935483871,0.6161988,1.40137842741935,0.0601195564516129,1.19359455645161,3.03810987903226,3.59216653225806,4.83917600806452,8.55147782258065,9.04913911290323,9.35137439516129,9.48668951612903,9.5925377016129
"81",77.3252132,41.9523308,108.507958467742,31.1440850806452,72.1555727822581,36.3275838,23.7224002,4.0054566,8.5997244,16.7776919354839,0.986256451612903,33.2397377016129,19.5924608870968,1.5594310483871,163.9224478,241.07481,216.3470326,236.7295116,295.2267804,416.8583228,80366.842626,73092.5583746,18.4141352,2.3472968,9.6493186,38.8747192,2.2775024,60.2055044,68.3132944,2.9785216,0.626314,21.9120888,35.4969826,25.448488,20.976181,15.7959218,5.1802602,0,3.21343044354839,6.1431338,1.19731068548387,1.09365383064516,0.6493212,1.46522197580645,0.103982661290323,1.1479689516129,2.94642600806452,3.51966552419355,4.78011875,8.51294858870968,9.04056290322581,9.24194838709677,9.45959254032258,9.56869254032258
"82",42.43185,19.450562,67.7198695564516,25.2860429435484,43.9809342741936,23.7306082,16.4154334,3.2724818,4.0426898,9.88874717741935,0.586272782258065,20.4171203629032,12.1258429435484,0.962957258064516,155.5299508,242.6800124,212.377678,242.3739798,295.912047,414.7801214,80336.3744058,73104.1105468,18.117779,2.3727884,9.7166446,22.545979,1.3316436,36.3992224,41.5899114,1.8103316,0.3662012,12.7113972,21.6096066,15.3922244,9.725416,5.7473874,3.9780308,0,2.17731975806452,2.886031,0.469925806451613,0.539634677419355,0.5886344,1.04430141129032,0.00309697580645161,0.622351209677419,2.28446330645161,2.93023830645161,4.22860745967742,7.92931633064516,8.51285987903226,8.68502923387097,8.97272116935484,9.09986935483871
"83",3.9971102,0.0001716,24.9120411290323,20.9146213709677,17.1328411290323,7.7715412,5.186807,0.7050908,1.8796432,3.84892620967742,0.216011693548387,7.94901512096774,4.74413891129032,0.37475060483871,138.9199962,240.306295,202.9693304,260.2320798,297.4542556,414.0153834,80325.4348608,73107.7292808,16.6100438,2.3737522,9.4083842,8.5165386,0.4755304,13.7618898,15.7862818,0.684291,0.1307704,4.796197,8.2010712,5.8239456,8.58e-05,3.16e-05,5.46e-05,0,0.575553427419355,0.6383258,0.254197177419355,0.0145895161290323,0.1950232,0.364365524193548,0.00236290322580645,0.886465322580645,2.57410201612903,3.55609254032258,4.83615967741935,7.47388225806452,7.98773346774194,8.19060846774194,8.42282056451613,8.5478560483871
"84",2.649333,0.0025484,16.3996002016129,13.7501397177419,11.2732169354839,5.1275964,3.1753456,0.5119796,1.4402728,2.7113560483871,0.14139939516129,5.11982822580645,3.05925,0.241385282258065,122.290945,238.1613234,194.7645712,279.4022278,298.9678216,413.8127872,80317.8382348,73108.5477512,16.6303276,2.1458008,8.2052608,5.9871402,0.310333,8.8417248,10.1521764,0.439288,0.0853428,3.3657194,5.2737686,3.7430522,0.001274,0.0004934,0.0007816,0,0.255276411290323,0.2951086,0.144898588709677,0.00470927419354839,0.0792572,0.170692137096774,0.00153185483870968,1.1194189516129,2.94444032258065,4.18054455645161,5.48035927419355,7.46798870967742,7.84987681451613,8.06666209677419,8.2097252016129,8.29537056451613
