"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","QCt13_mean1","QCt14_mean1","QCt15_mean1","QCt16_mean1","QCt17_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"45",93.0002,35.1337,128.357853,35.357623,62.495168,65.8626,54.3313,3.7206,7.8108,14.341859,1.34738,29.6924,15.656054,1.457485,202.0594,103.778,205.1382,226.6228,258.8615,459.6437,81214.3047,72769.3516,15.9799,2.005,8.4545,34.5826,3.2484,53.6795,56.6052,2.8743,0.8933,19.9138,29.596,21.4718,9.2761,0.8726,19.0973,10.0726,0.9377,17.5668,14.0535,3.5134,0,5.714771,7.5095,0.749699,1.694751,2.559065,1.460947,0.037672,1.5367,4.313741,5.074774,6.114149,8.61196,8.973966,9.1071,9.2212,9.3249
"46",43.6462,7.6558,85.00486,41.358698,39.718388,45.2865,40.8465,1.8893,2.5507,8.8685,0.841376,18.984967,10.084208,0.939331,190.4139,102.5626,199.8745,229.9838,258.5776,456.789,81189.5469,72780.4141,15.4735,1.9812,8.326,20.7354,1.9673,33.2912,35.366,1.7969,0.541,11.9455,18.4916,13.3165,9.0748,0.8604,18.7478,9.9607,0.9278,3.8279,3.0623,0.7656,0,3.19193,3.7368,0.636334,0.352431,1.80974,1.029758,0.008454,0.924005,3.64984,4.434743,5.561048,7.786897,8.115101,8.2392,8.3566,8.4625
"47",7.2446,0,43.718632,36.47406,20.955409,22.7632,20.3546,0.6773,1.7313,4.655376,0.428774,10.024407,5.348474,0.498374,175.9439,100.6772,192.0834,241.7812,259.1906,455.299,81177.3516,72784.2812,14.47,1.8854,7.791,10.7466,0.9898,17.355,18.5193,0.9413,0.2722,6.1828,9.6832,6.942,9.0561,0.8312,18.0158,9.6143,0.8959,0,0,0,0,1.630201,1.6278,0.250609,0.109027,0.956517,0.564665,0.004716,0.874369,3.827725,4.775748,5.731589,7.151591,7.3756,7.4605,7.5656,7.6598
"48",2.2569,0,27.771827,25.51491,15.186699,12.5851,10.5431,0.3651,1.6769,3.564054,0.308824,7.139556,3.818415,0.355847,160.4461,98.6404,183.8525,257.5923,260.2097,454.5726,81170.3906,72784.2812,15.4978,2.0367,8.2308,8.2228,0.7125,12.3538,13.2143,0.6717,0.1959,4.7185,6.9094,4.9415,10.6021,0.9188,19.7994,10.5892,0.9868,0,0,0,0,0.66976,0.9494,0.125351,0.056511,0.369388,0.243865,0.003399,1.474614,4.615226,5.785918,6.455198,7.043165,7.114172,7.1432,7.2141,7.278
"49",1.20757,0,16.295998,15.088425,15.860283,0.435713,0.305228,0.019824,0.11066,2.71338,0.094298,6.20288,6.644299,0.205424,141.164323,97.401,178.702184,275.81506,261.055055,458.314308,81151.234999,72789.23531,19.28179,1.2398,5.150277,6.39299,0.20919,11.286861,22.265609,0.373641,0.057525,3.727016,11.300941,5.043451,8.403821,0.291776,17.79507,19.113693,0.615366,0,0,0,0,7.297899,0.733195,0.265819,0.046775,6.869724,0.381422,0.007101,1.584826,4.555937,5.798412,6.613527,7.298376,7.344488,7.368887,7.434588,7.497293
"50",0.652932,0,10.373501,9.720563,10.373399,0.000103,5e-05,1e-06,3e-05,1.845066,0.061101,4.019823,4.314331,0.133094,124.206065,96.5501,175.231497,292.09686,261.643393,460.819928,81138.253515,72791.671093,16.958263,0.8509,3.470692,4.268431,0.133112,7.188146,14.198178,0.237402,0.036605,2.486541,7.205919,3.211104,6.143803,0.202881,12.335261,13.257043,0.426918,0,0,0,0,0.490506,0.405502,0.190516,0.03808,0.109482,0.342924,0.003934,1.161746,4.013803,5.657099,6.621547,7.374105,7.39962,7.40198,7.448842,7.49448
"51",11.441613,0.029215,21.224545,9.782924,20.928908,0.295624,0.183828,0.013842,0.097956,4.018268,0.12679,7.980099,8.539178,0.264586,109.304252,95.035688,169.160224,303.666103,262.649397,466.484584,81113.696722,72798.333985,14.916417,1.521783,6.078779,9.656565,0.287192,14.769613,29.182825,0.490832,0.078978,5.621978,14.812291,6.599861,11.690183,0.368267,22.340061,23.995555,0.772965,0.014605,0.007466,0.007136,0,0.504271,0.967477,0.139019,0.105545,0.078707,0.320019,0.004623,1.348378,3.87062,5.641701,6.799724,7.653677,7.705082,7.71909,7.768212,7.816578
"52",27.165265,7.798728,32.906801,5.741542,28.610739,4.29606,3.031525,0.552586,0.711953,5.668676,0.175965,10.832358,11.572916,0.360822,102.90274,94.080649,162.537855,310.311718,263.739927,474.450902,81080.799536,72807.748908,13.230223,1.754133,6.793256,13.641466,0.399168,20.07516,39.598386,0.670902,0.109775,7.940714,20.101097,8.973696,13.953286,0.43232,26.197122,28.066326,0.90441,0.970014,0.170871,0.799149,5.858685,0.559065,1.372209,0.270402,0.027631,0.15901,0.372419,0.002958,1.217129,3.774914,5.374756,6.740544,7.855149,7.954281,7.989743,8.048219,8.106518
"53",51.218581,55.992069,70.079979,18.861394,47.345317,22.73466,16.803564,1.86066,4.070439,9.656125,0.300256,17.84593,18.93809,0.60492,135.487081,94.743495,161.420153,308.882216,264.543645,488.116905,81025.04555,72825.112107,15.501139,1.766527,6.594865,23.791572,0.69761,33.896352,66.386687,1.152374,0.191846,13.850362,33.71191,15.169605,14.022974,0.435253,26.471179,28.170202,0.908419,7.920498,5.488365,2.432136,40.208796,2.331331,3.675398,0.100231,0.929317,0.205081,1.196941,0.103518,0.606279,2.283105,3.20543,5.11718,8.18458,8.451388,8.540232,8.631215,8.718668
"54",91.121405,41.401886,132.140028,41.018628,90.264312,41.875718,29.934219,2.992584,8.948915,17.757602,0.582972,34.636103,36.10513,1.18251,138.754439,97.023336,170.964124,288.837934,264.739292,512.656639,80916.731954,72858.502735,17.433568,1.86033,7.016711,44.778132,1.385519,67.321693,129.469366,2.31008,0.381014,26.087243,65.774215,30.159161,13.857233,0.45303,27.984551,29.297873,0.946118,20.700937,16.560753,4.140189,0,4.558948,10.653273,1.781298,1.758665,0.633256,2.167024,0.078551,1.466794,3.182727,3.73119,5.413506,9.37481,9.758685,9.856151,9.962783,10.060972
"55",111.999929,57.834288,179.599502,67.599562,127.202423,52.397066,36.307261,3.951744,12.138067,22.542,0.834388,50.70505,51.41323,1.707759,149.32904,100.887261,186.573292,257.353705,264.361549,541.333165,80761.180938,72906.631484,18.342543,1.919519,7.524534,57.638224,2.009511,99.9202,186.843409,3.390035,0.55262,33.649521,94.947216,44.770131,12.244279,0.450925,28.67268,29.232282,0.946075,28.917149,23.133715,5.783426,0,7.291587,19.135894,4.294215,2.169364,1.591331,3.530891,0.050553,2.454189,4.916567,5.279364,6.780418,11.552094,11.832138,11.79281,11.801296,11.811742
"56",100.262213,56.600247,182.860124,82.597897,134.275439,48.584682,33.089795,3.70968,11.785209,20.781462,0.882942,55.7358,55.036645,1.838593,157.986034,104.606281,201.268988,232.3085,263.895366,564.137445,80596.322656,72958.362657,19.643132,1.941007,7.944372,52.923841,2.11603,109.340298,199.045925,3.634213,0.581911,30.986418,101.158368,48.98019,10.309355,0.435743,28.574412,28.367748,0.92056,28.30012,22.640098,5.660025,0,7.837713,19.847683,4.658369,0.766818,3.150377,3.920514,0.038493,2.116141,5.196452,5.664893,7.330426,13.228005,13.489418,13.318467,13.191597,13.088772
"57",88.738496,50.952898,180.814311,92.075814,140.594096,40.220221,26.567432,3.577528,10.075271,19.29021,0.929499,60.241181,58.183298,1.949904,162.910262,108.49961,212.143457,210.804356,263.331532,582.510582,80416.266953,73015.481483,20.552203,2.053659,8.65496,51.019079,2.309339,122.562252,218.345156,4.008946,0.635071,29.958509,110.976594,54.904506,9.236246,0.442011,29.758059,28.915383,0.940938,25.476449,19.529451,5.946996,0,14.363817,27.092652,4.196652,3.835075,5.139695,5.389042,0.037905,2.172118,5.359637,5.902441,7.768992,14.782314,15.111264,14.845867,14.586215,14.372201
"58",55.480683,26.629995,109.710577,54.229878,82.364177,27.346397,19.66895,3.338905,4.338537,10.361384,0.523023,35.948983,34.393907,1.136872,155.767471,112.09612,211.979912,213.764638,263.732855,590.533238,80316.52414,73047.530234,20.457778,1.909829,7.972177,25.756357,1.222078,68.729154,121.246713,2.187882,0.336073,15.143758,61.6079,30.768044,7.861944,0.394706,26.977587,25.88506,0.843495,13.315003,7.808656,5.506347,0,7.166226,9.400242,2.134405,0.154257,4.419014,2.592962,0.01037,0.692928,3.165256,3.785188,5.526291,12.26545,12.991208,12.957348,12.821723,12.716458
"59",19.879907,9.864838,80.552337,60.672429,64.691849,15.860484,12.250132,1.755815,1.854535,8.242469,0.402942,28.275805,26.891447,0.879178,141.627564,112.460628,205.647353,221.359679,264.634448,596.705981,80238.410541,73072.947736,19.072334,2.170543,8.729945,20.532156,0.943394,54.163203,95.019997,1.693076,0.259433,12.064235,48.27189,24.234883,9.018136,0.439789,30.23961,28.796512,0.940134,4.932421,2.397349,2.535069,0,5.227505,7.168673,1.241343,0.599965,2.525751,2.101788,0.054642,0.719314,2.870307,3.398519,4.897396,10.411815,11.251872,11.383412,11.382719,11.385137
"60",5.924443,0.146155,56.279658,50.355211,47.691115,8.588546,6.827911,0.424096,1.336541,6.254689,0.288261,20.806992,19.707745,0.633423,122.083341,109.992654,195.961075,235.952462,266.109227,601.244959,80182.801796,73091.597891,19.617305,2.505886,9.721424,15.121419,0.655113,38.666342,67.600297,1.181114,0.180154,8.873772,34.331647,17.28612,11.168673,0.515736,35.534316,33.632039,1.09984,0.073082,0.035155,0.037923,0,3.439003,3.942436,1.07891,0.257328,1.65956,1.522108,0.012333,0.994553,3.308363,3.934157,5.161858,8.747672,9.446657,9.631424,9.717137,9.789688
"61",2.433482,0.000514,26.14245,23.708979,25.620512,0.521952,0.33571,0.026284,0.159952,3.480514,0.150467,11.136901,10.51903,0.333582,107.449549,108.138326,188.996882,249.577185,267.350416,603.756227,80153.753667,73100.891873,14.634057,1.854468,6.964299,8.251941,0.335135,20.296713,35.400221,0.608572,0.092162,4.835585,17.973967,9.068489,9.008803,0.390887,26.919196,25.37129,0.829721,0.000259,0.000118,0.000138,0,1.431626,1.475808,0.678064,0.07305,0.782651,0.575924,0.024011,1.169673,4.543275,5.375151,6.188658,7.989421,8.449605,8.599456,8.698428,8.782377
"62",6.426592,0.026729,24.710163,18.283581,24.562613,0.147561,0.085258,0.011289,0.051016,3.517578,0.144264,10.60202,9.982767,0.315976,94.587922,106.373601,182.506468,260.966627,268.542384,606.341511,80126.578672,73109.602734,12.874994,1.775902,6.492625,8.244899,0.317638,19.090195,33.186463,0.569713,0.087351,4.826823,16.849603,8.529282,9.285278,0.382209,26.291726,24.698331,0.808066,0.013361,0.002194,0.011167,0,0.74925,1.242939,0.987569,0.103719,0.306092,0.339437,0.01576,0.970967,4.594961,5.699233,6.496763,7.758108,8.051378,8.170085,8.267257,8.350659
"63",23.645907,32.402608,33.874022,10.228109,30.677622,3.196401,1.539862,0.246525,1.410006,4.72082,0.186473,13.102286,12.277059,0.390996,113.826303,104.78577,175.871707,269.452962,269.743965,610.007228,80092.510312,73120.80977,12.706522,1.906212,6.774116,11.28,0.4187,24.060409,41.606096,0.719159,0.115143,6.600136,21.126668,10.753579,10.561753,0.418463,28.782653,26.924918,0.881348,0.457967,0.139543,0.318424,31.491381,0.948968,1.713573,0.642113,0.084486,0.283013,0.581465,0.00951,0.969083,4.22882,5.240871,6.307567,7.858597,8.085782,8.190187,8.286538,8.370244
"64",43.685352,25.128578,62.290115,18.604759,48.681095,13.609019,9.641695,1.746747,2.220572,7.795831,0.302168,20.714291,19.245167,0.623634,118.104724,105.531577,171.940329,273.00378,270.730696,616.016804,80038.719374,73139.006011,15.278629,1.96715,6.789977,18.812321,0.685473,38.445914,65.854459,1.161008,0.188504,11.005192,33.449681,17.198864,11.274876,0.437358,30.173368,28.035096,0.9185,5.571559,2.858606,2.71295,13.985462,1.837224,3.226436,0.690788,0.070967,0.495561,1.270709,0.006297,0.632509,2.84928,3.567766,4.986612,8.129452,8.47816,8.608295,8.721386,8.823303
"65",84.052333,44.258116,105.766286,21.713952,67.751854,38.014433,25.599471,6.745591,5.669376,10.987783,0.430533,28.908801,26.549773,0.874966,124.835508,115.573323,176.529767,268.149915,271.23822,623.910322,79965.390391,73163.545158,15.39827,1.736415,5.761485,26.274391,0.968336,53.200432,89.985136,1.618912,0.266292,15.372916,45.721081,23.824987,9.399977,0.367662,25.566617,23.522359,0.770483,22.129057,10.350921,11.778134,0,1.329497,4.078999,1.90621,0.077903,0.191862,1.059728,0.024204,0.028972,0.65673,3.337384,4.844354,8.597803,9.069772,9.219253,9.341584,9.450413
"66",97.570576,52.561331,145.551959,47.981378,104.303576,41.248379,26.939646,6.84408,7.464651,16.257523,0.671325,45.149675,40.854358,1.370698,134.581105,125.583094,184.339112,251.272124,271.39187,634.249687,79849.154061,73201.985077,16.535059,2.015567,6.446012,40.161213,1.559579,85.906024,143.0885,2.620247,0.428883,23.521847,72.723359,38.502945,9.439366,0.387807,27.326575,24.811523,0.81392,26.280666,14.25537,12.025297,0,2.475975,9.274854,2.355244,0.087521,0.706094,1.682354,0.01328,1.647193,3.818146,4.50165,5.974576,10.290025,10.708674,10.774916,10.833736,10.882838
"67",105.733697,58.271553,195.620625,89.886929,150.514834,45.105788,29.40012,5.144316,10.561353,21.334502,0.984461,66.750803,59.422942,2.022131,145.791483,131.729273,197.331745,222.533216,271.038026,644.374618,79674.377817,73259.831796,17.925404,2.372381,7.624666,54.644831,2.370397,131.747092,215.962768,4.016107,0.651857,32.08319,109.788639,59.087799,9.306534,0.425097,30.455469,27.259423,0.896674,29.135778,20.617243,8.518526,0,8.233282,23.450893,5.902636,1.600296,2.507053,4.125934,0.704535,3.42748,6.391945,6.643734,8.125875,13.623265,13.779046,13.574481,13.430467,13.305237
"68",104.712953,57.740563,203.995115,99.28215,159.259106,44.735995,29.223729,4.708752,10.803515,19.5474,1.045383,72.555131,63.929009,2.182178,155.404902,136.837306,209.927573,197.489585,270.569865,649.284271,79475.27578,73325.897188,19.256877,2.587183,8.579227,53.267955,2.66732,151.832222,246.544454,4.621231,0.733513,31.39018,125.351777,68.107038,8.40445,0.443182,32.196662,28.542812,0.943519,28.87028,21.175059,7.695226,0,21.121746,36.501811,4.324067,7.06995,6.656716,7.395083,0.025034,2.857381,6.637504,7.076083,8.994014,16.473635,16.522189,16.05226,15.661214,15.336901
"69",88.114861,49.953363,173.532609,85.417744,133.680208,39.852413,26.338167,4.909851,8.604405,14.794923,0.867532,61.77881,54.38675,1.852199,160.117024,142.355946,217.581947,187.601784,270.68814,650.40629,79308.694912,73381.432577,20.264541,2.701545,9.102153,39.65987,2.178111,127.200653,206.317082,3.852774,0.598983,23.430442,104.892292,57.051998,7.641559,0.442369,32.311451,28.582985,0.947848,24.976684,16.756503,8.220175,0,17.824649,27.787013,3.715734,4.310643,7.733898,5.780107,0.3354,1.938851,5.101715,5.718313,7.800439,16.209953,16.649925,16.277858,15.864005,15.525886
"70",50.624685,25.103945,115.846058,65.221377,90.453699,25.392361,18.062537,4.094857,3.234967,9.697998,0.570846,41.931526,37.006509,1.246813,152.55387,146.421948,214.478198,192.234377,271.619102,650.724311,79200.571172,73417.617971,20.115124,2.704231,8.885498,24.77348,1.367591,82.340552,133.8234,2.464977,0.376084,14.637425,68.020938,36.916714,7.296978,0.425924,31.091977,27.513274,0.91379,12.551967,5.781719,6.770247,0,10.64595,12.967126,2.176977,0.91042,6.545833,3.189701,0.011341,0.881499,3.379899,3.954568,5.786988,13.350356,14.202044,14.133098,13.914998,13.739608
"71",27.75711,12.668874,76.970418,49.21332,59.167719,17.802706,13.280952,2.595393,1.926366,6.597926,0.36689,27.282843,24.115627,0.804437,140.099383,147.932781,209.55821,203.15049,272.794804,651.336047,79135.172733,73439.962344,18.788926,2.343626,7.399966,15.624322,0.816383,49.711002,80.887628,1.469493,0.224505,9.217255,41.105086,22.279682,6.542539,0.362909,26.415507,23.371278,0.776359,6.334441,2.47998,3.854462,0,3.754501,5.049355,3.006294,0.246045,1.802443,1.706015,0.042589,0.027385,2.158726,3.138144,4.642971,10.568975,11.494182,11.620405,11.590797,11.570346
"72",3.568938,0.075994,46.972647,43.403719,39.47039,7.502268,5.62683,0.468763,1.406669,4.57044,0.234495,18.118203,16.02461,0.52264,120.746012,145.153097,201.02775,220.756811,274.655483,652.013724,79091.870155,73454.669999,19.391381,2.799432,8.548702,10.753596,0.518868,32.811456,53.46702,0.948023,0.14269,6.329908,27.160124,14.693676,8.54624,0.438606,31.787047,28.102387,0.933584,0.037999,0.018245,0.019753,0,2.164858,2.735541,1.674017,0.177092,0.935021,1.052744,0.028497,0.030006,3.674528,4.451955,5.490526,8.569023,9.257574,9.424786,9.494308,9.552716
"73",4.33048,0.002083,22.228659,17.898186,21.812771,0.415892,0.249918,0.0263,0.139676,2.749752,0.128227,9.896997,8.75691,0.280902,106.282028,142.990786,194.609093,235.613696,276.215922,652.723586,79068.858598,73462.252346,14.465024,2.163109,6.418896,6.351463,0.278229,17.566403,28.642656,0.498477,0.076517,3.729754,14.545639,7.861532,7.364866,0.346749,24.992937,22.076453,0.733252,0.001042,0.000242,0.000796,0,0.552684,1.117944,1.278054,0.161953,0.133317,0.25741,0.015529,1.666076,4.677248,5.739379,6.476139,7.923873,8.320649,8.445601,8.527503,8.595494
"74",10.974952,16.267961,27.260468,16.285515,26.437638,0.822829,0.393144,0.066179,0.36349,3.559405,0.157196,11.884163,10.500005,0.336875,109.392551,140.561136,187.419996,247.827855,277.990871,653.913848,79040.267108,73471.777812,13.07471,2.500092,7.201432,8.437019,0.350098,21.685138,35.303103,0.614095,0.096274,4.948655,17.927897,9.708195,9.198301,0.409222,29.361191,25.90647,0.858102,0.082791,0.012331,0.070461,16.103179,1.01981,1.398222,0.676999,0.092178,0.416587,0.51105,0.012035,1.874352,5.022478,5.934747,6.651923,7.834734,8.088835,8.189975,8.273391,8.345688
"75",23.895833,32.848742,30.525187,6.629364,27.753113,2.772075,1.618032,0.246497,0.907538,3.97346,0.166972,12.367103,10.894379,0.351202,125.954647,138.501693,181.062887,261.1438,279.631843,655.461948,79010.723981,73481.632034,15.694692,2.366281,6.642287,9.376158,0.370359,22.46996,36.47485,0.637829,0.101848,5.494879,18.524453,10.060089,9.371848,0.396373,28.327563,24.930753,0.82734,0.592022,0.285194,0.306834,31.709084,0.973563,1.354717,0.705057,0.076436,0.347278,0.549847,0.016979,0.372622,4.446061,5.459536,6.388348,7.819182,8.022546,8.110904,8.195318,8.271466
"76",54.38255,16.531596,65.570017,11.187461,44.998875,20.571144,14.983119,3.115058,2.472956,6.897187,0.280204,19.854132,17.394029,0.573314,118.635319,140.964729,178.605488,266.840298,280.885918,658.482503,78963.816009,73498.056013,15.585134,2.206628,6.053511,16.272995,0.621582,36.069065,58.172698,1.044605,0.170927,9.533008,29.556422,16.161447,9.115462,0.371139,26.496827,23.216062,0.772969,8.265796,3.596117,4.669668,0,1.107261,2.305983,1.210161,0.054134,0.083024,0.970091,0.014802,0.126518,2.211993,3.271523,4.690404,7.962333,8.316652,8.43915,8.546252,8.643405
"77",77.478269,41.887241,101.831595,24.353317,64.833019,36.998565,25.00851,7.142364,4.847689,10.074811,0.409865,28.615351,24.900706,0.832284,124.13521,150.7248,181.496554,264.575458,281.898619,662.759317,78896.125,73521.424926,15.443724,2.274564,6.01797,24.067668,0.920587,52.650801,84.274285,1.537552,0.253154,14.099113,42.829043,23.610124,9.036469,0.367512,26.300148,22.908287,0.762489,20.943626,8.909025,12.034599,0,1.054854,3.7448,1.833475,0.055514,0.0596,0.939753,0.025574,0.029806,0.413222,3.058441,4.587164,8.448827,8.931604,9.080574,9.200547,9.306735
"78",103.993483,55.528452,146.016709,42.023225,102.589104,43.427613,28.175653,7.365406,7.886547,15.538713,0.661501,45.686788,39.358568,1.34354,135.361467,160.717339,190.158964,250.181265,282.535684,668.259991,78786.881876,73558.431717,16.537984,2.533658,6.575619,37.887825,1.516476,85.880691,136.05491,2.531822,0.417033,22.214795,69.16677,38.538255,9.007117,0.382476,27.553085,23.79207,0.793538,27.764226,15.238021,12.526202,0,1.516881,7.813859,2.888255,0.082149,0.243917,1.190822,0.034154,0.462537,2.763676,3.969079,5.580916,10.051815,10.486707,10.55995,10.626547,10.68329
"79",104.338606,58.091688,176.423749,72.085151,131.526006,44.897739,29.065313,5.186025,10.646398,18.596146,0.862297,59.506768,50.804011,1.756791,146.394497,166.271904,203.97519,230.255809,282.806364,672.338149,78646.300544,73606.218749,18.012815,2.643714,7.031351,45.366221,1.97648,111.846196,175.569883,3.310251,0.543536,26.649828,89.274544,50.208985,8.255916,0.380128,27.59504,23.635946,0.790474,29.045847,20.847596,8.198252,0,2.215896,12.14367,5.613891,0.212336,0.225916,1.777638,0.082021,0.067051,2.390861,4.955535,6.780025,12.218391,12.524103,12.426953,12.358049,12.299128
"80",98.341482,54.255052,169.199217,70.857731,126.652011,42.547215,27.712958,5.131659,9.702586,16.356886,0.826391,58.233168,49.519363,1.716201,154.295818,171.817452,215.551505,217.726892,283.193677,673.376789,78510.917964,73652.382342,19.226217,2.659772,7.345893,39.499963,1.873445,108.275235,169.241292,3.200746,0.515196,23.25283,86.060974,48.603077,7.359726,0.369457,26.957535,22.985182,0.771479,27.127522,18.922215,8.205306,0,2.002105,11.652616,6.817546,0.271368,0.054007,1.676727,0.078911,0.163564,1.224151,4.069248,6.608458,13.178182,13.552921,13.373529,13.194009,13.047609
"81",82.33433,46.599561,157.815904,75.481599,120.259322,37.556596,24.719462,5.402508,7.434622,14.806082,0.784765,55.702342,47.32795,1.638176,157.629763,177.797852,221.779184,209.789179,283.864695,673.162883,78378.626173,73697.492809,19.965849,2.927681,8.164053,36.50675,1.817499,105.823744,165.385346,3.11621,0.49981,21.514841,84.094966,47.506733,7.45977,0.392452,28.635902,24.407905,0.818838,23.299783,14.391719,8.908058,0,3.762332,13.638166,5.669249,0.392687,1.097525,2.272132,0.097461,1.685371,3.77588,4.789897,6.716246,13.571662,14.117671,13.972472,13.768039,13.596249
"82",48.217284,25.196042,114.694008,66.476728,89.78407,24.909935,17.334832,4.69021,2.884899,10.58763,0.571263,41.820655,35.588944,1.215575,150.495576,182.183088,217.642766,212.196304,285.329399,672.335308,78276.316017,73732.505236,19.732195,3.322342,9.02683,26.850281,1.359374,81.670704,127.887406,2.381455,0.373829,15.827934,65.015351,36.652466,8.055363,0.432439,31.43614,26.817266,0.901318,12.598018,4.890357,7.707658,0,7.68251,11.932923,2.111036,0.53194,4.246763,2.903819,0.014901,0.819834,3.227655,3.804187,5.512788,12.214676,13.011952,13.026776,12.9075,12.807991
"83",6.010398,0.071669,51.043511,45.033115,43.094482,7.949036,5.984965,0.537563,1.426514,5.06975,0.25938,20.071731,17.123503,0.570124,132.496693,179.110028,209.537942,226.572572,287.370431,672.010913,78229.395471,73749.111954,18.034711,3.093392,8.120316,12.242557,0.588306,37.319749,58.619013,1.061438,0.161796,7.207604,29.787155,16.728923,7.876835,0.403573,29.162253,24.888763,0.837215,0.035834,0.0155,0.020333,0,3.767507,3.551348,0.868296,0.055271,2.156531,1.555726,0.014513,0.548628,2.707608,3.286125,4.665885,9.640565,10.458101,10.60205,10.623415,10.643322
"84",3.777789,0.106333,38.949822,35.172028,33.023154,5.926668,4.149808,0.45568,1.321178,4.13345,0.196575,15.249576,13.013744,0.429795,114.219268,176.067712,201.696928,243.684828,289.557202,672.158598,78195.05953,73760.718045,18.330586,3.07502,7.861481,9.541062,0.427011,27.105411,42.607853,0.762607,0.117429,5.607429,21.647088,12.142099,8.611871,0.411192,29.497076,25.160377,0.848474,0.053166,0.020439,0.032727,0,1.517159,1.976066,1.728071,0.164736,0.489588,0.862832,0.023752,0.030453,3.20179,4.396513,5.422899,8.108674,8.699388,8.850221,8.931226,8.99957
"85",3.202409,0.001399,15.794289,12.591877,15.621707,0.172576,0.089762,0.014351,0.068463,2.126295,0.093117,7.122443,6.081798,0.198058,100.545102,174.038365,196.632595,257.898438,291.084066,672.492508,78179.022032,73765.212655,13.674869,2.030025,5.064425,4.830019,0.198574,12.434317,19.564246,0.344177,0.054615,2.832931,9.937005,5.566327,6.276357,0.277156,19.756395,16.844327,0.568092,0.000704,8.8e-05,0.000617,0,0.438566,0.717165,1.065384,0.122906,0.109786,0.205873,0.020362,0.655596,4.076613,5.538734,6.379326,7.65976,7.978675,8.07514,8.149415,8.212079
"86",5.214636,0.019301,13.034786,7.82015,12.939776,0.095017,0.050211,0.010026,0.034782,1.858441,0.077502,5.848864,4.9928,0.162167,88.521286,172.330606,192.442769,270.136122,292.377623,672.910754,78165.641408,73768.369765,12.033469,1.717052,4.190156,4.243347,0.165866,10.275644,16.163615,0.283097,0.045613,2.486028,8.209201,4.600712,5.669955,0.237771,16.872963,14.382979,0.483626,0.009653,0.000341,0.009313,0,0.484425,0.543318,0.669282,0.084401,0.143532,0.256504,0.007209,0.728846,4.36128,5.793082,6.592882,7.532733,7.700241,7.753751,7.812666,7.863337
"87",17.375986,28.471921,27.642607,10.266621,26.812233,0.830372,0.36673,0.060752,0.402878,4.043415,0.163297,12.022374,10.249696,0.333459,105.333117,169.502482,185.611453,279.414549,294.452528,674.072824,78137.88078,73777.741328,11.614572,2.869837,6.835165,9.601781,0.364504,21.998234,34.528781,0.610038,0.100239,5.622758,17.538912,9.855399,9.973322,0.404703,28.582421,24.338035,0.817069,0.04555,0.003848,0.041706,28.381671,0.65896,1.270725,0.578697,0.060593,0.174381,0.423973,0.007872,0.295115,3.928548,5.278688,6.320151,7.688075,7.861206,7.92932,7.996906,8.05845
"88",40.954099,29.50882,39.265679,-1.688418,30.289183,8.976484,6.076101,1.545978,1.354405,4.810498,0.188008,13.469281,11.446676,0.374724,116.185053,169.117475,180.669683,289.640018,296.396009,675.696977,78106.994139,73788.370151,14.737683,2.779064,6.466973,11.396161,0.418734,24.588728,38.468206,0.684977,0.115153,6.671344,19.542341,11.016747,10.208155,0.400678,28.177578,23.925771,0.804749,3.91926,1.525213,2.394049,21.671031,0.716708,1.401238,0.64931,0.044196,0.148969,0.523542,0.010818,0.018041,2.914705,4.69237,5.931577,7.761638,7.987321,8.069978,8.148679,8.221009
"89",81.061067,43.501326,97.115531,16.05447,60.969622,36.145909,23.737252,7.714854,4.693804,10.399771,0.402436,26.792715,22.60901,0.765699,122.81565,179.585535,183.457885,286.425339,297.716315,679.777395,78046.506951,73809.639609,15.120068,2.606414,5.888002,24.613694,0.895165,48.849323,75.784375,1.400642,0.246167,14.407142,38.522473,21.915856,9.471324,0.365991,25.706261,21.721029,0.732347,21.750663,8.676204,13.074463,0,0.76828,2.703558,1.656723,0.046497,0,0.721783,0.010307,0.029541,0.183216,2.859289,4.733249,8.3223,8.686567,8.804585,8.916486,9.019912
