"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"47",8.1862,0,38.5504004,30.3641784,15.214007,23.3364,21.0042,0.619,1.7132,3.7337542,0.3020012,7.1046338,3.726732,0.3468878,181.638,77.5934,203.5091,273.7999,257.2857,463.9284,81243.5781,72764.2891,14.9383,1.8764,7.787,8.5798,0.694,12.244,12.8452,0.6522,0.1908,4.9097,6.7161,4.8976,0,0,0,0,0.767797,0.9735,0.1888194,0.0555048,0.4454912,0.2668036,0.002385,1.2704522,3.5953344,5.1310396,6.3894632,7.4273282,7.6726964,7.7961,7.9297,8.0492
"48",2.5826,0,21.4471894,18.8645622,8.5468024,12.9004,11.0173,0.2854,1.5978,2.2403794,0.1698914,3.8992302,2.0467608,0.1905364,165.6795,76.18,197.7141,290.6711,258.1005,463.8383,81236.7031,72764.2891,15.9585,1.4134,5.7948,5.0946,0.3863,6.6476,6.9788,0.3544,0.1062,2.9083,3.6489,2.659,0,0,0,0,0.1936548,0.373,0.0559736,0.0245646,0.0487746,0.120319,0.0026232,1.263901,3.467405,5.6505362,6.9505304,7.5173298,7.6283442,7.6979,7.794,7.8791
"49",1.613419,0,3.9171304,2.3037116,3.6234962,0.2936328,0.2132304,0.0066332,0.0737668,1.0880318,0.0315224,1.881668,0.5505538,0.0717178,159.3686388,75.6,195.1820222,297.428239,258.5320696,462.8920086,81236.042161,72764.2920998,6.3108564,0.5794,2.5320778,2.1780076,0.0651844,3.0366558,1.7199482,0.1214202,0.0179248,1.1768142,0.9146144,1.266811,0,0,0,0,5.602494,0.077468,0.214655,0.0680704,5.449181,0.0852422,0.0078364,1.9717386,4.1785208,6.128351,7.690495,8.1270078,8.198272,8.2500308,8.3303458,8.4026886
"50",0.9296676,0,2.8043742,1.8747056,2.8042238,0.0001512,0.0001098,0,2.36e-05,0.8450592,0.024125,1.4524118,0.4271672,0.0554624,153.854609,75.0885,192.9566602,303.572569,258.9156912,462.1770216,81235.806332,72764.2920998,5.5140286,0.512,2.2253428,1.6725818,0.049277,2.3187818,1.32052,0.0931104,0.01355,0.9033962,0.702159,0.9672888,0,0,0,0,0.1435266,0.0506208,0.1607852,0.0457056,0.0075276,0.0902924,0.0038044,1.9924768,4.3152834,6.171806,7.911238,8.4664596,8.5327636,8.5762876,8.6457226,8.708345
"51",16.7094662,0.0643968,11.5453896,-5.1640774,10.6966822,0.8487048,0.639158,0.0202552,0.1892954,3.4361274,0.096215,5.3807154,1.5789684,0.2046632,147.3472268,73.6947546,186.952671,308.9679722,259.8922682,459.7095126,81233.2278284,72764.8220142,6.5395804,1.4003208,6.0297798,7.380106,0.2129552,9.2667036,5.2859434,0.3737582,0.0585602,3.988468,2.8111606,3.8638228,0.032201,0.0257598,0.0064404,0,0.146051,0.2280382,0.0978448,0.0551294,0.0043052,0.08662,0.003273,1.855986,4.258967,6.1816016,8.064537,8.7609108,8.8542664,8.9060822,8.9736766,9.0329586
"52",41.1265042,9.515352,25.2781288,-15.8483744,16.3212728,8.9568564,7.1290238,0.355231,1.4726066,5.3923174,0.1503404,8.0746666,2.393398,0.3105428,148.2418124,72.2175816,180.6021644,312.220685,261.1229942,456.3265234,81229.4332976,72765.9567698,6.8023134,1.8408378,7.805445,11.6308908,0.334023,13.9490188,8.0424972,0.5693318,0.0918576,6.2886442,4.2774466,5.8127952,1.8186704,1.454936,0.363734,5.877992,0.1077982,0.350677,0.1429104,0.0122202,0.0130636,0.082515,0.0019656,1.8264532,4.178832,6.151768,8.0594622,8.9308788,9.0637594,9.1288232,9.1990154,9.262064
"53",72.965488,59.0545226,54.3941784,-18.5713036,19.4064508,34.9877274,28.5956598,1.6368958,4.7551732,6.5793814,0.1839412,9.4443428,2.8310362,0.3677522,190.1173318,72.2085332,180.1923446,313.775076,262.2667266,452.7006708,81225.004657,72767.8771376,8.0542864,1.83432,7.710826,14.4841056,0.416437,16.6268584,9.7094964,0.6883796,0.1145202,7.8363616,5.1645176,6.924108,9.1983442,7.3586756,1.8396666,40.9212508,0.4165834,0.7246202,0.1062012,0.3227728,0.0128078,0.0810032,0.0407514,1.8676838,4.1709104,6.1993084,8.1074398,9.0581088,9.230727,9.31504,9.3943362,9.4648374
"54",120.7997866,40.3523522,109.4381586,-11.361626,47.0408692,62.3972918,49.7125994,3.6486346,9.036056,15.9293918,0.458897,22.8115438,6.9329056,0.9081328,201.158595,74.3050858,188.1410124,295.42482,262.848631,444.0890444,81212.891187,72776.6193422,9.1349034,1.9386764,8.1922662,35.9643504,1.0659362,41.0726228,24.356903,1.7385048,0.2931348,19.5002024,12.96078,17.0836392,20.1787214,16.1429788,4.0357426,0,1.8985466,3.9215934,0.8146324,1.1744462,0.0654526,0.658652,0.085952,2.129091,4.1979114,5.6057754,7.4215694,9.2857452,9.5574714,9.6929474,9.8021788,9.9000654
"55",139.0400048,57.8247292,159.1224292,20.0824268,79.8601418,79.2622842,61.8087548,5.0466654,12.4068686,25.2494766,0.8207422,39.564406,12.5683762,1.6571398,220.2455898,78.0722768,202.5878026,255.8027668,262.6022046,427.0881472,81189.3310464,72791.8738278,9.825428,2.0152504,8.68298,58.4341948,1.9594062,72.8656212,45.245414,3.2432596,0.538836,31.7825244,24.0821732,30.2709048,28.9123678,23.1298874,5.7824734,0,3.819979,10.4540414,2.9177432,2.1518292,0.2960844,1.3720678,0.0366194,4.494074,6.2648948,6.9304226,7.9924574,10.0234854,10.2300564,10.3233486,10.4314642,10.532159
"56",118.0951422,45.345268,142.6542732,24.5591294,71.0625742,71.591703,57.5169842,4.1757354,9.8989832,20.3760338,0.7755578,36.0857908,12.2143508,1.610835,232.288938,80.5349234,211.6131212,228.8471256,262.5187938,409.8559758,81165.1387344,72806.2386704,10.6293206,2.0718772,9.1127304,47.007865,1.8444982,66.2226002,43.854554,3.1449138,0.5072382,25.6479992,23.3424884,27.4894986,22.6726336,18.1381086,4.5345256,0,3.6327576,8.9325326,2.141331,1.4163902,0.6788886,1.537483,0.0944048,3.2676042,6.4016982,7.1150474,8.024179,10.2438994,10.4358462,10.4892456,10.5695536,10.6544168
"57",100.0118404,44.4006382,128.408175,28.3963358,63.715989,64.6921864,51.6192478,3.6254372,9.4474948,17.0945474,0.7346912,32.63471,11.7044694,1.5475688,243.32765,82.8021814,219.7140322,208.996152,262.5476422,393.3648044,81139.915266,72820.1241388,11.1616196,2.1727984,9.6593544,40.9988988,1.8180168,62.1782482,43.6872026,3.1342078,0.4999554,22.433062,23.2539964,25.7984956,22.2003182,17.7602524,4.440064,0,6.1454114,10.4577622,1.4537534,3.463641,1.0554054,1.6263658,0.0515956,3.1701024,6.2246614,6.9949826,7.9367714,10.2593776,10.4760092,10.518333,10.5819198,10.6545478
"58",42.72544,7.1135314,70.542185,27.8167434,31.3781368,39.1640488,34.9196612,1.347775,2.8966148,7.9268436,0.3597812,16.1881428,6.1032598,0.8001086,235.7045098,81.3521668,212.9834928,212.5412996,263.5662486,385.6527904,81127.3303904,72826.8366126,11.179912,2.1613606,9.575948,17.5354124,0.8184888,28.4697206,20.9698888,1.4978728,0.225088,9.5987188,11.1589876,11.8103428,3.5567668,2.8454104,0.7113558,0,1.7652574,2.6291436,0.86595,0.134987,0.7932122,0.8370562,0.0125976,1.8540766,4.8974494,5.9217896,7.0691378,9.2375874,9.5658452,9.678286,9.7887724,9.898834
"59",13.9701716,1.0432074,46.6936228,32.7234502,20.6666752,26.0269454,23.5438288,0.638757,1.844365,5.4120078,0.2400656,10.453191,4.034425,0.5269846,225.5235244,79.3233882,204.1095138,220.664269,264.8244556,381.1092218,81119.1122348,72830.4040768,10.702598,2.133105,9.2912674,12.1908376,0.5549552,18.7267156,14.126636,1.0063122,0.152613,6.666997,7.5161626,7.7677888,0.5216016,0.4172808,0.1043214,0,1.4709226,1.5769378,0.09488,0.65909,0.3396768,0.472162,0.034345,2.0861472,4.8769152,6.0763556,7.1775102,8.7148124,9.0340002,9.1686152,9.2977142,9.4174436
"60",3.2084472,0,27.0563546,23.8479048,13.950241,13.1061144,11.0708922,0.2383712,1.7968554,3.776153,0.1594594,6.9349354,2.7253814,0.35431,213.6928698,76.939937,193.9382846,234.7212538,266.4900656,378.4571452,81113.2104506,72830.9609848,11.8306578,2.3834558,10.1712334,8.3016732,0.3603214,12.1396914,9.3153734,0.6608554,0.099087,4.532261,4.955074,5.0350804,0,0,0,0,0.5419314,0.6122778,0.1466072,0.2315076,0.1878484,0.1225742,0.0051956,2.9108162,5.5756844,6.9160292,7.8343174,8.5839368,8.777101,8.8766278,8.9868998,9.0854972
"61",1.368879,0,7.1793066,5.8104264,6.3576768,0.8216332,0.650087,0.0143524,0.1571918,1.7894264,0.0717684,3.1062678,1.2304102,0.1598036,204.123931,75.7712638,189.0334716,245.5843236,267.3269898,377.4402864,81110.1012804,72831.0353588,9.5689402,1.1686832,4.9048234,3.7866702,0.1564388,5.2343942,4.046608,0.2867838,0.0430206,2.0648676,2.1523578,2.1709222,0,0,0,0,0.193595,0.1780058,0.1564576,0.0289298,0.0558672,0.108814,0.0035368,2.6123146,5.5659226,7.0490698,7.990751,8.5936406,8.7224554,8.7959906,8.8843736,8.9631222
"62",4.2482726,3.46e-05,5.7029964,1.4547226,5.660041,0.0429522,0.0335668,0.0007294,0.008659,1.6808822,0.0641834,2.7022,1.073336,0.1394426,195.103838,74.7685744,184.8686642,255.358275,268.0393748,376.7033074,81107.0387634,72831.0407022,9.0201064,1.0026952,4.1648356,3.561571,0.1399022,4.5570702,3.533737,0.2504502,0.0384708,1.9402698,1.8795722,1.889968,1.7e-05,1.42e-05,3e-06,0,0.160185,0.1236862,0.096242,0.044075,0.0163278,0.0997836,0.003397,2.3749828,5.3933164,7.0564352,8.0862316,8.6836804,8.792346,8.8581204,8.9390394,9.011466
"63",17.6486008,0.0456152,11.350325,-6.2982762,10.3014254,1.048898,0.8363508,0.0205694,0.1919804,3.1988324,0.1177528,4.8170758,1.9184438,0.2493176,186.4300214,73.1075724,178.0572428,264.1977636,269.192794,375.6049292,81102.4374214,72831.3177334,8.6966266,1.6655564,6.8296752,6.935829,0.2622742,8.3126992,6.4628056,0.4583666,0.0721248,3.7763806,3.4376688,3.447502,0.0228076,0.0182464,0.004562,0,0.2130136,0.2346506,0.0359322,0.1065776,0.0120318,0.094401,0.010905,2.2186228,5.231729,7.0487578,8.1829092,8.8359116,8.950244,9.0182212,9.0961126,9.1640228
"64",35.4809878,13.9039706,21.9998512,-13.4811342,12.940792,9.0590588,7.7278702,0.2778778,1.0533066,4.1416028,0.1485004,5.9591646,2.381829,0.3096986,190.814414,71.4219198,171.2527264,271.5661818,270.4898504,374.473555,81097.2966722,72831.805374,8.3654226,1.9164706,7.7278516,9.0121604,0.3319356,10.3200292,8.0527256,0.571398,0.0912826,4.9051122,4.2834896,4.2799094,1.1554734,0.924791,0.2311774,11.635514,0.2286718,0.366905,0.0984218,0.1086726,0.0286368,0.0913646,0.0094254,2.1982088,5.1199864,6.9865292,8.1887936,8.9302418,9.062418,9.1362796,9.2152204,9.2858068
"65",90.7483512,60.3844998,66.0674056,-24.6809412,21.8152038,44.2522022,35.9761168,2.0632982,6.2127876,7.314509,0.2565876,9.8132164,3.918739,0.512151,229.7056866,72.0298986,173.6838478,272.6831318,271.397185,373.2125414,81089.544783,72834.6407796,9.7534584,1.739455,6.9612066,15.8592142,0.571184,16.91471,13.1876568,0.9403786,0.1570758,8.6367166,7.016999,7.0147458,12.0128606,9.621908,2.4048348,37.5047406,0.422437,0.8238914,0.3404288,0.0212202,0.1126244,0.288592,0.0019664,1.121274,4.6407318,6.2611604,7.6371092,8.9334234,9.142774,9.256463,9.3530032,9.4399388
"66",118.9528388,38.2913034,114.0062328,-4.9466112,47.7122108,66.2940186,54.2316856,3.5877502,8.4745858,15.599509,0.5655296,21.7187848,8.6846204,1.143765,238.2256488,73.9413488,181.235978,255.6441488,271.6959336,369.6322972,81070.3305934,72844.2993432,10.62569,1.9176872,7.7644242,35.7162808,1.3313024,39.5057576,30.8905864,2.2143688,0.3661078,19.4837756,16.4417588,16.3835364,19.1456514,15.3165216,3.8291282,0,2.5701924,4.938549,0.9599976,1.387701,0.2967342,0.88576,0.0477674,2.461941,4.6379186,5.7522424,7.0983318,9.1363122,9.441523,9.5971888,9.726153,9.8417698
"67",144.1155456,56.9488628,145.8445684,1.7290192,64.110993,81.7335708,64.7156066,4.879407,12.1385624,19.650603,0.7867666,29.9239134,12.1408666,1.6088438,255.4457652,77.6310792,195.6964314,228.2674584,271.449904,362.501443,81041.8692502,72857.7700478,11.2543146,2.0051522,8.3190742,47.2509418,1.9504396,57.1554852,45.4231394,3.265564,0.536371,25.8436134,24.1810724,23.7028254,28.4744324,22.779544,5.6948856,0,5.946999,10.235287,1.1492224,3.7931826,0.6538238,1.4999936,0.4026948,4.1165464,6.1400182,6.7552162,7.6944618,9.7662446,9.9997786,10.0992764,10.209678,10.313962
"68",138.3390332,52.5566848,148.704387,10.3653522,66.9027986,81.8015894,65.8904814,4.7201316,11.1909792,18.6087204,0.8521992,32.20128,13.4518742,1.7887218,269.667349,80.7852672,207.7723964,203.5967558,271.068144,352.1425532,81008.9683768,72872.594686,12.0442486,2.103038,8.957645,45.9877192,2.1693506,63.075941,51.6239704,3.71639,0.5965736,25.2327102,27.4843606,26.159576,26.2658094,21.0336306,5.2572412,0,8.3518368,13.002539,1.1103674,5.0540548,1.2781768,2.019609,0.022823,3.8880194,6.8132322,7.3634086,8.1735812,10.3844572,10.515739,10.5246684,10.5761342,10.6382394
"69",96.2611322,37.8302046,121.6699536,25.4088216,52.0909296,69.5790214,57.6519876,3.5899934,8.3370398,13.5049886,0.682183,25.4376894,11.0057654,1.460301,275.8836906,82.4180836,213.6629228,192.9682438,271.204329,343.2461904,80981.9648116,72884.6721856,12.5395388,2.1702024,9.380802,32.8747858,1.7085638,49.1305798,41.6195122,2.9939854,0.4698528,18.0772034,22.1570494,20.3781854,18.7558634,15.2713222,3.8030188,0,6.524988,9.0477304,0.5680986,3.5084054,1.3672514,1.6493272,0.1883258,2.7676708,5.8919174,6.6629778,7.6598862,10.0988584,10.311295,10.3389138,10.3900068,10.4542074
"70",45.3336136,9.5237066,77.6987294,32.3651114,33.0139174,44.684813,40.1088284,1.5595476,3.0164356,8.3426736,0.4320378,16.116383,7.1765826,0.9462384,268.0408224,81.2150056,208.2248896,196.2063786,272.0452842,338.0709674,80965.296562,72892.1311224,12.4605384,2.1735612,9.3736052,18.922453,1.006697,29.0257446,25.2598846,1.8121352,0.2768404,10.4051256,13.4454032,12.0399302,4.6176682,3.935561,0.970476,0,2.7613394,3.61756,0.8281646,0.7455746,1.0200936,0.9956744,0.0093594,1.900845,4.9299474,5.8411936,6.9167512,9.220316,9.551091,9.651476,9.7477954,9.8462566
"71",22.8275894,3.1408632,50.5109872,27.683397,20.2133608,30.2976262,27.4086442,0.7857954,2.1031888,5.2576036,0.2623348,9.7138448,4.4022508,0.5773268,257.5170436,79.4865072,200.8398158,205.8089616,273.2086012,335.4653244,80955.9650474,72895.3802494,11.9751488,2.0575372,8.7455222,11.4266308,0.5856252,16.7786166,14.8450794,1.0614994,0.1610496,6.272693,7.900215,6.9597026,1.4513844,1.3604626,0.329042,0,1.050251,1.2927006,0.5198116,0.0467652,0.4519896,0.5514678,0.0062078,1.9613796,4.9099186,5.9403386,6.9044644,8.6029024,8.9338078,9.0636016,9.1845232,9.2974246
"72",2.1400174,0,24.318531,22.178516,11.8807318,12.4377978,10.7502756,0.2102188,1.4773036,3.200509,0.1507442,5.6198616,2.5733094,0.3363036,244.2452964,77.480633,192.459682,220.7630232,274.5748182,334.1717828,80949.3460782,72896.016408,13.2717458,2.005871,8.3801344,6.9986516,0.338715,9.777255,8.7388636,0.623147,0.093148,3.8338768,4.6498468,4.0552502,0,0,0,0,0.5619304,0.6055492,0.201191,0.2182006,0.1553814,0.1883456,0.0053906,2.9722456,5.7550966,6.919746,7.6173172,8.411302,8.6159994,8.7134218,8.8207354,8.9172792
"73",2.6651974,0,10.1556912,7.4904962,9.5755576,0.5801342,0.469413,0.0095618,0.1011582,2.778152,0.1208598,4.3936422,2.0179458,0.2649608,233.4639474,75.6896364,185.106027,233.1531488,275.8286326,333.509495,80943.7347494,72896.257407,10.7813536,1.790997,7.3536584,6.013626,0.268432,7.5576936,6.7745264,0.4854402,0.0738214,3.2897082,3.6057094,3.1345664,0,0,0,0,0.243256,0.3097536,0.1274032,0.0832296,0.0431216,0.1169052,0.007763,3.0846096,5.9946894,7.2633716,7.956751,8.5362928,8.6714492,8.7445902,8.8282624,8.9010944
"74",7.8928848,0.0005134,11.3466678,3.4537828,11.0494212,0.2972462,0.2421176,0.0044434,0.0506872,3.3536902,0.1391436,4.968534,2.2894814,0.2985718,223.2015776,73.7082516,177.1157944,244.4248952,277.2026268,333.0084104,80937.768298,72896.6639534,10.2626258,1.9814394,7.990442,7.2780838,0.3101404,8.5805328,7.7172266,0.549129,0.0852904,3.9737288,4.1057258,3.5590456,0.0002494,0.0002098,5.1e-05,0,0.233116,0.3299142,0.09363,0.0838046,0.0314952,0.1178174,0.0120872,2.9690832,5.9972692,7.36422,8.100037,8.679045,8.7944898,8.8614094,8.9377392,9.0054006
"75",15.6114182,0.0421874,10.2877906,-5.3236288,9.4373998,0.8503892,0.720343,0.016671,0.1133746,2.9691094,0.1176402,4.1721578,1.9279334,0.2505622,213.450108,72.0634488,170.6004088,254.6022262,278.344823,332.773973,80932.3812338,72896.9063756,9.7707436,1.6492516,6.5338514,6.374695,0.2596242,7.1314704,6.4320852,0.4559632,0.0713956,3.47569,3.4212254,2.9579518,0.0192706,0.0184684,0.0044492,0,0.1871584,0.2346326,0.1215612,0.0426746,0.0351618,0.1093242,0.0037212,2.6264276,5.843424,7.3381882,8.1328646,8.7566978,8.8731094,8.9423148,9.0203162,9.089613
"76",43.9884942,20.7276332,30.5864148,-13.402078,13.4866564,17.0997572,14.899362,0.4662014,1.7341956,4.4501974,0.170182,5.8300128,2.6854736,0.3507942,222.8404494,70.5741468,164.8750842,261.8174718,279.5285508,332.7880746,80926.0209524,72897.6789066,9.5118568,1.8436308,7.1965492,9.770176,0.3834154,10.1852142,9.1581518,0.6528564,0.1054416,5.3265514,4.872862,4.2251162,1.5422742,1.47648,0.3556378,17.4246594,0.3383896,0.5527694,0.1337628,0.1776648,0.0432688,0.1174554,0.0183464,2.75139,5.7101192,7.2460048,8.1024374,8.8283262,8.9772418,9.0633022,9.1461506,9.219793
"77",77.9513718,47.228909,70.094754,-7.8566194,27.9270372,42.1677172,35.9444654,1.6987344,4.5245174,9.3924932,0.3543004,11.9751826,5.4843632,0.7206956,250.5430858,70.4137364,164.7060178,259.5643092,280.2896124,333.0794212,80913.7467818,72902.6606712,10.916099,1.8315348,7.1081736,20.552287,0.795744,20.8318182,18.6205316,1.3343468,0.2188288,11.2124222,9.9107202,8.6433764,7.3627964,7.0361884,1.6953834,31.6188186,0.8652002,1.5926248,0.5167392,0.1063694,0.1811806,0.5776546,0.0075064,1.6089544,4.561958,5.9052196,7.144631,8.8036872,9.073303,9.216311,9.329528,9.4307416
"78",133.79637,42.3366328,121.2369048,-12.559469,47.0474034,74.1894982,60.7927008,4.0201022,9.3766912,15.44135,0.6064622,20.4574306,9.3103148,1.2318444,260.3365104,72.7048622,174.098904,242.9184408,280.4465976,332.7747342,80891.3495326,72912.4916394,11.5290716,1.8904194,7.4396598,35.898426,1.4498286,37.8387816,33.6529604,2.4217134,0.3987026,19.6178082,17.9162528,15.7023174,20.4422236,16.832557,4.1815434,0.8803096,3.2871404,5.4485638,0.5715236,1.863612,0.3951126,1.0284134,0.1931086,2.2949278,4.8084692,5.7791856,6.9558594,9.0572368,9.3733568,9.5304404,9.6660848,9.7885996
"79",149.7478328,51.1952962,147.4212038,-2.3266258,60.666463,86.754745,70.5318276,4.996578,11.226339,18.6504404,0.8039126,27.168948,12.397669,1.6454906,273.89082,75.8585506,186.6476808,220.1235496,280.2090734,330.195371,80861.719752,72924.9326236,12.0322038,1.9672318,7.9390494,43.061155,1.9096652,49.8288838,44.4362296,3.204902,0.5251604,23.5892402,23.6603214,20.6807598,25.5865286,20.48784,5.1209242,0,3.2809666,8.1737014,2.4502606,1.1554982,0.833673,1.2917926,0.0273036,3.4495284,5.8062674,6.4790352,7.4383546,9.5932924,9.8506754,9.9545708,10.0653602,10.170193
"80",121.5399162,41.0618688,139.5692154,18.0292964,54.8181936,84.7510174,70.5836054,4.6504186,9.516992,15.5735086,0.741711,25.2744222,11.6782988,1.5502498,281.7297314,77.9535402,194.8104116,205.4078374,280.1708708,325.868595,80833.658109,72936.7002342,12.566194,2.0270092,8.3720466,35.957988,1.7612298,46.3559902,41.8567584,3.019232,0.4843382,19.7421234,22.2870334,19.2416074,20.405081,16.534793,4.121993,0,3.3952258,7.27301,1.8853684,0.9903716,1.0237666,1.3810866,0.213762,2.7306408,5.6145934,6.3690094,7.3770764,9.7012468,9.9612534,10.0410818,10.13088,10.2217138
"81",92.7414668,35.413815,118.5088586,25.7673908,46.5183372,71.9905212,59.7394886,3.6836268,8.5674044,12.7171156,0.6409466,21.6522642,10.1587552,1.3492554,285.5417872,79.5390176,201.1540682,197.2117884,280.3861484,321.585189,80808.4360468,72947.3376724,12.8394588,2.0884584,8.744741,30.0937486,1.5597576,40.7076406,37.336507,2.6927288,0.4289328,16.5442826,19.8799834,16.8989528,16.6515138,15.0883842,3.673918,0,4.4464876,6.809712,0.8758494,2.1308588,1.0343572,1.2812708,0.1864288,2.7862402,5.438331,6.2311392,7.252461,9.5633158,9.8669744,9.9611618,10.0537624,10.1455896
"82",42.6382198,9.644699,74.7835094,32.1452944,29.836483,44.9470312,39.9635528,1.5808744,3.4026004,7.8948472,0.4055716,13.9854162,6.669006,0.8816366,276.9419982,78.5001262,196.8579802,201.0215086,281.2156566,318.6964816,80792.3548126,72953.9645304,12.7097372,2.0928188,8.7768878,17.9909446,0.9493482,25.3394344,23.5956528,1.6974128,0.2610696,9.8890798,12.5616614,10.5194668,4.1125452,4.482888,1.05445,0,2.6658708,3.1973752,0.4865884,0.8830048,0.8579864,0.9248826,0.0091646,1.8020476,4.7345052,5.679293,6.7582994,8.9325612,9.2896254,9.422492,9.540944,9.65261
"83",3.4537036,0,32.5199694,29.066265,14.4951802,18.0247892,15.909642,0.315279,1.7998668,3.8520664,0.1898658,6.7596916,3.264899,0.4286596,264.7377316,76.4434104,188.3499062,213.626472,282.5374396,317.4557084,80784.8870486,72955.4413728,12.2042692,2.05672,8.5080806,8.4160902,0.426394,11.7491572,11.0714942,0.7924064,0.1172594,4.6161108,5.8923308,4.877031,0,0,0,0,0.7294134,0.9093196,0.3531376,0.1256874,0.2908718,0.3128522,0.0075206,2.6186816,5.2571464,6.3859892,7.2026672,8.4545438,8.748647,8.875714,9.0002452,9.1127258
"84",2.4359142,0,19.533062,17.0971474,11.0653364,8.467727,7.3475112,0.1345026,0.9857096,3.1216036,0.1434842,5.034573,2.4455604,0.320112,251.2381278,74.3640448,179.912508,229.1434866,283.986457,316.8535174,80778.375358,72955.8621394,13.4996038,2.0793664,8.4373944,6.731693,0.3183784,8.6440188,8.1894714,0.5846584,0.0875542,3.683883,4.3578302,3.5878608,0,0,0,0,0.3107844,0.4374856,0.2580392,0.0471908,0.132017,0.1315894,0.0050168,3.018057,5.8255258,7.0275118,7.7284982,8.41154,8.5819292,8.669354,8.7662618,8.8516836
"85",2.131302,0,5.4737696,3.3424644,5.2005152,0.2732536,0.2229352,0.004263,0.0460582,1.5765276,0.0671912,2.2942756,1.1165166,0.146009,240.2658352,73.3480864,175.8504136,241.030446,284.7052752,316.7647208,80775.0513452,72955.867999,10.9722898,1.015962,4.0620966,3.2997128,0.1446946,3.82143,3.627384,0.2587328,0.039792,1.8021304,1.930123,1.5861368,0,0,0,0,0.1607124,0.1302528,0.1524422,0.0256826,0.0250154,0.1100304,0.0036366,2.7448184,5.8216694,7.1803504,7.9241326,8.505356,8.6168648,8.6811184,8.7634648,8.836832
"86",3.775581,0,4.3623716,0.5867892,4.3253524,0.0370218,0.0302138,0.0005498,0.0062558,1.3646444,0.0553874,1.874107,0.9119404,0.1192684,229.8195832,72.5154298,172.5508292,252.0627578,285.2945964,316.777825,80772.5263898,72955.8680146,10.4462596,0.8326592,3.2995836,2.838521,0.1184648,3.1037166,2.946535,0.2101476,0.0325766,1.5484292,1.567834,1.2882476,0,0,0,0,0.1365006,0.0939368,0.1247272,0.0222304,0.0106964,0.103575,0.0047894,2.532628,5.6677148,7.1917108,8.0066044,8.6140492,8.711818,8.7680756,8.8413004,8.9066076
"87",12.294246,3e-06,10.6420182,-1.6522242,10.4279728,0.2140456,0.173082,0.0036264,0.0373396,3.445281,0.1339864,4.4195498,2.1480872,0.2810652,219.86599,70.6953528,165.4314278,262.013674,286.5460402,317.0644112,80766.3818902,72956.164092,9.9535908,1.8200794,7.1193952,7.3950676,0.2955972,7.5562688,7.1639778,0.5113232,0.0812916,4.0307224,3.8120856,3.136498,1.2e-06,1e-06,2e-07,0,0.1267004,0.2162194,0.1181284,0.015663,0.0138336,0.0972132,0.0028432,2.370411,5.4967564,7.1860996,8.0780238,8.7648574,8.878238,8.9396234,9.009048,9.0699686
"88",31.3085734,1.4529038,14.344414,-16.9641582,9.0364102,5.308001,4.5207354,0.1631456,0.6241216,3.0711062,0.1149838,3.777259,1.8332164,0.2398428,211.0058394,69.324401,160.2173962,270.992656,287.5908276,317.4514968,80761.0175008,72956.3627486,9.4865368,1.5288078,5.8826946,6.6194162,0.2546854,6.484418,6.1386416,0.438156,0.0700392,3.6050226,3.2664936,2.6917014,0.626929,0.669103,0.157966,0,0.171324,0.2096018,0.0783754,0.0682996,0.009719,0.0933052,0.0182968,2.2538484,5.3687224,7.1249932,8.096039,8.8558516,8.9860886,9.0533856,9.1246736,9.1880968
"89",101.3239328,62.8601432,65.8853376,-35.4385974,19.1204606,46.7648746,36.4737164,2.4047086,7.8864512,6.893936,0.2508142,7.7521922,3.732715,0.4908016,248.1212358,70.5926028,165.9000244,273.0759056,288.5909248,318.9236896,80752.2059524,72958.545404,9.87351,1.8423146,7.0782334,15.1444852,0.5659222,13.5556724,12.7324914,0.9131062,0.1556286,8.2507546,6.7771452,5.6281132,14.7802436,13.2611868,3.235465,33.8170908,0.4513276,0.9889186,0.3250422,0.1817728,0.0387542,0.230799,0.1414108,2.0102878,5.1233752,6.7034446,7.8354906,8.9585494,9.1423444,9.2375724,9.3202192,9.3939052
