"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"16",37.9842,43.5942,32.60488,-5.37935,15.26858,17.3363,15.4099,0.556,1.3705,4.35928,0.31342,6.7015,3.566,0.32841,158.2112,67.0962,162.8463,307.0933,261.9665,461.542,81881.2422,72553.3984,11.1172,1.798,6.8979,10.2498,0.7369,11.8168,12.5759,0.6317,0.2026,5.84,1.4524,1.1619,0.2905,40.6894,0.77707,1.1028,0.04922,0.45065,0.15854,0.16787,0.05118,1.83576,4.21845,6.0835,7.35915,8.02029,8.11933,8.1678,8.2206,8.2781
"17",89.2945,32.2905,84.34487,-4.94958,37.00717,47.3377,38.7233,2.5926,6.0217,10.85859,0.77636,16.06463,8.52258,0.78503,163.7716,68.1086,167.1986,301.6536,261.6658,463.4455,81859.5703,72561.5234,12.814,1.7705,6.7807,25.2976,1.8088,28.0747,29.7879,1.4966,0.4974,14.4111,13.9162,11.1329,2.7832,4.4582,1.94089,2.9721,0.39795,0.65339,0.50842,0.77909,0.1087,0.95443,3.30398,4.62547,6.32785,8.18877,8.4457,8.56676,8.65999,8.7347
"18",132.8638,49.0171,127.49398,-5.36987,59.09464,68.3993,53.6616,4.3815,10.3562,16.76205,1.24731,26.0578,13.75942,1.26804,174.9565,71.1695,179.6127,282.4997,260.2571,465.3586,81825.0781,72576.4375,13.3237,1.8406,7.1926,39.9473,2.973,46.5874,49.1991,2.4732,0.8176,22.7886,24.5086,19.6068,4.9017,0,3.94684,6.0745,0.70235,1.65983,1.20679,1.08021,0.11728,1.56381,3.7329,4.72538,6.24262,8.44825,8.8166,8.9979,9.1432,9.2598
"19",161.2977,63.3201,167.28267,5.9849,82.03592,85.2467,66.213,5.7865,13.2473,21.78309,1.758,37.13601,19.55533,1.80347,192.1243,75.567,197.1384,253.3773,257.7283,465.2249,81775.4844,72590.5,14.4922,1.9345,7.8028,51.7055,4.1725,66.1035,69.6185,3.5021,1.1474,29.5855,31.6601,25.3281,6.332,0,4.59701,8.6267,1.59211,1.46755,1.6779,1.45153,0.08656,2.01305,4.65128,5.44237,6.56169,8.95037,9.33176,9.51612,9.6733,9.8065
"20",144.4119,52.6873,157.96064,13.54866,72.21273,85.7479,68.7477,5.5838,11.4164,17.6545,1.55081,33.61702,17.75194,1.6384,202.8073,78.7977,209.7639,236.4015,255.8259,462.5105,81731.0781,72604.5078,15.6607,2.038,8.4493,41.3916,3.6356,59.1033,62.4201,3.1424,0.9998,23.7652,26.3437,21.0749,5.2687,0,4.13898,7.1103,1.73618,0.56035,2.17041,1.40821,0.0035,1.48258,4.27409,5.08197,6.23448,8.77344,9.1736,9.3612,9.5262,9.6713
"21",98.0102,30.0142,117.63191,19.62171,44.12635,73.5056,61.52,4.2681,7.7174,10.30722,0.9348,20.81513,11.04881,1.02037,201.6547,80.0087,214.2384,237.1419,255.242,460.2112,81704.0781,72615.6406,16.1596,1.7904,7.5312,23.2189,2.1059,35.155,37.3196,1.8799,0.5791,13.3495,15.0071,12.0057,3.0014,0,1.92593,2.9483,1.51645,0.10463,0.98221,0.83912,0.03627,0.02726,2.97871,4.16267,5.5065,7.9565,8.38228,8.5893,8.7666,8.9169
"22",39.2695,7.9666,75.65061,36.38111,25.41299,50.2377,44.7442,2.2237,3.2697,5.99945,0.52757,11.93818,6.36022,0.58759,190.0845,79.0418,210.0235,247.2513,255.5889,459.071,81688.8438,72621.2656,15.5535,1.7635,7.4015,13.1102,1.1525,19.5623,20.8444,1.0504,0.3169,7.5276,3.9833,3.1866,0.7967,0,0.46829,1.3409,1.39969,0.08589,0.01492,0.36749,0.00346,0.16497,1.58553,3.69095,5.43134,7.42179,7.79621,7.9789,8.1384,8.2773
"23",8.5158,0,42.51422,33.99843,17.83533,24.6789,22.2995,0.6375,1.7418,4.30679,0.36284,8.31675,4.43879,0.41017,175.6396,77.106,201.997,260.0943,256.3999,458.4053,81678.3359,72626.1484,14.445,1.9359,8.0266,9.9191,0.8356,14.364,15.3327,0.7728,0.2298,5.6853,0,0,0,0,0.67902,1.1377,0.22931,0.05596,0.36218,0.26087,0.00502,0.82344,2.40083,4.4466,6.04024,7.30526,7.5949,7.741,7.8681,7.977
"24",0.9482,0,26.51753,25.56935,16.90119,9.6163,8.0782,0.2124,1.3257,4.30105,0.34438,7.73936,4.13431,0.38209,160.1686,74.7962,192.5702,275.3885,257.5652,458.1635,81671.7734,72626.1484,15.471,2.3097,9.4269,9.9473,0.7965,13.4248,14.3428,0.723,0.219,5.69,0,0,0,0,0.42881,1.0515,0.2296,0.0776,0.21826,0.13294,0.00529,1.50719,3.17644,5.33544,6.78655,7.47815,7.64122,7.7277,7.8108,7.8903
"25",1.2872,0,14.19578,12.90854,13.72153,0.4743,0.3876,0.0106,0.076,3.6589,0.27985,6.1776,3.30016,0.30503,147.997,72.8537,184.7692,287.1626,258.5667,458.2648,81666.1484,72626.1484,12.1716,1.9426,7.8009,8.4841,0.6489,10.7433,11.4785,0.5787,0.1785,4.8447,0,0,0,0,0.35612,0.8337,0.11918,0.15639,0.0814,0.11831,0.00705,1.67218,3.55666,5.51311,7.04867,7.67308,7.78445,7.84241,7.9028,7.9649
"26",2.8577,0,13.68097,10.82327,13.67142,0.0096,0.0077,2e-04,0.0016,3.7665,0.27824,6.08018,3.24642,0.30009,136.7504,70.9724,177.3271,297.4934,259.5287,458.5725,81660.5234,72626.1484,11.2466,1.8813,7.4422,8.6409,0.6384,10.4617,11.1718,0.5633,0.1755,4.928,0,0,0,0,0.32903,0.7031,0.13654,0.04931,0.15579,0.124,0.00378,1.77336,3.7721,5.51292,7.13393,7.80442,7.90441,7.9519,8.0027,8.0563
"27",8.4494,0.0012,13.67073,5.22133,13.45251,0.2182,0.1748,0.0055,0.0379,3.80185,0.27286,5.92495,3.16066,0.29216,126.3589,69.1943,170.396,306.3761,260.4153,459.033,81654.8984,72626.1484,10.392,1.7782,6.9316,8.7056,0.6248,10.1754,10.8561,0.5474,0.1718,4.9599,6e-04,5e-04,1e-04,0,0.32336,0.6877,0.15134,0.04142,0.15491,0.12702,0.00613,1.81014,3.83507,5.55699,7.17132,7.88126,7.98789,8.03622,8.0859,8.1372
"28",20.5772,0.3999,15.23097,-5.34619,13.92097,1.31,1.0827,0.0526,0.1747,4.01479,0.28155,6.08369,3.24128,0.29965,116.9555,67.4226,163.5977,313.8256,261.2973,459.6509,81649.2734,72626.1484,9.6034,1.8116,6.9581,9.3772,0.6576,10.6565,11.3553,0.5726,0.1808,5.3383,0.1999,0.16,0.04,0,0.48974,0.908,0.0677,0.30407,0.0555,0.13015,0.031,1.83611,3.85356,5.56544,7.23182,7.97074,8.08628,8.1388,8.1909,8.244
"29",59.7702,40.7149,47.72846,-12.04173,21.20968,26.5188,20.9467,1.4322,4.1399,6.37174,0.44011,9.10814,4.84202,0.44767,139.4218,67.3858,163.8005,315.5755,261.7888,461.0236,81638.4609,72629.4219,9.5448,1.7772,6.76,14.8192,1.0236,15.8901,16.8948,0.852,0.2815,8.432,8.7035,6.9628,1.7407,23.308,1.08416,1.5203,0.21251,0.41154,0.35554,0.3171,0.05822,1.24811,3.79096,5.34402,6.97417,8.09797,8.24185,8.30541,8.3719,8.445
"30",111.0328,64.3105,99.86189,-11.17086,47.93924,51.9226,40.2305,3.1421,8.55,14.30096,1.00693,20.6805,10.9391,1.01173,170.6855,69.6815,173.2576,301.5428,260.9418,463.8785,81610.4688,72640.7031,12.5454,1.8045,6.9439,33.7872,2.3793,36.6463,38.7679,1.9558,0.6543,19.2372,20.5013,16.401,4.1003,23.308,2.69305,4.4744,0.55946,1.17306,0.63452,0.88546,0.19456,1.49716,3.48427,4.6578,6.33997,8.35826,8.65941,8.80157,8.917,9.0144
"31",143.3966,54.936,146.20868,2.81209,74.16136,72.0473,55.9471,4.6358,11.4644,20.8017,1.57009,32.89491,17.29417,1.6005,184.0434,73.2759,187.6817,273.3229,258.7691,465.7063,81565.7578,72654.2656,14.11,1.8992,7.5499,50.1649,3.7876,59.5165,62.5791,3.159,1.0416,28.6323,27.468,21.9744,5.4936,0,5.63845,8.4241,0.65209,2.70465,1.50003,1.43375,0.03732,1.6746,4.37832,5.24733,6.48909,8.7919,9.16688,9.35302,9.5071,9.6331
"32",141.1684,51.489,143.32267,2.1543,61.34888,81.9737,65.4501,5.36,11.1637,16.1114,1.30255,27.91766,14.65969,1.35765,194.9258,76.5302,200.5793,258.7554,257.3543,465.1869,81529.2422,72669.5391,14.8619,1.8948,7.698,37.4079,3.0242,48.6119,51.0527,2.5789,0.8317,21.406,25.7445,20.5956,5.1489,0,2.91805,5.0691,1.18778,0.13939,1.6443,1.13437,0.00252,1.57512,4.01007,4.86606,6.14824,8.53855,8.9422,9.14,9.3112,9.4596
"33",100.4244,43.8633,127.44438,27.01998,57.92827,69.5162,55.9556,4.1325,9.4281,14.44433,1.22359,26.8348,14.11725,1.30824,201.1152,78.8958,209.7298,249.6222,256.2281,463.3877,81494.2188,72683.2031,15.7422,2.0207,8.3949,33.5729,2.8439,46.7705,49.2098,2.4874,0.7821,19.2472,21.9317,17.5453,4.3863,0,2.88351,5.0697,1.2872,0.15507,1.59855,1.1299,0.00234,1.01322,3.72755,4.59845,5.88345,8.27008,8.68386,8.8886,9.0645,9.2139
"34",40.9952,11.2959,76.32983,35.33464,34.01815,42.3116,37.4545,1.7365,3.1207,8.25745,0.70377,15.89145,8.38782,0.77768,191.1514,77.9458,205.5792,254.7535,256.3376,461.959,81472.875,72691.8516,15.6115,2.0795,8.6691,19.4617,1.6586,28.0916,29.6548,1.4997,0.4561,11.16,5.6479,4.5183,1.1296,0,2.63893,3.1978,0.28697,0.77378,1.01657,0.84861,0.02153,0.74556,3.25719,4.27598,5.68982,7.74007,8.1326,8.3294,8.4996,8.6441
"35",6.3808,0,37.18257,30.80183,17.98685,19.1957,17.4549,0.443,1.2979,4.4269,0.3637,8.36265,4.42334,0.41022,176.6254,75.9034,197.1779,267.7657,257.2337,461.3388,81462.9062,72696.1953,14.526,2.0424,8.4014,10.2232,0.8399,14.4837,15.3221,0.7751,0.231,5.8537,0,0,0,0,1.00141,1.2897,0.27214,0.13789,0.55064,0.31286,0.00634,1.22546,3.63484,5.07454,6.33307,7.45847,7.73813,7.8839,8.0155,8.1318
"36",0.5946,0,21.50605,20.91142,16.15174,5.3543,4.4333,0.1141,0.807,4.18353,0.32649,7.37545,3.9042,0.36212,161.0676,73.5995,187.8548,283.353,258.4411,461.1588,81456.3438,72696.1953,15.5579,2.3039,9.3231,9.6392,0.7523,12.7459,13.4942,0.6827,0.2069,5.5084,0,0,0,0,0.43048,0.9036,0.16839,0.06868,0.22234,0.13947,0.00297,1.77841,3.91284,5.8561,6.98537,7.57351,7.72487,7.8105,7.8918,7.9674
"37",0.5719,0,13.27221,12.70031,13.09135,0.1808,0.1485,0.004,0.0283,3.54148,0.2641,5.88285,3.11404,0.28887,148.8277,71.7048,180.3114,295.3133,259.4465,461.2749,81450.1797,72696.1953,12.2399,1.8947,7.5434,8.1071,0.6046,10.1002,10.6929,0.541,0.1663,4.6251,0,0,0,0,0.25854,0.6016,0.07794,0.02938,0.09993,0.12926,0.00318,1.79621,3.99558,5.99556,7.19059,7.72893,7.83691,7.8974,7.9554,8.0103
"38",1.4874,0,12.37806,10.89065,12.36899,0.0091,0.0074,2e-04,0.0015,3.45113,0.24899,5.49311,2.90617,0.2696,137.5179,69.952,173.4335,305.9058,260.3679,461.5615,81444.3672,72696.1953,11.3098,1.7528,6.8778,7.8592,0.567,9.3817,9.927,0.5023,0.1559,4.4785,0,0,0,0,0.24928,0.5041,0.07221,0.02476,0.09881,0.12573,0.00279,1.55166,3.9343,5.90955,7.27185,7.84551,7.93981,7.98989,8.0406,8.0897
"39",9.7275,0.0048,5.47316,-4.25435,5.21952,0.2536,0.2037,0.0064,0.0435,1.49235,0.10425,2.29618,1.21413,0.11265,127.6539,69.1938,170.4885,315.5102,260.781,461.7409,81440.2812,72696.1953,9.8664,0.7588,2.9473,3.3223,0.232,3.8332,4.0537,0.2051,0.0638,1.8911,0.0024,0.0019,5e-04,0,0.12773,0.1566,0.04243,0.0223,0,0.10543,0.00265,1.08863,3.42193,5.42861,7.20049,7.86101,7.95526,8.00569,8.063,8.1162
"40",29.1236,0.2368,18.84749,-10.27608,13.31542,5.5321,4.7514,0.1653,0.6154,3.93858,0.26835,5.77498,3.0505,0.28303,118.0677,67.4969,163.9685,323.0412,261.6277,462.4337,81434.2891,72696.2969,9.7045,1.7205,6.6147,9.0394,0.6158,9.9391,10.5001,0.5314,0.1693,5.141,0.1184,0.0947,0.0237,0,0.23799,0.5412,0.01205,0.14397,0,0.09397,0.02985,1.07825,3.16423,5.23798,7.24752,8.03544,8.15611,8.218,8.2796,8.3342
"41",76.4639,48.6084,56.74803,-19.71589,24.83041,31.9176,25.6719,1.7531,4.4926,7.67164,0.51671,10.562,5.56378,0.51628,146.8744,67.707,165.1525,322.0183,261.9334,464.3059,81421.6719,72700.7656,9.8704,1.7759,6.7606,17.9178,1.2068,18.5079,19.4992,0.9869,0.3319,10.1867,9.9315,7.9452,1.9863,28.7455,1.21824,1.828,0.22606,0.51677,0.37251,0.32897,0.00315,1.18898,3.41255,5.00924,6.86779,8.2059,8.40824,8.51131,8.5897,8.6601
"42",134.2471,69.699,125.58007,-8.66707,57.16229,68.4178,51.9778,4.3597,12.0802,17.03466,1.18959,24.76706,12.96724,1.20379,176.875,71.1756,179.2235,301.4778,260.6224,467.4164,81387.9062,72714.8438,13.1698,1.8373,7.1518,41.1363,2.8731,44.8631,46.9769,2.3787,0.7901,23.4151,26.5284,21.2227,5.3057,16.6422,4.41783,6.221,0.11117,2.4133,0.8558,1.14874,0.22453,1.65119,3.64646,4.71996,6.33227,8.50517,8.86494,9.04245,9.1681,9.2814
"43",158.7238,56.874,155.1976,-3.52619,72.69942,82.4981,64.287,5.4359,12.7752,20.29055,1.52502,32.42675,16.88833,1.56882,190.7914,74.9283,194.2031,275.3105,258.6055,468.6373,81344.5469,72728.2344,14.5206,1.9348,7.7698,48.7456,3.6622,58.3997,60.8318,3.0823,1.0071,27.8172,28.437,22.7496,5.6874,0,5.4379,8.1255,0.82894,2.32023,1.68977,1.42793,0.02524,1.74293,4.29992,5.14981,6.40164,8.78578,9.18259,9.376,9.5291,9.6689
"44",146.2686,57.3272,160.66804,14.39944,69.27208,91.396,72.736,6.1784,12.4817,18.16467,1.46923,31.63938,16.46793,1.53083,203.8805,78.7038,209.0621,256.8223,256.8394,467.653,81303.3828,72742.0781,15.5735,1.9572,8.0714,42.4269,3.4321,55.43,57.7015,2.9257,0.9438,24.2786,28.6636,22.9309,5.7327,0,3.44236,6.2103,1.36688,0.39356,1.7475,1.30131,0.03273,1.50788,4.1693,4.98047,6.20843,8.70438,9.11592,9.3092,9.4706,9.6186
"45",98.126,39.6884,118.3684,20.24236,51.02181,67.3466,54.9282,3.8445,8.5739,12.72915,1.07426,23.69797,12.36983,1.1506,207.4083,80.5565,216.0519,252.1092,256.0872,465.8149,81272.4453,72755.0156,16.3163,2.116,8.8852,30.233,2.5513,42.2015,44.0556,2.2352,0.7016,17.3298,19.8442,15.8754,3.9688,0,4.08606,5.3386,0.64171,1.27033,1.61696,1.19873,0.01615,1.00938,3.57524,4.45137,5.81342,8.24165,8.65053,8.841,9.0076,9.1595
"46",47.5131,10.1954,76.90539,29.39224,31.41396,45.4914,40.7596,1.8971,2.8347,7.72046,0.6473,14.65725,7.67478,0.71419,196.5763,79.4698,211.2962,259.3753,256.3858,464.5459,81252.7109,72761.9375,15.9298,2.1061,8.8338,17.8115,1.4934,25.3614,26.5591,1.3481,0.4107,10.207,5.0977,4.0781,1.0195,0,1.95951,2.5029,0.55345,0.17736,1.03194,0.75021,0.00395,0.71122,3.21784,4.24947,5.69606,7.71821,8.08338,8.2546,8.4135,8.5568
"47",8.1862,0,38.55039,30.36415,15.21399,23.3364,21.0042,0.619,1.7132,3.73375,0.302,7.10463,3.72674,0.34689,181.638,77.5934,203.5091,273.7999,257.2857,463.9284,81243.5781,72764.2891,14.9383,1.8764,7.787,8.5798,0.694,12.244,12.8452,0.6522,0.1908,4.9097,0,0,0,0,0.77328,0.9735,0.18812,0.05522,0.45056,0.26749,0.00246,1.26949,3.62315,5.14978,6.39309,7.42757,7.6727,7.7961,7.9297,8.0492
"48",2.5826,0,21.44812,18.8655,8.54773,12.9004,11.0173,0.2854,1.5978,2.24063,0.16991,3.89966,2.04698,0.19056,165.6795,76.18,197.7141,290.6711,258.1005,463.8383,81236.7031,72764.2891,15.9585,1.4134,5.7948,5.0946,0.3863,6.6476,6.9788,0.3544,0.1062,2.9083,0,0,0,0,0.19401,0.373,0.05628,0.02472,0.04833,0.12095,0.00268,1.2722,3.49414,5.67943,6.95663,7.51782,7.62837,7.6979,7.794,7.8791
"49",1.59277,0,3.4441,1.85134,3.12547,0.31863,0.23972,0.01072,0.06821,1.08353,0.02832,1.43512,0.5211,0.05744,159.17118,75.6,195.16846,297.67591,258.53929,463.6525,81236.28828,72764.2891,6.50826,0.5794,2.54567,2.14105,0.05846,2.22495,1.61184,0.09765,0.01607,1.1899,0,0,0,0,3.60828,0.0599,0.26634,0.05972,3.47192,0.07663,0.00765,2.44307,4.54177,6.37608,7.71388,8.08835,8.15401,8.20425,8.28356,8.35507
"50",0.91692,0,2.38437,1.46742,2.38415,0.00021,0.00012,0,5e-05,0.82442,0.02127,1.09455,0.39977,0.04417,153.4857,75.0885,192.93085,304.04169,258.92888,463.51518,81236.28828,72764.2891,5.68543,0.512,2.23754,1.6346,0.04366,1.69321,1.22904,0.07454,0.01201,0.90831,0,0,0,0,0.11273,0.03856,0.17354,0.02894,0,0.08379,0.00307,2.60025,4.84038,6.46554,7.96642,8.41787,8.47241,8.51366,8.58178,8.64344
"51",16.57565,0.06377,10.06457,-6.51111,9.15503,0.9095,0.64153,0.0232,0.24475,3.32928,0.08715,4.07305,1.49929,0.16627,146.77635,73.69425,186.89061,309.69875,259.92409,463.33804,81234.18595,72764.2891,6.74126,1.40076,6.06591,7.35643,0.19473,6.9012,4.99917,0.3024,0.05357,4.08817,0.03188,0.02551,0.00637,0,0.13621,0.17591,0.10496,0.05441,0,0.08177,0.00379,2.41255,4.82138,6.49676,8.1206,8.68914,8.76548,8.81392,8.87968,8.93755
