 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     45,         0.0000,         1.3266,         4.7336,         4.7336,         2.7978,        -1.9357,         1.4269,         0.1892,         0.3196,         0.6631,         0.0629,         1.2972,         0.7088,         0.0660,       141.0000,        13.0589,         0.0000,         0.0656,       150.9209,       192.7795,       173.6086,       220.3765,       258.5043,       444.5918,     81224.3203,     72747.4922,         0.9527,         0.9388,         0.9427,        -0.4621,       150.0000,         0.0000,         0.1878,         0.2810,         0.0362,         0.0516,         0.0787,         0.0575,         0.1715,         1.6979,         4.4922,         5.2984,         6.3561,         8.6601,         9.0313,         9.1997,         9.3406,         9.4679,         0.0000
     46,         0.0000,         0.2400,         3.1375,         3.1375,         1.8793,        -1.2582,         0.9913,         0.1152,         0.1517,         0.4213,         0.0414,         0.8854,         0.4859,         0.0452,       141.0000,        13.0589,         0.0000,         0.0656,       144.9131,       192.7242,       173.9080,       218.3514,       257.6912,       442.4047,     81192.6328,     72760.8672,         0.9523,         0.9380,         0.9424,       -27.6457,       150.0000,         0.0000,         0.1465,         0.1852,         0.0250,         0.0357,         0.0629,         0.0479,         0.0357,         0.9911,         3.7118,         4.5804,         5.8271,         8.0906,         8.4617,         8.6289,         8.7751,         8.9073,         0.0000
     47,         0.0000,         0.0132,         2.0216,         2.0216,         1.1150,        -0.9066,         0.6802,         0.0804,         0.1460,         0.2486,         0.0241,         0.5257,         0.2896,         0.0270,       141.0000,        13.0589,         0.0000,         0.0656,       132.5959,       191.2254,       168.5131,       226.1570,       257.9687,       441.1101,     81173.6172,     72766.8984,         0.9391,         0.9404,         0.9435,       -55.5615,       150.0000,         0.0000,         0.0738,         0.0865,         0.0149,         0.0085,         0.0362,         0.0291,         0.0089,         0.6973,         3.2610,         4.3276,         5.6771,         7.5247,         7.8470,         7.9918,         8.1284,         8.2505,         0.0000
     48,         0.0000,         0.0000,         0.8437,         0.8437,         0.5167,        -0.3270,         0.2269,         0.0293,         0.0708,         0.1161,         0.0108,         0.2432,         0.1342,         0.0125,       141.0000,        13.0589,         0.0000,         0.0656,       117.2151,       189.4695,       162.1921,       241.5789,       258.8535,       440.5383,     81165.0547,     72767.9375,         0.8907,         0.9316,         0.9484,       -64.0658,       150.0000,         0.0439,         0.0269,         0.0305,         0.0044,         0.0029,         0.0160,         0.0080,         0.0027,         1.3817,         3.7501,         5.4742,         6.5371,         7.2471,         7.4029,         7.4815,         7.5828,         7.6732,         0.0000
     49,         0.0000,         0.0000,         0.6581,         0.6581,         0.4895,        -0.1686,         0.1143,         0.0162,         0.0382,         0.1193,         0.0104,         0.2244,         0.1239,         0.0115,       141.0000,        14.0980,         0.0000,         0.0709,        99.7217,       187.5981,       155.6519,       259.2969,       259.8734,       440.3953,     81157.3125,     72767.9375,         0.9530,         0.9385,         0.9488,       -40.2423,         0.0000,         0.1229,         0.0125,         0.0236,         0.0034,         0.0036,         0.0014,         0.0075,         0.0027,         1.0777,         3.4812,         5.7558,         7.0012,         7.4473,         7.4821,         7.5061,         7.5662,         7.6215,         0.0000
     50,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     51,         0.0000,         0.0000,         0.1167,         0.1167,         0.1167,         0.0000,         0.0000,         0.0000,         0.0000,         0.0293,         0.0024,         0.0530,         0.0292,         0.0027,       141.0000,        14.0980,         0.0000,         0.0709,        91.7317,       187.0650,       153.8193,       267.6187,       260.1950,       440.3965,     81156.9766,     72767.9375,         0.9530,         0.9379,         0.9433,       -51.1456,         0.0000,         0.1304,         0.0051,         0.0038,         0.0011,         0.0011,         0.0000,         0.0040,         0.0021,         0.9418,         3.1953,         5.4520,         7.0367,         7.5387,         7.5567,         7.5657,         7.6100,         7.6514,         0.0000
     52,         0.0000,         0.0000,         0.4564,         0.4564,         0.4437,        -0.0126,         0.0079,         0.0015,         0.0033,         0.1190,         0.0095,         0.1966,         0.1085,         0.0101,       141.0000,        14.0980,         0.0000,         0.0709,        82.9528,       185.5667,       148.6599,       275.2041,       260.9696,       440.7432,     81151.5312,     72767.9375,         0.9527,         0.9390,         0.9437,       -43.3411,        77.6572,         0.0000,         0.0077,         0.0161,         0.0017,         0.0039,         0.0000,         0.0038,         0.0081,         0.9857,         2.9956,         5.1446,         7.1244,         7.7749,         7.8104,         7.8216,         7.8599,         7.8943,         0.0000
     53,         0.0000,         1.0842,         0.8237,         0.8237,         0.5803,        -0.2434,         0.1631,         0.0289,         0.0515,         0.1600,         0.0125,         0.2544,         0.1403,         0.0131,       107.0000,        14.0980,         0.0000,         0.0709,       101.0003,       185.0294,       143.7320,       280.9738,       261.7864,       441.4680,     81144.0859,     72768.9453,         0.8151,         0.9348,         0.9403,       -75.8972,       150.0000,         0.0000,         0.0085,         0.0247,         0.0045,         0.0023,         0.0020,         0.0041,         0.0049,         1.3661,         3.2039,         5.1843,         7.1462,         7.9134,         7.9816,         8.0038,         8.0445,         8.0830,         0.0000
     54,         0.0000,         1.2008,         1.9714,         1.9714,         0.8369,        -1.1345,         0.8211,         0.1197,         0.1937,         0.2398,         0.0184,         0.3614,         0.1988,         0.0185,       107.0000,        14.0980,         0.0000,         0.0709,       119.8759,       185.5894,       147.4086,       285.6571,       262.3199,       442.7613,     81132.9062,     72772.7578,         0.9528,         0.9388,         0.9422,         2.7974,       150.0000,         0.0000,         0.0415,         0.0642,         0.0021,         0.0262,         0.0040,         0.0113,         0.0573,         1.1508,         3.3450,         5.0247,         6.9512,         8.0495,         8.1700,         8.2193,         8.2710,         8.3190,         0.0000
     55,         0.0000,         1.1321,         3.6777,         3.6777,         1.9625,        -1.7152,         1.2542,         0.1791,         0.2819,         0.5539,         0.0432,         0.8542,         0.4676,         0.0436,       107.0000,        14.0980,         0.0000,         0.0709,       133.8947,       189.1247,       162.6854,       273.7610,       261.4621,       445.3548,     81103.6875,     72785.3203,         0.9527,         0.9358,         0.9406,       -52.4339,       150.0000,         0.0000,         0.1244,         0.1804,         0.0190,         0.0493,         0.0362,         0.0389,         0.0290,         1.3028,         3.2611,         4.3803,         6.1466,         8.2435,         8.5437,         8.6763,         8.7714,         8.8580,         0.0000
     56,         0.0000,         2.2737,         5.1701,         5.1701,         2.9133,        -2.2568,         1.5334,         0.2234,         0.5000,         0.7761,         0.0644,         1.2995,         0.7073,         0.0660,       107.0000,        14.0980,         0.0000,         0.0709,       152.6344,       193.9431,       182.4833,       250.7836,       259.3393,       447.0334,     81058.4609,     72798.9062,         0.8463,         0.9323,         0.9382,       -72.2588,       150.0000,         0.0000,         0.1685,         0.2896,         0.0417,         0.0611,         0.0538,         0.0536,         0.0097,         1.6401,         4.1369,         5.0195,         6.3282,         8.6118,         8.9811,         9.1514,         9.2836,         9.4042,         0.0000
     57,         0.0000,         2.4120,         5.2905,         5.2905,         3.1134,        -2.1771,         1.4561,         0.2096,         0.5114,         0.7752,         0.0695,         1.4231,         0.7734,         0.0722,       107.0000,        14.0980,         0.0000,         0.0709,       166.6992,       198.1453,       199.2058,       230.3809,       256.9437,       446.3821,     81009.2109,     72813.6172,         0.9527,         0.9360,         0.9408,       -42.8596,       150.0000,         0.0000,         0.1636,         0.3174,         0.0468,         0.0531,         0.0509,         0.0596,         0.0710,         1.9395,         4.4778,         5.2823,         6.4252,         8.8069,         9.1877,         9.3604,         9.5035,         9.6343,         0.0000
     58,         0.0000,         1.4164,         4.2185,         4.2185,         2.6233,        -1.5952,         1.1307,         0.1484,         0.3161,         0.6102,         0.0582,         1.2248,         0.6677,         0.0624,       107.0000,        14.0980,         0.0000,         0.0709,       171.4417,       200.6380,       208.6638,       221.1053,       255.2275,       443.9556,     80966.5703,     72827.6719,         0.8903,         0.9373,         0.9413,       -64.8871,       150.0000,         0.0000,         0.2187,         0.2978,         0.0246,         0.0862,         0.0697,         0.0628,         0.0128,         1.0809,         4.0205,         4.8345,         6.0269,         8.5131,         8.9062,         9.0819,         9.2318,         9.3693,         0.0000
     59,         0.0000,         0.2974,         2.5846,         2.5846,         1.4587,        -1.1259,         0.8926,         0.0985,         0.1348,         0.3342,         0.0317,         0.6835,         0.3742,         0.0350,       107.0000,        14.0980,         0.0000,         0.0709,       162.1048,       200.2752,       206.6001,       228.6598,       255.1339,       442.4952,     80942.4219,     72836.0312,         0.9528,         0.9430,         0.9452,        -0.8043,       150.0000,         0.0000,         0.1019,         0.1258,         0.0167,         0.0203,         0.0428,         0.0387,         0.0721,         0.7342,         3.2747,         4.1870,         5.5940,         7.8094,         8.1800,         8.3442,         8.4936,         8.6285,         0.0000
     60,         0.0000,         0.0612,         1.8461,         1.8461,         1.0848,        -0.7613,         0.5679,         0.0639,         0.1296,         0.2555,         0.0232,         0.5038,         0.2764,         0.0259,       107.0000,        14.0980,         0.0000,         0.0709,       144.6079,       198.1578,       197.6277,       243.4555,       255.8525,       441.6950,     80924.7031,     72842.7344,         0.9529,         0.9445,         0.9462,         1.8971,       150.0000,         0.0000,         0.0906,         0.0956,         0.0057,         0.0285,         0.0358,         0.0262,         0.0364,         0.8885,         3.4445,         4.7086,         6.0512,         7.4497,         7.7232,         7.8467,         7.9706,         8.0801,         0.0000
     61,         0.0000,         0.0000,         0.9208,         0.9208,         0.7535,        -0.1673,         0.1153,         0.0139,         0.0381,         0.1863,         0.0157,         0.3445,         0.1892,         0.0177,       107.0000,        11.4543,         0.0000,         0.0576,       121.9206,       195.5497,       187.0744,       266.6665,       257.1882,       441.5184,     80913.8438,     72843.8203,         0.9062,         0.9390,         0.9469,       -63.0306,        63.3216,         0.0054,         0.0368,         0.0457,         0.0057,         0.0091,         0.0176,         0.0102,         0.0040,         1.2645,         3.5805,         5.7065,         6.8951,         7.4437,         7.5375,         7.5852,         7.6546,         7.7158,         0.0000
     62,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     63,         0.0000,         0.0000,         0.3644,         0.3644,         0.3622,        -0.0023,         0.0015,         0.0002,         0.0006,         0.0962,         0.0076,         0.1615,         0.0887,         0.0083,       107.0000,        11.4543,         0.0000,         0.0576,       110.1051,       194.1565,       181.5893,       278.8536,       257.9603,       441.7166,     80908.4141,     72843.8203,         0.9530,         0.9397,         0.9457,       -44.6681,         0.0000,         0.0000,         0.0087,         0.0146,         0.0014,         0.0021,         0.0021,         0.0044,         0.0031,         1.1053,         3.4989,         5.7407,         7.1013,         7.5999,         7.6401,         7.6617,         7.7136,         7.7598,         0.0000
     64,         0.0000,         0.6986,         0.6060,         0.6060,         0.5375,        -0.0685,         0.0439,         0.0073,         0.0173,         0.1492,         0.0113,         0.2356,         0.1293,         0.0121,        83.0000,        11.4543,         0.0000,         0.0576,       115.6621,       192.5441,       174.5258,       289.1317,       258.8912,       442.2955,     80902.4609,     72843.8203,         0.9528,         0.9389,         0.9433,       -20.7597,       143.7500,         0.0000,         0.0169,         0.0319,         0.0023,         0.0104,         0.0018,         0.0047,         0.0160,         1.5431,         3.6124,         5.5681,         7.1850,         7.7729,         7.8126,         7.8310,         7.8778,         7.9210,         0.0000
     65,         0.0000,         1.4298,         1.2393,         1.2393,         0.7180,        -0.5214,         0.4106,         0.0503,         0.0605,         0.2073,         0.0152,         0.3099,         0.1697,         0.0159,        83.0000,        11.4543,         0.0000,         0.0576,       140.2542,       191.6268,       171.4261,       299.1192,       259.7191,       443.4022,     80893.6406,     72846.6484,         0.9526,         0.9333,         0.9391,       -53.3838,       150.0000,         0.0000,         0.0251,         0.0438,         0.0069,         0.0098,         0.0082,         0.0071,         0.0134,         1.7238,         3.8795,         5.6032,         7.1459,         7.8874,         7.9608,         7.9938,         8.0440,         8.0906,         0.0000
     66,         0.0000,         1.4398,         3.1507,         3.1507,         1.3561,        -1.7946,         1.2709,         0.1758,         0.3480,         0.3999,         0.0289,         0.5809,         0.3167,         0.0296,        83.0000,        11.4543,         0.0000,         0.0576,       150.2502,       194.9320,       184.9930,       298.6394,       259.5704,       445.8249,     80874.5000,     72854.2578,         0.8289,         0.9342,         0.9414,       -74.2390,       150.0000,         0.0000,         0.0387,         0.0746,         0.0237,         0.0027,         0.0111,         0.0249,         0.0050,         0.4420,         2.8072,         4.1667,         6.0215,         7.9323,         8.1656,         8.2678,         8.3486,         8.4233,         0.0052
     67,         0.0000,         2.1647,         4.5368,         4.5368,         2.4242,        -2.1127,         1.4048,         0.2002,         0.5077,         0.6956,         0.0516,         1.0534,         0.5702,         0.0534,        83.0000,        11.4543,         0.0000,         0.0576,       164.8567,       199.1742,       201.8314,       282.5529,       258.2253,       449.2556,     80838.2188,     72868.7266,         0.9052,         0.9340,         0.9392,       -63.2016,       150.0000,         0.0000,         0.1196,         0.2217,         0.0314,         0.0414,         0.0342,         0.0440,         0.0175,         1.3837,         3.4407,         4.3479,         6.0116,         8.2884,         8.6423,         8.7999,         8.9200,         9.0287,         0.0000
     68,         0.0000,         2.9166,         5.8615,         5.8615,         3.4245,        -2.4369,         1.5692,         0.2289,         0.6388,         0.9269,         0.0741,         1.5263,         0.8204,         0.0769,        83.0000,        11.4543,         0.0000,         0.0576,       181.6551,       204.1319,       220.9359,       254.0694,       255.5063,       451.3283,     80784.8047,     72883.6562,         0.9525,         0.9333,         0.9389,        12.6140,       150.0000,         0.0000,         0.2612,         0.4065,         0.0272,         0.1321,         0.0582,         0.0709,         0.2958,         2.1128,         4.6061,         5.3615,         6.5445,         8.9775,         9.3443,         9.5047,         9.6363,         9.7564,         0.0000
     69,         0.0000,         2.6843,         5.6688,         5.6688,         3.3690,        -2.2998,         1.5225,         0.2135,         0.5638,         0.8353,         0.0731,         1.5502,         0.8324,         0.0781,        83.0000,        11.4543,         0.0000,         0.0576,       195.4204,       208.7555,       238.1272,       233.1069,       252.8538,       449.8313,     80730.4062,     72899.0781,         0.9523,         0.9324,         0.9384,       -24.7840,       150.0000,         0.0000,         0.2974,         0.4079,         0.0287,         0.1271,         0.0914,         0.0789,         0.1278,         1.7180,         4.6194,         5.3831,         6.4729,         9.1204,         9.4999,         9.6570,         9.7907,         9.9137,         0.0000
     70,         0.0000,         1.6181,         4.3565,         4.3565,         2.5789,        -1.7776,         1.2645,         0.1583,         0.3548,         0.6078,         0.0557,         1.2048,         0.6497,         0.0610,        83.0000,        11.4543,         0.0000,         0.0576,       200.4673,       211.8082,       248.5700,       228.5121,       251.3611,       447.3432,     80688.2578,     72914.0859,         0.9525,         0.9349,         0.9403,       -36.4362,       150.0000,         0.0000,         0.2351,         0.3008,         0.0198,         0.0912,         0.0781,         0.0658,         0.0571,         1.2328,         3.9548,         4.7456,         5.9769,         8.6067,         9.0085,         9.1741,         9.3164,         9.4469,         0.0000
     71,         0.0000,         0.2768,         2.6575,         2.6575,         1.5246,        -1.1329,         0.9159,         0.0922,         0.1248,         0.3570,         0.0321,         0.7131,         0.3861,         0.0363,        83.0000,        11.4543,         0.0000,         0.0576,       187.9949,       211.2855,       244.6602,       239.4665,       251.3548,       445.8798,     80664.0156,     72923.2969,         0.8731,         0.9399,         0.9433,       -66.3044,       150.0000,         0.0000,         0.1121,         0.1257,         0.0228,         0.0108,         0.0599,         0.0414,         0.0077,         0.6710,         3.2066,         4.0687,         5.4632,         7.8249,         8.2075,         8.3668,         8.5097,         8.6386,         0.0000
     72,         0.0000,         0.1312,         2.0032,         2.0032,         1.0929,        -0.9104,         0.6717,         0.0697,         0.1690,         0.2655,         0.0226,         0.5050,         0.2740,         0.0257,        83.0000,        11.4543,         0.0000,         0.0576,       169.8298,       209.7285,       236.6517,       258.1465,       252.0797,       445.2617,     80647.2812,     72929.7812,         0.9527,         0.9406,         0.9440,       -48.3118,       150.0000,         0.0025,         0.0630,         0.0761,         0.0095,         0.0074,         0.0286,         0.0270,         0.0042,         0.7482,         3.2658,         4.4526,         5.8023,         7.3720,         7.6676,         7.7923,         7.9116,         8.0163,         0.0000
     73,         0.0000,         0.0000,         0.7290,         0.7290,         0.5871,        -0.1420,         0.0979,         0.0107,         0.0334,         0.1530,         0.0117,         0.2649,         0.1438,         0.0135,        83.0000,        13.7557,         0.0000,         0.0692,       143.2093,       207.3160,       225.5766,       287.7096,       253.4778,       445.3495,     80636.8672,     72929.7812,         0.9530,         0.9404,         0.9460,       -24.6330,         0.0000,         0.0012,         0.0181,         0.0302,         0.0025,         0.0054,         0.0056,         0.0071,         0.0038,         1.3598,         3.6419,         5.8386,         6.9801,         7.4700,         7.5489,         7.5840,         7.6393,         7.6863,         0.0000
     74,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     75,         0.0000,         0.0000,         0.4576,         0.4576,         0.4399,        -0.0177,         0.0116,         0.0015,         0.0045,         0.1238,         0.0088,         0.1929,         0.1046,         0.0098,        83.0000,        13.7557,         0.0000,         0.0692,       128.8253,       205.6606,       218.0163,       303.0425,       254.4290,       445.8063,     80630.0000,     72929.7812,         0.9530,         0.9406,         0.9445,       -43.8632,         0.0000,         0.0251,         0.0125,         0.0213,         0.0016,         0.0052,         0.0026,         0.0047,         0.0040,         1.4328,         3.7167,         5.9295,         7.1453,         7.6324,         7.6729,         7.6930,         7.7393,         7.7809,         0.0000
     76,         0.0000,         0.4833,         0.5566,         0.5566,         0.5004,        -0.0562,         0.0361,         0.0051,         0.0150,         0.1464,         0.0100,         0.2160,         0.1170,         0.0110,        87.0000,        13.7557,         0.0000,         0.0692,       127.6799,       204.2172,       210.2349,       316.0120,       255.3956,       446.5583,     80623.6953,     72929.7812,         0.9436,         0.9408,         0.9441,       -53.3833,       150.0000,         0.0000,         0.0139,         0.0271,         0.0045,         0.0046,         0.0044,         0.0049,         0.0090,         1.6159,         3.8085,         5.8837,         7.1987,         7.7373,         7.7785,         7.7984,         7.8446,         7.8867,         0.0000
     77,         0.0000,         1.8941,         1.4891,         1.4891,         0.7289,        -0.7603,         0.5917,         0.0672,         0.1013,         0.2223,         0.0147,         0.3092,         0.1670,         0.0157,        87.0000,        13.7557,         0.0000,         0.0692,       164.4210,       204.0807,       206.1798,       328.2752,       256.2916,       448.0411,     80615.5859,     72932.0156,         0.9527,         0.9356,         0.9405,       -18.1865,       150.0000,         0.0000,         0.0271,         0.0479,         0.0061,         0.0120,         0.0064,         0.0087,         0.0338,         1.5451,         3.9120,         5.7262,         7.0969,         7.8428,         7.9266,         7.9689,         8.0236,         8.0743,         0.0000
     78,         0.0000,         1.1743,         3.3753,         3.3753,         1.4483,        -1.9270,         1.4271,         0.1774,         0.3225,         0.4528,         0.0293,         0.6085,         0.3269,         0.0307,        87.0000,        13.7557,         0.0000,         0.0692,       170.4648,       206.7971,       216.5260,       329.3811,       256.3633,       451.3566,     80595.1406,     72939.1641,         0.8714,         0.9308,         0.9374,       -68.4298,       150.0000,         0.0000,         0.0587,         0.0948,         0.0171,         0.0054,         0.0210,         0.0322,         0.0084,         0.7895,         2.8291,         4.0760,         5.9681,         7.9322,         8.1695,         8.2731,         8.3570,         8.4336,         0.0000
     79,         0.0000,         2.8455,         5.2306,         5.2306,         2.4899,        -2.7407,         1.8062,         0.2510,         0.6835,         0.7624,         0.0506,         1.0601,         0.5638,         0.0531,        87.0000,        13.7557,         0.0000,         0.0692,       187.5228,       211.8875,       235.8575,       313.4941,       255.2000,       456.2537,     80559.3750,     72955.4141,         0.9526,         0.9331,         0.9389,       -51.3868,       150.0000,         0.0000,         0.1481,         0.2389,         0.0228,         0.0574,         0.0424,         0.0482,         0.0374,         1.2460,         3.2493,         4.1850,         5.9032,         8.2726,         8.6317,         8.7891,         8.9106,         9.0206,         0.0000
     80,         0.0000,         3.0161,         5.9644,         5.9644,         3.3040,        -2.6604,         1.7466,         0.2434,         0.6704,         0.9593,         0.0678,         1.4448,         0.7605,         0.0716,        87.0000,        13.7557,         0.0000,         0.0692,       203.8329,       217.1323,       255.2128,       287.4716,       252.9945,       460.1853,     80511.0312,     72969.2031,         0.8951,         0.9346,         0.9395,       -69.4237,       150.0000,         0.0000,         0.1437,         0.2997,         0.0588,         0.0248,         0.0593,         0.0596,         0.0122,         1.6377,         4.1993,         4.9855,         6.2844,         8.8244,         9.2070,         9.3718,         9.5058,         9.6274,         0.0000
     81,         0.0000,         2.4257,         5.2328,         5.2328,         2.8657,        -2.3671,         1.6019,         0.2101,         0.5552,         0.7806,         0.0586,         1.2884,         0.6746,         0.0636,        87.0000,        13.7557,         0.0000,         0.0692,       214.4716,       221.4904,       270.5001,       273.9492,       251.3453,       461.0279,     80468.2891,     72983.0156,         0.9523,         0.9344,         0.9397,       -38.3534,       150.0000,         0.0000,         0.1663,         0.2710,         0.0437,         0.0335,         0.0724,         0.0604,         0.0623,         1.4116,         3.9945,         4.8069,         6.0930,         8.7305,         9.1326,         9.3017,         9.4426,         9.5710,         0.0000
     82,         0.0000,         1.5523,         4.3725,         4.3725,         2.5194,        -1.8531,         1.3179,         0.1592,         0.3760,         0.6658,         0.0514,         1.1461,         0.5995,         0.0565,        87.0000,        13.7557,         0.0000,         0.0692,       216.5157,       224.1889,       278.7189,       268.9419,       250.2053,       460.6906,     80429.6562,     72997.9297,         0.9527,         0.9378,         0.9420,        11.7387,       150.0000,         0.0000,         0.2208,         0.2837,         0.0149,         0.0844,         0.0739,         0.0625,         0.1147,         1.0503,         3.6955,         4.5173,         5.8540,         8.4802,         8.8893,         9.0605,         9.2039,         9.3340,         0.0000
     83,         0.0000,         0.4494,         2.6190,         2.6190,         1.4773,        -1.1418,         0.8401,         0.0880,         0.2136,         0.3840,         0.0293,         0.6764,         0.3541,         0.0334,        87.0000,        13.7557,         0.0000,         0.0692,       203.2616,       223.7112,       274.1830,       281.4545,       250.4807,       460.1711,     80408.5000,     73006.9688,         0.9526,         0.9403,         0.9435,       -45.1854,       150.0000,         0.0000,         0.1138,         0.1252,         0.0189,         0.0175,         0.0566,         0.0396,         0.0125,         0.6041,         3.0484,         3.9814,         5.4560,         7.7662,         8.1508,         8.3107,         8.4533,         8.5810,         0.0000
     84,         0.0000,         0.0000,         1.2584,         1.2584,         0.8035,        -0.4549,         0.3269,         0.0324,         0.0956,         0.2160,         0.0154,         0.3637,         0.1905,         0.0180,        87.0000,        13.7557,         0.0000,         0.0692,       179.6835,       221.0460,       260.9032,       306.5681,       251.8805,       460.1625,     80399.1719,     73009.4688,         0.9280,         0.9406,         0.9439,       -56.6183,       150.0000,         0.0000,         0.0478,         0.0534,         0.0074,         0.0072,         0.0282,         0.0124,         0.0062,         1.3658,         3.8042,         5.2777,         6.4567,         7.4432,         7.6625,         7.7592,         7.8621,         7.9519,         0.0000
     85,         0.0000,         0.0000,         0.4689,         0.4689,         0.3789,        -0.0900,         0.0618,         0.0066,         0.0216,         0.1074,         0.0071,         0.1681,         0.0880,         0.0083,        87.0000,        13.0090,         0.0000,         0.0654,       154.0053,       219.3571,       252.7411,       334.7599,       252.9257,       460.3857,     80393.6094,     73009.4688,         0.9530,         0.9230,         0.9449,       -52.0715,         0.0000,         0.1152,         0.0148,         0.0164,         0.0030,         0.0024,         0.0050,         0.0074,         0.0025,         1.0693,         3.4732,         5.7389,         7.0054,         7.4729,         7.5136,         7.5318,         7.5814,         7.6256,         0.0000
     86,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     87,         0.0000,         0.0000,         0.1407,         0.1407,         0.1381,        -0.0027,         0.0017,         0.0002,         0.0007,         0.0417,         0.0026,         0.0596,         0.0312,         0.0029,        87.0000,        13.0090,         0.0000,         0.0654,       141.7105,       218.7226,       249.7249,       348.0001,       253.3315,       460.5648,     80392.7422,     73009.4688,         0.9530,         0.9230,         0.9396,       -39.1840,         2.8294,         0.3883,         0.0051,         0.0044,         0.0011,         0.0011,         0.0000,         0.0040,         0.0031,         0.9371,         3.1817,         5.4359,         7.0843,         7.5795,         7.5823,         7.5776,         7.6119,         7.6440,         0.0000
     88,         0.0000,         0.0000,         0.5641,         0.5641,         0.5459,        -0.0182,         0.0116,         0.0016,         0.0050,         0.1733,         0.0103,         0.2304,         0.1204,         0.0114,        87.0000,        13.0090,         0.0000,         0.0654,       127.4525,       216.6731,       240.0950,       362.5567,       254.5134,       461.7034,     80385.9062,     73009.4688,         0.9530,         0.9362,         0.9453,         3.6158,         1.8679,         0.2225,         0.0071,         0.0186,         0.0015,         0.0032,         0.0001,         0.0038,         0.0068,         0.9220,         2.9739,         5.1930,         7.1701,         7.8283,         7.8538,         7.8556,         7.8874,         7.9165,         0.0000
     89,         0.0000,         0.8595,         0.8283,         0.8283,         0.5710,        -0.2572,         0.1740,         0.0411,         0.0421,         0.1872,         0.0108,         0.2376,         0.1238,         0.0117,       115.0000,        13.0090,         0.0000,         0.0654,       135.9748,       217.5069,       230.9823,       374.1082,       255.5938,       463.2431,     80379.4844,     73009.8984,         0.8841,         0.9373,         0.9418,       -64.9040,       144.5541,         0.0000,         0.0121,         0.0238,         0.0036,         0.0048,         0.0034,         0.0039,         0.0067,         1.3271,         3.1518,         5.2136,         7.1840,         7.9488,         8.0035,         8.0161,         8.0519,         8.0858,         0.0000
