 sdoy, GPP_d,NEE_d,Reco_d,QC(1),QC(6),QC(2),QC(7), QC(3),QC(4),QC678,pheno,QC(5),NPP_d,Rh_d,Ra_d
    515,         1.6757,         0.6735,         2.3492,       158.2588,       384.1897,       111.4108,     86181.4219,       165.4963,       242.3316,    157768.9062,        94.0000,       302.6146,         0.0559,         1.3210,         1.0282
    516,         1.8351,         0.5673,         2.4024,       157.9773,       384.3633,       111.3656,     86180.4297,       165.3746,       242.2092,    157768.3438,        94.0000,       302.5950,         0.2700,         1.2457,         1.1566
    517,         3.2752,        -0.5181,         2.7572,       158.0598,       384.5362,       111.3932,     86179.4688,       165.5439,       242.0926,    157767.8125,        94.0000,       302.5759,         0.9972,         1.2329,         1.5243
    518,         3.9327,        -1.0571,         2.8757,       158.2163,       384.7120,       111.4356,     86178.5156,       165.7725,       241.9669,    157767.3125,        94.0000,       302.5558,         1.1460,         1.2446,         1.6311
    519,         4.5040,        -1.4585,         3.0455,       158.4381,       384.8974,       111.4912,     86177.5234,       166.0535,       241.8049,    157766.8438,        94.0000,       302.5319,         1.2776,         1.2952,         1.7502
    520,         3.9058,        -0.6699,         3.2359,       158.8060,       385.0847,       111.5761,     86176.5547,       166.4513,       241.6308,    157766.3750,        94.0000,       302.5064,         1.5709,         1.3176,         1.9183
    521,         5.0197,        -1.6785,         3.3412,       159.1343,       385.2998,       111.6532,     86175.5156,       166.8178,       241.3571,    157766.0156,        94.0000,       302.4704,         1.4941,         1.4559,         1.8853
    522,         4.4895,        -0.9083,         3.5812,       159.5730,       385.5198,       111.7526,     86174.3594,       167.2728,       241.0528,    157765.6250,        94.0000,       302.4309,         1.7165,         1.5356,         2.0455
    523,         3.8271,        -0.2330,         3.5941,       159.9456,       385.7479,       111.8389,     86173.1562,       167.6750,       240.7086,    157765.2031,        94.0000,       302.3868,         1.5865,         1.6040,         1.9901
    524,         5.0579,        -1.2065,         3.8514,       160.4539,       385.9907,       111.9524,     86171.8906,       168.1861,       240.3050,    157764.7500,        94.0000,       302.3363,         1.8602,         1.7072,         2.1441
    525,         5.1016,        -0.8408,         4.2607,       161.1917,       386.2599,       112.1121,     86170.4766,       168.8812,       239.7954,    157764.1562,        94.0000,       302.2741,         2.3228,         1.8755,         2.3852
    526,         5.0249,        -0.8820,         4.1429,       161.7023,       386.5352,       112.2266,     86168.9531,       169.3952,       239.2479,    157763.4219,        94.0000,       302.2074,         1.8713,         1.9567,         2.1862
    527,         4.4604,         0.0063,         4.4666,       162.4457,       386.8223,       112.3880,     86167.3516,       170.0960,       238.6440,    157762.5781,        94.0000,       302.1342,         2.3407,         2.0437,         2.4230
    528,         3.4932,         0.1873,         3.6804,       162.4962,       387.0895,       112.4109,     86165.7969,       170.2427,       238.0939,    157761.8125,        94.0000,       302.0662,         0.9572,         1.9399,         1.7406
    529,         2.6811,         0.8341,         3.5152,       162.4508,       387.3279,       112.4146,     86164.3672,       170.3125,       237.6421,    157761.1875,        94.0000,       302.0085,         0.7649,         1.8414,         1.6738
    530,         3.8615,         0.0944,         3.9559,       162.8930,       387.5534,       112.5159,     86162.9766,       170.7725,       237.2402,    157760.5938,        94.0000,       301.9559,         1.7409,         1.7828,         2.1731
    531,         0.7578,         2.9923,         3.7501,       163.2438,       387.7739,       112.5991,     86161.6641,       171.1595,       236.8565,    157760.0625,        94.0000,       301.9054,         1.5606,         1.7248,         2.0253
    532,         5.3462,        -1.4924,         3.8537,       163.6818,       388.0024,       112.6998,     86160.2656,       171.6165,       236.4491,    157759.4531,        94.0000,       301.8521,         1.7369,         1.7515,         2.1023
    533,         4.4848,        -0.6672,         3.8175,       163.9812,       388.2349,       112.7729,     86158.8594,       171.9628,       236.0184,    157758.8438,        94.0000,       301.7960,         1.4618,         1.8081,         2.0094
    534,         4.5155,        -0.4792,         4.0363,       164.4563,       388.4648,       112.8814,     86157.4531,       172.4499,       235.5909,    157758.2188,        94.0000,       301.7398,         1.8149,         1.8157,         2.2206
    535,         5.1922,        -0.8515,         4.3407,       165.1153,       388.7121,       113.0268,     86155.9062,       173.0846,       235.0939,    157757.4844,        94.0000,       301.6757,         2.1863,         1.9322,         2.4085
    536,         0.4730,         3.4507,         3.9237,       165.4943,       388.9374,       113.1164,     86154.4062,       173.4954,       234.6630,    157756.7812,        94.0000,       301.6183,         1.6282,         1.8281,         2.0957
    537,         2.8159,         1.2059,         4.0218,       166.0656,       389.1663,       113.2446,     86152.9062,       174.0605,       234.2170,    157756.0625,        94.0000,       301.5588,         2.0164,         1.8205,         2.2013
    538,         4.1248,        -0.4545,         3.6703,       166.2907,       389.3950,       113.3037,     86151.4297,       174.3489,       233.7665,    157755.3750,        94.0000,       301.4984,         1.3255,         1.8328,         1.8375
    539,         4.9056,        -1.1874,         3.7182,       166.5326,       389.6197,       113.3664,     86149.9609,       174.6509,       233.3248,    157754.6875,        94.0000,       301.4387,         1.3605,         1.8259,         1.8923
    540,         3.3190,         0.5968,         3.9158,       166.9544,       389.8391,       113.4651,     86148.4844,       175.0968,       232.8974,    157754.0000,        94.0000,       301.3802,         1.7214,         1.8119,         2.1040
    541,         4.8887,        -0.8208,         4.0678,       167.4169,       390.0797,       113.5722,     86146.9219,       175.5758,       232.3860,    157753.1875,        94.0000,       301.3121,         1.8062,         1.9308,         2.1370
    542,         4.9877,        -1.1743,         3.8134,       167.6442,       390.3054,       113.6323,     86145.3828,       175.8670,       231.9201,    157752.3750,        94.0000,       301.2486,         1.3370,         1.8796,         1.9339
    543,         5.2535,        -1.1517,         4.1019,       168.0911,       390.5316,       113.7365,     86143.8125,       176.3340,       231.4475,    157751.5312,        94.0000,       301.1840,         1.7776,         1.8915,         2.2104
    544,         4.8600,        -0.3759,         4.4841,       168.7996,       390.7751,       113.8932,     86142.2969,       177.0107,       230.9046,    157750.7344,        94.0000,       301.1116,         2.3044,         1.9942,         2.4899
    545,         5.0839,        -0.7626,         4.3213,       169.2321,       391.0269,       113.9950,     86140.6719,       177.4670,       230.3141,    157749.7656,        94.0000,       301.0337,         1.7553,         2.1079,         2.2134
    546,         5.3561,        -1.0917,         4.2644,       169.5581,       391.2675,       114.0757,     86139.0547,       177.8385,       229.7517,    157748.8125,        94.0000,       300.9586,         1.5443,         2.1208,         2.1436
    547,         5.2880,        -0.9821,         4.3059,       169.8945,       391.4987,       114.1585,     86137.4531,       178.2184,       229.2173,    157747.8750,        94.0000,       300.8862,         1.5665,         2.1006,         2.2052
    548,         4.8480,        -0.2788,         4.5692,       170.3864,       391.7390,       114.2725,     86135.8203,       178.7229,       228.6451,    157746.9062,        94.0000,       300.8090,         1.8796,         2.1651,         2.4041
    549,         4.4048,         0.5891,         4.9940,       171.1532,       392.0052,       114.4418,     86134.0938,       179.4478,       227.9589,    157745.9062,        94.0000,       300.7186,         2.4333,         2.3238,         2.6702
    550,         5.2131,        -0.1840,         5.0291,       171.9142,       392.2865,       114.6102,     86132.2266,       180.1686,       227.1869,    157744.8125,        94.0000,       300.6181,         2.4257,         2.3796,         2.6494
    551,         4.0607,         0.9621,         5.0228,       172.6579,       392.5609,       114.7755,     86130.3359,       180.8761,       226.4152,    157743.7656,        94.0000,       300.5168,         2.3951,         2.4029,         2.6200
    552,         5.4170,        -0.4568,         4.9602,       173.3039,       392.8369,       114.9215,     86128.3828,       181.5061,       225.6210,    157742.6562,        94.0000,       300.4121,         2.2035,         2.4636,         2.4966
    553,         2.0840,         2.5682,         4.6523,       173.7905,       393.0818,       115.0358,     86126.5234,       182.0088,       224.9329,    157741.5781,        94.0000,       300.3186,         1.8876,         2.3330,         2.3193
    554,         5.4512,        -0.9740,         4.4772,       174.2193,       393.3112,       115.1386,     86124.7812,       182.4656,       224.3129,    157740.5156,        94.0000,       300.2323,         1.7738,         2.2231,         2.2541
    555,         5.5611,        -0.9296,         4.6315,       174.6875,       393.5508,       115.2497,     86123.0078,       182.9544,       223.6502,    157739.4375,        94.0000,       300.1407,         1.8556,         2.3048,         2.3267
    556,         5.3947,        -0.9070,         4.4877,       174.9901,       393.7731,       115.3277,     86121.2891,       183.3109,       223.0466,    157738.3750,        94.0000,       300.0555,         1.5260,         2.2811,         2.2066
    557,         5.3336,        -0.6726,         4.6610,       175.4123,       393.9917,       115.4297,     86119.5859,       183.7632,       222.4559,    157737.3281,        94.0000,       299.9713,         1.7669,         2.2843,         2.3767
    558,         5.3199,        -0.4894,         4.8305,       175.8972,       394.2186,       115.5445,     86117.8203,       184.2661,       221.8251,    157736.2500,        94.0000,       299.8820,         1.8948,         2.3594,         2.4711
    559,         5.1717,        -0.2508,         4.9208,       176.4258,       394.4439,       115.6681,     86116.0391,       184.8042,       221.1884,    157735.1562,        94.0000,       299.7913,         1.9847,         2.3863,         2.5345
    560,         4.1830,         0.9909,         5.1738,       177.1837,       394.6767,       115.8379,     86114.1953,       185.5262,       220.5065,    157734.0938,        94.0000,       299.6948,         2.4473,         2.4108,         2.7630
    561,         5.3881,        -0.2260,         5.1621,       177.9192,       394.9121,       116.0035,     86112.2578,       186.2308,       219.7977,    157732.9375,        94.0000,       299.5944,         2.4064,         2.4453,         2.7168
    562,         4.4464,         0.4822,         4.9286,       178.4059,       395.1355,       116.1194,     86110.3984,       186.7366,       219.1222,    157731.8281,        94.0000,       299.4970,         1.9115,         2.4475,         2.4811
    563,         4.7885,         0.5083,         5.2968,       179.1496,       395.3807,       116.2871,     86108.3594,       187.4486,       218.3456,    157730.5938,        94.0000,       299.3873,         2.4293,         2.5844,         2.7124
    564,         4.8339,         0.5596,         5.3935,       179.8877,       395.6293,       116.4539,     86106.2344,       188.1567,       217.5253,    157729.2812,        94.0000,       299.2719,         2.4218,         2.6955,         2.6980
    565,         4.9170,         0.2550,         5.1719,       180.4658,       395.8581,       116.5890,     86104.1797,       188.7373,       216.7693,    157728.0312,        94.0000,       299.1636,         2.1056,         2.6377,         2.5342
    566,         5.3682,        -0.3779,         4.9903,       180.9007,       396.0719,       116.6956,     86102.2031,       189.2039,       216.0714,    157726.8125,        94.0000,       299.0613,         1.8214,         2.5700,         2.4203
    567,         4.4113,         0.9985,         5.4098,       181.6347,       396.3019,       116.8623,     86100.1406,       189.9101,       215.2987,    157725.5625,        94.0000,       298.9496,         2.4230,         2.6967,         2.7131
    568,         5.5331,        -0.2383,         5.2948,       182.2305,       396.5262,       117.0017,     86098.0234,       190.5066,       214.5282,    157724.2188,        94.0000,       298.8372,         2.1499,         2.7178,         2.5769
    569,         4.6360,         0.4920,         5.1280,       182.6883,       396.7397,       117.1145,     86095.9531,       190.9960,       213.7931,    157722.9375,        94.0000,       298.7276,         1.8765,         2.6706,         2.4574
    570,         5.4808,        -0.2184,         5.2624,       183.3074,       396.9453,       117.2607,     86093.9062,       191.6177,       213.0848,    157721.6562,        94.0000,       298.6201,         2.2023,         2.6359,         2.6265
    571,         5.1382,        -0.1630,         4.9752,       183.7362,       397.1317,       117.3699,     86091.9922,       192.0906,       212.4571,    157720.4375,        94.0000,       298.5210,         1.8237,         2.5127,         2.4625
    572,         4.5898,         0.7798,         5.3696,       184.4656,       397.3316,       117.5371,     86089.9141,       192.7968,       211.7530,    157719.1250,        94.0000,       298.4132,         2.4287,         2.6083,         2.7613
    573,         5.0530,        -0.0079,         5.0451,       185.0114,       397.5181,       117.6674,     86087.8984,       193.3547,       211.0957,    157717.8438,        94.0000,       298.3102,         2.0646,         2.4698,         2.5753
    574,         5.1648,        -0.1183,         5.0465,       185.5418,       397.7035,       117.7950,     86085.9062,       193.9008,       210.4424,    157716.6094,        94.0000,       298.2070,         2.0372,         2.4834,         2.5631
    575,         5.4888,        -0.5492,         4.9396,       185.9556,       397.8759,       117.8992,     86083.9688,       194.3538,       209.8443,    157715.3906,        94.0000,       298.1102,         1.8056,         2.4601,         2.4796
    576,         5.5101,        -0.2616,         5.2485,       186.5596,       398.0569,       118.0418,     86081.9531,       194.9595,       209.2031,    157714.1250,        94.0000,       298.0078,         2.1892,         2.5534,         2.6950
    577,         5.2452,         0.1317,         5.3769,       187.1977,       398.2453,       118.1913,     86079.8359,       195.5928,       208.5102,    157712.7500,        94.0000,       297.8984,         2.2609,         2.6493,         2.7276
    578,         5.3204,        -0.2274,         5.0930,       187.6223,       398.4122,       118.2984,     86077.8516,       196.0556,       207.9024,    157711.5000,        94.0000,       297.7984,         1.8360,         2.5446,         2.5484
    579,         5.5704,        -0.0894,         5.4810,       188.3529,       398.5861,       118.4668,     86075.8125,       196.7637,       207.2581,    157710.1875,        94.0000,       297.6935,         2.4514,         2.6144,         2.8666
    580,         5.4443,        -0.1213,         5.3230,       188.9413,       398.7521,       118.6072,     86073.7734,       197.3584,       206.6370,    157708.8750,        94.0000,       297.5905,         2.1709,         2.5973,         2.7257
    581,         3.6258,         1.5333,         5.1591,       189.4712,       398.9039,       118.7359,     86071.8203,       197.9067,       206.0775,    157707.6562,        94.0000,       297.4941,         2.0563,         2.4928,         2.6663
    582,         3.9460,         1.2092,         5.1552,       190.0729,       399.0630,       118.8793,     86069.7969,       198.5129,       205.4763,    157706.3438,        94.0000,       297.3920,         2.2035,         2.4579,         2.6972
    583,         4.4982,         0.0853,         4.5835,       190.2321,       399.1982,       118.9343,     86067.9375,       198.7653,       204.9856,    157705.1250,        94.0000,       297.3026,         1.3199,         2.3275,         2.2561
    584,         5.3706,        -0.5239,         4.8466,       190.6035,       399.3336,       119.0318,     86066.1016,       199.1876,       204.5059,    157703.9062,        94.0000,       297.2142,         1.7455,         2.3530,         2.4936
    585,         5.0117,        -0.2889,         4.7228,       190.8475,       399.4610,       119.1040,     86064.3359,       199.5082,       204.0640,    157702.7188,        94.0000,       297.1299,         1.4925,         2.3177,         2.4051
    586,         4.0166,         1.0738,         5.0905,       191.4177,       399.5928,       119.2416,     86062.5469,       200.0899,       203.6021,    157701.5469,        94.0000,       297.0435,         2.1473,         2.3537,         2.7368
    587,         4.0355,         0.6968,         4.7322,       191.7059,       399.7176,       119.3229,     86060.7812,       200.4462,       203.1677,    157700.3594,        94.0000,       296.9597,         1.5857,         2.2989,         2.4334
    588,         4.5853,        -0.1385,         4.4467,       191.8386,       399.8222,       119.3732,     86059.1875,       200.6782,       202.8380,    157699.2500,        94.0000,       296.8884,         1.2756,         2.1461,         2.3006
    589,         4.9667,        -0.4699,         4.4968,       192.0192,       399.9257,       119.4331,     86057.5625,       200.9485,       202.5283,    157698.1250,        94.0000,       296.8194,         1.3720,         2.1164,         2.3804
    590,         4.1923,         0.5079,         4.7002,       192.3513,       400.0336,       119.5234,     86055.9688,       201.3400,       202.2020,    157697.0312,        94.0000,       296.7480,         1.6763,         2.1454,         2.5548
    591,         4.6644,         0.2603,         4.9247,       192.8520,       400.1477,       119.6476,     86054.3516,       201.8667,       201.8394,    157695.9062,        94.0000,       296.6716,         2.0164,         2.2121,         2.7126
    592,         4.6030,        -0.1750,         4.4281,       192.9835,       400.2430,       119.6982,     86052.7734,       202.0988,       201.5706,    157694.8438,        94.0000,       296.6064,         1.2793,         2.0682,         2.3598
    593,         4.0985,         0.5724,         4.6709,       193.3494,       400.3402,       119.7962,     86051.1719,       202.5202,       201.3041,    157693.8125,        94.0000,       296.5410,         1.7489,         2.0504,         2.6205
    594,         2.5557,         1.8406,         4.3963,       193.4326,       400.4413,       119.8371,     86049.6094,       202.7130,       201.0085,    157692.7188,        94.0000,       296.4720,         1.1854,         2.0976,         2.2986
    595,         3.6960,         0.4614,         4.1574,       193.4920,       400.5177,       119.8732,     86048.0938,       202.8867,       200.8442,    157691.7969,        94.0000,       296.4189,         1.1377,         1.8940,         2.2634
    596,         3.4862,         0.6004,         4.0866,       193.5200,       400.5943,       119.9032,     86046.6094,       203.0353,       200.7001,    157690.9375,        94.0000,       296.3682,         1.0756,         1.8398,         2.2468
    597,         3.8252,         0.2257,         4.0509,       193.5519,       400.6650,       119.9338,     86045.1953,       203.1868,       200.5971,    157690.1562,        94.0000,       296.3225,         1.0834,         1.7611,         2.2898
    598,         4.4044,        -0.3451,         4.0593,       193.6286,       400.7345,       119.9735,     86043.8125,       203.3740,       200.5169,    157689.4062,        94.0000,       296.2795,         1.1731,         1.7277,         2.3316
    599,         4.8279,        -0.5960,         4.2319,       193.8122,       400.8080,       120.0346,     86042.4141,       203.6469,       200.4236,    157688.6406,        94.0000,       296.2348,         1.3876,         1.7510,         2.4809
    600,         4.9570,        -0.5228,         4.4342,       194.0941,       400.8926,       120.1154,     86040.9766,       203.9983,       200.2721,    157687.8125,        94.0000,       296.1828,         1.5852,         1.8492,         2.5850
    601,         5.0381,        -0.0992,         4.9390,       194.7563,       400.9871,       120.2725,     86039.4609,       204.6544,       200.0581,    157686.8750,        94.0000,       296.1227,         2.3486,         1.9595,         2.9794
    602,         4.9451,         0.0147,         4.9598,       195.3793,       401.0872,       120.4225,     86037.9062,       205.2817,       199.7990,    157685.8750,        94.0000,       296.0567,         2.2735,         2.0419,         2.9179
    603,         2.7761,         2.2883,         5.0644,       196.0911,       401.1898,       120.5912,     86036.3594,       205.9830,       199.5084,    157684.8125,        94.0000,       295.9861,         2.4549,         2.1027,         2.9617
    604,         4.9602,        -0.4738,         4.4864,       196.3481,       401.2800,       120.6698,     86034.8047,       206.3229,       199.2705,    157683.8125,        94.0000,       295.9217,         1.5478,         2.0266,         2.4598
    605,         4.7872,        -0.4779,         4.3092,       196.4956,       401.3592,       120.7274,     86033.2891,       206.5787,       199.0948,    157682.8750,        94.0000,       295.8643,         1.3298,         1.9193,         2.3900
    606,         4.9068,        -0.4950,         4.4119,       196.7532,       401.4359,       120.8080,     86031.8359,       206.9256,       198.9415,    157682.0156,        94.0000,       295.8093,         1.5506,         1.8724,         2.5395
    607,         4.6905,        -0.1197,         4.5708,       197.1118,       401.5194,       120.9096,     86030.3672,       207.3565,       198.7591,    157681.1250,        94.0000,       295.7500,         1.7540,         1.9119,         2.6589
    608,         4.9233,        -0.1973,         4.7259,       197.5922,       401.6064,       121.0368,     86028.8594,       207.8885,       198.5505,    157680.2188,        94.0000,       295.6869,         2.0011,         1.9558,         2.7701
    609,         4.6618,        -0.5165,         4.1452,       197.6574,       401.6701,       121.0818,     86027.4844,       208.0917,       198.4665,    157679.4688,        94.0000,       295.6387,         1.1712,         1.7501,         2.3952
    610,         4.5331,        -0.2944,         4.2387,       197.8669,       401.7299,       121.1569,     86026.1875,       208.4145,       198.4226,    157678.7812,        94.0000,       295.5951,         1.4605,         1.6675,         2.5712
    611,         3.5681,         1.2672,         4.8353,       198.5787,       401.8042,       121.3338,     86024.7812,       209.1436,       198.3145,    157678.0312,        94.0000,       295.5429,         2.4678,         1.7592,         3.0760
    612,         4.6730,        -0.2867,         4.3863,       198.9129,       401.8772,       121.4360,     86023.4141,       209.5738,       198.2074,    157677.2812,        94.0000,       295.4903,         1.7153,         1.7558,         2.6305
    613,         4.8947,        -0.6938,         4.2009,       199.0558,       401.9494,       121.5007,     86022.0391,       209.8532,       198.1022,    157676.5625,        94.0000,       295.4375,         1.3340,         1.7511,         2.4498
    614,         3.6293,         0.4910,         4.1203,       199.1561,       402.0136,       121.5567,     86020.6953,       210.0978,       198.0358,    157675.8438,        94.0000,       295.3895,         1.2494,         1.6948,         2.4255
    615,         2.6443,         1.2800,         3.9243,       199.1986,       402.0644,       121.6012,     86019.5000,       210.2962,       198.0515,    157675.2500,        94.0000,       295.3518,         1.1344,         1.5580,         2.3663
    616,         2.2171,         1.3850,         3.6021,       198.9785,       402.1169,       121.5933,     86018.3281,       210.2846,       198.0704,    157674.6875,        94.0000,       295.3145,         0.6086,         1.5453,         2.0567
    617,         2.0808,         1.4988,         3.5796,       198.8604,       402.1569,       121.6059,     86017.2969,       210.3554,       198.1692,    157674.1719,        94.0000,       295.2871,         0.8117,         1.4067,         2.1730
    618,         3.2219,         0.3880,         3.6099,       198.8184,       402.1977,       121.6341,     86016.3047,       210.4881,       198.2800,    157673.6562,        94.0000,       295.2610,         0.9633,         1.3760,         2.2339
    619,         4.1358,        -0.2226,         3.9133,       199.0978,       402.2393,       121.7271,     86015.3047,       210.8797,       198.4055,    157673.0938,        94.0000,       295.2367,         1.6063,         1.3392,         2.5741
    620,         4.3077,        -0.2564,         4.0513,       199.4384,       402.2938,       121.8330,     86014.2656,       211.3226,       198.4675,    157672.5938,        94.0000,       295.2043,         1.7305,         1.4356,         2.6157
    621,         2.9177,         0.8547,         3.7724,       199.5484,       402.3450,       121.8935,     86013.2500,       211.5835,       198.5419,    157672.0625,        94.0000,       295.1731,         1.2710,         1.4191,         2.3533
    622,         2.7469,         0.8347,         3.5816,       199.5870,       402.3803,       121.9405,     86012.3281,       211.7897,       198.7101,    157671.5000,        94.0000,       295.1532,         1.1284,         1.3018,         2.2798
    623,         2.8043,         0.3759,         3.1802,       199.4948,       402.4069,       121.9619,     86011.4219,       211.8935,       198.9423,    157670.8594,        94.0000,       295.1411,         0.8668,         1.1558,         2.0244
    624,         3.5602,        -0.3532,         3.2069,       199.4685,       402.4341,       121.9969,     86010.5781,       212.0517,       199.1932,    157670.2656,        94.0000,       295.1311,         0.9982,         1.1092,         2.0977
    625,         3.3734,         0.0438,         3.4172,       199.4937,       402.4696,       122.0429,     86009.7109,       212.2532,       199.4115,    157669.6562,        94.0000,       295.1169,         1.1013,         1.1499,         2.2673
    626,         1.4922,         1.2469,         2.7391,       199.0020,       402.4989,       121.9856,     86008.8359,       212.0416,       199.6631,    157669.0000,        94.0000,       295.1071,         0.0665,         1.0841,         1.6550
    627,         1.5897,         0.9939,         2.5837,       198.6352,       402.5149,       121.9527,     86008.0938,       211.9275,       199.9998,    157668.4688,        94.0000,       295.1081,         0.3138,         0.9389,         1.6448
    628,         1.8738,         1.0247,         2.8986,       198.3227,       402.5459,       121.9306,     86007.2812,       211.8569,       200.2739,    157667.8750,        94.0000,       295.1015,         0.4207,         1.0424,         1.8562
    629,         1.5062,         1.2581,         2.7643,       197.8527,       402.5820,       121.8763,     86006.4375,       211.6577,       200.5185,    157667.2500,        94.0000,       295.0918,         0.1038,         1.0840,         1.6803
    630,         1.2933,         1.2989,         2.5922,       197.3555,       402.6066,       121.8147,     86005.6562,       211.4299,       200.8229,    157666.6875,        94.0000,       295.0900,         0.0466,         0.9936,         1.5986
    631,         0.9353,         1.5907,         2.5260,       196.8362,       402.6333,       121.7471,     86004.8750,       211.1788,       201.1240,    157666.1250,        94.0000,       295.0884,         0.0000,         0.9943,         1.5317
    632,         1.2882,         0.9457,         2.2339,       196.3451,       402.6483,       121.6853,     86004.2266,       210.9507,       201.4972,    157665.6719,        94.0000,       295.0962,         0.0536,         0.8773,         1.3566
    633,         3.0368,        -0.0781,         2.9587,       196.2804,       402.6711,       121.7092,     86003.5703,       211.0651,       201.8450,    157665.2188,        94.0000,       295.1008,         0.9047,         0.9239,         2.0349
    634,         1.4012,         0.9092,         2.3104,       195.8575,       402.6895,       121.6618,     86002.9531,       210.8942,       202.2234,    157664.8125,        94.0000,       295.1092,         0.1872,         0.8397,         1.4706
    635,         1.6166,         0.7721,         2.3887,       195.5251,       402.7071,       121.6326,     86002.3516,       210.7963,       202.6143,    157664.4219,        94.0000,       295.1190,         0.3661,         0.8114,         1.5772
    636,         2.2042,         0.3827,         2.5868,       195.3632,       402.7254,       121.6377,     86001.7656,       210.8355,       203.0106,    157664.0312,        94.0000,       295.1296,         0.7059,         0.7903,         1.7965
    637,         2.6560,         0.1769,         2.8329,       195.2491,       402.7523,       121.6526,     86001.1250,       210.9137,       203.3691,    157663.6094,        94.0000,       295.1356,         0.8006,         0.8561,         1.9768
    638,         3.3551,        -0.4769,         2.8782,       195.1857,       402.7796,       121.6779,     86000.5000,       211.0332,       203.7229,    157663.2031,        94.0000,       295.1408,         0.9015,         0.8568,         2.0214
    639,         3.1309,        -0.1838,         2.9471,       195.1305,       402.8081,       121.7052,     85999.8672,       211.1607,       204.0709,    157662.7812,        94.0000,       295.1457,         0.9177,         0.8648,         2.0823
    640,         2.8075,         0.1232,         2.9307,       195.0868,       402.8405,       121.7352,     85999.2266,       211.2987,       204.3982,    157662.3750,        94.0000,       295.1478,         0.9404,         0.8870,         2.0437
    641,         2.6197,         0.0888,         2.7085,       195.0142,       402.8633,       121.7599,     85998.6328,       211.4151,       204.7770,    157661.9844,        94.0000,       295.1561,         0.8824,         0.8016,         1.9069
    642,         2.8239,         0.0938,         2.9177,       195.0421,       402.8913,       121.8050,     85998.0000,       211.6132,       205.1353,    157661.5625,        94.0000,       295.1618,         1.0829,         0.8347,         2.0830
    643,         0.3301,         2.0503,         2.3804,       194.5289,       402.9209,       121.7419,     85997.4375,       211.3783,       205.4849,    157661.2188,        94.0000,       295.1665,         0.0000,         0.8293,         1.5511
    644,         0.2048,         2.0203,         2.2251,       194.0171,       402.9409,       121.6764,     85996.8750,       211.1348,       205.8871,    157660.8594,        94.0000,       295.1786,         0.0000,         0.7574,         1.4676
    645,         0.5140,         1.5818,         2.0958,       193.5066,       402.9608,       121.6093,     85996.3125,       210.8851,       206.2996,    157660.5000,        94.0000,       295.1929,         0.0000,         0.7488,         1.3470
    646,         0.9559,         1.0654,         2.0213,       192.9975,       402.9761,       121.5424,     85995.8438,       210.6366,       206.7435,    157660.2500,        94.0000,       295.2112,         0.0000,         0.6928,         1.3284
    647,         0.4251,         1.7824,         2.2075,       192.4897,       402.9988,       121.4753,     85995.2891,       210.3874,       207.1603,    157659.9062,        94.0000,       295.2264,         0.0000,         0.7379,         1.4696
    648,         0.3340,         1.8201,         2.1541,       191.9833,       403.0223,       121.4079,     85994.7266,       210.1375,       207.5734,    157659.5469,        94.0000,       295.2416,         0.0000,         0.7209,         1.4332
    649,         0.4649,         1.6452,         2.1101,       191.4781,       403.0460,       121.3406,     85994.1641,       209.8878,       207.9879,    157659.1875,        94.0000,       295.2573,         0.0000,         0.7229,         1.3872
    650,         0.3918,         1.5651,         1.9569,       190.9744,       403.0686,       121.2731,     85993.6250,       209.6379,       208.4096,    157658.8750,        94.0000,       295.2739,         0.0000,         0.6951,         1.2618
    651,         0.5560,         1.1551,         1.7111,       190.4719,       403.0839,       121.2060,     85993.2500,       209.3892,       208.8725,    157658.6875,        94.0000,       295.2957,         0.0000,         0.6179,         1.0932
    652,         0.8248,         1.1387,         1.9635,       189.9708,       403.1085,       121.1393,     85992.8047,       209.1424,       209.2955,    157658.4688,        94.0000,       295.3127,         0.0000,         0.7028,         1.2607
    653,         1.0901,         0.8437,         1.9338,       189.4968,       403.1337,       121.0781,     85992.3516,       208.9175,       209.7144,    157658.2188,        94.0000,       295.3297,         0.0518,         0.6821,         1.2518
    654,         1.1487,         0.7600,         1.9087,       189.0899,       403.1569,       121.0303,     85991.9062,       208.7465,       210.1431,    157657.9844,        94.0000,       295.3479,         0.1836,         0.6601,         1.2485
    655,         2.4036,         0.0148,         2.4184,       188.9711,       403.1915,       121.0403,     85991.3438,       208.8066,       210.5146,    157657.6562,        94.0000,       295.3593,         0.7583,         0.7772,         1.6412
    656,         0.2460,         1.7435,         1.9894,       188.4740,       403.2253,       120.9744,     85990.7812,       208.5631,       210.8856,    157657.3125,        94.0000,       295.3710,         0.0000,         0.7392,         1.2502
    657,         0.2642,         1.7483,         2.0125,       187.9781,       403.2643,       120.9073,     85990.2188,       208.3153,       211.2281,    157656.9688,        94.0000,       295.3799,         0.0000,         0.7916,         1.2209
    658,         0.9970,         0.9963,         1.9933,       187.4835,       403.3051,       120.8395,     85989.6406,       208.0652,       211.5564,    157656.6250,        94.0000,       295.3880,         0.0000,         0.8140,         1.1793
    659,         0.9623,         0.9481,         1.9104,       186.9947,       403.3356,       120.7727,     85989.0781,       207.8194,       211.9326,    157656.2812,        94.0000,       295.4016,         0.0090,         0.7365,         1.1739
