 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
    503,         3.9244,        -0.9724,         2.9520,         1.6187,         1.8430,       156.6411,       110.9448,       162.9226,       244.5382,       302.9266,       381.8170,         1.1090,     86193.0312,     71199.1406
    504,         4.6905,        -1.4002,         3.2903,         2.0296,         2.0502,       157.2427,       111.0797,       163.5198,       244.4010,       302.9045,       382.0095,         1.2401,     86192.0547,     71199.3750
    505,         4.1780,        -0.8591,         3.3189,         1.7736,         1.9297,       157.7144,       111.1889,       164.0139,       244.1689,       302.8722,       382.2272,         1.3893,     86191.0078,     71199.7031
    506,         1.5786,         0.9756,         2.5542,         0.2740,         1.2110,       157.4363,       111.1451,       163.8988,       243.9911,       302.8472,       382.4247,         1.3432,     86190.0547,     71200.0547
    507,         3.5733,        -0.5335,         3.0398,         1.3898,         1.7562,       157.7164,       111.2121,       164.2272,       243.8574,       302.8271,       382.6101,         1.2835,     86189.1094,     71200.3359
    508,         3.2861,        -0.0068,         3.2793,         1.6698,         1.9022,       158.1354,       111.3071,       164.6671,       243.6585,       302.8001,       382.8145,         1.3771,     86188.1250,     71200.6641
    509,         1.9012,         1.3433,         3.2444,         1.6069,         1.8385,       158.5217,       111.3957,       165.0810,       243.4343,       302.7703,       383.0249,         1.4059,     86187.1719,     71201.0547
    510,         1.7507,         0.8704,         2.6210,         0.5271,         1.2722,       158.3678,       111.3762,       165.0625,       243.2314,       302.7426,       383.2267,         1.3488,     86186.2344,     71201.4297
    511,         2.4720,         0.2993,         2.7713,         0.8157,         1.4289,       158.3585,       111.3856,       165.1596,       243.0329,       302.7152,       383.4266,         1.3423,     86185.2891,     71201.7969
    512,         1.9908,         0.7665,         2.7573,         0.8825,         1.4636,       158.3827,       111.4017,       165.2833,       242.8731,       302.6918,       383.6138,         1.2937,     86184.2891,     71202.1094
    513,         1.6170,         1.0637,         2.6807,         0.7634,         1.3886,       158.3475,       111.4059,       165.3592,       242.7142,       302.6684,       383.8006,         1.2921,     86183.3516,     71202.4844
    514,         3.0828,        -0.0208,         3.0621,         1.4366,         1.7024,       158.6483,       111.4774,       165.7039,       242.5067,       302.6399,       384.0006,         1.3597,     86182.3594,     71202.9141
    515,         1.6757,         0.6735,         2.3492,         0.0559,         1.0282,       158.2588,       111.4108,       165.4963,       242.3316,       302.6146,       384.1897,         1.3210,     86181.4219,     71203.2891
    516,         1.8351,         0.5673,         2.4024,         0.2700,         1.1566,       157.9773,       111.3656,       165.3746,       242.2092,       302.5950,       384.3633,         1.2457,     86180.4297,     71203.5547
    517,         3.2752,        -0.5181,         2.7572,         0.9972,         1.5243,       158.0598,       111.3932,       165.5439,       242.0926,       302.5759,       384.5362,         1.2329,     86179.4688,     71203.8125
    518,         3.9327,        -1.0571,         2.8757,         1.1460,         1.6311,       158.2163,       111.4356,       165.7725,       241.9669,       302.5558,       384.7120,         1.2446,     86178.5156,     71204.0859
    519,         4.5040,        -1.4585,         3.0455,         1.2776,         1.7502,       158.4381,       111.4912,       166.0535,       241.8049,       302.5319,       384.8974,         1.2952,     86177.5234,     71204.4141
    520,         3.9058,        -0.6699,         3.2359,         1.5709,         1.9183,       158.8060,       111.5761,       166.4513,       241.6308,       302.5064,       385.0847,         1.3176,     86176.5547,     71204.7266
    521,         5.0197,        -1.6785,         3.3412,         1.4941,         1.8853,       159.1343,       111.6532,       166.8178,       241.3571,       302.4704,       385.2998,         1.4559,     86175.5156,     71205.2031
    522,         4.4895,        -0.9083,         3.5812,         1.7165,         2.0455,       159.5730,       111.7526,       167.2728,       241.0528,       302.4309,       385.5198,         1.5356,     86174.3594,     71205.7344
    523,         3.8271,        -0.2330,         3.5941,         1.5865,         1.9901,       159.9456,       111.8389,       167.6750,       240.7086,       302.3868,       385.7479,         1.6040,     86173.1562,     71206.2969
    524,         5.0579,        -1.2065,         3.8514,         1.8602,         2.1441,       160.4539,       111.9524,       168.1861,       240.3050,       302.3363,       385.9907,         1.7072,     86171.8906,     71206.8594
    525,         5.1016,        -0.8408,         4.2607,         2.3228,         2.3852,       161.1917,       112.1121,       168.8812,       239.7954,       302.2741,       386.2599,         1.8755,     86170.4766,     71207.4219
    526,         5.0249,        -0.8820,         4.1429,         1.8713,         2.1862,       161.7023,       112.2266,       169.3952,       239.2479,       302.2074,       386.5352,         1.9567,     86168.9531,     71207.9375
    527,         4.4604,         0.0063,         4.4666,         2.3407,         2.4230,       162.4457,       112.3880,       170.0960,       238.6440,       302.1342,       386.8223,         2.0437,     86167.3516,     71208.4062
    528,         3.4932,         0.1873,         3.6804,         0.9572,         1.7406,       162.4962,       112.4109,       170.2427,       238.0939,       302.0662,       387.0895,         1.9399,     86165.7969,     71208.9375
    529,         2.6811,         0.8341,         3.5152,         0.7649,         1.6738,       162.4508,       112.4146,       170.3125,       237.6421,       302.0085,       387.3279,         1.8414,     86164.3672,     71209.5000
    530,         3.8615,         0.0944,         3.9559,         1.7409,         2.1731,       162.8930,       112.5159,       170.7725,       237.2402,       301.9559,       387.5534,         1.7828,     86162.9766,     71210.0625
    531,         0.7578,         2.9923,         3.7501,         1.5606,         2.0253,       163.2438,       112.5991,       171.1595,       236.8565,       301.9054,       387.7739,         1.7248,     86161.6641,     71210.6250
    532,         5.3462,        -1.4924,         3.8537,         1.7369,         2.1023,       163.6818,       112.6998,       171.6165,       236.4491,       301.8521,       388.0024,         1.7515,     86160.2656,     71211.1875
    533,         4.4848,        -0.6672,         3.8175,         1.4618,         2.0094,       163.9812,       112.7729,       171.9628,       236.0184,       301.7960,       388.2349,         1.8081,     86158.8594,     71211.7500
    534,         4.5155,        -0.4792,         4.0363,         1.8149,         2.2206,       164.4563,       112.8814,       172.4499,       235.5909,       301.7398,       388.4648,         1.8157,     86157.4531,     71212.3125
    535,         5.1922,        -0.8515,         4.3407,         2.1863,         2.4085,       165.1153,       113.0268,       173.0846,       235.0939,       301.6757,       388.7121,         1.9322,     86155.9062,     71212.8672
    536,         0.4730,         3.4507,         3.9237,         1.6282,         2.0957,       165.4943,       113.1164,       173.4954,       234.6630,       301.6183,       388.9374,         1.8281,     86154.4062,     71213.4297
    537,         2.8159,         1.2059,         4.0218,         2.0164,         2.2013,       166.0656,       113.2446,       174.0605,       234.2170,       301.5588,       389.1663,         1.8205,     86152.9062,     71213.9922
    538,         4.1248,        -0.4545,         3.6703,         1.3255,         1.8375,       166.2907,       113.3037,       174.3489,       233.7665,       301.4984,       389.3950,         1.8328,     86151.4297,     71214.5547
    539,         4.9056,        -1.1874,         3.7182,         1.3605,         1.8923,       166.5326,       113.3664,       174.6509,       233.3248,       301.4387,       389.6197,         1.8259,     86149.9609,     71215.1172
    540,         3.3190,         0.5968,         3.9158,         1.7214,         2.1040,       166.9544,       113.4651,       175.0968,       232.8974,       301.3802,       389.8391,         1.8119,     86148.4844,     71215.6797
    541,         4.8887,        -0.8208,         4.0678,         1.8062,         2.1370,       167.4169,       113.5722,       175.5758,       232.3860,       301.3121,       390.0797,         1.9308,     86146.9219,     71216.1797
    542,         4.9877,        -1.1743,         3.8134,         1.3370,         1.9339,       167.6442,       113.6323,       175.8670,       231.9201,       301.2486,       390.3054,         1.8796,     86145.3828,     71216.6953
    543,         5.2535,        -1.1517,         4.1019,         1.7776,         2.2104,       168.0911,       113.7365,       176.3340,       231.4475,       301.1840,       390.5316,         1.8915,     86143.8125,     71217.1953
    544,         4.8600,        -0.3759,         4.4841,         2.3044,         2.4899,       168.7996,       113.8932,       177.0107,       230.9046,       301.1116,       390.7751,         1.9942,     86142.2969,     71217.6641
    545,         5.0839,        -0.7626,         4.3213,         1.7553,         2.2134,       169.2321,       113.9950,       177.4670,       230.3141,       301.0337,       391.0269,         2.1079,     86140.6719,     71218.0703
    546,         5.3561,        -1.0917,         4.2644,         1.5443,         2.1436,       169.5581,       114.0757,       177.8385,       229.7517,       300.9586,       391.2675,         2.1208,     86139.0547,     71218.4922
    547,         5.2880,        -0.9821,         4.3059,         1.5665,         2.2052,       169.8945,       114.1585,       178.2184,       229.2173,       300.8862,       391.4987,         2.1006,     86137.4531,     71218.9141
    548,         4.8480,        -0.2788,         4.5692,         1.8796,         2.4041,       170.3864,       114.2725,       178.7229,       228.6451,       300.8090,       391.7390,         2.1651,     86135.8203,     71219.3516
    549,         4.4048,         0.5891,         4.9940,         2.4333,         2.6702,       171.1532,       114.4418,       179.4478,       227.9589,       300.7186,       392.0052,         2.3238,     86134.0938,     71219.8125
    550,         5.2131,        -0.1840,         5.0291,         2.4257,         2.6494,       171.9142,       114.6102,       180.1686,       227.1869,       300.6181,       392.2865,         2.3796,     86132.2266,     71220.3047
    551,         4.0607,         0.9621,         5.0228,         2.3951,         2.6200,       172.6579,       114.7755,       180.8761,       226.4152,       300.5168,       392.5609,         2.4029,     86130.3359,     71220.8672
    552,         5.4170,        -0.4568,         4.9602,         2.2035,         2.4966,       173.3039,       114.9215,       181.5061,       225.6210,       300.4121,       392.8369,         2.4636,     86128.3828,     71221.4297
    553,         2.0840,         2.5682,         4.6523,         1.8876,         2.3193,       173.7905,       115.0358,       182.0088,       224.9329,       300.3186,       393.0818,         2.3330,     86126.5234,     71221.9766
    554,         5.4512,        -0.9740,         4.4772,         1.7738,         2.2541,       174.2193,       115.1386,       182.4656,       224.3129,       300.2323,       393.3112,         2.2231,     86124.7812,     71222.4219
    555,         5.5611,        -0.9296,         4.6315,         1.8556,         2.3267,       174.6875,       115.2497,       182.9544,       223.6502,       300.1407,       393.5508,         2.3048,     86123.0078,     71222.8828
    556,         5.3947,        -0.9070,         4.4877,         1.5260,         2.2066,       174.9901,       115.3277,       183.3109,       223.0466,       300.0555,       393.7731,         2.2811,     86121.2891,     71223.3125
    557,         5.3336,        -0.6726,         4.6610,         1.7669,         2.3767,       175.4123,       115.4297,       183.7632,       222.4559,       299.9713,       393.9917,         2.2843,     86119.5859,     71223.7500
    558,         5.3199,        -0.4894,         4.8305,         1.8948,         2.4711,       175.8972,       115.5445,       184.2661,       221.8251,       299.8820,       394.2186,         2.3594,     86117.8203,     71224.2109
    559,         5.1717,        -0.2508,         4.9208,         1.9847,         2.5345,       176.4258,       115.6681,       184.8042,       221.1884,       299.7913,       394.4439,         2.3863,     86116.0391,     71224.6797
    560,         4.1830,         0.9909,         5.1738,         2.4473,         2.7630,       177.1837,       115.8379,       185.5262,       220.5065,       299.6948,       394.6767,         2.4108,     86114.1953,     71225.2109
    561,         5.3881,        -0.2260,         5.1621,         2.4064,         2.7168,       177.9192,       116.0035,       186.2308,       219.7977,       299.5944,       394.9121,         2.4453,     86112.2578,     71225.7578
    562,         4.4464,         0.4822,         4.9286,         1.9115,         2.4811,       178.4059,       116.1194,       186.7366,       219.1222,       299.4970,       395.1355,         2.4475,     86110.3984,     71226.2969
    563,         4.7885,         0.5083,         5.2968,         2.4293,         2.7124,       179.1496,       116.2871,       187.4486,       218.3456,       299.3873,       395.3807,         2.5844,     86108.3594,     71226.8594
    564,         4.8339,         0.5596,         5.3935,         2.4218,         2.6980,       179.8877,       116.4539,       188.1567,       217.5253,       299.2719,       395.6293,         2.6955,     86106.2344,     71227.4219
    565,         4.9170,         0.2550,         5.1719,         2.1056,         2.5342,       180.4658,       116.5890,       188.7373,       216.7693,       299.1636,       395.8581,         2.6377,     86104.1797,     71227.9844
    566,         5.3682,        -0.3779,         4.9903,         1.8214,         2.4203,       180.9007,       116.6956,       189.2039,       216.0714,       299.0613,       396.0719,         2.5700,     86102.2031,     71228.5469
    567,         4.4113,         0.9985,         5.4098,         2.4230,         2.7131,       181.6347,       116.8623,       189.9101,       215.2987,       298.9496,       396.3019,         2.6967,     86100.1406,     71229.1094
    568,         5.5331,        -0.2383,         5.2948,         2.1499,         2.5769,       182.2305,       117.0017,       190.5066,       214.5282,       298.8372,       396.5262,         2.7178,     86098.0234,     71229.6719
    569,         4.6360,         0.4920,         5.1280,         1.8765,         2.4574,       182.6883,       117.1145,       190.9960,       213.7931,       298.7276,       396.7397,         2.6706,     86095.9531,     71230.2344
    570,         5.4808,        -0.2184,         5.2624,         2.2023,         2.6265,       183.3074,       117.2607,       191.6177,       213.0848,       298.6201,       396.9453,         2.6359,     86093.9062,     71230.7969
    571,         5.1382,        -0.1630,         4.9752,         1.8237,         2.4625,       183.7362,       117.3699,       192.0906,       212.4571,       298.5210,       397.1317,         2.5127,     86091.9922,     71231.3125
    572,         4.5898,         0.7798,         5.3696,         2.4287,         2.7613,       184.4656,       117.5371,       192.7968,       211.7530,       298.4132,       397.3316,         2.6083,     86089.9141,     71231.8750
    573,         5.0530,        -0.0079,         5.0451,         2.0646,         2.5753,       185.0114,       117.6674,       193.3547,       211.0957,       298.3102,       397.5181,         2.4698,     86087.8984,     71232.4375
    574,         5.1648,        -0.1183,         5.0465,         2.0372,         2.5631,       185.5418,       117.7950,       193.9008,       210.4424,       298.2070,       397.7035,         2.4834,     86085.9062,     71233.0000
    575,         5.4888,        -0.5492,         4.9396,         1.8056,         2.4796,       185.9556,       117.8992,       194.3538,       209.8443,       298.1102,       397.8759,         2.4601,     86083.9688,     71233.5469
    576,         5.5101,        -0.2616,         5.2485,         2.1892,         2.6950,       186.5596,       118.0418,       194.9595,       209.2031,       298.0078,       398.0569,         2.5534,     86081.9531,     71234.1094
    577,         5.2452,         0.1317,         5.3769,         2.2609,         2.7276,       187.1977,       118.1913,       195.5928,       208.5102,       297.8984,       398.2453,         2.6493,     86079.8359,     71234.6719
    578,         5.3204,        -0.2274,         5.0930,         1.8360,         2.5484,       187.6223,       118.2984,       196.0556,       207.9024,       297.7984,       398.4122,         2.5446,     86077.8516,     71235.2344
    579,         5.5704,        -0.0894,         5.4810,         2.4514,         2.8666,       188.3529,       118.4668,       196.7637,       207.2581,       297.6935,       398.5861,         2.6144,     86075.8125,     71235.7969
    580,         5.4443,        -0.1213,         5.3230,         2.1709,         2.7257,       188.9413,       118.6072,       197.3584,       206.6370,       297.5905,       398.7521,         2.5973,     86073.7734,     71236.3594
    581,         3.6258,         1.5333,         5.1591,         2.0563,         2.6663,       189.4712,       118.7359,       197.9067,       206.0775,       297.4941,       398.9039,         2.4928,     86071.8203,     71236.9219
    582,         3.9460,         1.2092,         5.1552,         2.2035,         2.6972,       190.0729,       118.8793,       198.5129,       205.4763,       297.3920,       399.0630,         2.4579,     86069.7969,     71237.4844
    583,         4.4982,         0.0853,         4.5835,         1.3199,         2.2561,       190.2321,       118.9343,       198.7653,       204.9856,       297.3026,       399.1982,         2.3275,     86067.9375,     71238.0000
    584,         5.3706,        -0.5239,         4.8466,         1.7455,         2.4936,       190.6035,       119.0318,       199.1876,       204.5059,       297.2142,       399.3336,         2.3530,     86066.1016,     71238.4766
    585,         5.0117,        -0.2889,         4.7228,         1.4925,         2.4051,       190.8475,       119.1040,       199.5082,       204.0640,       297.1299,       399.4610,         2.3177,     86064.3359,     71238.9297
    586,         4.0166,         1.0738,         5.0905,         2.1473,         2.7368,       191.4177,       119.2416,       200.0899,       203.6021,       297.0435,       399.5928,         2.3537,     86062.5469,     71239.4062
    587,         4.0355,         0.6968,         4.7322,         1.5857,         2.4334,       191.7059,       119.3229,       200.4462,       203.1677,       296.9597,       399.7176,         2.2989,     86060.7812,     71239.8594
    588,         4.5853,        -0.1385,         4.4467,         1.2756,         2.3006,       191.8386,       119.3732,       200.6782,       202.8380,       296.8884,       399.8222,         2.1461,     86059.1875,     71240.2344
    589,         4.9667,        -0.4699,         4.4968,         1.3720,         2.3804,       192.0192,       119.4331,       200.9485,       202.5283,       296.8194,       399.9257,         2.1164,     86057.5625,     71240.6484
    590,         4.1923,         0.5079,         4.7002,         1.6763,         2.5548,       192.3513,       119.5234,       201.3400,       202.2020,       296.7480,       400.0336,         2.1454,     86055.9688,     71241.0234
    591,         4.6644,         0.2603,         4.9247,         2.0164,         2.7126,       192.8520,       119.6476,       201.8667,       201.8394,       296.6716,       400.1477,         2.2121,     86054.3516,     71241.3984
    592,         4.6030,        -0.1750,         4.4281,         1.2793,         2.3598,       192.9835,       119.6982,       202.0988,       201.5706,       296.6064,       400.2430,         2.0682,     86052.7734,     71241.8281
    593,         4.0985,         0.5724,         4.6709,         1.7489,         2.6205,       193.3494,       119.7962,       202.5202,       201.3041,       296.5410,       400.3402,         2.0504,     86051.1719,     71242.2891
    594,         2.5557,         1.8406,         4.3963,         1.1854,         2.2986,       193.4326,       119.8371,       202.7130,       201.0085,       296.4720,       400.4413,         2.0976,     86049.6094,     71242.6719
    595,         3.6960,         0.4614,         4.1574,         1.1377,         2.2634,       193.4920,       119.8732,       202.8867,       200.8442,       296.4189,       400.5177,         1.8940,     86048.0938,     71243.1875
    596,         3.4862,         0.6004,         4.0866,         1.0756,         2.2468,       193.5200,       119.9032,       203.0353,       200.7001,       296.3682,       400.5943,         1.8398,     86046.6094,     71243.7344
    597,         3.8252,         0.2257,         4.0509,         1.0834,         2.2898,       193.5519,       119.9338,       203.1868,       200.5971,       296.3225,       400.6650,         1.7611,     86045.1953,     71244.2969
    598,         4.4044,        -0.3451,         4.0593,         1.1731,         2.3316,       193.6286,       119.9735,       203.3740,       200.5169,       296.2795,       400.7345,         1.7277,     86043.8125,     71244.8594
    599,         4.8279,        -0.5960,         4.2319,         1.3876,         2.4809,       193.8122,       120.0346,       203.6469,       200.4236,       296.2348,       400.8080,         1.7510,     86042.4141,     71245.4219
    600,         4.9570,        -0.5228,         4.4342,         1.5852,         2.5850,       194.0941,       120.1154,       203.9983,       200.2721,       296.1828,       400.8926,         1.8492,     86040.9766,     71245.9531
    601,         5.0381,        -0.0992,         4.9390,         2.3486,         2.9794,       194.7563,       120.2725,       204.6544,       200.0581,       296.1227,       400.9871,         1.9595,     86039.4609,     71246.4375
    602,         4.9451,         0.0147,         4.9598,         2.2735,         2.9179,       195.3793,       120.4225,       205.2817,       199.7990,       296.0567,       401.0872,         2.0419,     86037.9062,     71246.8906
    603,         2.7761,         2.2883,         5.0644,         2.4549,         2.9617,       196.0911,       120.5912,       205.9830,       199.5084,       295.9861,       401.1898,         2.1027,     86036.3594,     71247.2656
    604,         4.9602,        -0.4738,         4.4864,         1.5478,         2.4598,       196.3481,       120.6698,       206.3229,       199.2705,       295.9217,       401.2800,         2.0266,     86034.8047,     71247.7188
    605,         4.7872,        -0.4779,         4.3092,         1.3298,         2.3900,       196.4956,       120.7274,       206.5787,       199.0948,       295.8643,       401.3592,         1.9193,     86033.2891,     71248.2266
    606,         4.9068,        -0.4950,         4.4119,         1.5506,         2.5395,       196.7532,       120.8080,       206.9256,       198.9415,       295.8093,       401.4359,         1.8724,     86031.8359,     71248.7422
    607,         4.6905,        -0.1197,         4.5708,         1.7540,         2.6589,       197.1118,       120.9096,       207.3565,       198.7591,       295.7500,       401.5194,         1.9119,     86030.3672,     71249.2500
    608,         4.9233,        -0.1973,         4.7259,         2.0011,         2.7701,       197.5922,       121.0368,       207.8885,       198.5505,       295.6869,       401.6064,         1.9558,     86028.8594,     71249.7500
    609,         4.6618,        -0.5165,         4.1452,         1.1712,         2.3952,       197.6574,       121.0818,       208.0917,       198.4665,       295.6387,       401.6701,         1.7501,     86027.4844,     71250.3125
    610,         4.5331,        -0.2944,         4.2387,         1.4605,         2.5712,       197.8669,       121.1569,       208.4145,       198.4226,       295.5951,       401.7299,         1.6675,     86026.1875,     71250.8750
    611,         3.5681,         1.2672,         4.8353,         2.4678,         3.0760,       198.5787,       121.3338,       209.1436,       198.3145,       295.5429,       401.8042,         1.7592,     86024.7812,     71251.4375
    612,         4.6730,        -0.2867,         4.3863,         1.7153,         2.6305,       198.9129,       121.4360,       209.5738,       198.2074,       295.4903,       401.8772,         1.7558,     86023.4141,     71252.0000
    613,         4.8947,        -0.6938,         4.2009,         1.3340,         2.4498,       199.0558,       121.5007,       209.8532,       198.1022,       295.4375,       401.9494,         1.7511,     86022.0391,     71252.5625
    614,         3.6293,         0.4910,         4.1203,         1.2494,         2.4255,       199.1561,       121.5567,       210.0978,       198.0358,       295.3895,       402.0136,         1.6948,     86020.6953,     71253.1250
    615,         2.6443,         1.2800,         3.9243,         1.1344,         2.3663,       199.1986,       121.6012,       210.2962,       198.0515,       295.3518,       402.0644,         1.5580,     86019.5000,     71253.6875
    616,         2.2171,         1.3850,         3.6021,         0.6086,         2.0567,       198.9785,       121.5933,       210.2846,       198.0704,       295.3145,       402.1169,         1.5453,     86018.3281,     71254.2500
    617,         2.0808,         1.4988,         3.5796,         0.8117,         2.1730,       198.8604,       121.6059,       210.3554,       198.1692,       295.2871,       402.1569,         1.4067,     86017.2969,     71254.7188
    618,         3.2219,         0.3880,         3.6099,         0.9633,         2.2339,       198.8184,       121.6341,       210.4881,       198.2800,       295.2610,       402.1977,         1.3760,     86016.3047,     71255.1484
    619,         4.1358,        -0.2226,         3.9133,         1.6063,         2.5741,       199.0978,       121.7271,       210.8797,       198.4055,       295.2367,       402.2393,         1.3392,     86015.3047,     71255.5469
    620,         4.3077,        -0.2564,         4.0513,         1.7305,         2.6157,       199.4384,       121.8330,       211.3226,       198.4675,       295.2043,       402.2938,         1.4356,     86014.2656,     71256.0234
    621,         2.9177,         0.8547,         3.7724,         1.2710,         2.3533,       199.5484,       121.8935,       211.5835,       198.5419,       295.1731,       402.3450,         1.4191,     86013.2500,     71256.4766
    622,         2.7469,         0.8347,         3.5816,         1.1284,         2.2798,       199.5870,       121.9405,       211.7897,       198.7101,       295.1532,       402.3803,         1.3018,     86012.3281,     71256.7969
    623,         2.8043,         0.3759,         3.1802,         0.8668,         2.0244,       199.4948,       121.9619,       211.8935,       198.9423,       295.1411,       402.4069,         1.1558,     86011.4219,     71257.0312
    624,         3.5602,        -0.3532,         3.2069,         0.9982,         2.0977,       199.4685,       121.9969,       212.0517,       199.1932,       295.1311,       402.4341,         1.1092,     86010.5781,     71257.2500
    625,         3.3734,         0.0438,         3.4172,         1.1013,         2.2673,       199.4937,       122.0429,       212.2532,       199.4115,       295.1169,       402.4696,         1.1499,     86009.7109,     71257.4844
    626,         1.4922,         1.2469,         2.7391,         0.0665,         1.6550,       199.0020,       121.9856,       212.0416,       199.6631,       295.1071,       402.4989,         1.0841,     86008.8359,     71257.6719
    627,         1.5897,         0.9939,         2.5837,         0.3138,         1.6448,       198.6352,       121.9527,       211.9275,       199.9998,       295.1081,       402.5149,         0.9389,     86008.0938,     71257.8594
    628,         1.8738,         1.0247,         2.8986,         0.4207,         1.8562,       198.3227,       121.9306,       211.8569,       200.2739,       295.1015,       402.5459,         1.0424,     86007.2812,     71258.0469
    629,         1.5062,         1.2581,         2.7643,         0.1038,         1.6803,       197.8527,       121.8763,       211.6577,       200.5185,       295.0918,       402.5820,         1.0840,     86006.4375,     71258.2344
    630,         1.2933,         1.2989,         2.5922,         0.0466,         1.5986,       197.3555,       121.8147,       211.4299,       200.8229,       295.0900,       402.6066,         0.9936,     86005.6562,     71258.4219
    631,         0.9353,         1.5907,         2.5260,         0.0000,         1.5317,       196.8362,       121.7471,       211.1788,       201.1240,       295.0884,       402.6333,         0.9943,     86004.8750,     71258.6094
    632,         1.2882,         0.9457,         2.2339,         0.0536,         1.3566,       196.3451,       121.6853,       210.9507,       201.4972,       295.0962,       402.6483,         0.8773,     86004.2266,     71258.7969
    633,         3.0368,        -0.0781,         2.9587,         0.9047,         2.0349,       196.2804,       121.7092,       211.0651,       201.8450,       295.1008,       402.6711,         0.9239,     86003.5703,     71258.9844
    634,         1.4012,         0.9092,         2.3104,         0.1872,         1.4706,       195.8575,       121.6618,       210.8942,       202.2234,       295.1092,       402.6895,         0.8397,     86002.9531,     71259.1719
    635,         1.6166,         0.7721,         2.3887,         0.3661,         1.5772,       195.5251,       121.6326,       210.7963,       202.6143,       295.1190,       402.7071,         0.8114,     86002.3516,     71259.3594
    636,         2.2042,         0.3827,         2.5868,         0.7059,         1.7965,       195.3632,       121.6377,       210.8355,       203.0106,       295.1296,       402.7254,         0.7903,     86001.7656,     71259.5469
    637,         2.6560,         0.1769,         2.8329,         0.8006,         1.9768,       195.2491,       121.6526,       210.9137,       203.3691,       295.1356,       402.7523,         0.8561,     86001.1250,     71259.7344
    638,         3.3551,        -0.4769,         2.8782,         0.9015,         2.0214,       195.1857,       121.6779,       211.0332,       203.7229,       295.1408,       402.7796,         0.8568,     86000.5000,     71259.9219
    639,         3.1309,        -0.1838,         2.9471,         0.9177,         2.0823,       195.1305,       121.7052,       211.1607,       204.0709,       295.1457,       402.8081,         0.8648,     85999.8672,     71260.1094
    640,         2.8075,         0.1232,         2.9307,         0.9404,         2.0437,       195.0868,       121.7352,       211.2987,       204.3982,       295.1478,       402.8405,         0.8870,     85999.2266,     71260.2969
    641,         2.6197,         0.0888,         2.7085,         0.8824,         1.9069,       195.0142,       121.7599,       211.4151,       204.7770,       295.1561,       402.8633,         0.8016,     85998.6328,     71260.4844
    642,         2.8239,         0.0938,         2.9177,         1.0829,         2.0830,       195.0421,       121.8050,       211.6132,       205.1353,       295.1618,       402.8913,         0.8347,     85998.0000,     71260.6719
    643,         0.3301,         2.0503,         2.3804,         0.0000,         1.5511,       194.5289,       121.7419,       211.3783,       205.4849,       295.1665,       402.9209,         0.8293,     85997.4375,     71260.8594
    644,         0.2048,         2.0203,         2.2251,         0.0000,         1.4676,       194.0171,       121.6764,       211.1348,       205.8871,       295.1786,       402.9409,         0.7574,     85996.8750,     71261.0469
    645,         0.5140,         1.5818,         2.0958,         0.0000,         1.3470,       193.5066,       121.6093,       210.8851,       206.2996,       295.1929,       402.9608,         0.7488,     85996.3125,     71261.2344
    646,         0.9559,         1.0654,         2.0213,         0.0000,         1.3284,       192.9975,       121.5424,       210.6366,       206.7435,       295.2112,       402.9761,         0.6928,     85995.8438,     71261.4219
    647,         0.4251,         1.7824,         2.2075,         0.0000,         1.4696,       192.4897,       121.4753,       210.3874,       207.1603,       295.2264,       402.9988,         0.7379,     85995.2891,     71261.6094
    648,         0.3340,         1.8201,         2.1541,         0.0000,         1.4332,       191.9833,       121.4079,       210.1375,       207.5734,       295.2416,       403.0223,         0.7209,     85994.7266,     71261.7969
    649,         0.4649,         1.6452,         2.1101,         0.0000,         1.3872,       191.4781,       121.3406,       209.8878,       207.9879,       295.2573,       403.0460,         0.7229,     85994.1641,     71261.9844
    650,         0.3918,         1.5651,         1.9569,         0.0000,         1.2618,       190.9744,       121.2731,       209.6379,       208.4096,       295.2739,       403.0686,         0.6951,     85993.6250,     71262.1719
    651,         0.5560,         1.1551,         1.7111,         0.0000,         1.0932,       190.4719,       121.2060,       209.3892,       208.8725,       295.2957,       403.0839,         0.6179,     85993.2500,     71262.3594
    652,         0.8248,         1.1387,         1.9635,         0.0000,         1.2607,       189.9708,       121.1393,       209.1424,       209.2955,       295.3127,       403.1085,         0.7028,     85992.8047,     71262.5469
    653,         1.0901,         0.8437,         1.9338,         0.0518,         1.2518,       189.4968,       121.0781,       208.9175,       209.7144,       295.3297,       403.1337,         0.6821,     85992.3516,     71262.7344
    654,         1.1487,         0.7600,         1.9087,         0.1836,         1.2485,       189.0899,       121.0303,       208.7465,       210.1431,       295.3479,       403.1569,         0.6601,     85991.9062,     71262.9219
    655,         2.4036,         0.0148,         2.4184,         0.7583,         1.6412,       188.9711,       121.0403,       208.8066,       210.5146,       295.3593,       403.1915,         0.7772,     85991.3438,     71263.1094
    656,         0.2460,         1.7435,         1.9894,         0.0000,         1.2502,       188.4740,       120.9744,       208.5631,       210.8856,       295.3710,       403.2253,         0.7392,     85990.7812,     71263.2969
    657,         0.2642,         1.7483,         2.0125,         0.0000,         1.2209,       187.9781,       120.9073,       208.3153,       211.2281,       295.3799,       403.2643,         0.7916,     85990.2188,     71263.4844
