 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     45,        86.1534,        34.3647,       119.3015,        33.1481,        61.4393,        57.8622,        45.7813,         3.9710,         8.1098,        13.8093,         1.3135,        29.2032,        15.6555,         1.4578,       141.0000,        14.6869,         0.0000,         0.0738,       195.0644,        99.9131,       197.7828,       218.1779,       252.2749,       451.9980,     81189.7734,     72764.6797,         0.9527,         0.9378,         0.9419,       -50.1995,       150.0000,         0.0000,         5.5777,         7.3564,         0.7580,         1.6313,         2.5298,         1.4166,         0.0370,         1.5589,         4.3691,         5.1391,         6.1432,         8.5656,         8.9188,         9.0519,         9.1668,         9.2712,         0.0000
     46,        38.3375,         7.3525,        78.0317,        39.6942,        39.0570,        38.9747,        33.4284,         2.1101,         3.4362,         8.5406,         0.8201,        18.6739,        10.0830,         0.9394,       141.0000,        14.6869,         0.0000,         0.0738,       183.8027,        98.7399,       192.6922,       221.4586,       251.9783,       449.2509,     81164.6562,     72775.4609,         0.9175,         0.9364,         0.9409,       -69.4321,       150.0000,         0.0000,         3.1621,         3.6779,         0.6277,         0.3446,         1.8144,         1.0031,         0.0090,         0.9390,         3.6932,         4.4992,         5.5910,         7.7574,         8.0778,         8.2011,         8.3188,         8.4251,         0.0000
     47,         5.4893,         0.0000,        38.6303,        33.1411,        20.6721,        17.9582,        14.4346,         0.7110,         2.8126,         4.4976,         0.4192,         9.8912,         5.3642,         0.5000,       141.0000,        14.6869,         0.0000,         0.0738,       169.8352,        96.9185,       185.1554,       232.8520,       252.5583,       447.8144,     81152.3047,     72779.2969,         0.8146,         0.9421,         0.9448,       -74.7939,       150.0000,         0.0302,         1.6020,         1.6130,         0.2512,         0.1121,         0.9338,         0.5562,         0.0059,         0.8653,         3.8513,         4.8301,         5.7519,         7.1375,         7.3555,         7.4396,         7.5447,         7.6390,         0.0000
     48,         1.6628,         0.0000,        25.0342,        23.3714,        14.9861,        10.0481,         7.6297,         0.3999,         2.0185,         3.4460,         0.3021,         7.0491,         3.8318,         0.3572,       141.0000,        14.6869,         0.0000,         0.0738,       154.8755,        94.9506,       177.1922,       248.1184,       253.5338,       447.1154,     81145.2188,     72779.2969,         0.8913,         0.9460,         0.9482,       -61.5244,       150.0000,         0.0933,         0.6563,         0.9401,         0.1278,         0.0590,         0.3570,         0.2403,         0.0033,         1.4554,         4.6226,         5.8202,         6.4648,         7.0366,         7.1040,         7.1324,         7.2031,         7.2670,         0.0000
     49,         1.3381,         0.0000,         8.3210,         6.9829,         7.9542,         0.3667,         0.2738,         0.0150,         0.0779,         1.9335,         0.1604,         3.6747,         1.9993,         0.1864,       141.0000,        15.1673,         0.0000,         0.0763,       143.1061,        93.7544,       172.4429,       260.3884,       254.1832,       446.9330,     81138.7656,     72779.2969,         0.9530,         0.9465,         0.9488,       -48.1427,       150.0000,         0.1475,         0.2428,         0.4180,         0.0527,         0.0373,         0.0806,         0.1249,         0.0043,         1.7682,         4.9078,         6.2789,         6.8276,         7.1018,         7.0825,         7.0737,         7.1199,         7.1636,         0.0000
     50,         0.7481,         0.0000,         5.1504,         4.4023,         5.1503,         0.0001,         0.0001,         0.0000,         0.0000,         1.2880,         0.1029,         2.3572,         1.2827,         0.1196,       141.0000,        15.1673,         0.0000,         0.0763,       132.2311,        92.9350,       169.2299,       271.7007,       254.6491,       446.8761,     81132.9688,     72779.2969,         0.9530,         0.9373,         0.9501,       -50.1732,         0.0000,         0.1550,         0.2096,         0.2329,         0.0456,         0.0421,         0.0392,         0.1283,         0.0032,         1.4785,         4.6425,         6.3476,         6.9432,         7.1652,         7.1052,         7.0731,         7.0989,         7.1254,         0.0000
     51,        15.0843,         0.0724,        11.3580,        -3.7263,        10.6936,         0.6644,         0.4806,         0.0331,         0.1506,         2.8552,         0.2189,         4.7778,         2.5993,         0.2423,       141.0000,        15.1673,         0.0000,         0.0763,       122.2173,        91.4776,       163.5945,       281.0250,       255.3867,       447.0754,     81127.0156,     72779.2969,         0.9528,         0.9401,         0.9439,       -36.8417,       150.0000,         0.0000,         0.2750,         0.6096,         0.0472,         0.1170,         0.0341,         0.1239,         0.0088,         1.7452,         4.2367,         6.3895,         7.1209,         7.3818,         7.3226,         7.2880,         7.3050,         7.3229,         0.0000
     52,        39.7244,        12.1051,        25.3001,       -14.4243,        15.0933,        10.2068,         7.5756,         0.6666,         1.9646,         4.1592,         0.3116,         6.6630,         3.6218,         0.3377,       116.0000,        15.1673,         0.0000,         0.0763,       122.5930,        90.2509,       159.0304,       287.5067,       256.1093,       447.5761,     81120.5625,     72780.1250,         0.8241,         0.9355,         0.9406,       -74.7048,       150.0000,         0.0000,         0.5145,         0.8940,         0.1590,         0.0897,         0.2676,         0.1572,         0.0055,         1.9307,         4.3714,         6.3633,         7.1197,         7.5094,         7.4824,         7.4611,         7.4799,         7.5008,         0.0000
     53,        76.7014,        61.1044,        62.8555,       -13.8459,        26.4578,        36.3976,        28.0193,         2.4521,         5.9263,         7.4954,         0.5549,        11.5551,         6.2679,         0.5846,       116.0000,        15.1673,         0.0000,         0.0763,       160.2425,        90.9676,       162.2451,       287.9192,       256.2399,       448.8141,     81104.8125,     72786.4688,         0.9526,         0.9348,         0.9402,         6.1631,       150.0000,         0.0000,         1.6507,         2.2858,         0.0730,         0.7348,         0.3127,         0.6032,         0.0902,         0.9511,         3.4394,         5.1950,         6.4281,         7.6793,         7.7654,         7.7942,         7.8347,         7.8746,         0.0000
     54,       133.5715,        50.9310,       117.3030,       -16.2685,        53.4454,        63.8576,        47.8640,         4.9331,        11.0605,        14.8550,         1.1271,        23.5523,        12.7238,         1.1872,       116.0000,        15.1673,         0.0000,         0.0763,       172.6066,        94.2636,       175.6055,       272.7729,       255.0721,       450.7198,     81071.8203,     72800.6719,         0.9526,         0.9347,         0.9399,       -29.3605,       150.0000,         0.0000,         3.5959,         5.5966,         0.5128,         1.4672,         1.1086,         1.0200,         0.0970,         1.5813,         3.7412,         4.9470,         6.1815,         8.0812,         8.3209,         8.4198,         8.5039,         8.5824,         0.0000
     55,       151.2694,        65.8830,       158.4846,         7.2152,        77.7459,        80.7387,        60.0718,         6.6086,        14.0583,        20.3587,         1.6607,        35.0765,        18.8866,         1.7634,       116.0000,        15.1673,         0.0000,         0.0763,       191.2154,        98.9777,       194.2808,       246.3341,       252.6901,       451.1050,     81023.0625,     72814.3984,         0.9525,         0.9326,         0.9386,       -52.0709,       150.0000,         0.0000,         4.9192,         8.6315,         1.2046,         1.6518,         1.8428,         1.4246,         0.0522,         2.1907,         4.6932,         5.5311,         6.5374,         8.7449,         9.0449,         9.1687,         9.2753,         9.3736,         0.0000
     56,       125.0928,        65.6212,       156.4400,        31.3471,        82.0928,        74.3472,        54.9843,         5.7105,        13.6523,        19.8228,         1.7709,        38.0545,        20.5265,         1.9181,       116.0000,        15.1673,         0.0000,         0.0763,       208.2491,       103.6242,       212.2903,       223.6994,       250.1247,       448.6115,     80970.4922,     72829.4141,         0.9522,         0.9328,         0.9382,       -54.7798,       150.0000,         0.0000,         4.7002,         8.4426,         1.5312,         0.7141,         2.4696,         1.5165,         0.0401,         2.0797,         4.9724,         5.7039,         6.6242,         9.0391,         9.3680,         9.4951,         9.6048,         9.7062,         0.0000
     57,        98.1879,        59.7173,       136.5916,        38.4037,        86.4759,        50.1156,        34.2034,         3.8231,        12.0891,        19.3948,         1.8938,        40.8869,        22.2220,         2.0784,       116.0000,        15.1673,         0.0000,         0.0763,       221.1093,       107.5536,       227.0648,       203.2397,       247.2833,       443.6660,     80911.9766,     72846.8047,         0.9472,         0.9346,         0.9396,       -55.4001,       150.0000,         0.0000,         6.7678,        10.6029,         1.2555,         2.1217,         2.8753,         1.7708,         0.0380,         2.0598,         5.0964,         5.7864,         6.7046,         9.2767,         9.6181,         9.7397,         9.8428,         9.9378,         0.0000
     58,        88.0008,        38.6437,        88.7364,         0.7355,        47.6887,        41.0476,        30.1962,         2.8172,         8.0342,        10.0997,         1.0225,        22.8543,        12.5386,         1.1736,       116.0000,        15.1673,         0.0000,         0.0763,       222.8409,       109.5211,       233.8847,       206.3608,       246.5277,       440.2644,     80880.7188,     72860.5469,         0.7639,         0.9272,         0.9399,       -84.4035,       150.0000,         0.0000,         3.4142,         4.0472,         0.9363,         0.1653,         2.1494,         1.0995,         0.0052,         0.7519,         3.7852,         4.6419,         5.7197,         8.1699,         8.5233,         8.6554,         8.7752,         8.8857,         0.2044
     59,        32.9747,        17.1925,        61.5152,        28.5405,        35.6467,        25.8685,        20.1867,         1.5586,         4.1231,         7.7089,         0.7552,        16.9511,         9.3554,         0.8761,       116.0000,        15.1673,         0.0000,         0.0763,       214.0756,       109.1220,       231.0881,       215.5938,       246.5542,       438.0853,     80857.4688,     72870.2500,         0.9524,         0.9360,         0.9410,        -9.9868,       150.0000,         0.0000,         2.7100,         3.4287,         0.4319,         0.5268,         1.2421,         0.9411,         0.0440,         0.7325,         3.5040,         4.3786,         5.4720,         7.5736,         7.8929,         8.0155,         8.1327,         8.2384,         0.0000
     60,        10.2101,         0.3570,        38.5928,        28.3827,        24.5739,        14.0189,        11.9596,         0.5691,         1.4903,         5.5179,         0.5083,        11.5508,         6.3976,         0.5993,       116.0000,        15.1673,         0.0000,         0.0763,       195.3855,       106.7268,       220.3372,       232.9042,       247.4401,       436.9940,     80841.4062,     72876.4375,         0.8642,         0.9387,         0.9425,       -68.1090,       150.0000,         0.0000,         1.8910,         2.0343,         0.2737,         0.2944,         0.9508,         0.6458,         0.0051,         0.8245,         3.7344,         4.8431,         5.7896,         7.1497,         7.3577,         7.4371,         7.5348,         7.6222,         0.0000
     61,         4.0833,         0.0017,        13.7499,         9.6666,        12.6590,         1.0909,         0.8208,         0.0402,         0.2299,         2.9624,         0.2546,         5.8768,         3.2598,         0.3054,       116.0000,        11.5858,         0.0000,         0.0583,       180.5386,       104.9307,       212.4677,       249.1053,       248.3837,       436.6501,     80833.8984,     72876.4375,         0.7307,         0.8601,         0.9427,       -97.8147,       150.0000,         0.0000,         0.6821,         0.7653,         0.1789,         0.0674,         0.4213,         0.1934,         0.0164,         0.7071,         4.4249,         5.7692,         6.3924,         7.0101,         7.1085,         7.1498,         7.2254,         7.2944,         0.0000
     62,        11.6141,         0.0764,        12.6515,         1.0373,        12.1643,         0.4871,         0.3621,         0.0224,         0.1027,         3.0076,         0.2433,         5.5471,         3.0780,         0.2884,       116.0000,        11.5858,         0.0000,         0.0583,       166.8570,       103.2202,       205.1128,       263.6621,       249.2938,       436.5940,     80826.1406,     72876.4375,         0.7302,         0.8560,         0.9420,       -96.1593,       150.0000,         0.0000,         0.3149,         0.6644,         0.3530,         0.1093,         0.1137,         0.0919,         0.0123,         0.4635,         4.3533,         6.0500,         6.6412,         7.0529,         7.0939,         7.1185,         7.1793,         7.2355,         0.1035
     63,        45.8339,        41.4928,        23.7648,       -22.0691,        15.6278,         8.1370,         6.2442,         0.4527,         1.4401,         4.1576,         0.3199,         6.9403,         3.8492,         0.3607,        69.0000,        11.5858,         0.0000,         0.0583,       192.7399,       101.7396,       198.7850,       275.9395,       250.1234,       437.0307,     80817.9141,     72878.3203,         0.9528,         0.9381,         0.9424,       -45.7035,       150.0000,         0.0000,         0.3874,         0.9863,         0.2382,         0.1156,         0.0942,         0.1776,         0.0124,         1.0033,         3.9416,         5.9246,         6.7155,         7.2515,         7.2698,         7.2838,         7.3335,         7.3783,         0.0210
     64,        76.5023,        36.6470,        59.2813,       -17.2210,        26.3390,        32.9423,        25.7484,         2.0383,         5.1555,         7.2981,         0.5427,        11.5228,         6.3776,         0.5978,        69.0000,        11.5858,         0.0000,         0.0583,       202.0912,       102.1231,       199.9857,       283.2243,       250.4922,       438.2375,     80801.5391,     72883.9453,         0.8912,         0.9300,         0.9370,       -65.3873,       150.0000,         0.0000,         1.2533,         1.8476,         0.2932,         0.1238,         0.5287,         0.6008,         0.0070,         0.7193,         2.9996,         4.7425,         5.9935,         7.4117,         7.5267,         7.5724,         7.6322,         7.6884,         0.0000
     65,       129.0395,        56.3455,       103.3811,       -25.6585,        38.9830,        64.3981,        48.1579,         4.5813,        11.6588,        11.0202,         0.8115,        16.9381,         9.3375,         0.8756,        69.0000,        11.5858,         0.0000,         0.0583,       213.8852,       106.1323,       215.5900,       282.1415,       250.0596,       440.2633,     80778.1094,     72891.8750,         0.6838,         0.6506,         0.8162,      -173.8669,       150.0000,         0.0000,         0.8801,         2.1765,         1.4234,         0.1505,         0.2151,         0.5145,         0.0228,         0.0166,         0.3304,         4.0445,         5.5749,         7.4955,         7.7353,         7.8327,         7.9241,         8.0098,         0.8389
     66,       133.1378,        65.7558,       128.8930,        -4.2447,        61.8256,        67.0675,        48.7707,         4.7939,        13.5029,        17.1529,         1.2923,        27.1210,        14.8648,         1.3946,        69.0000,        11.5858,         0.0000,         0.0583,       229.2447,       110.9146,       233.9304,       268.3383,       248.6040,       442.8207,     80740.5156,     72906.0781,         0.7287,         0.8611,         0.9360,       -96.5124,       150.0000,         0.0000,         1.2374,         4.2830,         1.3955,         0.0426,         0.6450,         0.5498,         0.0098,         0.9276,         2.5623,         4.4868,         5.9114,         8.0436,         8.3518,         8.4828,         8.5969,         8.7012,         0.5391
     67,       123.9421,        65.4514,       155.0792,        31.1371,        91.9715,        63.1077,        45.2625,         4.5071,        13.3381,        24.0790,         1.9478,        41.3066,        22.5233,         2.1148,        69.0000,        11.5858,         0.0000,         0.0583,       243.2935,       115.3979,       250.6417,       240.0508,       245.7642,       443.9080,     80683.0781,     72923.7109,         0.9526,         0.9328,         0.9386,        -6.3766,       150.0000,         0.0000,         3.5342,         9.1055,         2.2354,         0.7693,         1.4957,         1.2692,         0.3144,         2.5898,         4.9515,         5.7743,         6.7624,         9.1343,         9.4468,         9.5664,         9.6701,         9.7637,         0.5362
     68,       122.2225,        65.3225,       155.4771,        33.2546,        99.4627,        56.0144,        38.6053,         4.1917,        13.2173,        23.5870,         2.1280,        46.1673,        25.2109,         2.3696,        69.0000,        11.5858,         0.0000,         0.0583,       256.2092,       119.6660,       266.1044,       213.1836,       242.4927,       440.7803,     80616.5391,     72944.6953,         0.9216,         0.9340,         0.9390,       -72.3401,       150.0000,         0.0000,         8.5765,        13.1924,         1.1789,         3.2096,         3.1849,         2.1819,         0.0128,         2.2921,         5.4383,         6.0674,         6.9980,         9.7832,        10.1069,        10.2072,        10.2932,        10.3738,         0.0000
     69,       121.4388,        62.1363,       137.0163,        15.5776,        80.5568,        56.4596,        39.7424,         4.1004,        12.6168,        17.6927,         1.7233,        38.1510,        21.0128,         1.9770,        69.0000,        11.5858,         0.0000,         0.0583,       266.5804,       123.5261,       279.6348,       202.6203,       240.3113,       436.1226,     80560.5781,     72960.0391,         0.9522,         0.9326,         0.9382,         7.9963,       150.0000,         0.0000,         7.1993,        10.3263,         1.0245,         2.2871,         3.0097,         1.9025,         0.1941,         1.7239,         4.6950,         5.3940,         6.4525,         9.3735,         9.7444,         9.8585,         9.9518,        10.0393,         0.0000
     70,        86.0488,        41.1875,        96.2499,        10.2011,        51.4710,        44.7789,        33.2384,         3.0031,         8.5375,        11.0357,         1.0810,        24.4763,        13.5977,         1.2803,        69.0000,        11.5858,         0.0000,         0.0583,       266.0035,       125.3262,       284.8214,       209.3927,       239.7318,       433.0072,     80525.7031,     72973.2266,         0.7700,         0.9273,         0.9401,       -85.4521,       150.0000,         0.0000,         4.4947,         5.2412,         0.7508,         0.6239,         2.5448,         1.3260,         0.0055,         0.9609,         3.7612,         4.5186,         5.6263,         8.3011,         8.6819,         8.8114,         8.9232,         9.0260,         0.0000
     71,        50.0213,        23.5426,        64.5948,        14.5735,        32.1391,        32.4557,        25.2365,         1.9944,         5.2248,         7.1526,         0.6639,        15.0998,         8.4287,         0.7940,        69.0000,        11.5858,         0.0000,         0.0583,       256.9692,       125.7028,       284.6065,       224.2255,       239.9360,       431.6841,     80505.4609,     72981.1953,         0.6579,         0.7257,         0.8853,      -151.4676,       150.0000,         0.0000,         1.6380,         2.1452,         1.3954,         0.3047,         0.6020,         0.7313,         0.0286,         0.0373,         2.1230,         3.9994,         5.1460,         7.4095,         7.7451,         7.8664,         7.9831,         8.0896,         1.0091
     72,         6.7854,         0.2404,        33.9405,        27.1551,        19.9316,        14.0089,        11.9029,         0.5401,         1.5659,         4.6047,         0.3955,         9.2628,         5.1805,         0.4882,        69.0000,        11.5858,         0.0000,         0.0583,       234.4447,       123.3862,       273.4657,       248.1036,       241.0359,       431.1438,     80492.4141,     72983.9688,         0.6368,         0.7548,         0.9302,      -137.4155,       150.0000,         0.0000,         0.9228,         1.2387,         0.6139,         0.1826,         0.3547,         0.3855,         0.0156,         0.0138,         3.6659,         5.0115,         5.8219,         6.9390,         7.1306,         7.2001,         7.2955,         7.3811,         0.3848
     73,         8.6988,         0.0065,        11.5670,         2.8681,        10.4525,         1.1144,         0.8306,         0.0399,         0.2439,         2.6219,         0.2038,         4.7305,         2.6469,         0.2495,        69.0000,        14.2096,         0.0000,         0.0715,       216.6319,       121.5863,       264.9883,       268.7851,       242.1095,       431.2076,     80485.0938,     72983.9688,         0.7452,         0.9147,         0.9434,       -87.7558,       150.0000,         0.0000,         0.2105,         0.5564,         0.3946,         0.1424,         0.0003,         0.0678,         0.0027,         0.7440,         3.6941,         5.8320,         6.5290,         6.9697,         7.0292,         7.0517,         7.1129,         7.1669,         0.1791
     74,        23.5167,        22.9203,        15.6098,        -7.9069,        12.6719,         2.9379,         2.2584,         0.1411,         0.5383,         3.3923,         0.2463,         5.6043,         3.1337,         0.2954,        50.0000,        14.2096,         0.0000,         0.0715,       222.3987,       119.6219,       255.8542,       287.5109,       243.2752,       431.6428,     80477.6641,     72983.9688,         0.7572,         0.9266,         0.9407,       -84.4332,       150.0000,         0.0000,         0.3070,         0.7221,         0.1776,         0.0655,         0.1302,         0.1114,         0.0044,         1.1349,         4.2783,         6.1160,         6.7393,         7.1225,         7.1387,         7.1457,         7.1889,         7.2279,         0.0001
     75,        48.2869,        42.3958,        21.9161,       -26.3708,        13.9726,         7.9435,         6.2247,         0.4301,         1.2887,         3.9690,         0.2710,         6.0416,         3.3730,         0.3179,        50.0000,        14.2096,         0.0000,         0.0715,       243.7908,       118.0937,       248.6874,       306.6591,       244.3191,       432.4787,     80470.1172,     72984.2812,         0.7275,         0.7478,         0.9200,      -120.9202,       150.0000,         0.0000,         0.3608,         0.7198,         0.4620,         0.1418,         0.0861,         0.1329,         0.0189,         0.0207,         3.6973,         5.9294,         6.6982,         7.2244,         7.2381,         7.2437,         7.2826,         7.3201,         0.1886
     76,       109.6263,        32.4920,        75.3285,       -34.2979,        25.1218,        50.2067,        40.0212,         3.0982,         7.0873,         7.5635,         0.4929,        10.6081,         5.9009,         0.5563,        50.0000,        14.2096,         0.0000,         0.0715,       240.8270,       119.4956,       253.3090,       317.8690,       244.8044,       434.6135,     80456.3438,     72989.9062,         0.7387,         0.7519,         0.8494,      -132.1579,       150.0000,         0.0000,         0.5119,         1.2320,         1.0978,         0.1430,         0.0000,         0.3689,         0.0249,         0.0247,         0.3336,         3.9858,         5.6102,         7.2783,         7.4198,         7.4704,         7.5282,         7.5829,         0.5324
     77,       144.1205,        58.6427,       115.2883,       -28.8322,        37.4507,        77.8376,        59.8359,         5.5815,        12.4202,        11.4976,         0.7338,        15.7163,         8.6841,         0.8190,        50.0000,        14.2096,         0.0000,         0.0715,       250.7960,       123.5141,       268.2888,       320.3447,       244.7375,       438.0750,     80434.2266,     72996.9688,         0.7548,         0.5914,         0.7388,      -194.8050,       150.0000,         0.0000,         0.4443,         1.8512,         1.3603,         0.0716,         0.0000,         0.3728,         0.0219,         0.0114,         0.0841,         3.4200,         5.2350,         7.3811,         7.6484,         7.7500,         7.8401,         7.9229,         0.9138
     78,       153.9384,        67.5188,       142.9971,       -10.9414,        62.6036,        80.3934,        59.6574,         5.6464,        15.0898,        19.0237,         1.2327,        26.4945,        14.4858,         1.3668,        50.0000,        14.2096,         0.0000,         0.0715,       264.2108,       128.2620,       285.8437,       307.6140,       243.6652,       443.2467,     80398.9688,     73011.9453,         0.7574,         0.7615,         0.7829,      -141.2604,       150.0000,         0.0000,         0.3210,         3.4781,         2.3449,         0.0113,         0.0000,         0.3097,         0.0354,         0.0339,         0.1739,         3.3553,         5.3954,         7.9005,         8.2454,         8.3813,         8.4954,         8.5993,         1.2455
     79,       128.2985,        66.9346,       159.5013,        31.2028,        82.3011,        77.2001,        57.2574,         5.3163,        14.6265,        23.9861,         1.6361,        35.6152,        19.2465,         1.8173,        50.0000,        14.2096,         0.0000,         0.0715,       276.3006,       132.8739,       302.5674,       285.4974,       241.7612,       447.8182,     80351.9922,     73024.8828,         0.6852,         0.7176,         0.7320,      -194.4570,       150.0000,         0.0000,         0.4042,         4.8169,         3.5871,         0.0226,         0.0000,         0.3816,         0.0389,         0.0304,         0.2401,         1.6985,         5.7332,         8.5700,         8.9376,         9.0758,         9.1920,         9.2973,         2.0546
     80,       134.4666,        65.2559,       146.9295,        12.4627,        78.7592,        68.1702,        49.3407,         4.6641,        14.1653,        21.5461,         1.5614,        35.0648,        18.8096,         1.7774,        50.0000,        14.2096,         0.0000,         0.0715,       286.6718,       137.2948,       318.3016,       270.5800,       240.0813,       449.4678,     80306.9922,     73037.1094,         0.7581,         0.7606,         0.7638,      -179.1606,       150.0000,         0.0000,         0.2335,         4.4280,         4.2353,        -0.0045,         0.0000,         0.2380,         0.0451,         0.0288,         0.2633,         0.5009,         5.2127,         8.6037,         9.0244,         9.1652,         9.2816,         9.3877,         2.5768
     81,       122.2529,        62.9281,       138.8867,        16.6338,        73.4037,        65.4830,        47.8980,         4.5093,        13.0756,        19.3960,         1.4554,        33.1414,        17.7340,         1.6769,        50.0000,        14.2096,         0.0000,         0.0715,       295.1359,       141.3237,       332.1341,       261.5928,       238.7310,       449.7564,     80263.8125,     73050.2031,         0.7621,         0.9160,         0.9378,       -86.1579,       150.0000,         0.0000,         0.5607,         4.7088,         3.4428,         0.0476,         0.2013,         0.3117,         0.0030,         0.7129,         0.9251,         2.6694,         5.3067,         8.5443,         8.9923,         9.1369,         9.2523,         9.3562,         2.0323
     82,        89.0324,        44.5217,       100.3340,        11.3018,        50.3324,        50.0017,        37.1783,         3.3381,         9.4852,        12.9116,         0.9756,        22.9831,        12.2984,         1.1637,        50.0000,        14.2096,         0.0000,         0.0715,       294.0536,       143.3678,       337.7921,       267.6370,       238.5255,       449.2567,     80233.7500,     73063.6953,         0.7540,         0.7461,         0.9135,      -118.3716,       150.0000,         0.0000,         2.3729,         4.0386,         1.2275,         0.1489,         1.3773,         0.8467,         0.0704,         0.0383,         2.5666,         3.6856,         5.2429,         7.9462,         8.3641,         8.5102,         8.6305,         8.7382,         0.6493
     83,        11.8533,         0.2586,        41.8053,        29.9520,        23.8879,        17.9173,        15.6666,         0.7063,         1.5444,         6.1214,         0.4409,        10.9233,         5.8487,         0.5536,        50.0000,        14.2096,         0.0000,         0.0715,       271.8357,       141.0627,       326.2356,       288.6039,       239.5424,       449.0097,     80220.0078,     73069.1953,         0.7352,         0.7319,         0.9011,      -126.9989,       150.0000,         0.0000,         0.6653,         1.4607,         1.3736,         0.2023,         0.0000,         0.4630,         0.0351,         0.0214,         1.3477,         3.3116,         5.0823,         7.1648,         7.4859,         7.5993,         7.7122,         7.8132,         1.1340
     84,         7.7503,         0.3419,        30.1767,        22.4264,        17.3353,        12.8414,        10.4161,         0.5050,         1.9203,         4.6882,         0.3146,         7.7759,         4.1625,         0.3941,        50.0000,        14.2096,         0.0000,         0.0715,       248.0490,       138.7560,       314.8763,       314.1902,       240.8473,       449.2277,     80211.3438,     73070.9844,         0.6666,         0.6540,         0.8112,      -177.8711,       150.0000,         0.0000,         0.4200,         0.8946,         1.0016,         0.1927,         0.0000,         0.2273,         0.0098,         0.0078,         0.0916,         3.4662,         5.5563,         6.8387,         7.0378,         7.1038,         7.1874,         7.2614,         0.7358
     85,         6.7982,         0.0068,         8.2739,         1.4757,         7.6167,         0.6572,         0.4809,         0.0245,         0.1518,         2.2212,         0.1368,         3.3165,         1.7741,         0.1680,        50.0000,        14.5109,         0.0000,         0.0729,       229.2137,       137.2182,       307.4454,       335.7214,       241.8490,       449.5982,     80204.2031,     73070.9844,         0.7304,         0.7454,         0.8159,      -143.8190,       100.0000,         0.0000,         0.0625,         0.3594,         0.2795,         0.0342,         0.0000,         0.0283,         0.0060,         0.0104,         0.1038,         3.4460,         6.0628,         6.8957,         6.9722,         6.9878,         7.0389,         7.0845,         0.0713
     86,        11.8273,         0.1239,         6.7932,        -5.0341,         6.2624,         0.5308,         0.3815,         0.0257,         0.1236,         1.9154,         0.1114,         2.6722,         1.4281,         0.1352,        50.0000,        14.5109,         0.0000,         0.0729,       211.8567,       135.9559,       301.4064,       355.1312,       242.6834,       450.0492,     80198.3828,     73070.9844,         0.7574,         0.8116,         0.9379,       -97.9632,       150.0000,         0.0000,         0.0474,         0.2864,         0.2127,         0.0197,         0.0000,         0.0277,         0.0071,         0.0596,         0.2130,         3.2009,         6.1289,         6.9947,         7.0284,         7.0204,         7.0524,         7.0822,         0.0264
     87,        41.8182,        42.6683,        20.6304,       -21.1878,        13.5811,         7.0493,         5.3456,         0.3291,         1.3745,         4.3446,         0.2421,         5.6789,         3.0287,         0.2868,        72.0000,        14.5109,         0.0000,         0.0729,       236.8663,       133.9830,       292.0397,       372.5529,       243.9019,       451.3456,     80190.2578,     73070.9844,         0.7679,         0.7677,         0.8586,      -141.4540,       150.0000,         0.0000,         0.1385,         0.6408,         0.3618,         0.0824,         0.0000,         0.0561,         0.0056,         0.0164,         0.2839,         3.3594,         6.0333,         7.1284,         7.2103,         7.2228,         7.2542,         7.2838,         0.1661
     88,        84.6907,        40.2908,        48.0005,       -36.6903,        16.5803,        31.4203,        19.8987,         1.5893,         9.9323,         5.5535,         0.2963,         6.7839,         3.6051,         0.3414,        72.0000,        14.5109,         0.0000,         0.0729,       249.0859,       133.5854,       289.1139,       389.8028,       245.0198,       453.2996,     80183.6484,     73071.7031,         0.6168,         0.6087,         0.7324,      -221.1450,       150.0000,         0.0000,         0.1641,         0.7342,         0.6064,         0.0729,         0.0000,         0.0912,         0.0062,         0.0213,         0.0247,         3.1345,         5.9168,         7.2088,         7.3308,         7.3599,         7.4001,         7.4367,         0.3349
     89,       128.3277,        59.1833,       109.2707,       -19.0570,        36.6672,        72.6035,        50.4936,         4.6677,        17.4422,        12.9659,         0.6743,        14.6019,         7.6960,         0.7291,        72.0000,        14.5109,         0.0000,         0.0729,       258.6587,       137.5796,       303.7784,       390.4088,       245.1619,       458.6250,     80165.2422,     73079.3359,         0.7668,         0.5426,         0.6246,      -249.7231,       150.0000,         0.0000,         0.2088,         1.4771,         1.4281,         0.0277,         0.0000,         0.1811,         0.0001,         0.0027,         0.0220,         0.3012,         4.9448,         7.4922,         7.7425,         7.8185,         7.8821,         7.9397,         0.7866
