"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",11.7076,0.0185,40.520916,28.8133328,17.9352754,22.5856,18.4725,1.5612,2.5519,4.262059,0.3961648,8.4162186,4.4510298,0.4098026,141.3093,215.9195,191.6984,256.5659,278.113,463.8427,81913.25,72566.0938,15.291,2.0136,7.5157,9.7831,0.9093,14.4886,15.325,0.7696,0.9946474,1.1395,0.1719614,0.0656778,0.5517206,0.377245,0.004816,1.0041982,3.6627258,4.9251386,6.1306112,7.3583052,7.6379372,7.7764,7.9083,8.0332
"12",2.622,0,26.894743,24.2727484,16.3987198,10.496,7.9729,0.7492,1.7739,4.1116966,0.361635,7.5558958,4.0010848,0.3684114,125.3462,213.5295,183.0614,272.0275,279.3068,463.4547,81906.6875,72566.0938,15.9631,2.3894,8.6369,9.4983,0.8354,13.0915,13.8647,0.6964,0.4608146,0.975,0.1729038,0.0952074,0.212342,0.153268,0.0062472,1.804972,4.179978,5.9530246,6.921592,7.4834402,7.6260158,7.7046,7.7888,7.8759
"13",1.9325,0,13.8296554,11.8971106,13.0133804,0.8163,0.6077,0.0618,0.1468,3.41396,0.2866338,5.8997648,3.1252298,0.2877886,113.1068,211.5364,176.0858,283.711,280.3423,463.4077,81901.0625,72566.0938,12.2394,1.993,6.9756,7.8378,0.6581,10.1587,10.7626,0.5406,0.2960142,0.6835,0.119135,0.0617896,0.1009988,0.1332258,0.0047256,1.848395,4.1480206,6.1740038,7.175565,7.653466,7.7450732,7.7973,7.8574,7.9225
"14",3.617,0,13.3019414,9.6849168,13.2959822,0.006,0.0044,5e-04,0.0011,3.603951,0.292242,5.9552842,3.154042,0.2904624,102.0625,209.4996,169.1684,293.7172,281.4015,463.5576,81895.4375,72566.0938,11.0443,2.0364,6.9173,8.2611,0.6699,10.2383,10.8448,0.5448,0.274085,0.6443,0.0910346,0.055162,0.0846436,0.1342752,0.0054908,1.8659324,4.1678062,6.2195718,7.2968948,7.7997924,7.8789078,7.9215232,7.9716,8.0268
"15",23.9637,0.9031,17.1073402,-6.8563914,13.8724476,3.2349,2.3291,0.4916,0.4141,3.861353,0.3047064,6.1508854,3.2556636,0.2998382,92.5304,207.8532,162.2684,301.895,282.4699,463.9052,81889.8125,72566.0938,9.9836,2.0971,6.9002,9.0132,0.7112,10.767,11.3979,0.5726,0.4825962,0.879,0.0433784,0.2998164,0.0451588,0.1376172,0.0311236,1.893009,4.168956,6.1927042,7.3781006,7.9279974,8.010503,8.0525946,8.1018,8.1565
"16",31.9335,46.3251,24.930507,-7.0029916,15.359805,9.5707,7.4683,0.8617,1.2406,4.3918656,0.3387178,6.7382438,3.5628266,0.3281526,127.09,205.9927,156.1223,309.5598,283.443,464.4893,81883.1406,72567.1016,11.0654,2.0812,6.627,10.3361,0.7971,11.893,12.5767,0.6318,0.8215978,1.1138,0.0333118,0.4763296,0.1712328,0.1740334,0.0523316,1.8152248,4.2077842,6.0676958,7.354815,8.0281918,8.1281674,8.1769094,8.2299,8.2877
"17",78.4014,31.5831,77.562164,-0.839265,37.279079,40.2831,30.4392,3.5156,6.3282,10.9536256,0.8405418,16.1732302,8.526187,0.7854956,131.9031,206.6006,160.2711,304.2301,283.2255,466.3781,81861.4609,72575.3125,13.4392,2.0585,6.5153,25.5897,1.9638,28.3422,29.8825,1.5016,2.098304,3.039,0.2945506,0.7753938,0.4944608,0.8284512,0.1080008,0.8941862,3.1584506,4.4659804,6.2415588,8.1947112,8.457236,8.5786008,8.6719,8.7468
"18",117.5444,51.5969,117.0103364,-0.53409,59.1692636,57.8411,41.5752,5.1166,11.1493,16.8155232,1.3424556,26.0700522,13.680268,1.2609666,143.6178,209.6709,173.9763,285.2452,281.7817,468.2655,81827.0703,72590.2188,14.0836,2.0901,6.9335,40.3098,3.2186,46.8804,49.2006,2.4737,4.3122384,6.2049,0.4064862,1.9798736,1.2014218,1.1309388,0.1632938,1.523109,3.6370722,4.615654,6.1841518,8.4550404,8.8305,9.0121436,9.157311,9.2739
"19",145.1526,67.0892,151.4475544,6.2948946,82.1203298,69.3272,49.3323,5.9929,14.0021,21.8795042,1.8912672,37.1272384,19.4300986,1.7922206,161.4921,214.2561,193.1962,256.5194,279.0634,468.1273,81777.5547,72604.3438,15.6702,2.1233,7.6158,52.3292,4.523,66.5913,69.6995,3.5067,5.228325,8.8423,1.074072,2.0434384,1.6730924,1.5117928,0.1454342,2.0304084,4.6420056,5.4286708,6.5609784,8.969475,9.3547014,9.5388962,9.6955,9.8283
"20",131.8278,54.8952,140.8862746,9.0584304,72.3585384,68.5277,51.2231,5.5663,11.7384,17.7967614,1.6688148,33.6206972,17.6435854,1.6286794,171.7444,217.5822,206.8323,240.3168,276.9603,465.4464,81733.1484,72618.3438,17.1954,2.1638,8.322,42.0462,3.9423,59.5637,62.5154,3.1477,4.721327,7.2774,1.2559618,1.0628378,2.1973452,1.4611408,0.0152346,1.5158518,4.3086642,5.1173108,6.2618982,8.7989166,9.1999256,9.387002,9.5512,9.6958
"21",89.6815,31.0863,103.818533,14.1370006,44.815753,59.0028,46.7679,4.428,7.8069,10.5621714,1.018453,21.0860434,11.1217926,1.02729,169.5146,218.803,211.7169,241.9493,276.2522,463.1684,81705.8203,72629.75,17.773,1.888,7.5499,23.9729,2.3117,35.8808,37.8494,1.9069,2.2070204,3.0768,1.2301098,0.2556818,1.049086,0.9022474,0.0611822,0.0328766,3.2154722,4.1999838,5.5310582,7.9917904,8.4171326,8.623287,8.7995998,8.9491
"22",35.5934,8.2429,66.3096442,30.7162756,25.5662882,40.7434,33.7299,2.8662,4.1472,6.1058342,0.5686978,11.9699974,6.3362792,0.585486,156.7698,217.774,207.613,252.942,276.567,462.0723,81690.3047,72635.375,16.8663,1.8539,7.401,13.553,1.262,19.9211,21.0906,1.063,0.7540892,1.4136,0.9964226,0.1916176,0.110206,0.4522654,0.0024212,0.3217456,2.4360656,3.838424,5.427092,7.4487404,7.824614,8.007,8.1659,8.3043
"23",7.5184,0,37.318356,29.7999228,18.1834996,19.1348,15.2341,1.2872,2.6135,4.4475832,0.3961146,8.4469724,4.478875,0.413954,141.4621,215.7103,199.5822,266.3074,277.403,461.4514,81679.6094,72640.4453,15.3078,2.0639,8.031,10.2845,0.9159,14.6474,15.5331,0.7831,0.878887,1.2267,0.1453262,0.1459714,0.3873146,0.3456016,0.0092242,0.8701684,2.8208846,4.5494326,6.0318544,7.3246428,7.6171188,7.7627,7.8887,7.9973
"24",0.8141,0,24.2771166,23.4630188,17.174001,7.1031,5.3817,0.5007,1.2208,4.4263134,0.3745624,7.8326296,4.156303,0.3841948,125.4817,213.2148,190.1883,281.7882,278.6566,461.2704,81673.0469,72640.4453,15.9804,2.4956,9.3938,10.2722,0.8693,13.6334,14.4688,0.7295,0.517942,1.0883,0.1835092,0.145864,0.2288272,0.14325,0.008764,1.5895008,3.3736494,5.4806832,6.8186824,7.4907382,7.6541598,7.7411,7.8245002,7.9043
"25",1.085,0,14.2533582,13.1683418,13.8830522,0.3703,0.2747,0.0275,0.0681,3.7448486,0.3030762,6.2261478,3.3035798,0.305394,113.229,211.0896,182.4579,293.3888,279.7593,461.4226,81667.4219,72640.4453,12.2526,2.1249,7.7304,8.705,0.7045,10.8547,11.519,0.5808,0.4097212,0.8524,0.0900738,0.1988808,0.0877684,0.1230704,0.0104808,1.7320378,3.7038662,5.7160734,7.0934278,7.6841446,7.7937216,7.8519,7.9125,7.9747
