 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
    191,         4.7887,         0.5323,         5.3210,       169.7749,       461.9279,        67.6979,     82039.9453,       169.8770,       270.8635,    155004.9062,       129.0000,       254.8500,         2.1580,         2.9323,         2.3888
    192,         5.4170,        -0.2886,         5.1284,       170.2044,       461.9574,        67.8136,     82038.1953,       170.3428,       269.7071,    155003.7188,       129.0000,       254.7556,         1.7541,         2.9121,         2.2163
    193,         3.8745,         0.9554,         4.8299,       170.4723,       461.9680,        67.8971,     82036.5156,       170.6796,       268.6854,    155002.5000,       129.0000,       254.6711,         1.4332,         2.7516,         2.0782
    194,         4.4610,         0.1481,         4.6092,       170.7068,       461.9642,        67.9740,     82034.9688,       170.9901,       267.8326,    155001.3125,       129.0000,       254.5995,         1.3674,         2.5215,         2.0877
    195,         3.4527,         1.2679,         4.7205,       171.1188,       461.9617,        68.0871,     82033.4688,       171.4453,       267.0208,    155000.1875,       129.0000,       254.5304,         1.7238,         2.4548,         2.2658
    196,         4.3356,         0.8047,         5.1403,       171.8690,       461.9733,        68.2681,     82031.9062,       172.1715,       266.1071,    154999.0156,       129.0000,       254.4527,         2.4039,         2.5913,         2.5491
    197,         4.3234,         0.9894,         5.3128,       172.6154,       461.9937,        68.4487,     82030.2188,       172.8961,       265.0612,    154997.8125,       129.0000,       254.3639,         2.4002,         2.7881,         2.5247
    198,         2.8691,         2.5461,         5.4152,       173.3516,       462.0135,        68.6277,     82028.4844,       173.6140,       263.9250,    154996.6562,       129.0000,       254.2672,         2.3837,         2.9352,         2.4800
    199,         4.2961,         1.2565,         5.5526,       174.0755,       462.0368,        68.8048,     82026.6250,       174.3236,       262.6649,    154995.3906,       129.0000,       254.1596,         2.3631,         3.1305,         2.4221
    200,         1.4959,         3.7851,         5.2810,       174.7809,       462.0309,        68.9778,     82024.8359,       175.0166,       261.5137,    154994.1562,       129.0000,       254.0602,         2.3297,         2.9326,         2.3484
    201,         4.8733,         0.4563,         5.3296,       175.4782,       462.0283,        69.1485,     82022.8438,       175.7000,       260.2466,    154992.7188,       129.0000,       253.9514,         2.3172,         3.0374,         2.2922
    202,         5.4627,        -0.0262,         5.4365,       176.1743,       462.0182,        69.3192,     82020.7734,       176.3831,       258.9283,    154991.2031,       129.0000,       253.8375,         2.3184,         3.1327,         2.3038
    203,         5.5146,        -0.1429,         5.3718,       176.7616,       462.0018,        69.4684,     82018.7188,       176.9798,       257.6112,    154989.7188,       129.0000,       253.7226,         2.1043,         3.1468,         2.2250
    204,         2.5379,         2.5464,         5.0843,       177.2409,       461.9653,        69.5961,     82016.7969,       177.4903,       256.4430,    154988.3281,       129.0000,       253.6193,         1.8912,         2.9707,         2.1136
    205,         5.1701,        -0.3711,         4.7990,       177.5699,       461.9265,        69.6938,     82015.0000,       177.8807,       255.3719,    154987.0625,       129.0000,       253.5235,         1.5923,         2.8337,         1.9653
    206,         5.6636,        -0.5879,         5.0756,       178.0732,       461.8907,        69.8266,     82013.1250,       178.4109,       254.2561,    154985.7031,       129.0000,       253.4232,         1.9435,         2.8978,         2.1778
    207,         4.9146,        -0.0039,         4.9107,       178.4648,       461.8430,        69.9371,     82011.3516,       178.8521,       253.2301,    154984.4375,       129.0000,       253.3297,         1.7219,         2.7900,         2.1207
    208,         4.0602,         1.1934,         5.2536,       179.1679,       461.7968,        70.1101,     82009.5469,       179.5427,       252.1733,    154983.1562,       129.0000,       253.2329,         2.3483,         2.8365,         2.4172
    209,         5.5830,        -0.6123,         4.9707,       179.5942,       461.7459,        70.2280,     82007.7422,       180.0123,       251.1412,    154981.8438,       129.0000,       253.1378,         1.7976,         2.8127,         2.1579
    210,         5.4281,        -0.5513,         4.8768,       179.8845,       461.6908,        70.3186,     82005.9453,       180.3733,       250.1267,    154980.5625,       129.0000,       253.0434,         1.5272,         2.7973,         2.0795
    211,         4.9155,         0.1849,         5.1004,       180.3067,       461.6328,        70.4358,     82004.1406,       180.8400,       249.1144,    154979.2500,       129.0000,       252.9486,         1.7927,         2.8490,         2.2514
    212,         5.2484,        -0.1665,         5.0819,       180.6289,       461.5696,        70.5331,     82002.3281,       181.2269,       248.1086,    154977.9375,       129.0000,       252.8537,         1.5953,         2.9018,         2.1801
    213,         4.1638,         1.1130,         5.2768,       181.1210,       461.5038,        70.6644,     82000.5312,       181.7498,       247.1062,    154976.6250,       129.0000,       252.7587,         1.9366,         2.9103,         2.3665
    214,         5.0823,         0.4966,         5.5789,       181.7685,       461.4393,        70.8271,     81998.5312,       182.3976,       245.9286,    154975.1406,       129.0000,       252.6479,         2.2509,         3.0665,         2.5125
    215,         5.1863,         0.0201,         5.2065,       182.1924,       461.3575,        70.9451,     81996.6484,       182.8669,       244.8990,    154973.7500,       129.0000,       252.5490,         1.8062,         2.8864,         2.3201
    216,         5.1451,         0.3483,         5.4934,       182.8437,       461.2769,        71.1089,     81994.7344,       183.5185,       243.8403,    154972.3125,       129.0000,       252.4468,         2.2639,         2.9302,         2.5631
    217,         3.7219,         1.8121,         5.5341,       183.5512,       461.1896,        71.2840,     81992.7812,       184.2155,       242.7970,    154970.8281,       129.0000,       252.3454,         2.3803,         2.9259,         2.6081
    218,         3.6805,         1.6054,         5.2859,       184.1976,       461.0952,        71.4471,     81990.9766,       184.8639,       241.8665,    154969.5000,       129.0000,       252.2530,         2.2614,         2.7777,         2.5082
    219,         3.8278,         1.2810,         5.1087,       184.7741,       461.0001,        71.5965,     81989.2734,       185.4569,       240.9812,    154968.2500,       129.0000,       252.1641,         2.1251,         2.7164,         2.3923
    220,         5.1096,        -0.2988,         4.8108,       185.0915,       460.9032,        71.6940,     81987.5703,       185.8427,       240.1441,    154967.0000,       129.0000,       252.0788,         1.6088,         2.6508,         2.1599
    221,         3.4220,         1.3964,         4.8183,       185.4684,       460.8030,        71.8036,     81985.8828,       186.2764,       239.3467,    154965.7500,       129.0000,       251.9965,         1.7301,         2.6015,         2.2168
    222,         4.9565,        -0.4998,         4.4567,       185.6392,       460.7010,        71.8722,     81984.2422,       186.5454,       238.6779,    154964.3906,       129.0000,       251.9250,         1.3191,         2.4161,         2.0405
    223,         4.9672,        -0.2433,         4.7239,       186.0247,       460.6028,        71.9836,     81982.5938,       186.9862,       237.9977,    154963.0156,       129.0000,       251.8521,         1.7495,         2.4270,         2.2968
    224,         3.9315,         1.1256,         5.0571,       186.6812,       460.5052,        72.1493,     81980.9297,       187.6440,       237.2654,    154961.6562,       129.0000,       251.7744,         2.2947,         2.5081,         2.5490
    225,         4.6412,         0.3483,         4.9895,       187.2405,       460.4053,        72.2959,     81979.2500,       188.2246,       236.5069,    154960.3438,       129.0000,       251.6938,         2.1039,         2.5549,         2.4345
    226,         5.3464,        -0.5642,         4.7823,       187.5578,       460.3014,        72.3942,     81977.5703,       188.6116,       235.7542,    154959.0312,       129.0000,       251.6131,         1.6215,         2.5572,         2.2251
    227,         5.2106,        -0.2394,         4.9712,       187.9700,       460.1958,        72.5115,     81975.8906,       189.0749,       234.9686,    154957.7500,       129.0000,       251.5292,         1.8130,         2.6121,         2.3591
    228,         3.8498,         1.4822,         5.3320,       188.6647,       460.0868,        72.6855,     81974.1719,       189.7645,       234.1294,    154956.4844,       129.0000,       251.4400,         2.3816,         2.7024,         2.6295
    229,         4.9950,        -0.1670,         4.8280,       188.9623,       459.9699,        72.7802,     81972.4844,       190.1367,       233.3795,    154955.2031,       129.0000,       251.3582,         1.5893,         2.5884,         2.2396
    230,         4.8903,         0.0612,         4.9515,       189.3597,       459.8537,        72.8950,     81970.8047,       190.5891,       232.6339,    154953.9062,       129.0000,       251.2763,         1.7909,         2.5834,         2.3681
    231,         4.4231,         0.6677,         5.0908,       189.8118,       459.7367,        73.0209,     81969.0859,       191.0856,       231.8404,    154952.6250,       129.0000,       251.1897,         1.9035,         2.6762,         2.4146
    232,         4.1717,         0.4151,         4.5868,       189.8851,       459.6106,        73.0712,     81967.3984,       191.2791,       231.2060,    154951.2188,       129.0000,       251.1172,         1.1468,         2.5095,         2.0773
    233,         4.1293,         0.4163,         4.5456,       190.0129,       459.4868,        73.1323,     81965.8281,       191.5161,       230.6618,    154949.8906,       129.0000,       251.0525,         1.2562,         2.3899,         2.1558
    234,         5.1449,        -0.3149,         4.8300,       190.3724,       459.3695,        73.2397,     81964.2344,       191.9383,       230.0943,    154948.5625,       129.0000,       250.9854,         1.7203,         2.4288,         2.4012
    235,         4.5841,         0.7304,         5.3145,       191.0805,       459.2539,        73.4170,     81962.5625,       192.6398,       229.4397,    154947.1875,       129.0000,       250.9097,         2.4209,         2.5761,         2.7384
    236,         4.5903,         0.5632,         5.1535,       191.5977,       459.1328,        73.5564,     81960.8750,       193.1892,       228.7772,    154945.8125,       129.0000,       250.8332,         2.0429,         2.6114,         2.5421
    237,         5.0815,        -0.2753,         4.8063,       191.8668,       459.0073,        73.6465,     81959.2422,       193.5412,       228.2051,    154944.4375,       129.0000,       250.7643,         1.5479,         2.4817,         2.3246
    238,         5.0909,        -0.0799,         5.0110,       192.3079,       458.8856,        73.7719,     81957.6406,       194.0345,       227.6166,    154943.0938,       129.0000,       250.6931,         1.8948,         2.5025,         2.5085
    239,         4.3742,         0.1984,         4.5726,       192.4375,       458.7605,        73.8360,     81956.1562,       194.2823,       227.1366,    154941.8438,       129.0000,       250.6312,         1.2725,         2.3342,         2.2384
    240,         4.0669,         0.3775,         4.4443,       192.5115,       458.6390,        73.8897,     81954.7500,       194.4886,       226.7104,    154940.7031,       129.0000,       250.5738,         1.1618,         2.2381,         2.2062
    241,         4.9179,        -0.1791,         4.7388,       192.8689,       458.5208,        74.0008,     81953.3516,       194.9244,       226.2819,    154939.6250,       129.0000,       250.5155,         1.7294,         2.2324,         2.5063
    242,         5.0771,        -0.2962,         4.7809,       193.2218,       458.4074,        74.1117,     81951.9297,       195.3597,       225.8278,    154938.4531,       129.0000,       250.4545,         1.7226,         2.2636,         2.5173
    243,         4.9286,        -0.1581,         4.7705,       193.5084,       458.2943,        74.2097,     81950.4297,       195.7429,       225.3540,    154937.2188,       129.0000,       250.3912,         1.5915,         2.2966,         2.4739
    244,         2.9621,         1.8978,         4.8598,       193.7795,       458.1803,        74.3049,     81948.8672,       196.1148,       224.8255,    154935.9062,       129.0000,       250.3224,         1.5617,         2.3877,         2.4721
    245,         4.2647,         0.7442,         5.0089,       194.2227,       458.0599,        74.4352,     81947.3125,       196.6270,       224.2904,    154934.6250,       129.0000,       250.2524,         1.9092,         2.4125,         2.5964
    246,         3.2276,         1.2300,         4.4576,       194.3047,       457.9357,        74.4939,     81945.9297,       196.8526,       223.8862,    154933.4844,       129.0000,       250.1941,         1.1873,         2.2071,         2.2504
    247,         2.7287,         1.4639,         4.1927,       194.2033,       457.8152,        74.5164,     81944.6406,       196.9336,       223.5302,    154932.5000,       129.0000,       250.1400,         0.8204,         2.1185,         2.0742
    248,         2.9970,         0.9335,         3.9305,       194.1303,       457.6967,        74.5452,     81943.4375,       197.0401,       223.3316,    154931.7500,       129.0000,       250.1000,         0.8770,         1.8552,         2.0753
    249,         4.0556,        -0.0844,         3.9712,       194.1574,       457.5864,        74.5947,     81942.2656,       197.2291,       223.1895,    154931.0312,       129.0000,       250.0652,         1.0768,         1.7424,         2.2288
    250,         4.5730,        -0.5754,         3.9976,       194.2437,       457.4826,        74.6565,     81941.1094,       197.4672,       223.0526,    154930.3438,       129.0000,       250.0304,         1.1955,         1.7182,         2.2794
    251,         4.7835,        -0.6607,         4.1228,       194.4004,       457.3826,        74.7328,     81939.9297,       197.7634,       222.8937,    154929.6250,       129.0000,       249.9935,         1.3369,         1.7463,         2.3765
    252,         4.5911,        -0.4174,         4.1738,       194.5633,       457.2834,        74.8108,     81938.7422,       198.0666,       222.7234,    154928.8906,       129.0000,       249.9552,         1.3502,         1.7626,         2.4111
    253,         4.7452,        -0.5406,         4.2047,       194.7213,       457.1845,        74.8884,     81937.5547,       198.3681,       222.5492,    154928.1719,       129.0000,       249.9162,         1.3413,         1.7689,         2.4358
    254,         4.8252,        -0.5638,         4.2613,       194.9107,       457.0857,        74.9728,     81936.3672,       198.6962,       222.3722,    154927.4375,       129.0000,       249.8767,         1.4049,         1.7747,         2.4866
    255,         4.1679,         0.0992,         4.2672,       195.0688,       456.9875,        75.0513,     81935.1719,       199.0012,       222.1874,    154926.7188,       129.0000,       249.8361,         1.3434,         1.7876,         2.4795
    256,         2.6274,         1.2427,         3.8701,       194.9673,       456.8867,        75.0784,     81934.1094,       199.1002,       222.0993,    154926.0469,       129.0000,       249.8042,         0.8245,         1.6355,         2.2346
    257,         1.0657,         2.0761,         3.1418,       194.4543,       456.7881,        75.0234,     81933.2031,       198.8711,       222.1199,    154925.4219,       129.0000,       249.7825,         0.0000,         1.5074,         1.6344
    258,         1.1143,         1.5301,         2.6444,       193.9427,       456.6956,        74.9689,     81932.4531,       198.6441,       222.2494,    154924.9531,       129.0000,       249.7710,         0.0000,         1.2957,         1.3488
    259,         2.0450,         0.9469,         2.9919,       193.7548,       456.6117,        74.9794,     81931.7422,       198.6770,       222.4193,    154924.4375,       129.0000,       249.7631,         0.6455,         1.2049,         1.7870
    260,         1.3337,         1.5482,         2.8820,       193.2765,       456.5349,        74.9319,     81931.0156,       198.4787,       222.5916,    154923.9062,       129.0000,       249.7555,         0.0631,         1.1806,         1.7013
    261,         0.4077,         2.5795,         2.9872,       192.7680,       456.4614,        74.8772,     81930.2969,       198.2508,       222.7044,    154923.5000,       129.0000,       249.7430,         0.0000,         1.2467,         1.7405
    262,         3.0083,         0.3869,         3.3952,       192.6896,       456.3856,        74.9071,     81929.5859,       198.3613,       222.8273,    154923.0938,       129.0000,       249.7321,         0.8584,         1.2531,         2.1421
    263,         0.8136,         2.2235,         3.0371,       192.2466,       456.3113,        74.8633,     81928.8359,       198.1774,       222.9314,    154922.6406,       129.0000,       249.7196,         0.1281,         1.2695,         1.7676
    264,         2.2656,         1.0378,         3.3034,       192.1002,       456.2373,        74.8774,     81928.0859,       198.2243,       223.0218,    154922.1875,       129.0000,       249.7066,         0.7195,         1.2719,         2.0315
    265,         0.8423,         2.0523,         2.8946,       191.5947,       456.1619,        74.8196,     81927.3359,       197.9837,       223.1377,    154921.7500,       129.0000,       249.6961,         0.0000,         1.2331,         1.6615
    266,         1.7962,         1.1299,         2.9262,       191.2713,       456.0869,        74.7982,     81926.6406,       197.8889,       223.2885,    154921.3125,       129.0000,       249.6889,         0.3617,         1.1750,         1.7511
    267,         1.3329,         1.4064,         2.7392,       190.8501,       456.0146,        74.7573,     81925.9062,       197.7163,       223.4639,    154920.7344,       129.0000,       249.6841,         0.1643,         1.1279,         1.6114
    268,         1.9376,         0.9516,         2.8892,       190.6223,       455.9449,        74.7551,     81925.1875,       197.6986,       223.6560,    154920.1562,       129.0000,       249.6808,         0.5491,         1.0931,         1.7961
    269,         3.0252,         0.0246,         3.0497,       190.5562,       455.8783,        74.7855,     81924.4375,       197.8112,       223.8529,    154919.5312,       129.0000,       249.6778,         0.8719,         1.0784,         1.9713
    270,         3.5470,        -0.3886,         3.1584,       190.5121,       455.8139,        74.8206,     81923.7031,       197.9427,       224.0409,    154918.9375,       129.0000,       249.6740,         0.9155,         1.0869,         2.0715
    271,         3.6923,        -0.4711,         3.2212,       190.4902,       455.7511,        74.8604,     81922.9844,       198.0931,       224.2169,    154918.3750,       129.0000,       249.6691,         0.9597,         1.1022,         2.1190
    272,         1.8577,         1.2703,         3.1280,       190.3370,       455.6892,        74.8739,     81922.2578,       198.1385,       224.3609,    154917.8281,       129.0000,       249.6611,         0.6968,         1.1534,         1.9747
    273,         1.2521,         1.4009,         2.6529,       189.8730,       455.6249,        74.8254,     81921.5078,       197.9357,       224.5458,    154917.2031,       129.0000,       249.6569,         0.0735,         1.0892,         1.5637
    274,         1.6302,         1.0653,         2.6954,       189.6033,       455.5610,        74.8160,     81920.8125,       197.8895,       224.7910,    154916.6250,       129.0000,       249.6582,         0.4603,         1.0311,         1.6643
    275,         3.0179,        -0.0038,         3.0141,       189.5598,       455.5024,        74.8521,     81920.1484,       198.0254,       225.0280,    154916.0938,       129.0000,       249.6588,         0.9117,         1.0209,         1.9932
    276,         3.1585,        -0.0580,         3.1005,       189.5175,       455.4462,        74.8888,     81919.4688,       198.1635,       225.2504,    154915.5469,       129.0000,       249.6579,         0.9139,         1.0283,         2.0722
    277,         3.1845,        -0.0321,         3.1525,       189.4861,       455.3913,        74.9280,     81918.7656,       198.3118,       225.4594,    154914.9688,       129.0000,       249.6556,         0.9355,         1.0459,         2.1066
    278,         3.3978,        -0.0120,         3.3858,       189.7006,       455.3380,        75.0167,     81918.0156,       198.6583,       225.6389,    154914.3594,       129.0000,       249.6505,         1.4274,         1.0849,         2.3009
    279,         3.3600,         0.1108,         3.4708,       189.9991,       455.2841,        75.1229,     81917.2656,       199.0742,       225.8159,    154913.7500,       129.0000,       249.6450,         1.5964,         1.0893,         2.3815
    280,         3.5482,         0.3764,         3.9247,       190.7059,       455.2334,        75.3114,     81916.5312,       199.8194,       225.9308,    154913.2500,       129.0000,       249.6334,         2.4164,         1.1947,         2.7300
    281,         2.6212,         1.1337,         3.7549,       191.1382,       455.1761,        75.4405,     81915.7812,       200.3261,       225.9592,    154912.8125,       129.0000,       249.6158,         1.8703,         1.3356,         2.4193
    282,         1.5175,         1.5463,         3.0639,       190.9348,       455.1139,        75.4428,     81915.0312,       200.3253,       226.0130,    154912.3750,       129.0000,       249.6005,         0.5996,         1.3090,         1.7549
    283,         2.6420,         0.5705,         3.2125,       190.9288,       455.0507,        75.4845,     81914.2812,       200.4820,       226.0853,    154911.9375,       129.0000,       249.5870,         0.9937,         1.2828,         1.9297
    284,         3.1841,        -0.0251,         3.1590,       190.8843,       454.9869,        75.5182,     81913.5312,       200.6070,       226.1676,    154911.5000,       129.0000,       249.5745,         0.9166,         1.2671,         1.8919
    285,         1.5443,         1.4745,         3.0188,       190.7153,       454.9234,        75.5263,     81912.7812,       200.6292,       226.2600,    154911.0625,       129.0000,       249.5632,         0.6672,         1.2535,         1.7652
    286,         0.6884,         2.1261,         2.8145,       190.2135,       454.8549,        75.4616,     81911.8672,       200.3592,       226.2837,    154910.4375,       129.0000,       249.5485,         0.0000,         1.4071,         1.4074
    287,         0.7848,         1.9277,         2.7125,       189.7130,       454.7847,        75.3972,     81911.1172,       200.0907,       226.3641,    154910.0000,       129.0000,       249.5390,         0.0000,         1.3153,         1.3972
    288,         0.8376,         1.7552,         2.5928,       189.2139,       454.7154,        75.3337,     81910.3828,       199.8256,       226.5159,    154909.5625,       129.0000,       249.5359,         0.0000,         1.1891,         1.4037
    289,         0.7219,         1.7370,         2.4589,       188.7160,       454.6500,        75.2708,     81909.6328,       199.5636,       226.7171,    154908.9219,       129.0000,       249.5371,         0.0000,         1.0947,         1.3642
    290,         0.7459,         1.6434,         2.3894,       188.2195,       454.5891,        75.2087,     81908.8828,       199.3050,       226.9402,    154908.2969,       129.0000,       249.5402,         0.0000,         1.0428,         1.3466
    291,         0.3334,         2.0976,         2.4310,       187.7243,       454.5308,        75.1463,     81908.1328,       199.0452,       227.1732,    154907.6875,       129.0000,       249.5445,         0.0000,         1.0205,         1.4105
    292,         0.5343,         1.7163,         2.2505,       187.2304,       454.4741,        75.0842,     81907.4219,       198.7867,       227.4296,    154907.0938,       129.0000,       249.5511,         0.0000,         0.9742,         1.2764
    293,         0.5585,         1.4721,         2.0306,       186.7378,       454.4188,        75.0226,     81906.8594,       198.5304,       227.7270,    154906.6719,       129.0000,       249.5614,         0.0000,         0.8969,         1.1336
    294,         1.1371,         0.9018,         2.0389,       186.3514,       454.3661,        74.9824,     81906.2969,       198.3603,       228.0557,    154906.2500,       129.0000,       249.5744,         0.2100,         0.8342,         1.2047
    295,         1.1269,         0.9252,         2.0521,       185.9111,       454.3174,        74.9319,     81905.7344,       198.1484,       228.3957,    154905.8125,       129.0000,       249.5883,         0.1002,         0.8039,         1.2482
    296,         0.6568,         1.3655,         2.0223,       185.4220,       454.2711,        74.8702,     81905.1719,       197.8922,       228.7253,    154905.4062,       129.0000,       249.6020,         0.0000,         0.8186,         1.2037
    297,         0.6445,         1.2690,         1.9134,       184.9341,       454.2250,        74.8087,     81904.6094,       197.6371,       229.0756,    154904.9688,       129.0000,       249.6177,         0.0000,         0.7798,         1.1337
    298,         0.6046,         1.3272,         1.9318,       184.4476,       454.1823,        74.7476,     81904.0703,       197.3834,       229.4321,    154904.5781,       129.0000,       249.6340,         0.0000,         0.7578,         1.1740
    299,         0.6726,         1.2802,         1.9528,       183.9623,       454.1406,        74.6864,     81903.6016,       197.1295,       229.7955,    154904.2500,       129.0000,       249.6512,         0.0000,         0.7421,         1.2106
    300,         0.3481,         1.5280,         1.8761,       183.4783,       454.0988,        74.6245,     81903.0547,       196.8727,       230.1489,    154903.8594,       129.0000,       249.6680,         0.0000,         0.7592,         1.1169
    301,         0.6429,         1.1698,         1.8127,       182.9955,       454.0576,        74.5623,     81902.6250,       196.6151,       230.5143,    154903.5625,       129.0000,       249.6861,         0.0000,         0.7375,         1.0752
    302,         0.6516,         1.0189,         1.6705,       182.5141,       454.0170,        74.5003,     81902.2500,       196.3581,       230.8992,    154903.3438,       129.0000,       249.7061,         0.0000,         0.7010,         0.9695
    303,         0.6436,         1.1603,         1.8039,       182.0339,       453.9793,        74.4386,     81901.8750,       196.1028,       231.2775,    154903.1250,       129.0000,       249.7254,         0.0000,         0.7010,         1.1029
    304,         0.5400,         1.2344,         1.7744,       181.5550,       453.9430,        74.3773,     81901.5000,       195.8492,       231.6511,    154902.9062,       129.0000,       249.7444,         0.0000,         0.7002,         1.0742
    305,         0.6875,         1.0915,         1.7790,       181.0773,       453.9085,        74.3160,     81901.0938,       195.5953,       232.0035,    154902.6406,       129.0000,       249.7618,         0.0000,         0.7303,         1.0487
    306,         0.5337,         1.1055,         1.6392,       180.6009,       453.8723,        74.2548,     81900.7188,       195.3423,       232.3785,    154902.4219,       129.0000,       249.7812,         0.0000,         0.6936,         0.9456
    307,         0.6883,         0.7382,         1.4266,       180.1257,       453.8360,        74.1940,     81900.3438,       195.0908,       232.7823,    154902.1875,       129.0000,       249.8031,         0.0000,         0.6407,         0.7859
    308,         0.7944,         0.7248,         1.5192,       179.6518,       453.8017,        74.1336,     81899.9688,       194.8414,       233.1974,    154901.9688,       129.0000,       249.8260,         0.0000,         0.6128,         0.9064
    309,         0.9869,         0.7023,         1.6893,       179.1911,       453.7705,        74.0762,     81899.5938,       194.6043,       233.6008,    154901.7500,       129.0000,       249.8478,         0.0239,         0.6194,         1.0699
    310,         0.0000,         1.6933,         1.6933,       178.7196,       453.7424,        74.0170,     81899.2188,       194.3598,       233.9784,    154901.5312,       129.0000,       249.8672,         0.0000,         0.6507,         1.0426
    311,         0.2047,         1.4101,         1.6148,       178.2494,       453.7133,        73.9582,     81898.8438,       194.1172,       234.3628,    154901.3125,       129.0000,       249.8871,         0.0000,         0.6356,         0.9792
    312,         0.4630,         0.8222,         1.2852,       177.7804,       453.6827,        73.8998,     81898.4688,       193.8763,       234.7764,    154901.0938,       129.0000,       249.9097,         0.0000,         0.5851,         0.7001
    313,         0.3553,         1.0041,         1.3594,       177.3127,       453.6534,        73.8418,     81898.0938,       193.6371,       235.2018,    154900.8906,       129.0000,       249.9332,         0.0000,         0.5564,         0.8030
    314,         0.1318,         1.2848,         1.4166,       176.8462,       453.6263,        73.7840,     81897.7422,       193.3994,       235.6262,    154900.6719,       129.0000,       249.9568,         0.0000,         0.5480,         0.8686
    315,         0.4052,         0.9417,         1.3468,       176.3809,       453.5996,        73.7265,     81897.4922,       193.1626,       236.0565,    154900.4688,       129.0000,       249.9809,         0.0000,         0.5335,         0.8134
    316,         0.6559,         0.6731,         1.3290,       175.9168,       453.5738,        73.6692,     81897.3047,       192.9266,       236.4893,    154900.2500,       129.0000,       250.0052,         0.0000,         0.5239,         0.8051
    317,         0.0254,         1.4396,         1.4650,       175.4540,       453.5495,        73.6121,     81897.1172,       192.6916,       236.9183,    154900.0312,       129.0000,       250.0294,         0.0000,         0.5236,         0.9414
    318,         0.3459,         0.9415,         1.2874,       174.9924,       453.5258,        73.5550,     81896.9297,       192.4572,       237.3514,    154899.8125,       129.0000,       250.0539,         0.0000,         0.5132,         0.7742
    319,         0.1759,         1.1082,         1.2841,       174.5320,       453.5028,        73.4982,     81896.7422,       192.2234,       237.7856,    154899.6094,       129.0000,       250.0787,         0.0000,         0.5064,         0.7777
    320,         0.0373,         0.9942,         1.0315,       174.0728,       453.4807,        73.4415,     81896.5547,       191.9903,       238.2209,    154899.4062,       129.0000,       250.1037,         0.0000,         0.4978,         0.5337
    321,         0.0533,         0.8822,         0.9356,       173.6148,       453.4586,        73.3849,     81896.3672,       191.7581,       238.6611,    154899.1875,       129.0000,       250.1291,         0.0000,         0.4859,         0.4497
    322,         0.0596,         1.0366,         1.0962,       173.1580,       453.4370,        73.3287,     81896.1797,       191.5269,       239.1009,    154898.9844,       129.0000,       250.1546,         0.0000,         0.4818,         0.6144
    323,         0.0000,         0.9199,         0.9199,       172.7024,       453.4164,        73.2725,     81895.9922,       191.2964,       239.5379,    154898.7812,       129.0000,       250.1799,         0.0000,         0.4812,         0.4387
    324,         0.0291,         0.6943,         0.7234,       172.2480,       453.3962,        73.2165,     81895.8047,       191.0667,       239.9814,    154898.5625,       129.0000,       250.2058,         0.0000,         0.4672,         0.2562
    325,         0.0000,         0.8618,         0.8618,       171.7948,       453.3766,        73.1606,     81895.6172,       190.8378,       240.4244,    154898.3594,       129.0000,       250.2318,         0.0000,         0.4636,         0.3983
    326,         0.1038,         1.1106,         1.2144,       171.3428,       453.3577,        73.1044,     81895.4297,       190.6074,       240.8606,    154898.1562,       129.0000,       250.2575,         0.0000,         0.4731,         0.7414
    327,         0.4139,         0.7935,         1.2074,       170.8920,       453.3391,        73.0472,     81895.2422,       190.3734,       241.2933,    154897.9375,       129.0000,       250.2836,         0.0000,         0.4808,         0.7266
    328,         0.3423,         0.8197,         1.1620,       170.4424,       453.3210,        72.9902,     81895.0547,       190.1398,       241.7287,    154897.7500,       129.0000,       250.3099,         0.0000,         0.4717,         0.6903
    329,         0.2470,         0.9250,         1.1721,       169.9940,       453.3031,        72.9333,     81894.8672,       189.9068,       242.1621,    154897.5312,       129.0000,       250.3361,         0.0000,         0.4711,         0.7010
    330,         0.0000,         1.2086,         1.2086,       169.5467,       453.2855,        72.8744,     81894.6797,       189.6659,       242.5901,    154897.3438,       129.0000,       250.3629,         0.0000,         0.4901,         0.7185
    331,         0.0000,         1.0181,         1.0181,       169.1006,       453.2682,        72.8150,     81894.4922,       189.4232,       243.0176,    154897.1250,       129.0000,       250.3903,         0.0000,         0.4915,         0.5267
    332,         0.1348,         0.9232,         1.0580,       168.6557,       453.2513,        72.7555,     81894.3047,       189.1800,       243.4447,    154896.9219,       129.0000,       250.4177,         0.0000,         0.4906,         0.5675
    333,         0.1156,         0.7248,         0.8404,       168.2120,       453.2339,        72.6957,     81894.1172,       188.9355,       243.8793,    154896.7188,       129.0000,       250.4460,         0.0000,         0.4795,         0.3609
    334,         0.0719,         0.8539,         0.9258,       167.7694,       453.2173,        72.6360,     81893.9297,       188.6917,       244.3117,    154896.5156,       129.0000,       250.4743,         0.0000,         0.4779,         0.4479
    335,         0.0398,         0.7067,         0.7466,       167.3280,       453.2008,        72.5764,     81893.7422,       188.4486,       244.7464,    154896.3125,       129.0000,       250.5028,         0.0000,         0.4706,         0.2760
    336,         0.0887,         0.7344,         0.8231,       166.8877,       453.1848,        72.5170,     81893.5547,       188.2063,       245.1822,    154896.1094,       129.0000,       250.5315,         0.0000,         0.4647,         0.3583
