 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     45,         0.0000,         2.0264,         5.8662,         5.8662,         2.6626,        -3.2036,         2.4840,         0.2505,         0.4691,         0.6786,         0.0552,         1.2217,         0.6469,         0.0602,       132.0000,        14.4716,         0.0000,         0.0727,       201.2998,        76.9044,       205.9473,       249.3786,       249.4593,       459.5648,     81277.6250,     72739.4297,         0.9528,         0.9400,         0.9434,         2.4638,       150.0000,         0.0000,         0.1967,         0.2590,         0.0314,         0.0502,         0.0913,         0.0552,         0.1549,         1.4622,         4.1177,         4.9813,         6.1899,         8.5669,         8.9677,         9.1594,         9.3247,         9.4773,         0.0000
     46,         0.0000,         0.5792,         3.8072,         3.8072,         1.8310,        -1.9762,         1.6760,         0.1139,         0.1863,         0.4470,         0.0374,         0.8521,         0.4524,         0.0421,       132.0000,        14.4716,         0.0000,         0.0727,       198.8235,        77.5686,       208.1438,       248.4974,       249.0402,       458.0505,     81249.5312,     72751.8750,         0.9522,         0.9379,         0.9424,       -26.3771,       150.0000,         0.0000,         0.1462,         0.1747,         0.0217,         0.0362,         0.0649,         0.0451,         0.0358,         0.7911,         3.4071,         4.3417,         5.7362,         8.0563,         8.4506,         8.6384,         8.8075,         8.9622,         0.0000
     47,         0.0000,         0.0846,         2.5051,         2.5051,         1.0829,        -1.4223,         1.1964,         0.0607,         0.1652,         0.2641,         0.0217,         0.5039,         0.2682,         0.0250,       132.0000,        14.4716,         0.0000,         0.0727,       187.0453,        76.2709,       202.5423,       258.2283,       249.5754,       457.1709,     81232.3828,     72757.6875,         0.9393,         0.9407,         0.9437,       -55.3930,       150.0000,         0.0000,         0.0778,         0.0801,         0.0138,         0.0082,         0.0440,         0.0257,         0.0091,         0.7389,         3.1393,         4.3677,         5.8108,         7.5830,         7.9159,         8.0773,         8.2349,         8.3774,         0.0000
     48,         0.0000,         0.0000,         1.0563,         1.0563,         0.4992,        -0.5571,         0.4343,         0.0164,         0.1064,         0.1235,         0.0097,         0.2313,         0.1232,         0.0115,       132.0000,        14.4716,         0.0000,         0.0727,       170.1208,        74.5065,       195.2277,       275.7633,       250.5261,       456.8293,     81224.1016,     72758.4141,         0.8805,         0.9307,         0.9485,       -65.8657,         0.0000,         0.0185,         0.0252,         0.0271,         0.0040,         0.0026,         0.0157,         0.0069,         0.0022,         1.1787,         3.3936,         5.4365,         6.6962,         7.4126,         7.5756,         7.6690,         7.7895,         7.8980,         0.0000
     49,         0.0000,         0.0000,         0.6572,         0.6572,         0.4067,        -0.2505,         0.1945,         0.0074,         0.0485,         0.1083,         0.0080,         0.1836,         0.0978,         0.0091,       132.0000,        14.6081,         0.0000,         0.0734,       150.9497,        72.9114,       188.6973,       295.7766,       251.4478,       456.8747,     81217.8125,     72758.4141,         0.9530,         0.9459,         0.9406,       -40.4368,         0.0000,         0.0769,         0.0102,         0.0147,         0.0019,         0.0018,         0.0018,         0.0065,         0.0023,         0.9347,         3.1708,         5.4433,         7.0678,         7.6202,         7.6816,         7.7250,         7.8028,         7.8738,         0.0000
     50,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     51,         0.0000,         0.0000,         0.1099,         0.1099,         0.1099,         0.0000,         0.0000,         0.0000,         0.0000,         0.0301,         0.0021,         0.0491,         0.0262,         0.0024,       132.0000,        14.6081,         0.0000,         0.0734,       142.0160,        72.3997,       186.6219,       305.2610,       251.7717,       456.9159,     81217.8125,     72758.4141,         0.9530,         0.9459,         0.9383,       -51.1851,         0.0000,         0.0844,         0.0046,         0.0030,         0.0010,         0.0010,         0.0000,         0.0036,         0.0019,         0.8496,         2.8961,         4.9114,         7.0409,         7.7228,         7.7809,         7.8145,         7.8788,         7.9383,         0.0000
     52,         0.0000,         0.0000,         0.4513,         0.4513,         0.4136,        -0.0378,         0.0277,         0.0012,         0.0089,         0.1201,         0.0081,         0.1804,         0.0960,         0.0089,       132.0000,        14.6081,         0.0000,         0.0734,       131.7092,        70.9881,       180.9361,       315.1437,       252.5486,       457.3786,     81212.2891,     72758.4141,         0.9527,         0.9397,         0.9445,       -42.3646,         3.9465,         0.0000,         0.0047,         0.0101,         0.0008,         0.0013,         0.0000,         0.0034,         0.0039,         0.7784,         2.6730,         4.6487,         6.9988,         7.9411,         8.0287,         8.0678,         8.1274,         8.1805,         0.0000
     53,         0.0000,         1.0990,         1.0680,         1.0680,         0.5698,        -0.4982,         0.3955,         0.0211,         0.0816,         0.1698,         0.0112,         0.2458,         0.1307,         0.0122,       108.0000,        14.6081,         0.0000,         0.0734,       149.5627,        70.0599,       177.2559,       324.0086,       253.4818,       458.2611,     81205.6875,     72758.4219,         0.8077,         0.9354,         0.9408,       -76.5942,        15.5750,         0.0000,         0.0044,         0.0151,         0.0023,         0.0012,         0.0000,         0.0032,         0.0030,         0.7813,         2.5265,         4.4932,         6.9454,         8.0684,         8.1978,         8.2477,         8.3077,         8.3625,         0.0000
     54,         0.0000,         1.5218,         2.2699,         2.2699,         0.6845,        -1.5855,         1.2995,         0.0901,         0.1959,         0.2128,         0.0137,         0.2899,         0.1537,         0.0143,       108.0000,        14.6081,         0.0000,         0.0734,       171.9928,        71.1356,       181.5870,       333.2407,       254.3062,       459.6355,     81198.7344,     72759.3750,         0.9528,         0.9400,         0.9431,         5.0837,        20.0000,         0.0000,         0.0246,         0.0371,         0.0011,         0.0184,         0.0025,         0.0037,         0.0365,         1.2523,         2.5204,         4.4268,         6.9492,         8.1862,         8.3473,         8.4115,         8.4792,         8.5405,         0.0000
     55,         0.0000,         1.2841,         3.9354,         3.9354,         1.3641,        -2.5713,         2.0336,         0.1851,         0.3526,         0.4324,         0.0275,         0.5735,         0.3026,         0.0282,       108.0000,        14.6081,         0.0000,         0.0734,       184.8858,        74.6259,       195.4263,       331.9084,       254.4615,       462.6173,     81180.8125,     72766.8906,         0.9527,         0.9376,         0.9418,       -47.0907,       150.0000,         0.0000,         0.0998,         0.1088,         0.0096,         0.0352,         0.0416,         0.0231,         0.0288,         0.8788,         2.7544,         4.0618,         6.3009,         8.3204,         8.5938,         8.7147,         8.8065,         8.8895,         0.0000
     56,         0.0000,         2.5224,         6.1416,         6.1416,         2.6144,        -3.5272,         2.6323,         0.2766,         0.6183,         0.7948,         0.0523,         1.1243,         0.5883,         0.0548,       108.0000,        14.6081,         0.0000,         0.0734,       203.3671,        79.3951,       214.1300,       311.3936,       253.2553,       466.6938,     81145.2188,     72782.2734,         0.8484,         0.9325,         0.9383,       -71.8597,       150.0000,         0.0000,         0.1772,         0.2424,         0.0314,         0.0537,         0.0759,         0.0476,         0.0091,         1.3808,         3.4692,         4.4000,         6.0820,         8.5268,         8.9307,         9.1196,         9.2613,         9.3907,         0.0000
     57,         0.0000,         2.3769,         6.1714,         6.1714,         2.9261,        -3.2453,         2.4536,         0.2380,         0.5537,         0.8405,         0.0590,         1.2925,         0.6715,         0.0626,       108.0000,        14.6081,         0.0000,         0.0734,       217.5588,        83.4672,       229.7883,       290.1981,       251.7539,       468.8488,     81104.2500,     72797.0000,         0.9528,         0.9380,         0.9421,       -37.4737,       150.0000,         0.0000,         0.1840,         0.2843,         0.0377,         0.0535,         0.0755,         0.0550,         0.0754,         1.6017,         3.9169,         4.7854,         6.1839,         8.6394,         9.0597,         9.2590,         9.4235,         9.5746,         0.0000
     58,         0.0000,         1.4024,         4.8663,         4.8663,         2.4390,        -2.4274,         1.9291,         0.1509,         0.3473,         0.6619,         0.0489,         1.1031,         0.5716,         0.0533,       108.0000,        14.6081,         0.0000,         0.0734,       223.5989,        85.9739,       238.9958,       280.3099,       250.8863,       468.8153,     81068.8906,     72812.0625,         0.9108,         0.9386,         0.9422,       -61.0760,       150.0000,         0.0000,         0.2261,         0.2646,         0.0172,         0.0813,         0.0876,         0.0571,         0.0133,         0.9173,         3.6035,         4.4940,         5.8865,         8.3650,         8.7838,         8.9835,         9.1578,         9.3182,         0.0000
     59,         0.0000,         0.1889,         2.9302,         2.9302,         1.3525,        -1.5777,         1.3982,         0.0700,         0.1095,         0.3610,         0.0266,         0.6158,         0.3192,         0.0298,       108.0000,        14.6081,         0.0000,         0.0734,       212.5390,        85.0051,       234.3024,       288.2390,       251.3578,       468.5219,     81049.5938,     72819.3750,         0.9529,         0.9446,         0.9462,         7.1671,       150.0000,         0.0000,         0.0992,         0.1125,         0.0130,         0.0217,         0.0446,         0.0329,         0.0778,         0.7117,         3.0481,         4.1174,         5.6903,         7.7971,         8.1741,         8.3550,         8.5257,         8.6809,         0.0000
     60,         0.0000,         0.0000,         2.0946,         2.0946,         1.0909,        -1.0037,         0.8406,         0.0303,         0.1328,         0.2944,         0.0210,         0.4949,         0.2566,         0.0240,       108.0000,        14.6081,         0.0000,         0.0734,       194.2621,        82.5415,       223.6563,       302.6044,       252.4262,       468.3981,     81033.3906,     72825.9922,         0.9529,         0.9457,         0.9469,         3.0235,       150.0000,         0.0000,         0.0879,         0.0944,         0.0041,         0.0311,         0.0338,         0.0230,         0.0359,         0.9788,         2.9187,         4.5334,         6.1129,         7.5176,         7.8169,         7.9684,         8.1189,         8.2538,         0.0000
     61,         0.0000,         0.0000,         1.0459,         1.0459,         0.8134,        -0.2325,         0.1771,         0.0065,         0.0489,         0.2278,         0.0154,         0.3639,         0.1887,         0.0176,       108.0000,        13.9806,         0.0000,         0.0703,       170.2867,        79.6887,       211.6296,       326.2758,       253.9868,       468.6530,     81022.9141,     72826.9375,         0.9364,         0.9290,         0.9486,       -59.4224,         0.0000,         0.0080,         0.0404,         0.0496,         0.0061,         0.0105,         0.0205,         0.0093,         0.0023,         1.1993,         3.2999,         5.1916,         6.7783,         7.5018,         7.6516,         7.7436,         7.8530,         7.9512,         0.0000
     62,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     63,         0.0000,         0.0000,         0.2802,         0.2802,         0.2777,        -0.0025,         0.0018,         0.0001,         0.0006,         0.0823,         0.0052,         0.1214,         0.0629,         0.0059,       108.0000,        13.9806,         0.0000,         0.0703,       157.5450,        78.5871,       207.0506,       339.2857,       254.6380,       468.9246,     81018.2422,     72826.9375,         0.9530,         0.9193,         0.9478,       -20.0892,         0.0000,         0.0038,         0.0057,         0.0097,         0.0009,         0.0014,         0.0004,         0.0039,         0.0044,         0.9081,         3.0632,         4.9407,         6.8883,         7.6119,         7.7195,         7.7879,         7.8795,         7.9623,         0.0000
     64,         0.0000,         0.0000,         0.5958,         0.5958,         0.5210,        -0.0748,         0.0549,         0.0024,         0.0175,         0.1610,         0.0099,         0.2236,         0.1157,         0.0108,       108.0000,        13.9806,         0.0000,         0.0703,       145.3588,        76.7769,       199.6005,       350.7350,       255.6665,       469.7137,     81012.2656,     72826.9375,         0.9528,         0.9408,         0.9446,         0.7457,         0.0000,         0.0000,         0.0065,         0.0172,         0.0006,         0.0024,         0.0007,         0.0035,         0.0041,         0.8120,         2.9132,         4.9373,         7.0343,         7.8359,         7.9452,         8.0077,         8.0871,         8.1574,         0.0000
     65,        -0.0114,         1.3620,         1.2038,         1.2152,         0.6313,        -0.5725,         0.4680,         0.0233,         0.0812,         0.2002,         0.0120,         0.2678,         0.1383,         0.0129,       106.0000,        13.9806,         0.0000,         0.0703,       167.9038,        75.6013,       194.7720,       360.5399,       256.7660,       470.9085,     81006.4453,     72826.9453,         0.9527,         0.9358,         0.9409,       -46.4979,        44.9142,         0.0000,         0.0216,         0.0261,         0.0032,         0.0053,         0.0127,         0.0036,         0.0124,         0.9667,         2.9594,         5.0467,         7.1349,         7.9935,         8.1142,         8.1765,         8.2512,         8.3187,         0.0000
     66,        -0.1168,         1.5479,         2.9645,         3.0813,         0.8746,        -2.0899,         1.4999,         0.1090,         0.4810,         0.2893,         0.0170,         0.3637,         0.1871,         0.0175,       106.0000,        13.9806,         0.0000,         0.0703,       185.2910,        77.0689,       200.5354,       366.8700,       257.4248,       473.0826,     80996.8984,     72829.8906,         0.9528,         0.9402,         0.9438,       -43.9749,       150.0000,         0.0000,         0.0448,         0.0458,         0.0093,         0.0033,         0.0319,         0.0097,         0.0163,         0.8905,         3.2433,         4.9749,         6.9079,         8.0990,         8.2677,         8.3536,         8.4361,         8.5109,         0.0000
     67,         0.0000,         1.9104,         4.6292,         4.6292,         1.8925,        -2.7367,         2.0633,         0.1907,         0.4826,         0.6197,         0.0367,         0.7932,         0.4050,         0.0379,       106.0000,        13.9806,         0.0000,         0.0703,       199.0416,        80.7928,       215.1367,       356.0380,       257.1427,       477.4453,     80972.0859,     72840.5781,         0.9527,         0.9362,         0.9407,       -53.6410,       150.0000,         0.0000,         0.1271,         0.1668,         0.0153,         0.0469,         0.0419,         0.0383,         0.0223,         1.0205,         2.9525,         4.0627,         6.0277,         8.2849,         8.6123,         8.7680,         8.8867,         8.9943,         0.0000
     68,         0.0000,         3.0284,         6.3824,         6.3824,         2.8894,        -3.4929,         2.5331,         0.2612,         0.6987,         0.9065,         0.0566,         1.2407,         0.6271,         0.0586,       106.0000,        13.9806,         0.0000,         0.0703,       217.5689,        85.6242,       233.9126,       329.5773,       255.7451,       482.0609,     80933.0938,     72855.5625,         0.9527,         0.9358,         0.9406,        16.2082,       150.0000,         0.0000,         0.2336,         0.3194,         0.0132,         0.1148,         0.0607,         0.0581,         0.2238,         1.6078,         3.8039,         4.6531,         6.2179,         8.6621,         9.0594,         9.2456,         9.3956,         9.5329,         0.0000
     69,         0.0000,         2.5919,         6.3067,         6.3067,         3.0048,        -3.3018,         2.4776,         0.2369,         0.5873,         0.8783,         0.0590,         1.3349,         0.6700,         0.0627,       106.0000,        13.9806,         0.0000,         0.0703,       232.4740,        89.8833,       250.1397,       306.3170,       254.2716,       483.7017,     80891.2891,     72868.9062,         0.9526,         0.9356,         0.9406,        -1.8833,       150.0000,         0.0000,         0.2784,         0.3414,         0.0185,         0.1124,         0.0993,         0.0668,         0.1683,         1.4124,         4.0594,         4.8833,         6.2203,         8.7667,         9.1755,         9.3638,         9.5250,         9.6742,         0.0000
     70,         0.0000,         1.4406,         4.8915,         4.8915,         2.3499,        -2.5416,         2.0286,         0.1571,         0.3559,         0.6543,         0.0460,         1.0656,         0.5341,         0.0500,       106.0000,        13.9806,         0.0000,         0.0703,       237.3854,        92.2233,       258.5096,       298.2900,       253.6780,       483.3674,     80858.0000,     72883.5234,         0.9528,         0.9381,         0.9424,       -24.8630,       150.0000,         0.0000,         0.2233,         0.2619,         0.0100,         0.0877,         0.0773,         0.0582,         0.0703,         0.9836,         3.5484,         4.4268,         5.8425,         8.3887,         8.8002,         8.9886,         9.1570,         9.3127,         0.0000
     71,         0.0000,         0.1846,         3.0002,         3.0002,         1.4400,        -1.5602,         1.3890,         0.0656,         0.1056,         0.3942,         0.0277,         0.6574,         0.3298,         0.0309,       106.0000,        13.9806,         0.0000,         0.0703,       225.0286,        91.0286,       252.7531,       306.1517,       254.2328,       482.8520,     80838.1719,     72891.6328,         0.9375,         0.9423,         0.9450,       -53.9816,       150.0000,         0.0000,         0.1034,         0.1166,         0.0192,         0.0149,         0.0538,         0.0348,         0.0115,         0.7058,         3.0764,         4.1125,         5.6348,         7.8124,         8.1895,         8.3627,         8.5267,         8.6758,         0.0000
     72,         0.0000,         0.0221,         2.1695,         2.1695,         1.0359,        -1.1336,         0.9323,         0.0355,         0.1657,         0.2888,         0.0196,         0.4697,         0.2357,         0.0221,       106.0000,        13.9806,         0.0000,         0.0703,       207.4508,        88.8576,       243.1353,       322.7367,       255.4726,       482.7053,     80824.4766,     72896.5938,         0.9530,         0.9437,         0.9460,       -31.0258,       150.0000,         0.0025,         0.0685,         0.0727,         0.0081,         0.0118,         0.0373,         0.0194,         0.0067,         1.1172,         3.0985,         4.7878,         6.2437,         7.5216,         7.7946,         7.9270,         8.0647,         8.1878,         0.0000
     73,         0.0000,         0.0000,         0.5983,         0.5983,         0.4146,        -0.1837,         0.1389,         0.0052,         0.0396,         0.1212,         0.0077,         0.1845,         0.0926,         0.0087,       106.0000,        16.5076,         0.0000,         0.0830,       183.2892,        87.0143,       235.2572,       348.4293,       256.6222,       482.8681,     80817.4609,     72896.5938,         0.9530,         0.9434,         0.9474,        -9.4659,         0.0000,         0.0050,         0.0156,         0.0159,         0.0018,         0.0024,         0.0069,         0.0063,         0.0031,         0.9041,         3.0893,         5.2004,         6.9264,         7.5685,         7.6690,         7.7289,         7.8152,         7.8921,         0.0000
     74,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     75,         0.0000,         0.0000,         0.2974,         0.2974,         0.2834,        -0.0140,         0.0103,         0.0004,         0.0033,         0.0874,         0.0053,         0.1232,         0.0618,         0.0058,       106.0000,        16.5076,         0.0000,         0.0830,       170.0500,        85.8450,       230.3083,       362.0765,       257.3358,       483.1776,     80813.3516,     72896.5938,         0.9530,         0.9405,         0.9488,       -12.3574,         0.0000,         0.0262,         0.0054,         0.0093,         0.0003,         0.0018,         0.0000,         0.0036,         0.0028,         0.8332,         2.8848,         4.9117,         6.9633,         7.7009,         7.7899,         7.8403,         7.9137,         7.9794,         0.0000
     76,         0.0000,         0.0000,         0.4122,         0.4122,         0.3558,        -0.0564,         0.0408,         0.0019,         0.0137,         0.1135,         0.0066,         0.1523,         0.0763,         0.0072,       106.0000,        16.5076,         0.0000,         0.0830,       157.5485,        84.5424,       224.8304,       374.6654,       258.1364,       483.7223,     80808.5938,     72896.5938,         0.9529,         0.9432,         0.9463,       -43.0843,         5.3044,         0.0000,         0.0054,         0.0111,         0.0009,         0.0016,         0.0004,         0.0034,         0.0047,         0.7768,         2.6943,         4.8091,         6.9956,         7.8209,         7.9200,         7.9711,         8.0414,         8.1050,         0.0000
     77,        -0.0958,         2.2212,         1.7841,         1.8799,         0.6371,        -1.1470,         0.5939,         0.0243,         0.5288,         0.2091,         0.0118,         0.2690,         0.1345,         0.0126,        94.0000,        16.5076,         0.0000,         0.0830,       196.1629,        82.9757,       218.2150,       387.0081,       259.3809,       484.9831,     80802.7812,     72896.5938,         0.9528,         0.9385,         0.9428,         3.8311,        79.8528,         0.0000,         0.0174,         0.0253,         0.0018,         0.0070,         0.0070,         0.0035,         0.0288,         0.8303,         2.7809,         4.9248,         7.0927,         7.9850,         8.1085,         8.1681,         8.2382,         8.3018,         0.0000
     78,        -0.0590,         0.4558,         2.7393,         2.7983,         0.9051,        -1.8342,         1.5395,         0.1007,         0.1939,         0.3098,         0.0171,         0.3743,         0.1864,         0.0175,        94.0000,        16.5076,         0.0000,         0.0830,       197.1172,        84.1101,       222.4330,       395.2667,       260.3377,       487.3068,     80793.0859,     72900.0703,         0.9526,         0.9348,         0.9402,       -48.9392,       150.0000,         0.0000,         0.0428,         0.0555,         0.0101,         0.0091,         0.0263,         0.0075,         0.0178,         1.5868,         3.4265,         5.2564,         7.1178,         8.1284,         8.2850,         8.3643,         8.4434,         8.5152,         0.0000
     79,         0.0000,         2.4439,         5.1957,         5.1957,         1.7846,        -3.4111,         2.5210,         0.2532,         0.6369,         0.6095,         0.0338,         0.7408,         0.3662,         0.0344,        94.0000,        16.5076,         0.0000,         0.0830,       211.6157,        87.9967,       237.5067,       387.2677,       260.4033,       491.7655,     80771.7734,     72910.2266,         0.9527,         0.9360,         0.9409,       -39.3127,       150.0000,         0.0000,         0.1385,         0.1563,         0.0097,         0.0502,         0.0490,         0.0393,         0.0457,         0.8787,         2.8384,         4.0095,         6.0246,         8.2742,         8.5839,         8.7291,         8.8420,         8.9443,         0.0000
     80,         0.0000,         2.7901,         6.4764,         6.4764,         2.7992,        -3.6772,         2.7342,         0.2778,         0.6652,         0.9175,         0.0531,         1.1911,         0.5828,         0.0547,        94.0000,        16.5076,         0.0000,         0.0830,       228.3106,        92.4676,       254.6861,       362.2728,       259.3813,       496.9142,     80736.8516,     72925.9609,         0.9527,         0.9371,         0.9412,       -56.7942,       150.0000,         0.0000,         0.1651,         0.2447,         0.0422,         0.0374,         0.0772,         0.0505,         0.0246,         1.3504,         3.5109,         4.3653,         6.0370,         8.5842,         8.9879,         9.1721,         9.3185,         9.4519,         0.0000
     81,         0.0000,         1.8629,         5.7551,         5.7551,         2.5763,        -3.1788,         2.4898,         0.2215,         0.4675,         0.7983,         0.0488,         1.1294,         0.5484,         0.0515,        94.0000,        16.5076,         0.0000,         0.0830,       238.5024,        95.7631,       266.9575,       345.5141,       258.6630,       499.2835,     80703.3594,     72942.2891,         0.9526,         0.9374,         0.9417,       -24.6517,       150.0000,         0.0000,         0.2004,         0.2449,         0.0299,         0.0529,         0.0939,         0.0536,         0.0795,         1.1666,         3.5169,         4.3870,         5.9300,         8.5070,         8.9301,         9.1235,         9.2878,         9.4384,         0.0000
     82,         0.0000,         1.4388,         4.9111,         4.9111,         2.2864,        -2.6247,         2.0954,         0.1642,         0.3650,         0.6860,         0.0434,         1.0181,         0.4926,         0.0463,        94.0000,        16.5076,         0.0000,         0.0830,       241.5946,        97.6613,       273.5075,       336.6670,       258.3470,       500.1415,     80673.4766,     72956.3125,         0.9528,         0.9406,         0.9440,        15.4991,       150.0000,         0.0000,         0.1977,         0.2414,         0.0110,         0.0739,         0.0697,         0.0541,         0.0975,         0.8711,         3.2824,         4.1967,         5.7448,         8.3072,         8.7256,         8.9161,         9.0854,         9.2404,         0.0000
     83,         0.0000,         0.2171,         2.8095,         2.8095,         1.3453,        -1.4642,         1.2166,         0.0579,         0.1897,         0.3937,         0.0250,         0.6061,         0.2930,         0.0275,        94.0000,        16.5076,         0.0000,         0.0830,       229.1492,        96.3730,       267.3306,       345.5198,       259.1777,       500.1121,     80656.1953,     72964.1406,         0.9528,         0.9431,         0.9453,       -33.7807,       150.0000,         0.0000,         0.1048,         0.1111,         0.0144,         0.0201,         0.0534,         0.0312,         0.0166,         0.7549,         2.9224,         4.0801,         5.6892,         7.7613,         8.1332,         8.3041,         8.4687,         8.6182,         0.0000
     84,         0.0000,         0.0000,         1.3362,         1.3362,         0.7213,        -0.6149,         0.4799,         0.0177,         0.1173,         0.2140,         0.0130,         0.3233,         0.1563,         0.0147,        94.0000,        16.5076,         0.0000,         0.0830,       208.4151,        93.5018,       254.9209,       366.9645,       260.8782,       500.1991,     80649.1562,     72964.3281,         0.9530,         0.9400,         0.9477,       -44.5059,       150.0000,         0.0810,         0.0330,         0.0445,         0.0049,         0.0083,         0.0185,         0.0061,         0.0047,         1.6542,         3.5160,         5.3181,         6.6820,         7.5569,         7.7622,         7.8711,         7.9952,         8.1059,         0.0000
     85,         0.0000,         0.0000,         0.3654,         0.3654,         0.2498,        -0.1156,         0.0867,         0.0034,         0.0255,         0.0765,         0.0044,         0.1105,         0.0534,         0.0050,        94.0000,        15.1474,         0.0000,         0.0761,       186.7955,        92.2207,       249.4529,       390.0903,       261.7275,       500.3299,     80646.6484,     72964.3281,         0.9530,         0.9324,         0.9369,       -51.7287,         0.0000,         0.2527,         0.0138,         0.0089,         0.0023,         0.0023,         0.0045,         0.0069,         0.0023,         0.9501,         3.0614,         4.9742,         6.8693,         7.5626,         7.6483,         7.6976,         7.7732,         7.8411,         0.0000
     86,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     87,         0.0000,         0.0000,         0.1214,         0.1214,         0.1195,        -0.0020,         0.0014,         0.0001,         0.0005,         0.0383,         0.0021,         0.0517,         0.0250,         0.0023,        94.0000,        15.1474,         0.0000,         0.0761,       175.9753,        91.5903,       246.7761,       401.6669,       262.1468,       500.4607,     80646.6484,     72964.3281,         0.9530,         0.9324,         0.9369,       -39.0188,         0.0000,         0.5284,         0.0045,         0.0032,         0.0009,         0.0010,         0.0000,         0.0035,         0.0020,         0.8186,         2.7542,         4.6636,         6.8967,         7.6907,         7.7609,         7.7952,         7.8591,         7.9174,         0.0000
     88,         0.0000,         0.0000,         0.2149,         0.2149,         0.2054,        -0.0096,         0.0069,         0.0003,         0.0024,         0.0687,         0.0037,         0.0870,         0.0420,         0.0039,        94.0000,        15.1474,         0.0000,         0.0761,       163.9654,        90.7599,       243.2679,       413.6355,       262.6560,       500.8181,     80643.5625,     72964.3281,         0.9530,         0.9324,         0.9291,         7.3777,         0.0000,         0.7306,         0.0043,         0.0059,         0.0008,         0.0010,         0.0000,         0.0033,         0.0029,         0.7440,         2.5615,         4.5408,         6.8682,         7.7842,         7.8900,         7.9369,         7.9993,         8.0566,         0.0000
     89,         0.0000,         0.3000,         0.7902,         0.7902,         0.4365,        -0.3536,         0.2280,         0.0260,         0.0997,         0.1505,         0.0078,         0.1821,         0.0878,         0.0083,       121.0000,        15.1474,         0.0000,         0.0761,       159.4003,        91.6490,       236.7837,       424.3357,       263.5877,       501.8369,     80639.0156,     72964.3281,         0.9528,         0.9389,         0.9433,       -33.0360,        14.2684,         0.0000,         0.0097,         0.0148,         0.0011,         0.0065,         0.0000,         0.0032,         0.0138,         0.7464,         2.4726,         4.4973,         6.9173,         7.9555,         8.0903,         8.1510,         8.2186,         8.2777,         0.0000
